,date,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target
1256,2015-03-25,370.96,3429500,1.1221579550603824,1,-0.0083669705151167,-1,374.09,0.28870058007432464,1,-1,1,1
1257,2015-03-26,367.35,2930000,0.6060770042479376,1,-0.009731507440155163,-1,370.96,-0.36931205520810995,-1,-1,1,-1
1258,2015-03-27,370.56,2609800,-0.9397728201356511,-1,0.008738260514495666,1,367.35,-0.06533278889342836,-1,1,-1,-1
1259,2015-03-30,374.59,1820900,-0.731438405894525,-1,0.010875431778929023,1,370.56,0.3535189982728849,1,1,-1,1
1260,2015-03-31,372.1,2506100,0.3054335012324473,1,-0.006647267679329327,-1,374.59,-0.3603940308070066,-1,-1,1,-1
1261,2015-04-01,370.26,2458100,0.49449072829885293,1,-0.004944907282988575,-1,372.1,0.0,-1,-1,1,-1
1262,2015-04-02,372.25,1875300,-0.47233468286099867,-1,0.005374601631286113,1,370.26,0.06481931615621701,1,1,-1,1
1263,2015-04-06,377.04,3050700,-1.875168873277492,-1,0.012867696440564291,1,372.25,-0.5775688381464009,-1,1,-1,-1
1264,2015-04-07,374.41,1954900,0.4625814169878911,1,-0.006975387226819452,-1,377.04,-0.2360492255463726,-1,-1,1,-1
1265,2015-04-08,381.2,2636400,-1.7455826616131862,-1,0.018135199380358236,1,374.41,0.0667717208407895,1,1,-1,1
1266,2015-04-09,383.54,2392300,-0.7565806756685745,-1,0.0061385099685205,1,381.2,-0.14165792235046265,-1,1,-1,-1
1267,2015-04-10,382.65,2573500,0.4319429627124002,1,-0.0023204880846848797,-1,383.54,0.20076132867497049,1,-1,1,1
1268,2015-04-13,382.36,1894500,0.3050608818084528,1,-0.0007578727296484455,-1,382.65,0.22997517313471724,1,-1,1,1
1269,2015-04-14,385.11,2583600,-0.4171990300122611,-1,0.0071921749136938384,1,382.36,0.30076367820901173,1,1,-1,1
1270,2015-04-15,383.45,1933200,0.31197192252696965,1,-0.00431045675261621,-1,385.11,-0.11944639193997464,-1,-1,1,-1
1271,2015-04-16,386.04,2080400,-0.6124736115092972,-1,0.0067544660320773,1,383.45,0.06258964662928912,1,1,-1,1
1272,2015-04-17,375.56,3839700,1.8477380236782253,1,-0.027147445860532637,-1,386.04,-0.8833281525230611,-1,-1,1,-1
1273,2015-04-20,389.51,5016100,-2.895258222163513,-1,0.037144530833954637,1,375.56,0.7961444243263418,1,1,-1,1
1274,2015-04-21,391.18,4643500,0.0332217423526093,1,0.004287438063207638,1,389.51,0.4621190726810638,1,1,1,1
1275,2015-04-22,389.8,3474700,0.5383889158225137,1,-0.003527787719208586,-1,391.18,0.1866148576103119,1,-1,1,1
1276,2015-04-23,389.99,7980000,0.05637989800363149,1,0.0004874294510004429,1,389.8,0.10518214468957622,1,1,1,1
1277,2015-04-24,445.1,17176900,-1.3895216400911214,-1,0.14131131567476096,1,389.99,12.566988897151207,1,1,-1,1
1278,2015-04-27,438.56,5430900,1.194070202316048,1,-0.014693327342170326,-1,445.1,-0.2785890811053716,-1,-1,1,-1
1279,2015-04-28,429.31,4140500,2.0980137283072198,1,-0.021091754834002163,-1,438.56,-0.011400948558922696,-1,-1,1,-1
1280,2015-04-29,429.37,3621700,-0.6139425893380209,-1,0.00013975914840091974,1,429.31,-0.5963056998439361,-1,1,-1,-1
1281,2015-04-30,421.78,3647900,1.2479220809627591,1,-0.017677061741621536,-1,429.37,-0.5263525630575007,-1,-1,1,-1
1282,2015-05-01,422.87,3565800,0.22415176254069855,1,0.00258428564654567,1,421.78,0.4836644696287213,1,1,1,1
1283,2015-05-04,423.04,2270400,0.41431261770244604,1,0.00040201480360391173,1,422.87,0.4564050417385974,1,1,1,1
1284,2015-05-05,421.19,2856400,0.3925741988885006,1,-0.004373108925869951,-1,423.04,-0.04491301059001459,-1,-1,1,-1
1285,2015-05-06,419.1,2552500,0.5528794817644648,1,-0.004962131104726986,-1,421.19,0.056981409815049996,1,-1,1,1
1286,2015-05-07,426.88,2766100,-0.6436402216197143,-1,0.018563588642328765,1,419.1,1.2049630159866271,1,1,-1,1
1287,2015-05-08,433.69,2908800,-0.6825304701102722,-1,0.015952961019490175,1,426.88,0.9065779610194913,1,1,-1,1
1288,2015-05-11,432.85,2393700,-0.07861089916996876,-1,-0.001936867347644533,-1,433.69,-0.2720837464548426,-1,-1,-1,-1
1289,2015-05-12,431.02,1947800,0.01391853020321107,1,-0.004227792537830788,-1,432.85,-0.4089176389049413,-1,-1,1,-1
1290,2015-05-13,426.87,1996300,0.7232894553235065,1,-0.009628323511669978,-1,431.02,-0.2412881072803962,-1,-1,1,-1
1291,2015-05-14,432.28,1888500,-0.6589824193736138,-1,0.012673647714760872,1,426.87,0.6043994658795381,1,1,-1,1
1292,2015-05-15,426.0,4240300,0.46728971962616817,1,-0.014527620986397594,-1,432.28,-0.9900990099009839,-1,-1,1,-1
1293,2015-05-18,425.24,2390200,0.17840375586854246,1,-0.0017840375586853918,-1,426.0,0.0,-1,-1,1,-1
1294,2015-05-19,421.71,2464200,0.7437569138795455,1,-0.008301194619509067,-1,425.24,-0.08700968864641251,-1,-1,1,-1
1295,2015-05-20,423.86,2196200,-0.7750832144555375,-1,0.005098290294278218,1,421.71,-0.2632140570534151,-1,1,-1,-1
1296,2015-05-21,431.63,4121400,-0.8481308411214942,-1,0.018331524559996204,1,423.86,0.9767376020384057,1,1,-1,1
1297,2015-05-22,427.63,2020600,0.9083536090835398,1,-0.009267196441396619,-1,431.63,-0.018534392882789446,-1,-1,1,-1
1298,2015-05-26,425.47,2244200,0.17128108869074646,1,-0.005051095573275877,-1,427.63,-0.33440123471225286,-1,-1,1,-1
1299,2015-05-27,431.42,2231100,-0.9287635980816534,-1,0.013984534749805988,1,425.47,0.46536771100194163,1,1,-1,1
1300,2015-05-28,426.57,1912400,0.7307253729259237,1,-0.011241945204209403,-1,431.42,-0.3963654907051218,-1,-1,1,-1
1301,2015-05-29,429.23,3016100,-0.46813191957493616,-1,0.006235787795672465,1,426.57,0.15472255432872095,1,1,-1,1
1302,2015-06-01,430.92,2253300,-0.12081784386617998,-1,0.003937283041725914,1,429.23,0.27258113365793607,1,1,-1,1
1303,2015-06-02,430.99,1668900,-0.2139186644034729,-1,0.00016244314489921585,1,430.92,-0.19725239023485167,-1,1,-1,-1
1304,2015-06-03,436.59,2727900,-0.5041436464088392,-1,0.012993340912782037,1,430.99,0.7912016520104801,1,1,-1,1
1305,2015-06-04,430.78,2510800,0.8333333333333344,1,-0.013307679974346676,-1,436.59,-0.5016147873290726,-1,-1,1,-1
1306,2015-06-05,426.95,1907900,0.6307312758925747,1,-0.008890849157342506,-1,430.78,-0.2599935001624838,-1,-1,1,-1
1307,2015-06-08,423.5,2172500,0.49809689394295487,1,-0.00808057149549124,-1,426.95,-0.31151188663777585,-1,-1,1,-1
1308,2015-06-09,425.48,2288700,-0.5958010213731887,-1,0.00467532467532461,1,423.5,-0.12750885478158688,-1,1,-1,-1
1309,2015-06-10,430.77,2172300,-1.010645781550439,-1,0.012433016828052867,1,425.48,0.23032810002819437,1,1,-1,1
1310,2015-06-11,432.97,2922500,-0.15730181128409326,-1,0.005107133737261238,1,430.77,0.3528565127562362,1,1,-1,1
1311,2015-06-12,429.92,2054400,0.30840579710144556,1,-0.007044367970067245,-1,432.97,-0.39725616093494404,-1,-1,1,-1
1312,2015-06-15,423.67,2051000,0.9329841462844336,1,-0.014537588388537359,-1,429.92,-0.5256791961295104,-1,-1,1,-1
1313,2015-06-16,427.26,2296400,-0.7332311682187937,-1,0.0084735761323671,1,423.67,0.11329572544668287,1,1,-1,1
1314,2015-06-17,427.81,2185900,0.1283966756933447,1,0.0012872723868371239,1,427.26,0.2574544773674163,1,1,1,1
1315,2015-06-18,439.39,3378400,-2.11247966534975,-1,0.02706809097496543,1,427.81,0.5820340805497789,1,1,-1,1
1316,2015-06-19,434.92,4495100,1.2129196383954879,1,-0.010173194656227902,-1,439.39,0.19800177518833031,1,-1,1,1
1317,2015-06-22,436.29,1823600,0.16247139588100218,1,0.0031500045985468628,1,434.92,0.47824887335601585,1,1,1,1
1318,2015-06-23,445.99,3245000,-2.387566289400591,-1,0.022232918471658758,1,436.29,-0.16044374154806332,-1,1,-1,-1
1319,2015-06-24,440.84,2620800,0.928152459716397,1,-0.011547344110854563,-1,445.99,-0.2287046794771142,-1,-1,1,-1
1320,2015-06-25,440.1,2237500,-0.46339626087155694,-1,-0.0016786135559385684,-1,440.84,-0.6283458851283872,-1,-1,-1,-1
1321,2015-06-26,438.1,2624500,0.8285041651575444,1,-0.004544421722335823,-1,440.1,0.37718700295386687,1,-1,1,1
1322,2015-06-29,429.86,2753200,1.1770656122120569,1,-0.01880849121205208,-1,438.1,-0.712166172106826,-1,-1,1,-1
1323,2015-06-30,434.09,2596900,0.025333947489639255,1,0.009840413157772288,1,429.86,1.0096310426650479,1,1,1,1
1324,2015-07-01,437.39,1987100,0.44611357687493713,1,0.007602110161487374,1,434.09,1.2117302863461603,1,1,1,1
1325,2015-07-02,437.71,1343400,-0.16247139588100218,-1,0.0007316125197192047,1,437.39,-0.08916527584077971,-1,1,-1,-1
1326,2015-07-06,436.04,1903200,-0.1861084943593048,-1,-0.003815311507619157,-1,437.71,-0.5665851819697886,-1,-1,-1,-1
1327,2015-07-07,436.72,3454200,-0.23870730811605317,-1,0.001559489955049953,1,436.04,-0.08256123291441465,-1,1,-1,-1
1328,2015-07-08,429.7,2383100,1.0705652123863323,1,-0.016074372595713537,-1,436.72,-0.5426818098552858,-1,-1,1,-1
1329,2015-07-09,434.39,2271400,0.11726833754885971,1,0.010914591575517774,1,429.7,1.2101466139166834,1,1,1,1
1330,2015-07-10,443.51,2401000,-0.6856001271311453,-1,0.020994958447478007,1,434.39,1.404268054052815,1,1,-1,1
1331,2015-07-13,455.57,3956800,-1.6239487831537558,-1,0.027192171540664223,1,443.51,1.077766003021359,1,1,-1,1
1332,2015-07-14,465.57,4736200,-0.70297629347638,-1,0.021950523519985943,1,455.57,1.4816603375990518,1,1,-1,1
1333,2015-07-15,461.19,2987400,0.39953351762267253,1,-0.009407822668986432,-1,465.57,-0.543419893893501,-1,-1,1,-1
1334,2015-07-16,475.48,4095600,-2.1439312567132154,-1,0.03098506038725901,1,461.19,0.9345389102105427,1,1,-1,1
1335,2015-07-17,483.01,4932200,-1.1115763031191128,-1,0.01583662824934806,1,475.48,0.4668966097417284,1,1,-1,1
1336,2015-07-20,488.1,4752500,0.9074852305256046,1,0.010538084097637901,1,483.01,1.9792550878863797,1,1,1,1
1337,2015-07-21,488.0,3181800,-0.020496003279365186,-1,-0.00020487604998975506,-1,488.1,-0.04097520999796055,-1,-1,-1,-1
1338,2015-07-22,488.27,3114900,-0.4691454556678065,-1,0.0005532786885245056,1,488.0,-0.41188524590163744,-1,1,-1,-1
1339,2015-07-23,482.18,9374400,1.9281617377862788,1,-0.012472607368873678,-1,488.27,0.6942879963954458,1,-1,1,1
1340,2015-07-24,529.42,21909400,8.561460474274176,1,0.09797171180886788,1,482.18,20.077564395039197,1,1,1,1
1341,2015-07-27,531.41,7491000,-0.6935101847465596,-1,0.0037588304181934706,1,529.42,-0.31543953760718507,-1,1,-1,-1
1342,2015-07-28,526.03,5273100,1.860074626865677,1,-0.010124009710016701,-1,531.41,0.8637398618768996,1,-1,1,1
1343,2015-07-29,529.0,3752600,0.36163640473140196,1,0.005646065813736945,1,526.03,0.9296047753930359,1,1,1,1
1344,2015-07-30,536.76,3743100,-1.7265232635269616,-1,0.014669187145557538,1,529.0,-0.2551984877126697,-1,1,-1,-1
1345,2015-07-31,536.15,3025600,0.5453634829063894,1,-0.0011364483195469566,-1,536.76,0.4340859974662868,1,-1,1,1
1346,2015-08-03,535.03,3014200,0.4502744441343516,1,-0.00208896763965305,-1,536.15,0.2424694581740312,1,-1,1,1
1347,2015-08-04,531.9,2934600,-0.41722516943871363,-1,-0.005850139244528374,-1,535.03,-0.9980748743060983,-1,-1,-1,-1
1348,2015-08-05,537.01,2889400,0.33221974758722417,1,0.009607068997931956,1,531.9,1.297236322617029,1,1,1,1
1349,2015-08-06,529.46,3820500,1.8245874281475838,1,-0.014059328504124613,-1,537.01,0.42643526191317915,1,-1,1,1
1350,2015-08-07,522.62,3969200,1.2359210824703235,1,-0.01291882295168667,-1,529.46,-0.05666150417407702,-1,-1,1,-1
1351,2015-08-10,524.0,2615900,0.8552183455687546,1,0.002640541885117198,1,522.62,1.1289273276950704,1,1,1,1
1352,2015-08-11,527.46,2676600,-0.7275852191349297,-1,0.00660305343511447,1,524.0,-0.06679389312977534,-1,1,-1,-1
1353,2015-08-12,525.91,3962300,-0.41241050119331135,-1,-0.0029386114586889,-1,527.46,-0.703370871724877,-1,-1,-1,-1
1354,2015-08-13,529.66,2895200,-0.4342302368356113,-1,0.007130497613660136,1,525.91,0.27761404042517474,1,1,-1,1
1355,2015-08-14,531.52,1994800,-0.6190250828206307,-1,0.0035116867424385134,1,529.66,-0.2662085111203354,-1,1,-1,-1
1356,2015-08-17,535.22,2581700,-0.7397090101451305,-1,0.006961167971101911,1,531.52,-0.043272125225771035,-1,1,-1,-1
1357,2015-08-18,535.02,2071300,0.003738038277508562,1,-0.00037367811367294834,-1,535.22,-0.03363103023057129,-1,-1,1,-1
1358,2015-08-19,532.92,2324000,0.15363285494811144,1,-0.00392508691263882,-1,535.02,-0.23924339277035864,-1,-1,1,-1
1359,2015-08-20,515.78,4408000,2.754576820829958,1,-0.03216242588005702,-1,532.92,-0.47474292576746474,-1,-1,1,-1
1360,2015-08-21,494.47,6706500,2.5406023336486885,1,-0.041316064988948686,-1,515.78,-1.6324789638993291,-1,-1,1,-1
1361,2015-08-24,463.37,10097600,0.0452996246602484,1,-0.06289562561935003,-1,494.47,-6.247092846886574,-1,-1,1,-1
1362,2015-08-25,466.37,5679300,4.332396561980759,1,0.0064743077885922595,1,463.37,5.2053434620281855,1,1,1,1
1363,2015-08-26,500.77,6358600,-3.4606008016197674,-1,0.07376117674807547,1,466.37,3.7845487488474765,1,1,-1,1
1364,2015-08-27,518.37,6114500,-0.907126588931492,-1,0.03514587535195801,1,500.77,2.5840206082632857,1,1,-1,1
1365,2015-08-28,518.01,2746700,-0.0985507246376794,-1,-0.0006944846345274813,-1,518.37,-0.16783378667747062,-1,-1,-1,-1
1366,2015-08-31,512.89,3002300,0.6873983424986577,1,-0.009883979073763038,-1,518.01,-0.3030829520665501,-1,-1,1,-1
1367,2015-09-01,496.54,3864500,0.5208959410185451,1,-0.03187818050654134,-1,512.89,-2.680886739846751,-1,-1,1,-1
1368,2015-09-02,510.55,3707100,-1.080995466154554,-1,0.02821524952672494,1,496.54,1.7219156563418765,1,1,-1,1
1369,2015-09-03,504.72,3149700,1.9008746355685078,1,-0.011419057878758188,-1,510.55,0.7736754480462225,1,-1,1,1
1370,2015-09-04,499.0,2692500,-0.2712749924645881,-1,-0.011333016325883682,-1,504.72,-1.4007766682517138,-1,-1,-1,-1
1371,2015-09-08,517.54,3810700,-1.739762920442699,-1,0.037154308617234344,1,499.0,1.9418837675350697,1,1,-1,1
1372,2015-09-09,516.89,4370700,1.3568702290076362,1,-0.0012559415697337428,-1,517.54,1.248212698535386,1,-1,1,1
1373,2015-09-10,522.24,2576000,-1.3762981655828461,-1,0.01035036468107342,1,516.89,-0.33662868308537774,-1,1,-1,-1
1374,2015-09-11,529.44,3227900,-1.6063100926938807,-1,0.01378676470588247,1,522.24,-0.2240349264705804,-1,1,-1,-1
1375,2015-09-14,521.38,3130200,1.5223632517376962,1,-0.015223632517376906,-1,529.44,0.0,-1,-1,1,-1
1376,2015-09-15,522.37,2865900,0.16817964644051514,1,0.0018988070121601641,1,521.38,0.35866354674134115,1,1,1,1
1377,2015-09-16,527.39,2252800,-1.0364381777079519,-1,0.00961004651875097,1,522.37,-0.07465972395045396,-1,1,-1,-1
1378,2015-09-17,538.87,4169500,-2.256252609207178,-1,0.02176757238476279,1,527.39,-0.07774132994557503,-1,1,-1,-1
1379,2015-09-18,540.26,6160100,-1.0549549212524758,-1,0.0025794718577765163,1,538.87,-0.7886874385287731,-1,1,-1,-1
1380,2015-09-21,548.39,3283300,-0.7458710708577416,-1,0.01504831007292795,1,540.26,0.75334098397069,1,1,-1,1
1381,2015-09-22,538.4,3841700,0.24272294380316448,1,-0.018216962380787405,-1,548.39,-1.582815149802139,-1,-1,1,-1
1382,2015-09-23,536.07,2237600,0.41426713728402464,1,-0.00432763744427922,-1,538.4,-0.01857355126300571,-1,-1,1,-1
1383,2015-09-24,533.75,3501000,-0.6031476769390341,-1,-0.004327793012106729,-1,536.07,-1.0297162683978016,-1,-1,-1,-1
1384,2015-09-25,524.25,4031000,3.376522844978537,1,-0.01779859484777513,-1,533.75,1.652459016393452,1,-1,1,1
1385,2015-09-28,504.06,5434500,3.0691127264335947,1,-0.03851216022889847,-1,524.25,-0.806866952789703,-1,-1,1,-1
1386,2015-09-29,496.07,4457500,1.9624505928853768,1,-0.01585128754513354,-1,504.06,0.38487481649009997,1,-1,1,1
1387,2015-09-30,511.89,4004700,-1.2761158594491906,-1,0.03189066059225509,1,496.07,1.888846332170864,1,1,-1,1
1388,2015-10-01,520.72,3768500,-1.9021526418786745,-1,0.017249799761667628,1,511.89,-0.17386547891148224,-1,1,-1,-1
1389,2015-10-02,532.54,4597800,-3.8109904676504325,-1,0.02269933937624824,1,520.72,-1.4844830235059183,-1,1,-1,-1
1390,2015-10-05,543.68,3391400,-1.2458332557403193,-1,0.02091861644195747,1,532.54,0.8356179817478585,1,1,-1,1
1391,2015-10-06,537.48,4502800,1.4702108157653497,1,-0.011403766921718517,-1,543.68,0.334755738669815,1,-1,1,1
1392,2015-10-07,541.94,3812100,-0.02768600380222798,-1,0.008297983180769686,1,537.48,0.8018903028949812,1,1,-1,1
1393,2015-10-08,533.16,4676400,0.6614372752510793,1,-0.01620105546739503,-1,541.94,-0.9650514817138461,-1,-1,1,-1
1394,2015-10-09,539.8,3537400,-0.9953599760514773,-1,0.012454047565458648,1,533.16,0.24758046365069586,1,1,-1,1
1395,2015-10-12,550.19,2776100,-1.8945847840580816,-1,0.019247869581326515,1,539.8,0.029640607632471633,1,1,-1,1
1396,2015-10-13,548.9,2938000,-0.48328634716069024,-1,-0.00234464457732797,-1,550.19,-0.7142986968138395,-1,-1,-1,-1
1397,2015-10-14,544.83,3582100,1.1807596038741957,1,-0.0074148296593185,-1,548.9,0.44452541446530425,1,-1,1,1
1398,2015-10-15,562.44,4937000,-2.681880419899599,-1,0.03232200869996138,1,544.83,0.5359469926398985,1,1,-1,1
1399,2015-10-16,570.76,4315800,-0.9712172943902929,-1,0.014792688997937509,1,562.44,0.5031647820211804,1,1,-1,1
1400,2015-10-19,573.15,4375400,-0.4187399257130819,-1,0.004187399257130853,1,570.76,0.0,-1,1,-1,-1
1401,2015-10-20,560.88,4346200,1.944055944055945,1,-0.02140800837477097,-1,573.15,-0.20064555526476094,-1,-1,1,-1
1402,2015-10-21,555.77,3343600,1.4365013212265278,1,-0.009110683212095294,-1,560.88,0.5330908572243633,1,-1,1,1
1403,2015-10-22,563.91,7779400,-0.21503465434510796,-1,0.014646346510247099,1,555.77,1.2469186893859086,1,1,-1,1
1404,2015-10-23,599.03,10692700,3.0193627768423745,1,0.062279441754889975,1,563.91,9.535209519249523,1,1,1,1
1405,2015-10-26,608.61,4269700,-1.0476506724223908,-1,0.015992521242675695,1,599.03,0.545882510057924,1,1,-1,1
1406,2015-10-27,611.01,3787100,-0.3959907985540532,-1,0.003943412037265226,1,608.61,-0.001643088348859024,-1,1,-1,-1
1407,2015-10-28,617.1,3926200,-0.7839294463498397,-1,0.009967103648058195,1,611.01,0.2111258408209299,1,1,-1,1
1408,2015-10-29,626.55,3896000,-1.4327343370568089,-1,0.015313563441905487,1,617.1,0.09722897423432551,1,1,-1,1
1409,2015-10-30,625.9,3874400,0.017571604287473626,1,-0.0010374271805920765,-1,626.55,-0.08618625807995589,-1,-1,1,-1
1410,2015-11-02,628.35,2816500,-0.19453701784319477,-1,0.003914363316823932,1,625.9,0.19651701549768624,1,1,-1,1
1411,2015-11-03,625.31,3246900,0.6703413657808249,1,-0.004838067955757253,-1,628.35,0.18779342723003897,1,-1,1,1
1412,2015-11-04,640.95,4840500,-2.1011214476870226,-1,0.02501159424925259,1,625.31,0.39180566439046965,1,1,-1,1
1413,2015-11-05,655.65,4723800,-1.321279554937406,-1,0.022934706295342666,1,640.95,0.9595132225602585,1,1,-1,1
1414,2015-11-06,659.37,4092200,-0.6671755725190847,-1,0.005673758865248235,1,655.65,-0.09913825974223706,-1,1,-1,-1
1415,2015-11-09,655.49,4048800,0.4797692249297758,1,-0.005884404810652555,-1,659.37,-0.10919514081623781,-1,-1,1,-1
1416,2015-11-10,659.68,3489500,-1.3317767776224574,-1,0.006392164640192766,1,655.49,-0.68345817632611,-1,1,-1,-1
1417,2015-11-11,673.25,5387300,-1.5077271013946476,-1,0.020570579674993983,1,659.68,0.5411714770798038,1,1,-1,1
1418,2015-11-12,665.6,4284700,1.0995542347696845,1,-0.01136279242480498,-1,673.25,-0.03713330857779428,-1,-1,1,-1
1419,2015-11-13,642.35,6261100,3.1978540319785442,1,-0.03493088942307687,-1,665.6,-0.3049879807692267,-1,-1,1,-1
1420,2015-11-16,647.81,7435900,-1.0750171628284322,-1,0.008500038919591946,1,642.35,-0.22262006694170836,-1,1,-1,-1
1421,2015-11-17,643.3,4320200,1.1296395911780563,1,-0.006961917846282084,-1,647.81,0.4384001481916044,1,-1,1,1
1422,2015-11-18,663.54,4469800,-2.6341433233824647,-1,0.03146277009171472,1,643.3,0.49898958495259393,1,1,-1,1
1423,2015-11-19,661.27,4705200,0.5594069083745662,1,-0.003421044699641329,-1,663.54,0.21852488169515713,1,-1,1,1
1424,2015-11-20,668.45,3896100,-0.07635416354762267,-1,0.010857894657250622,1,661.27,1.0086651443434713,1,1,-1,1
1425,2015-11-23,678.99,4385100,-1.11541325390916,-1,0.01576782107861474,1,668.45,0.4562794524646502,1,1,-1,1
1426,2015-11-24,671.15,4543400,0.44352805055329886,1,-0.011546561805033995,-1,678.99,-0.714296234112435,-1,-1,1,-1
1427,2015-11-25,675.34,2697900,-0.05037037037037508,-1,0.00624301571928787,1,671.15,0.5736422558295498,1,1,-1,1
1428,2015-11-27,673.26,1966800,1.107520564042298,1,-0.003079930109278317,-1,675.34,0.8084816536855395,1,-1,1,1
1429,2015-11-30,664.8,5693200,1.6422547714158933,1,-0.012565724979948345,-1,673.26,0.3921219142678885,1,-1,1,1
1430,2015-12-01,679.06,4751200,-0.7881261595547229,-1,0.02145006016847173,1,664.8,1.3462695547533161,1,1,-1,1
1431,2015-12-02,676.01,4273500,0.732745961820853,1,-0.004491502959974025,-1,679.06,0.2856890407327857,1,-1,1,1
1432,2015-12-03,666.25,5064700,1.9413046037913655,1,-0.014437656247688668,-1,676.01,0.5073889439505427,1,-1,1,1
1433,2015-12-04,672.64,4534800,-0.9969969969969951,-1,0.009590994371482253,1,666.25,-0.0375234521575985,-1,1,-1,-1
1434,2015-12-07,669.83,3732800,0.7276877019296274,1,-0.0041775689819218975,-1,672.64,0.31220266412940395,1,-1,1,1
1435,2015-12-08,677.33,3651900,-2.1413599143456103,-1,0.011196870847827167,1,669.83,-1.0002537957392241,-1,1,-1,-1
1436,2015-12-09,664.79,5158200,1.9483775811209494,1,-0.01851387063912724,-1,677.33,0.09891780963488389,1,-1,1,1
1437,2015-12-10,662.32,3455500,0.49129343890382693,1,-0.0037154590171331048,-1,664.79,0.12033875359136995,1,-1,1,1
1438,2015-12-11,640.15,5474400,1.7013958202171338,1,-0.03347324556105824,-1,662.32,-1.6744172001449498,-1,-1,1,-1
1439,2015-12-14,657.91,4329700,-2.518114530580439,-1,0.02774349761774575,1,640.15,0.24994141997969582,1,1,-1,1
1440,2015-12-15,658.64,4753400,0.9608589086206617,1,0.0011095742578772771,1,657.91,1.082214892614492,1,1,1,1
1441,2015-12-16,675.77,3964500,-1.8400747483272104,-1,0.026008137981294865,1,658.64,0.7469938054172172,1,1,-1,1
1442,2015-12-17,670.65,3681600,1.3750000000000033,1,-0.007576542314692847,-1,675.77,0.6259526170146675,1,-1,1,1
1443,2015-12-18,664.14,6841300,0.6744933821879894,1,-0.00970700067099084,-1,670.65,-0.298218146574219,-1,-1,1,-1
1444,2015-12-21,664.51,3250900,0.5968586387434569,1,0.0005571114524045573,1,664.14,0.6564880898605736,1,1,1,1
1445,2015-12-22,663.15,2667800,0.5518647931256937,1,-0.002046620818347389,-1,664.51,0.3491294337180855,1,-1,1,1
1446,2015-12-23,663.7,2722900,0.4201050262565573,1,0.0008293749528764938,1,663.15,0.5051647440247339,1,1,1,1
1447,2015-12-24,662.79,1091200,0.08441998944751022,1,-0.0013711014012356415,-1,663.7,-0.05273466927829181,-1,-1,1,-1
1448,2015-12-28,675.2,3783600,-1.4484043512230453,-1,0.01872387935846964,1,662.79,0.417930264487995,1,1,-1,1
1449,2015-12-29,693.97,5735000,-2.358476651228651,-1,0.02779917061611381,1,675.2,0.4117298578199011,1,1,-1,1
1450,2015-12-30,689.07,3519000,0.4075792394744738,1,-0.007060823954926021,-1,693.97,-0.2997247719642118,-1,-1,1,-1
1451,2015-12-31,675.89,3749600,1.4852495335820974,1,-0.019127229454191985,-1,689.07,-0.43391817957537093,-1,-1,1,-1
1452,2016-01-04,636.99,9314500,2.9407731338280265,1,-0.0575537439524183,-1,675.89,-2.899880158013881,-1,-1,1,-1
1453,2016-01-05,633.79,5822600,2.020529944655729,1,-0.0050236267445329386,-1,636.99,1.5494748740168613,1,-1,1,1
1454,2016-01-06,632.65,5329200,-1.7122186495176814,-1,-0.0017987030404392756,-1,633.79,-1.8602376181384945,-1,-1,-1,-1
1455,2016-01-07,607.94,7074900,2.2290125442264235,1,-0.03905793092547205,-1,632.65,-1.7150082984272543,-1,-1,1,-1
1456,2016-01-08,607.05,5512900,2.03498692831553,1,-0.00146396025923623,-1,607.94,1.9278218245221423,1,-1,1,1
1457,2016-01-11,617.74,4891600,-0.8588035527690685,-1,0.017609752079730034,1,607.05,0.8944897454904973,1,1,-1,1
1458,2016-01-12,617.89,4724100,1.177129148340666,1,0.00024282060413760576,1,617.74,1.2157218247158983,1,1,1,1
1459,2016-01-13,581.81,7655200,6.292681355495435,1,-0.05839227046885376,-1,617.89,0.48390490216705384,1,-1,1,1
1460,2016-01-14,593.0,7238000,-2.197328737613098,-1,0.019233082965229187,1,581.81,-0.2681287705608267,-1,1,-1,-1
1461,2016-01-15,570.18,7784500,0.3599888158814587,1,-0.038482293423271585,-1,593.0,-3.500843170320403,-1,-1,1,-1
1462,2016-01-19,574.48,4807200,0.4522691434611609,1,0.007541478129713619,1,570.18,1.2118979971237298,1,1,1,1
1463,2016-01-20,571.77,7966400,-1.3129917074207897,-1,-0.004717309566912742,-1,574.48,-1.7615930928840002,-1,-1,-1,-1
1464,2016-01-21,575.02,4952200,-0.2510547787579659,-1,0.005684103748010649,1,571.77,0.31656085488921404,1,1,-1,1
1465,2016-01-22,596.38,5120100,-1.299407198546019,-1,0.0371465340335988,1,575.02,2.3842648951340886,1,1,-1,1
1466,2016-01-25,596.53,4396100,0.24415123998729685,1,0.0002515174888493288,1,596.38,0.26996210469834897,1,1,1,1
1467,2016-01-26,601.25,3765700,0.3645703869417591,1,0.007912426868724065,1,596.53,1.1600422443129554,1,1,1,1
1468,2016-01-27,583.35,5152900,3.096396950115448,1,-0.029771309771309706,-1,601.25,0.1230769230769246,1,-1,1,1
