,date,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target
592,2012-08-01,86.69,96002719,1.477440618252071,1,-0.0016123459633766712,-1,0.848137535816613,-1,1,1
593,2012-08-02,86.83,83023385,-0.8244310264746791,-1,-0.012846748522055473,-1,-0.6575152843465142,-1,-1,-1
594,2012-08-03,87.96,86083296,-0.3422313483915094,-1,-0.011018664268045875,-1,0.9558908211447636,-1,-1,1
595,2012-08-06,88.94,75488233,-0.8618734406894883,-1,0.0027057497181510737,1,0.2501136880400331,1,-1,1
596,2012-08-07,88.7,72558872,0.30347308081375296,1,0.0016939582156973998,1,0.03373060490218252,1,1,1
597,2012-08-08,88.55,60970746,-0.0791139240506252,-1,-0.0014659449706811989,-1,-0.2480270574971802,-1,-1,-1
598,2012-08-09,88.68,55081834,-0.4758667573079557,-1,-0.001463799121720455,-1,-0.3274985883681446,-1,-1,-1
599,2012-08-10,88.81,48726623,-0.4751668740807803,-1,-0.013222222222222246,-1,-0.3270184934596371,-1,-1,-1
600,2012-08-13,90.0,69562052,-1.0554682236694337,-1,-0.0026595744680850686,-1,0.2814998311001013,-1,-1,1
601,2012-08-14,90.24,84939075,0.03323363243602652,1,0.0013315579227695107,1,0.2999999999999956,1,1,1
602,2012-08-15,90.12,64307325,0.07761392615588555,1,-0.008689913100868862,-1,-0.05540780141843656,-1,1,-1
603,2012-08-16,90.91,63601368,-0.8206720638793333,-1,-0.01814450804622536,-1,0.055481580115398534,-1,-1,1
604,2012-08-17,92.59,110457373,-1.2687301760909948,-1,-0.025573563460324023,-1,0.5719942800572108,-1,-1,1
605,2012-08-20,95.02,152992536,-2.3260822743915535,-1,0.013871105420401264,1,0.2916081650286165,1,-1,1
606,2012-08-21,93.72,202792581,2.201815715329228,1,-0.019152276295133386,-1,0.8524521153441406,-1,1,1
607,2012-08-22,95.55,140900172,-2.2034442186330114,-1,0.009402070568349963,1,-0.24541186513017924,1,-1,-1
608,2012-08-23,94.66,104855271,0.5254308532997058,1,-0.0009498680738786458,-1,-0.40816326530612307,-1,1,-1
609,2012-08-24,94.75,107074132,-0.5625132668223319,-1,-0.01843986325494662,-1,-0.4648214663004413,-1,-1,-1
610,2012-08-27,96.53,106575802,0.6279596458719369,1,0.0013485477178423189,1,2.522427440633246,1,1,1
611,2012-08-28,96.4,66709096,0.03111065021259062,1,0.001974846689533516,1,-0.10359473738733482,1,1,-1
612,2012-08-29,96.21,50544551,0.2591747874766743,1,0.014445381695487036,1,0.06224066390040255,1,1,1
613,2012-08-30,94.84,75514273,1.0124204154054888,1,-0.001999368620435593,-1,-0.415757197796478,-1,1,-1
614,2012-08-31,95.03,84463495,0.30423835501467905,1,-0.014416096245592258,-1,0.5061155630535531,-1,1,1
615,2012-09-04,96.42,91805028,-1.3773525391651795,-1,0.006997389033942536,1,0.08418394191307829,1,-1,1
616,2012-09-05,95.75,83949835,0.7874831623665994,1,-0.008901770003105214,-1,0.09334163036714728,-1,1,1
617,2012-09-06,96.61,97738999,-0.4575231361131306,-1,-0.006172204505709211,-1,0.43864229765013235,-1,-1,1
618,2012-09-07,97.21,82228185,-0.3613462729712929,-1,0.026721588508660687,1,0.25877238381119966,1,-1,1
619,2012-09-10,94.68,121551956,2.602612899907404,1,0.003284942248595879,1,0.0,1,1,-1
620,2012-09-11,94.37,125760918,0.6840665123131883,1,-0.013691471571906422,-1,0.3591043514997773,-1,1,1
621,2012-09-12,95.68,177589913,-0.4408985933235373,-1,-0.019370708209490495,-1,0.9430963229839997,-1,-1,1
622,2012-09-13,97.57,149262095,-0.8267024904412495,-1,-0.01194936708860761,-1,1.1392140468227312,-1,-1,1
623,2012-09-14,98.75,149877325,-0.18261134219337205,-1,-0.012203661098329488,-1,1.0249051962693452,-1,-1,1
624,2012-09-17,99.97,98918360,-0.06005404864378168,-1,-0.0029919218111099655,-1,1.174683544303794,-1,-1,1
625,2012-09-18,100.27,93139368,-0.2900580116023125,-1,-0.00029910269192423566,-1,0.010003000900275198,-1,-1,1
626,2012-09-19,100.3,81575714,-0.25989604158335755,-1,0.004909327722673051,1,-0.22938067218509003,1,-1,-1
627,2012-09-20,99.81,83949835,0.0700841009210985,1,-0.0019998000199979993,-1,-0.41874376869391994,-1,1,-1
628,2012-09-21,100.01,142582763,0.328881801873628,1,0.013477908390757909,1,0.5310089169421913,1,1,1
629,2012-09-24,98.68,159435968,-0.5707297187117838,-1,0.025566410309707077,1,-1.8898110188981108,1,-1,-1
630,2012-09-25,96.22,129376629,2.135882831570377,1,0.012522361359570633,1,-0.3648155654641403,1,1,-1
631,2012-09-26,95.03,144088393,0.5233957918978331,1,-0.02363094626528306,-1,-0.7171066306381186,-1,1,-1
632,2012-09-27,97.33,148037514,-2.5605900948366624,-1,0.021301154249737664,1,-0.13679890560875033,1,-1,-1
633,2012-09-28,95.3,133569490,1.7120462046204585,1,0.011677282377919207,1,-0.3801500051371669,1,1,-1
634,2012-10-01,94.2,135694481,1.752190237797239,1,-0.0028580501746585663,-1,0.6086044071353602,-1,1,1
635,2012-10-02,94.47,156293037,0.07404273323461749,1,-0.015116763969974967,-1,0.36093418259023713,-1,1,1
636,2012-10-03,95.92,105850532,-0.9896820383238553,-1,0.006928406466512715,1,0.5398539218799673,1,-1,1
637,2012-10-04,95.26,92516018,0.6570028157263483,1,0.02177410704708782,1,-0.031276063386156315,1,1,-1
638,2012-10-05,93.23,148189554,1.8941386930442987,1,0.02259515191400685,1,-0.2414444677724165,1,1,-1
639,2012-10-08,91.17,159189568,1.3418461205497187,1,0.003632760898282683,1,-0.8795452107690737,1,1,-1
640,2012-10-09,90.84,209390853,0.43840420868039404,1,-0.007863695937090465,-1,0.07677964242622921,-1,1,1
641,2012-10-10,91.56,127322338,-0.18601597548966156,-1,0.020394516883985192,1,0.6054601497137794,1,-1,1
642,2012-10-11,89.73,136341211,2.847553053269809,1,-0.0025566918630500757,-1,0.8737439930100449,-1,1,1
643,2012-10-12,89.96,114883754,-0.022237046920164576,-1,-0.007940008822232114,-1,0.2340354396522832,-1,-1,1
644,2012-10-15,90.68,107948432,-0.3763559884879382,-1,-0.023160616180114113,-1,0.42240995998222514,-1,-1,1
645,2012-10-16,92.83,137208791,-2.2694722926076922,-1,0.008035617330871991,1,0.0992501102778884,1,-1,1
646,2012-10-17,92.09,97195099,0.6580366774541525,1,0.018920115069705812,1,-0.140040935042546,1,1,-1
647,2012-10-18,90.38,119025656,1.0835066214293632,1,0.037419651056014525,1,-0.7818438484091637,1,1,-1
648,2012-10-19,87.12,185618286,3.3610648918469233,1,-0.0381982777655111,-1,-0.25448107988491897,-1,1,-1
649,2012-10-22,90.58,136374671,-3.531832209395364,-1,0.033782241497374965,1,0.4247015610651863,1,-1,1
650,2012-10-23,87.62,176497913,2.7956512092300825,1,-0.00567408079891063,-1,-0.4857584455729717,-1,1,-1
651,2012-10-24,88.12,139246492,0.7434106780806449,1,0.011943040881947642,1,1.323898653275504,1,1,1
652,2012-10-25,87.08,159313328,1.6822851981483515,1,0.009155174411866973,1,0.510667271901939,1,1,1
653,2012-10-26,86.29,254608276,0.8844475074661108,1,0.01457965902410363,1,-0.022967386311433188,1,1,-1
654,2012-10-31,85.05,127361118,-0.08237232289949774,-1,-0.001994836892748153,-1,-1.5181365163981946,-1,-1,-1
655,2012-11-01,85.22,90287637,0.28083313831031465,1,0.03422330097087367,1,0.48206937095825586,1,1,1
656,2012-11-02,82.4,149722555,3.2068600963232585,1,-0.013409961685823646,-1,-0.10560901196902536,-1,1,-1
657,2012-11-05,83.52,132221850,-0.19193857965450647,-1,0.00312274801825585,1,1.1650485436893128,1,-1,1
658,2012-11-06,83.26,93580438,1.2571157495256027,1,0.044536444611717574,1,0.9578544061302648,1,1,1
659,2012-11-07,79.71,198152419,2.7689680409856186,1,0.037620411351210636,1,-1.5373528705260642,1,1,-1
660,2012-11-08,76.82,263467059,4.082906729928842,1,-0.017018554062700142,-1,0.4767281395057204,-1,1,1
661,2012-11-09,78.15,232298080,-1.2305699481865322,-1,0.007736943907156846,1,0.4946628482166229,1,-1,1
662,2012-11-12,77.55,128801509,2.0338554825669526,1,-0.00012893243940181875,-1,1.2923864363403594,-1,1,1
663,2012-11-13,77.56,133201920,-0.7403558903753831,-1,0.011212516297262054,1,-0.7221147646679591,1,-1,-1
664,2012-11-14,76.7,119026076,1.5783395354805645,1,0.02144093754161669,1,0.47705002578649375,1,1,1
665,2012-11-15,75.09,197157859,2.2138299257715883,1,-0.0038471743167948214,-1,0.1173402868318167,-1,1,1
666,2012-11-16,75.38,316194785,-0.4664800746368044,-1,-0.06731007176441473,-1,-0.07990411506192871,-1,-1,-1
667,2012-11-19,80.82,205441312,-4.634904194717761,-1,0.00861100711344065,1,2.4674980100822492,1,-1,1
668,2012-11-20,80.13,160537558,1.9216646266829955,1,-0.0013708873379860709,-1,1.088839396189074,-1,1,1
669,2012-11-21,80.24,93231278,0.45900012405409324,1,-0.01714845663890252,-1,0.5990265818045726,-1,1,1
670,2012-11-23,81.64,68206599,-0.7652431498395514,-1,-0.030634053668962213,-1,0.9720837487537403,-1,-1,1
671,2012-11-26,84.22,157238387,-2.370244317491191,-1,0.00813981326310742,1,0.7716805487506069,1,-1,1
672,2012-11-27,83.54,133099650,0.8074091664687635,1,0.0031219980787704493,1,0.0,1,1,-1
673,2012-11-28,83.28,130112749,-0.9821753364859976,-1,-0.01080888466563723,-1,-1.2808235575772173,-1,-1,-1
674,2012-11-29,84.19,128394879,0.15417457305502308,1,0.006936969262050008,1,1.2487992315081555,1,1,1
675,2012-11-30,83.61,97622309,0.2624358821424298,1,-0.0015524241700500818,-1,-0.4276042285307037,-1,1,-1
676,2012-12-03,83.74,90911547,1.2616436740950447,1,0.01799173352783834,1,1.4352350197344848,1,1,1
677,2012-12-04,82.26,138712182,1.0227409457345618,1,0.06872807587371721,1,-0.7523286362550698,1,1,-1
678,2012-12-05,76.97,259803118,5.291005291005288,1,-0.015477104118700513,-1,-1.2035010940919146,-1,1,-1
679,2012-12-06,78.18,294065958,-3.4674430915828536,-1,0.026253609871357275,1,-1.831882551643493,1,-1,-1
680,2012-12-07,76.18,196603459,3.6428029344801356,1,0.006473774606949423,1,1.1256075722691166,1,1,1
681,2012-12-10,75.69,157477787,-0.919999999999997,-1,-0.02133436772692021,-1,-1.5489629824100901,-1,-1,-1
682,2012-12-11,77.34,147820794,-0.2982751912851822,-1,0.004415584415584428,1,1.8760734575241138,1,-1,1
683,2012-12-12,77.0,121630216,1.5974440894568689,1,0.01757631822386685,1,1.176622704939225,1,1,1
684,2012-12-13,75.67,155971877,0.2767527675276671,1,0.038994919675957807,1,-1.4545454545454604,1,1,-1
685,2012-12-14,72.83,252115436,0.9654609736198095,1,-0.01740420939017817,-1,-2.8148539711906904,-1,1,-1
686,2012-12-17,74.12,189181917,-1.9532324621733173,-1,-0.028189327389537056,-1,-0.1784978717561382,-1,-1,-1
687,2012-12-18,76.27,156143657,-1.693333333333328,-1,0.014363612182471064,1,1.1872638963842357,1,-1,1
688,2012-12-19,75.19,112061074,0.9615384615384668,1,0.00885549443177247,1,-0.4588960272715279,1,1,-1
689,2012-12-20,74.53,120153986,1.5585787874785269,1,0.004582827874376694,1,0.6915813273041576,1,1,1
690,2012-12-21,74.19,148609695,-1.3386149433137606,-1,-0.0016148566814695453,-1,-1.7710988863544979,-1,-1,-1
691,2012-12-24,74.31,43936990,0.04035512510088934,1,0.013917314776913603,1,0.202183582693093,1,1,1
692,2012-12-26,73.29,75475003,1.1464796331265097,1,-0.003941288393585096,-1,-0.22877136320818425,-1,1,-1
693,2012-12-27,73.58,113575314,-0.299890948745909,-1,0.010714285714285676,1,0.09551098376312345,1,-1,1
694,2012-12-28,72.8,88117426,0.137174211248297,1,-0.0423572744014733,-1,-0.9241641750475572,-1,1,-1
695,2012-12-31,76.02,164519649,-4.236939531057163,-1,-0.030728037740660574,-1,0.17857142857144187,-1,-1,1
696,2013-01-02,78.43,139906732,0.872093023255811,1,0.01278409090909105,1,4.077874243620112,1,1,1
697,2013-01-03,77.44,88054216,1.0604318385077276,1,0.028556249169876313,1,-0.20400357006248984,1,1,-1
698,2013-01-04,75.29,148374285,1.8511276235171263,1,0.006012827365045492,1,-0.9426652892562035,1,1,-1
699,2013-01-07,74.84,120838376,-0.3620759018372137,-1,-0.0026652452025586193,-1,-0.9563022977819272,-1,-1,-1
700,2013-01-08,75.04,114451364,0.7407407407407249,1,0.015838635440639015,1,1.015499732763216,1,1,1
701,2013-01-09,73.87,101748741,1.0316184351554074,1,-0.01230110977403398,-1,-0.5330490405117346,-1,1,-1
702,2013-01-10,74.79,149986665,0.953516090584027,1,0.006188618323691664,1,2.220116420739137,1,1,1
703,2013-01-11,74.33,87569116,0.13435442697838038,1,0.03696986607142838,1,-0.4813477737665456,1,1,-1
704,2013-01-14,71.68,183021145,0.18103328227265764,1,0.03255545952175165,1,-3.390286559935418,1,1,-1
705,2013-01-15,69.42,217802615,2.4863042562157553,1,-0.03983402489626553,-1,-0.6835937500000127,-1,1,-1
706,2013-01-16,72.3,172393952,-2.3209736767619593,-1,0.006823562177969533,1,1.7862287525208802,1,-1,1
707,2013-01-17,71.81,112900444,1.4951989026063146,1,0.005319893602127923,1,0.829875518672211,1,1,1
708,2013-01-18,71.43,116987465,-0.29486099410279126,-1,-0.00943003744279558,-1,-0.8216125887759412,-1,-1,-1
709,2013-01-22,72.11,114745924,-0.04162042175360868,-1,-0.017976303962958018,-1,0.9099818003639806,-1,-1,1
710,2013-01-23,73.43,191090117,-1.0180217361397843,-1,0.14092604101926676,1,0.8043267230619864,1,-1,1
711,2013-01-24,64.36,364459099,2.0544818140313414,1,0.024188415022278642,1,-10.51341413591177,1,1,-1
712,2013-01-25,62.84,301617420,2.618936928560356,1,-0.022097727980080917,-1,0.26413921690491254,-1,1,1
713,2013-01-28,64.26,195771859,-2.7338129496403005,-1,-0.01848174736520536,-1,-0.46148949713559234,-1,-1,-1
714,2013-01-29,65.47,142486933,0.04580152671755899,1,0.0032178976402084114,1,1.9296607531901568,1,1,1
715,2013-01-30,65.26,104140851,0.04594884362077062,1,0.002919932380513579,1,-0.27493508477163986,1,1,-1
716,2013-01-31,65.07,79445474,0.3216911764706004,1,0.004166666666666652,1,0.030646644192454827,1,1,1
717,2013-02-01,64.8,134704470,1.2044518981552161,1,0.025478714986548523,1,0.7991393883510225,1,1,1
718,2013-02-04,63.19,119044766,2.544725478099947,1,-0.033939764561993546,-1,0.061728395061738044,-1,1,1
719,2013-02-05,65.41,142959083,-3.1052963430012595,-1,0.001071319253137304,1,0.3956322202880203,1,-1,1
720,2013-02-06,65.34,148003914,-0.1993559270050754,-1,-0.023172372551950926,-1,-0.3057636447026492,-1,-1,-1
721,2013-02-07,66.89,175627813,-1.0728316711997488,-1,-0.014148857774502477,-1,1.285583103764927,-1,-1,1
722,2013-02-08,67.85,158143417,-0.20676414119037154,-1,-0.0103558926487749,-1,1.2258932575870731,-1,-1,1
723,2013-02-11,68.56,128206578,-0.7198472161010858,-1,0.025733093955715214,1,0.3242446573323491,1,-1,1
724,2013-02-12,66.84,151743386,2.4233576642335715,1,0.0017985611510791255,1,-0.08751458576429735,1,1,-1
725,2013-02-13,66.72,118682866,0.029967036260107913,1,0.0009000900090010422,1,-0.1496110113704496,1,1,-1
726,2013-02-14,66.66,88785717,-0.4520795660036123,-1,0.013994523881959209,1,-0.5395683453237402,1,-1,-1
727,2013-02-15,65.74,97873819,1.8512988951926084,1,0.0004565515142291865,1,0.4800480048004912,1,1,1
728,2013-02-19,65.71,108820003,0.24290268711099255,1,0.024797255146600028,1,0.1977487070276995,1,1,1
729,2013-02-20,64.12,118823076,1.9271948608136906,1,0.006277463904582614,1,-0.5022066656521053,1,1,-1
730,2013-02-21,63.72,111563653,-0.01569612305760165,-1,-0.010559006211180222,-1,-0.6394260761073045,-1,-1,-1
731,2013-02-22,64.4,82560265,-0.3427859146151431,-1,0.01802086626620314,1,0.7219083490270056,1,-1,1
732,2013-02-25,63.26,92813518,2.4367674275138884,1,-0.013719987527284094,-1,0.6832298136645927,-1,1,1
733,2013-02-26,64.14,125040618,-1.1671924290220852,-1,0.009919697685403905,1,0.22130888397091458,1,-1,1
734,2013-02-27,63.51,146554914,0.8585700905401252,1,0.007136060894386231,1,-0.1247271593389434,1,1,-1
735,2013-02-28,63.06,80512484,0.5989911727616575,1,0.025365853658536608,1,-0.11021886317115459,1,1,-1
736,2013-03-01,61.5,137819681,1.7100847051302543,1,0.02482919513414439,1,-0.7770377418331779,1,1,-1
737,2013-03-04,60.01,144332343,1.8000327278677817,1,-0.02565351518103598,-1,-0.6341463414634155,-1,1,-1
738,2013-03-05,61.59,159227158,-2.291978076731444,-1,0.012826837691169324,1,0.3332777870354989,1,-1,1
739,2013-03-06,60.81,114860374,2.029966167230543,1,-0.011380263371809418,-1,0.7793472966390597,-1,1,1
740,2013-03-07,61.51,116969895,-1.43469656992084,-1,-0.002594454353818776,-1,-0.2795592830126652,-1,-1,-1
741,2013-03-08,61.67,97466769,-0.43973941368078684,-1,-0.014068745003996685,-1,-0.1788327101284335,-1,-1,-1
742,2013-03-11,62.55,118221425,-1.8895585600260574,-1,0.022058823529411686,1,-0.4540295119182765,1,-1,-1
743,2013-03-12,61.2,116142145,1.6551502490759988,1,0.00016342539630676,1,-0.511590727418066,1,1,-1
744,2013-03-13,61.19,101314460,0.03267439960791231,1,-0.00971030911150672,-1,0.0163398692810425,-1,1,1
745,2013-03-14,61.79,75801483,0.06469351447517249,1,-0.025086778163458612,-1,1.0459225363621516,-1,1,1
746,2013-03-15,63.38,160587468,-1.31074168797954,-1,-0.026420890937019825,-1,1.2461563359767003,-1,-1,1
747,2013-03-18,65.1,149961185,-3.235014272121776,-1,0.002618204219928977,1,-0.5048911328494798,1,-1,-1
748,2013-03-19,64.93,131468929,1.0816575258988326,1,0.00541963456178407,1,0.8294930875576133,1,1,1
749,2013-03-20,64.58,76980353,1.1782708492731386,1,-0.0015460729746444857,-1,0.6468504543354188,-1,1,1
750,2013-03-21,64.68,95484439,-0.5597014925373347,-1,-0.019851492650401426,-1,-0.4026014245896642,-1,-1,-1
751,2013-03-22,65.99,98261129,-1.616877117339078,-1,-0.0036237354673109845,-1,0.40197897340753075,-1,-1,1
752,2013-03-25,66.23,124980207,0.2259716782163174,1,0.005312689738919296,1,0.5909986361569944,1,1,1
753,2013-03-26,65.88,73390892,0.9174311926605496,1,0.020130071229482738,1,0.3925713422919989,1,1,1
754,2013-03-27,64.58,81772975,0.9661094924091328,1,0.021189120809614215,1,-1.017000607164544,1,1,-1
755,2013-03-28,63.24,110618443,1.587301587301592,1,0.032152766443610314,1,-0.4955094456487972,1,1,-1
756,2013-04-01,61.27,97168149,2.946301283066687,1,-0.002117263843648187,-1,-0.17394054395951838,-1,1,-1
757,2013-04-02,61.4,132255450,-0.5074480275004013,-1,-0.005023497002106692,-1,-0.29378162232740285,-1,-1,-1
758,2013-04-03,61.71,90550837,-0.14605647517040476,-1,0.009983633387888657,1,0.3583061889250796,1,-1,1
759,2013-04-04,61.1,89574827,1.4039051153784048,1,0.010585511081707022,1,0.4213255550153914,1,1,1
760,2013-04-05,60.46,95724469,0.29683377308707076,1,-0.007061914928559676,-1,-0.7528641571194776,-1,1,-1
761,2013-04-08,60.89,75145863,-0.3295435821387425,-1,-0.00180327868852459,-1,0.380416804498837,-1,-1,1
762,2013-04-09,61.0,76595913,-0.14775898867181647,-1,-0.019922879177377895,-1,0.03284611594678276,-1,-1,1
763,2013-04-10,62.24,93883258,-1.765860039241343,-1,0.003062046736502788,1,0.2622950819672075,1,-1,1
764,2013-04-11,62.05,82064315,-0.14525500322788298,-1,0.010586319218240936,1,-0.44987146529563166,1,-1,-1
765,2013-04-12,61.4,59634201,0.9996775233795623,1,0.02367455818606201,1,-0.048348106365824386,1,1,-1
766,2013-04-15,59.98,79101214,1.6721311475409888,1,-0.014944982755789149,-1,-0.6514657980456003,-1,1,-1
767,2013-04-16,60.89,76203143,-1.1125871803387608,-1,0.058220368439346526,1,0.40013337779260083,1,-1,1
768,2013-04-17,57.54,236094111,4.1638907395069955,1,0.027316550615961388,1,-1.3959599277385473,1,1,-1
769,2013-04-18,56.01,166414970,3.1973729692360897,1,0.003943359024914939,1,0.5561348627042063,1,1,1
770,2013-04-19,55.79,152132166,-0.6676290147960978,-1,-0.02036874451273052,-1,-1.0533833244063495,-1,-1,-1
771,2013-04-22,56.95,107226032,-1.5332501337136732,-1,-0.018441916580489437,-1,0.5377307761247613,-1,-1,1
772,2013-04-23,58.02,150492275,-0.5371686016288377,-1,0.0017265193370166187,1,1.3345039508340615,1,-1,1
773,2013-04-24,57.92,242352533,-3.023834934187127,-1,-0.007199177236887233,-1,-3.1023784901758087,-1,-1,-1
774,2013-04-25,58.34,95958899,0.6978723404255261,1,-0.021140939597315445,-1,1.433011049723754,-1,1,1
775,2013-04-26,59.6,190977767,-1.810727707550397,-1,-0.030105777054515892,-1,0.3428179636612885,-1,-1,1
776,2013-04-29,61.45,159929048,-2.3143523143523153,-1,-0.028458498023715362,-1,0.7718120805369142,-1,-1,1
777,2013-04-30,63.25,172699362,-1.753539253539259,-1,0.007807520713830396,1,1.1554109031733013,1,-1,1
778,2013-05-01,62.76,126694438,1.1497873680894692,1,-0.013982717989002413,-1,0.37944664031620867,-1,1,1
779,2013-05-02,63.65,105409532,-0.8556488670575173,-1,-0.009800871188550109,-1,0.5576800509878926,-1,-1,1
780,2013-05-03,64.28,90287637,0.2947107181634834,1,-0.02339714372531132,-1,1.2882953652788693,-1,1,1
781,2013-05-06,65.82,123979417,-1.1059907834101366,-1,0.0045787545787545625,1,1.275668948350954,1,-1,1
782,2013-05-07,65.52,120467656,1.3550135501355098,1,-0.01116812556595248,-1,0.911577028258901,-1,1,1
783,2013-05-08,66.26,117977895,-1.0369014943580466,-1,0.015478927203065318,1,0.09157509157509505,1,-1,1
784,2013-05-09,65.25,99448260,0.6698127568884118,1,0.00834492350486804,1,-0.860247509809851,1,1,-1
785,2013-05-10,64.71,83615305,1.085295016814442,1,-0.0038485221674876557,-1,0.2605363984674356,-1,1,1
786,2013-05-13,64.96,79216224,-0.7131782945736337,-1,0.02444409399148384,1,-0.3245248029670743,1,-1,-1
787,2013-05-14,63.41,111617413,2.2054287476866237,1,0.035096310806398856,1,-0.18472906403939401,1,1,-1
788,2013-05-15,61.26,185168956,2.358941664010207,1,-0.013208762886597891,-1,-1.0566156757609124,-1,1,-1
789,2013-05-16,62.08,150737695,-2.6794574925570585,-1,0.003069962837291884,1,-1.3059092393078635,1,-1,-1
790,2013-05-17,61.89,106966262,1.3233418367346912,1,-0.02196586599241468,-1,1.0309278350515474,-1,1,1
791,2013-05-20,63.28,112529584,-2.560777957860613,-1,0.007482884890940955,1,-0.3069962837291933,1,-1,-1
792,2013-05-21,62.81,113917824,-0.3514938488576431,-1,-0.003806502775574816,-1,-1.0903919089759762,-1,-1,-1
793,2013-05-22,63.05,110682773,0.6147540983606566,1,-0.001741608613046175,-1,1.0030249960197348,-1,1,1
794,2013-05-23,63.16,88239856,-1.4129736673089202,-1,-0.006762069507784352,-1,-1.221252973830287,-1,-1,-1
795,2013-05-24,63.59,69009031,-0.9685614480787657,-1,0.008404693942277275,1,-0.2849905003166557,1,-1,-1
796,2013-05-28,63.06,96311559,1.8826824334837309,1,-0.00786658275645058,-1,1.0693505268123802,-1,1,1
797,2013-05-29,63.56,82553265,-1.1135857461024543,-1,-0.014726399007905844,-1,-0.3171582619727289,-1,-1,-1
798,2013-05-30,64.51,88354937,-1.335218347470953,-1,0.0040466926070039655,1,0.15733165512900302,1,-1,1
799,2013-05-31,64.25,95688069,0.6033415841584168,1,-0.0021742506600404,-1,0.2015191443187032,-1,1,1
800,2013-06-03,64.39,92900598,0.0,-1,0.003115750116840621,1,0.2178988326848258,1,-1,1
801,2013-06-04,64.19,72575322,0.8648648648648684,1,0.009435445824815147,1,0.5590930268675252,1,1,1
802,2013-06-05,63.59,72524432,0.10995915802700783,1,0.01516602809706269,1,-0.8256737809627687,1,1,-1
803,2013-06-06,62.64,104167451,1.571338780641106,1,-0.0076045627376425395,-1,0.07862871520678905,-1,1,1
804,2013-06-07,63.12,101081990,-1.2187299550994195,-1,0.006698564593301315,1,-0.4469987228607936,1,-1,-1
805,2013-06-10,62.7,112489474,1.3064693845427329,1,0.003039513677811634,1,0.6495564005069767,1,1,1
806,2013-06-11,62.51,71515731,-0.4176706827309205,-1,0.012471655328798015,1,-0.7177033492823012,1,-1,-1
807,2013-06-12,61.74,66270567,1.6722408026755806,1,-0.00867052023121384,-1,0.4479283314669671,-1,1,1
808,2013-06-13,62.28,71449021,-0.7930085774397183,-1,0.013671875,1,0.08098477486232128,1,-1,1
809,2013-06-14,61.44,67955299,1.221864951768497,1,-0.00437530384054452,-1,-0.12845215157353612,-1,1,-1
810,2013-06-17,61.71,64784564,-0.12980691221807283,-1,0.0004863813229571967,1,0.30924479166667457,1,-1,1
811,2013-06-18,61.68,48375328,-0.048661800486619854,-1,0.02068509018699327,1,-0.09722897423432551,1,-1,-1
812,2013-06-19,60.43,77690993,1.9471036832711386,1,0.014777497900923642,1,-0.08106355382619514,1,1,-1
813,2013-06-20,59.55,89321357,0.5843071786310541,1,0.008125952260030322,1,-0.8770478239285142,1,1,-1
814,2013-06-21,59.07,120212576,1.1876881900301117,1,0.027125717266562432,1,0.38623005877414607,1,1,1
815,2013-06-24,57.51,120047026,1.1855670103092866,1,-0.00017385257301816281,-1,-1.4728288471305189,-1,1,-1
816,2013-06-25,57.52,78533304,0.759144237405103,1,0.011429576226481553,1,0.782472613458534,1,1,1
817,2013-06-26,56.87,91911848,1.4384748700173402,1,0.011022222222222267,1,0.3129346314325447,1,1,1
818,2013-06-27,56.25,84237745,1.3849929873772777,1,-0.007060900264783787,-1,0.2989273782310563,-1,1,1
819,2013-06-28,56.65,144584903,-1.3235557145412307,-1,-0.030961341087923366,-1,-0.6044444444444506,-1,-1,-1
820,2013-07-01,58.46,97736269,-1.6165478880584037,-1,-0.02208096353295419,-1,1.5533980582524318,-1,-1,1
821,2013-07-02,59.78,117427695,-2.0659040464401586,-1,-0.0054899351189485746,-1,0.18816284639069353,-1,-1,1
822,2013-07-03,60.11,60232176,0.016633399866929494,1,0.008049639443233225,1,0.5687520910003283,1,1,1
823,2013-07-05,59.63,68482701,0.7159507159507155,1,0.005734525215044695,1,-0.08318083513558003,1,1,-1
824,2013-07-08,59.29,74476172,1.216261246251256,1,-0.01740139211136893,-1,0.6540332047627042,-1,1,1
825,2013-07-09,60.34,88135556,-2.1154171602640037,-1,0.00399334442595678,1,-0.3373250126496808,1,-1,-1
826,2013-07-10,60.1,70064141,-0.2669336002669398,-1,-0.015399737876802044,-1,-0.6629101756712059,-1,-1,-1
827,2013-07-11,61.04,81567174,-1.0261502813637826,-1,0.001805350402100725,1,0.5324459234608989,1,-1,1
828,2013-07-12,60.93,69863934,0.261908659355056,1,-0.00212905339010816,-1,0.08191349934469899,-1,1,1
829,2013-07-15,61.06,60473991,-0.5599472990777394,-1,-0.006508298080052044,-1,-0.3446578040374214,-1,-1,-1
830,2013-07-16,61.46,54028599,-0.869850648284919,-1,-0.0001626809825930886,-1,-0.2129053390108132,-1,-1,-1
831,2013-07-17,61.47,49737479,-0.13031438345007051,-1,-0.003404669260700377,-1,-0.11389521640091163,-1,-1,-1
832,2013-07-18,61.68,54658172,0.3715070263285364,1,0.015977598418711825,1,0.7157963234097897,1,1,1
833,2013-07-19,60.71,67137272,1.8748989817358925,1,-0.0031198686371100015,-1,0.3080415045395553,-1,1,1
