,date,ftse_open,ftse_high,ftse_low,ftse_close,ftse_vol,ftse_perc_change,ftse_return
270,2020-03-04,6718.200195,6856.299805,6700.200195,6815.600098000001,1115783100,1.4497916134218511,1
271,2020-03-05,6815.600098000001,6834.100098000001,6662.600098,6705.399902,1146893100,-1.6168817773263768,-1
272,2020-03-06,6705.399902,6705.399902,6431.399902,6462.600098,1377953500,-3.620959339465809,-1
273,2020-03-09,6462.600098,6462.600098,5891.600098,5965.799805,2098798700,-7.687312930808552,-1
274,2020-03-10,5965.799805,6231.100098,5927.899902,5960.200195,1729622400,-0.09386184892269114,-1
275,2020-03-11,5960.200195,6088.5,5860.799805,5876.5,1507518600,-1.40431851719035,-1
276,2020-03-12,5876.5,5876.5,5237.5,5237.5,2209275500,-10.873819450353102,-1
277,2020-03-13,5237.5,5696.5,5237.5,5366.100098,1935105000,2.4553717995226707,1
278,2020-03-16,5366.100098,5366.100098,4898.799805,5151.100098,2111567500,-4.006634167710228,-1
279,2020-03-17,5151.100098,5309.0,4978.799805,5294.899902,1941164900,2.7916328796606553,1
280,2020-03-18,5294.899902,5294.899902,5006.200195,5080.600098,1837075100,-4.047287162483553,-1
281,2020-03-19,5080.600098,5181.0,4942.399902,5151.600098,1963412200,1.3974727124842883,1
282,2020-03-20,5151.600098,5419.299805,5151.600098,5190.799805,2585565700,0.7609229414996367,1
283,2020-03-23,5190.799805,5194.799805,4922.799805,4993.899902,1629604900,-3.7932478692462217,-1
284,2020-03-24,4993.899902,5446.0,4993.899902,5446.0,1582421000,9.053046854602332,1
285,2020-03-25,5446.0,5741.399902,5400.5,5688.200195,1860995600,4.447304351817855,1
286,2020-03-26,5688.200195,5815.700195,5503.399902,5815.700195,1536739000,2.2414822901640155,1
287,2020-03-27,5815.700195,5815.700195,5407.100098,5510.299805,1457210400,-5.251309038635901,-1
288,2020-03-30,5510.299805,5567.200195,5351.799805,5563.700195,1136875400,0.9691013536422398,1
289,2020-03-31,5563.700195,5702.700195,5545.899902,5672.0,1602112800,1.9465427899462804,1
290,2020-04-01,5672.0,5672.0,5414.700195,5454.600098,1670362100,-3.8328614598025412,-1
291,2020-04-02,5454.600098,5552.399902,5395.100098,5480.200195,1554286900,0.4693304099302728,1
292,2020-04-03,5480.200195,5486.299805,5396.700195,5415.5,1180517400,-1.1806173624648095,-1
293,2020-04-06,5415.5,5590.600098,5415.5,5582.399902,1207951800,3.0818927522851096,1
294,2020-04-07,5582.399902,5780.200195,5582.399902,5704.5,1563928500,2.1872330922808882,1
295,2020-04-08,5704.5,5704.5,5589.700195,5677.700195,1133735000,-0.4698011219212841,-1
296,2020-04-09,5677.700195,5842.700195,5677.700195,5842.700195,1290301300,2.906106246069585,1
297,2020-04-14,5842.700195,5894.700195,5779.0,5791.299805,1056846100,-0.8797369073290383,-1
298,2020-04-15,5791.299805,5791.700195,5576.399902,5597.700195,1375971300,-3.3429388309831998,-1
299,2020-04-16,5597.649902,5657.629883,5577.779785,5628.430176,0,0.5498785122128157,1
