,date,cloudera_close,cloudera_vol,cloudera_intra_perc_change,cloudera_intra_returns,cloudera_pct_change,cloudera_pct_returns,cloudera_previous_close,cloudera_opening_change,cloudera_opening_returns,cloudera_target,cloudera_intra_target,cloudera_open_target
320,2018-08-06,13.65,992800,-0.663716814159291,-1,0.005154639175257714,1,13.58,-0.1472754050073606,-1,1,-1,-1
321,2018-08-07,13.69,626400,0.0,-1,0.00293040293040292,1,13.65,0.2930402930402868,1,1,-1,1
322,2018-08-08,13.49,1593500,2.246376811594206,1,-0.014609203798392922,-1,13.69,0.8035062089116233,1,-1,1,1
323,2018-08-09,14.03,2775500,-3.5424354243542338,-1,0.04002965159377303,1,13.49,0.44477390659748334,1,1,-1,1
324,2018-08-10,14.06,2726800,-1.0057471264367857,-1,0.002138275124732747,1,14.03,-0.7840342124019918,-1,1,-1,-1
325,2018-08-13,13.97,1269600,0.5693950177935948,1,-0.006401137980085347,-1,14.06,-0.07112375533428014,-1,-1,1,-1
326,2018-08-14,13.96,1052500,0.28571428571427965,1,-0.0007158196134573469,-1,13.97,0.21474588403721803,1,-1,1,1
327,2018-08-15,13.75,1104700,1.007919366450688,1,-0.015042979942693435,-1,13.96,-0.501432664756449,-1,-1,1,-1
328,2018-08-16,13.73,924400,0.8664259927797778,1,-0.001454545454545375,-1,13.75,0.7272727272727246,1,-1,1,1
329,2018-08-17,13.59,678200,0.9475218658892184,1,-0.010196649672250535,-1,13.73,-0.0728332119446452,-1,-1,1,-1
330,2018-08-20,13.6,797000,-0.29498525073745685,-1,0.0007358351729211954,1,13.59,-0.22075055187637502,-1,1,-1,-1
331,2018-08-21,13.7,914500,-0.5873715124816452,-1,0.007352941176470562,1,13.6,0.14705882352940863,1,1,-1,1
332,2018-08-22,13.81,621500,-0.802919708029206,-1,0.00802919708029215,1,13.7,0.0,-1,1,-1,-1
333,2018-08-23,13.7,1091900,0.7246376811594305,1,-0.007965242577842258,-1,13.81,-0.07241129616219975,-1,-1,1,-1
334,2018-08-24,14.05,1653500,-2.0334059549745906,-1,0.025547445255474477,1,13.7,0.5109489051094911,1,1,-1,1
335,2018-08-27,13.99,1654000,0.9907997169143706,1,-0.004270462633451988,-1,14.05,0.5693950177935948,1,-1,1,1
336,2018-08-28,14.0,1981300,0.213827512473267,1,0.0007147962830593713,1,13.99,0.28591851322372513,1,1,1,1
337,2018-08-29,14.94,2999700,-6.486101211689238,-1,0.06714285714285717,1,14.0,0.2142857142857097,1,1,-1,1
338,2018-08-30,14.9,2285000,0.0,-1,-0.0026773761713519972,-1,14.94,-0.26773761713520183,-1,-1,-1,-1
339,2018-08-31,15.01,1875200,-1.2820512820512786,-1,0.007382550335570448,1,14.9,-0.5369127516778528,-1,1,-1,-1
340,2018-09-04,15.07,1912600,-0.13289036544850216,-1,0.003997335109926725,1,15.01,0.2664890073284539,1,1,-1,1
341,2018-09-05,14.41,4928400,4.569536423841057,1,-0.04379562043795626,-1,15.07,0.1990710019907058,1,-1,1,1
342,2018-09-06,17.93,20728600,-10.270602706027047,-1,0.2442748091603053,1,14.41,12.838306731436514,1,1,-1,1
343,2018-09-07,17.56,6805200,0.5099150141643052,1,-0.020635805911879634,-1,17.93,-1.5616285554935927,-1,-1,1,-1
344,2018-09-10,17.43,5359600,3.2204330927262736,1,-0.00740318906605919,-1,17.56,2.5626423690205176,1,-1,1,1
345,2018-09-11,17.9,4675700,-5.046948356807509,-1,0.02696500286861725,1,17.43,-2.2375215146299516,-1,1,-1,-1
346,2018-09-12,18.41,4619900,-1.712707182320435,-1,0.028491620111732008,1,17.9,1.1173184357542059,1,1,-1,1
347,2018-09-13,18.21,2265200,0.8709853021230275,1,-0.01086366105377512,-1,18.41,-0.21727322107549782,-1,-1,1,-1
348,2018-09-14,18.57,2202200,-2.2014309301045603,-1,0.019769357495881268,1,18.21,-0.2196595277320107,-1,1,-1,-1
349,2018-09-17,17.66,2693300,4.592112371690985,1,-0.049003769520732376,-1,18.57,-0.32310177705976695,-1,-1,1,-1
350,2018-09-18,17.84,1384100,-0.9620826259196272,-1,0.010192525481313774,1,17.66,0.05662514156286276,1,1,-1,1
351,2018-09-19,17.55,1684800,1.7907106883044224,1,-0.016255605381165883,-1,17.84,0.16816143497758484,1,-1,1,1
352,2018-09-20,17.78,1344700,-0.90805902383655,-1,0.013105413105413133,1,17.55,0.3988603988604005,1,1,-1,1
353,2018-09-21,17.61,3270200,1.4549524342473505,1,-0.009561304836895435,-1,17.78,0.5061867266591668,1,-1,1,1
354,2018-09-24,17.43,1939000,0.0,-1,-0.010221465076660996,-1,17.61,-1.0221465076660972,-1,-1,-1,-1
355,2018-09-25,17.84,2162800,-1.942857142857142,-1,0.02352266207687892,1,17.43,0.40160642570281285,1,1,-1,1
356,2018-09-26,17.85,2416600,0.5571030640668405,1,0.0005605381165920686,1,17.84,0.6165919282511179,1,1,1,1
357,2018-09-27,17.57,2021700,1.8983807928531538,1,-0.015686274509803977,-1,17.85,0.3361344537815054,1,-1,1,1
358,2018-09-28,17.65,2018700,-0.9725400457665798,-1,0.004553215708594127,1,17.57,-0.5122367672168461,-1,1,-1,-1
359,2018-10-01,17.19,1485700,2.9909706546275263,1,-0.026062322946175498,-1,17.65,0.39660056657223963,1,-1,1,1
360,2018-10-02,16.9,1755600,1.457725947521866,1,-0.016870273414776205,-1,17.19,-0.23269342641071958,-1,-1,1,-1
361,2018-10-03,17.08,2205500,-0.7669616519173983,-1,0.010650887573964374,1,16.9,0.2958579881656847,1,1,-1,1
362,2018-10-04,19.05,25220300,3.981854838709673,1,0.11533957845433274,1,17.08,16.159250585480102,1,1,1,1
363,2018-10-05,17.9,6005600,5.8885383806519505,1,-0.06036745406824162,-1,19.05,-0.1574803149606359,-1,-1,1,-1
364,2018-10-08,17.5,6709700,0.7936507936507969,1,-0.022346368715083775,-1,17.9,-1.4525139664804358,-1,-1,1,-1
365,2018-10-09,17.37,3658300,0.1724137931034344,1,-0.00742857142857134,-1,17.5,-0.5714285714285796,-1,-1,1,-1
366,2018-10-10,15.49,8593300,10.04645760743321,1,-0.10823258491652277,-1,17.37,-0.8635578583765233,-1,-1,1,-1
367,2018-10-11,15.04,6082000,2.5906735751295358,1,-0.029051000645577862,-1,15.49,-0.3227888960619801,-1,-1,1,-1
368,2018-10-12,15.51,5102300,-0.9765625000000024,-1,0.03125,1,15.04,2.1276595744680873,1,1,-1,1
369,2018-10-15,15.24,3531200,0.5870841487279834,1,-0.01740812379110246,-1,15.51,-1.160541586073499,-1,-1,1,-1
370,2018-10-16,15.79,3182300,-2.2006472491909377,-1,0.03608923884514437,1,15.24,1.3779527559055058,1,1,-1,1
371,2018-10-17,15.35,2368700,2.970922882427311,1,-0.027865737808739688,-1,15.79,0.18999366687777797,1,-1,1,1
372,2018-10-18,14.78,2615200,3.018372703412079,1,-0.03713355048859934,-1,15.35,-0.7166123778501592,-1,-1,1,-1
373,2018-10-19,13.88,3261000,6.279540850776501,1,-0.06089309878213789,-1,14.78,0.2029769959404678,1,-1,1,1
374,2018-10-22,14.23,2367000,-1.7155110793423891,-1,0.025216138328530313,1,13.88,0.7925072046109469,1,1,-1,1
375,2018-10-23,14.31,2358300,-3.1723143475126268,-1,0.005621925509486925,1,14.23,-2.5298664792691583,-1,1,-1,-1
376,2018-10-24,13.08,2764800,8.081517919887563,1,-0.08595387840670865,-1,14.31,-0.5590496156533897,-1,-1,1,-1
377,2018-10-25,13.49,3317600,-1.9652305366591065,-1,0.031345565749235416,1,13.08,1.1467889908256907,1,1,-1,1
378,2018-10-26,13.12,2936300,0.15220700152208028,1,-0.02742772424017803,-1,13.49,-2.5945144551519617,-1,-1,1,-1
379,2018-10-29,12.88,3689300,6.1224489795918355,1,-0.018292682926829174,-1,13.12,4.573170731707328,1,-1,1,1
380,2018-10-30,13.24,2302200,-3.195635229929853,-1,0.02795031055900621,1,12.88,-0.38819875776398066,-1,1,-1,-1
381,2018-10-31,13.76,3809100,-0.43795620437956573,-1,0.0392749244712991,1,13.24,3.474320241691836,1,1,-1,1
382,2018-11-01,14.17,2262600,-2.755620014503269,-1,0.029796511627907085,1,13.76,0.21802325581394885,1,1,-1,1
383,2018-11-02,14.25,1986400,-0.0702247191011221,-1,0.0056457304163726185,1,14.17,0.4940014114326061,1,1,-1,1
384,2018-11-05,14.54,3728700,3.5809018567639317,1,0.020350877192982342,1,14.25,5.824561403508772,1,1,1,1
385,2018-11-06,14.0,2265200,3.381642512077296,1,-0.037138927097661534,-1,14.54,-0.3438789546079707,-1,-1,1,-1
386,2018-11-07,14.71,2992200,-4.031117397454033,-1,0.05071428571428571,1,14.0,1.000000000000004,1,1,-1,1
387,2018-11-08,14.15,2776200,3.214774281805738,1,-0.03806934058463629,-1,14.71,-0.6118286879673802,-1,-1,1,-1
388,2018-11-09,12.79,5471900,11.057023643949941,1,-0.09611307420494708,-1,14.15,1.6254416961130773,1,-1,1,1
389,2018-11-12,12.26,4368900,3.6163522012578686,1,-0.041438623924941353,-1,12.79,-0.5473025801407233,-1,-1,1,-1
390,2018-11-13,11.93,4370900,2.9292107404393772,1,-0.0269168026101142,-1,12.26,0.24469820554648744,1,-1,1,1
391,2018-11-14,11.85,3159900,2.146985962014862,1,-0.0067057837384744134,-1,11.93,1.5088013411567454,1,-1,1,1
392,2018-11-15,12.15,2492500,-2.8789161727349692,-1,0.025316455696202667,1,11.85,-0.3375527426160266,-1,1,-1,-1
393,2018-11-16,12.15,2482800,-0.9975062344139733,-1,0.0,-1,12.15,-0.9876543209876625,-1,-1,-1,-1
394,2018-11-19,11.23,3728900,7.648026315789472,1,-0.07572016460905351,-1,12.15,0.08230452674896943,1,-1,1,1
395,2018-11-20,10.69,6116900,0.8348794063079765,1,-0.048085485307212905,-1,11.23,-4.007123775601078,-1,-1,1,-1
396,2018-11-21,11.4,2685900,-4.3956043956043995,-1,0.06641721234798892,1,10.69,2.1515434985968236,1,1,-1,1
397,2018-11-23,11.33,729200,-0.2654867256637111,-1,-0.0061403508771930015,-1,11.4,-0.8771929824561372,-1,-1,-1,-1
398,2018-11-26,11.88,1830600,-3.304347826086963,-1,0.04854368932038833,1,11.33,1.5004413062665483,1,1,-1,1
399,2018-11-27,11.66,1170100,0.17123287671232512,1,-0.0185185185185186,-1,11.88,-1.6835016835016925,-1,-1,1,-1
400,2018-11-28,12.44,3457900,-4.362416107382547,-1,0.06689536878216118,1,11.66,2.2298456260720396,1,1,-1,1
401,2018-11-29,12.35,1973100,0.4032258064516186,1,-0.007234726688102877,-1,12.44,-0.32154340836012174,-1,-1,1,-1
402,2018-11-30,12.34,1820100,0.32310177705978127,1,-0.0008097165991902688,-1,12.35,0.24291497975709422,1,-1,1,1
403,2018-12-03,12.31,2958700,3.070866141732274,1,-0.002431118314424552,-1,12.34,2.917341977309558,1,-1,1,1
404,2018-12-04,11.59,3533900,4.844006568144498,1,-0.0584890333062551,-1,12.31,-1.056051990251834,-1,-1,1,-1
405,2018-12-06,13.01,9270900,-11.291702309666384,-1,0.12251941328731664,1,11.59,0.8628127696289875,1,1,-1,1
406,2018-12-07,12.25,4766200,6.130268199233722,1,-0.058416602613374335,-1,13.01,0.307455803228293,1,-1,1,1
407,2018-12-10,12.73,4111200,-4.258804258804255,-1,0.03918367346938778,1,12.25,-0.326530612244891,-1,1,-1,-1
408,2018-12-11,12.32,4236100,4.717710750193344,1,-0.03220738413197177,-1,12.73,1.5710919088766637,1,-1,1,1
409,2018-12-12,12.64,2241100,-1.039168665067952,-1,0.025974025974025983,1,12.32,1.5422077922077881,1,1,-1,1
410,2018-12-13,12.39,1758200,2.055335968379445,1,-0.019778481012658222,-1,12.64,0.07911392405063122,1,-1,1,1
411,2018-12-14,12.34,2979700,-0.9819967266775713,-1,-0.004035512510088823,-1,12.39,-1.372074253430185,-1,-1,-1,-1
412,2018-12-17,11.36,4131200,6.885245901639343,1,-0.0794165316045381,-1,12.34,-1.1345218800648345,-1,-1,1,-1
413,2018-12-18,11.66,2866700,-1.3913043478260883,-1,0.026408450704225483,1,11.36,1.2323943661971881,1,1,-1,1
414,2018-12-19,11.18,3426200,4.444444444444441,1,-0.04116638078902235,-1,11.66,0.34305317324184514,1,-1,1,1
415,2018-12-20,11.1,3734600,0.35906642728905674,1,-0.007155635062611854,-1,11.18,-0.3577817531305827,-1,-1,1,-1
416,2018-12-21,10.36,4243400,5.818181818181823,1,-0.06666666666666665,-1,11.1,-0.9009009009008978,-1,-1,1,-1
417,2018-12-24,10.37,1274900,-2.9791459781529186,-1,0.0009652509652509078,1,10.36,-2.799227799227791,-1,1,-1,-1
418,2018-12-26,11.0,3034200,-5.162523900573605,-1,0.06075216972034725,1,10.37,0.867888138862118,1,1,-1,1
419,2018-12-27,10.95,2421100,-1.4828544949026892,-1,-0.00454545454545463,-1,11.0,-1.909090909090917,-1,-1,-1,-1
420,2018-12-28,10.88,2287400,0.9107468123861534,1,-0.00639269406392684,-1,10.95,0.27397260273973645,1,-1,1,1
421,2018-12-31,11.06,1713400,-0.54545454545455,-1,0.016544117647058876,1,10.88,1.102941176470581,1,1,-1,1
422,2019-01-02,11.25,2515600,-3.8781163434903037,-1,0.017179023508137492,1,11.06,-2.0795660036166406,-1,1,-1,-1
423,2019-01-03,10.37,6185200,5.812897366030886,1,-0.0782222222222223,-1,11.25,-2.1333333333333355,-1,-1,1,-1
424,2019-01-04,11.01,4080400,-4.657794676806086,-1,0.061716489874638514,1,10.37,1.4464802314368406,1,1,-1,1
425,2019-01-07,11.21,4233400,-2.0018198362147466,-1,0.01816530426884655,1,11.01,-0.18165304268846116,-1,1,-1,-1
426,2019-01-08,11.51,4291000,-1.4096916299559483,-1,0.02676181980374648,1,11.21,1.248884924174833,1,1,-1,1
427,2019-01-09,11.59,5074100,1.6129032258064475,1,0.0069504778453519656,1,11.51,2.3457862728062517,1,1,1,1
428,2019-01-10,11.92,5063400,-5.022026431718064,-1,0.028472821397756753,1,11.59,-2.070750647109579,-1,1,-1,-1
429,2019-01-11,11.61,3433900,1.6101694915254345,1,-0.026006711409396033,-1,11.92,-1.0067114093959666,-1,-1,1,-1
430,2019-01-14,11.59,2918000,-1.845342706502628,-1,-0.0017226528854435985,-1,11.61,-1.9810508182601092,-1,-1,-1,-1
431,2019-01-15,11.92,2260200,-2.49355116079105,-1,0.028472821397756753,1,11.59,0.3451251078516042,1,1,-1,1
432,2019-01-16,11.89,3817700,0.5852842809364571,1,-0.00251677852348986,-1,11.92,0.33557046979866545,1,-1,1,1
433,2019-01-17,12.34,3667800,-3.872053872053864,-1,0.037846930193439876,1,11.89,-0.08410428931875347,-1,1,-1,-1
434,2019-01-18,12.84,4300300,-1.9857029388403495,-1,0.04051863857374394,1,12.34,2.025931928687196,1,1,-1,1
435,2019-01-22,12.79,3494800,-0.8675078864353267,-1,-0.003894080996884819,-1,12.84,-1.2461059190031165,-1,-1,-1,-1
436,2019-01-23,12.83,3089100,1.8362662586074996,1,0.0031274433150900727,1,12.79,2.1892103205629487,1,1,1,1
437,2019-01-24,13.06,2066800,-1.7926734216679692,-1,0.017926734216679785,1,12.83,0.0,-1,1,-1,-1
438,2019-01-25,13.38,2775800,-1.4404852160727921,-1,0.024502297090352343,1,13.06,0.9954058192955513,1,1,-1,1
439,2019-01-28,13.19,3872000,-0.6102212051868808,-1,-0.01420029895366226,-1,13.38,-2.0179372197309515,-1,-1,-1,-1
440,2019-01-29,12.93,2517500,1.9711902956785428,1,-0.019711902956785377,-1,13.19,0.0,-1,-1,1,-1
441,2019-01-30,13.16,2013700,-0.5347593582887722,-1,0.017788089713843824,1,12.93,1.237432327919568,1,1,-1,1
442,2019-01-31,13.5,3470600,-2.427921092564494,-1,0.02583586626139822,1,13.16,0.15197568389057428,1,1,-1,1
443,2019-02-01,13.61,2314700,-0.5912786400591283,-1,0.008148148148148016,1,13.5,0.2222222222222175,1,1,-1,1
444,2019-02-04,13.84,3779000,-0.6545454545454534,-1,0.01689933872152838,1,13.61,1.0286554004408566,1,1,-1,1
445,2019-02-05,14.0,3289600,-0.14306151645207132,-1,0.011560693641618602,1,13.84,1.0115606936416226,1,1,-1,1
446,2019-02-06,13.69,2797500,2.214285714285718,1,-0.02214285714285713,-1,14.0,0.0,-1,-1,1,-1
447,2019-02-07,13.55,3170800,-0.3703703703703756,-1,-0.010226442658874957,-1,13.69,-1.3878743608473303,-1,-1,-1,-1
448,2019-02-08,13.55,2062700,-0.7434944237918322,-1,0.0,-1,13.55,-0.7380073800738112,-1,-1,-1,-1
449,2019-02-11,13.66,2326600,0.07315288953913524,1,0.008118081180811698,1,13.55,0.8856088560885551,1,1,1,1
450,2019-02-12,13.85,1485400,-0.6540697674418594,-1,0.013909224011712906,1,13.66,0.7320644216691043,1,1,-1,1
451,2019-02-13,13.73,2164800,1.3649425287356287,1,-0.008664259927797735,-1,13.85,0.5054151624548757,1,-1,1,1
452,2019-02-14,13.75,2046500,-1.102941176470591,-1,0.0014566642388929019,1,13.73,-0.9468317552804134,-1,1,-1,-1
453,2019-02-15,13.82,2275500,0.2886002886002824,1,0.005090909090909035,1,13.75,0.7999999999999958,1,1,1,1
454,2019-02-19,13.82,2541800,-0.07241129616219975,-1,0.0,-1,13.82,-0.07235890014471626,-1,-1,-1,-1
455,2019-02-20,13.73,1761600,1.009372746935824,1,-0.0065123010130245795,-1,13.82,0.36179450072358127,1,-1,1,1
456,2019-02-21,13.56,2280500,0.5865102639296192,1,-0.012381646030589999,-1,13.73,-0.6554989075018198,-1,-1,1,-1
457,2019-02-22,13.84,2214700,-1.391941391941388,-1,0.020648967551622377,1,13.56,0.663716814159291,1,1,-1,1
458,2019-02-25,13.87,2266100,0.9285714285714342,1,0.0021676300578035157,1,13.84,1.1560693641618507,1,1,1,1
459,2019-02-26,14.06,2044900,-1.6630513376717313,-1,0.013698630136986356,1,13.87,-0.2883922134102318,-1,1,-1,-1
460,2019-02-27,14.64,3505800,-4.273504273504284,-1,0.04125177809388325,1,14.06,-0.14224751066857289,-1,1,-1,-1
461,2019-02-28,14.57,3699000,0.5460750853242325,1,-0.0047814207650273,-1,14.64,0.06830601092896028,1,-1,1,1
462,2019-03-01,15.15,4886900,-2.6422764227642315,-1,0.03980782429649965,1,14.57,1.304049416609468,1,1,-1,1
463,2019-03-04,14.63,5634100,4.690553745928332,1,-0.03432343234323432,-1,15.15,1.3201320132013155,1,-1,1,1
464,2019-03-05,14.64,2709900,-0.27397260273973234,-1,0.0006835269993163973,1,14.63,-0.20505809979494966,-1,1,-1,-1
465,2019-03-06,14.14,2744300,3.283173734610114,1,-0.03415300546448086,-1,14.64,-0.13661202185793273,-1,-1,1,-1
466,2019-03-07,14.07,2893200,1.124385101897401,1,-0.004950495049504955,-1,14.14,0.6364922206506355,1,-1,1,1
467,2019-03-08,13.83,2316100,-0.728332119446465,-1,-0.017057569296375252,-1,14.07,-2.416488983653162,-1,-1,-1,-1
468,2019-03-11,14.28,4181800,-0.2808988764044884,-1,0.03253796095444672,1,13.83,2.9645697758496032,1,1,-1,1
469,2019-03-12,14.36,4678600,1.1019283746556485,1,0.0056022408963585235,1,14.28,1.6806722689075646,1,1,1,1
470,2019-03-13,14.61,10030400,-0.06849315068493005,-1,0.017409470752089096,1,14.36,1.6713091922005585,1,1,-1,1
471,2019-03-14,11.71,37719200,9.853733641262505,1,-0.19849418206707725,-1,14.61,-11.088295687885005,-1,-1,1,-1
472,2019-03-15,11.67,14190600,2.2613065326633133,1,-0.003415883859948843,-1,11.71,1.9641332194705263,1,-1,1,1
473,2019-03-18,11.8,9809800,-1.7241379310344922,-1,0.011139674378749076,1,11.67,-0.5998286203941755,-1,1,-1,-1
474,2019-03-19,11.85,7815900,-0.33869602032175394,-1,0.004237288135593209,1,11.8,0.0847457627118626,1,1,-1,1
475,2019-03-20,11.46,6946700,2.716468590831906,1,-0.032911392405063244,-1,11.85,-0.5907172995780615,-1,-1,1,-1
476,2019-03-21,11.63,5957900,-2.466960352422918,-1,0.014834205933682343,1,11.46,-0.9598603839441641,-1,1,-1,-1
477,2019-03-22,11.07,7032300,5.141388174807195,1,-0.048151332760103194,-1,11.63,0.3439380911435868,1,-1,1,1
478,2019-03-25,11.04,4706700,-0.3636363636363559,-1,-0.0027100271002711285,-1,11.07,-0.6323396567299032,-1,-1,-1,-1
479,2019-03-26,10.95,4656700,1.7055655296229915,1,-0.008152173913043459,-1,11.04,0.9057971014492883,1,-1,1,1
480,2019-03-27,10.67,6076900,3.0881017257039045,1,-0.025570776255707695,-1,10.95,0.5479452054794567,1,-1,1,1
481,2019-03-28,10.71,5681800,0.0,-1,0.0037488284910967007,1,10.67,0.37488284910966185,1,1,-1,1
482,2019-03-29,10.94,3272400,-1.296296296296285,-1,0.02147525676937434,1,10.71,0.8403361344537801,1,1,-1,1
483,2019-04-01,11.04,3556300,0.7194244604316554,1,0.009140767824497242,1,10.94,1.6453382084095038,1,1,1,1
484,2019-04-02,11.31,4799200,-2.91173794358508,-1,0.0244565217391306,1,11.04,-0.4528985507246281,-1,1,-1,-1
485,2019-04-03,11.4,3863100,-0.79575596816976,-1,0.007957559681697646,1,11.31,0.0,-1,1,-1,-1
486,2019-04-04,11.04,3437300,2.8169014084507067,1,-0.03157894736842115,-1,11.4,-0.3508771929824642,-1,-1,1,-1
487,2019-04-05,11.11,3211400,-0.36133694670279265,-1,0.006340579710145011,1,11.04,0.2717391304347929,1,1,-1,1
488,2019-04-08,11.66,6136800,-3.552397868561282,-1,0.04950495049504955,1,11.11,1.3501350135013535,1,1,-1,1
489,2019-04-09,11.57,5343900,-0.08650519031141683,-1,-0.007718696397941649,-1,11.66,-0.8576329331046282,-1,-1,-1,-1
490,2019-04-10,11.63,3955000,-0.4317789291882618,-1,0.005185825410544576,1,11.57,0.08643042350907336,1,1,-1,1
491,2019-04-11,11.44,3027300,2.054794520547947,1,-0.016337059329320835,-1,11.63,0.4299226139294835,1,-1,1,1
492,2019-04-12,11.55,2695900,-0.08665511265166,-1,0.009615384615384803,1,11.44,0.8741258741258711,1,1,-1,1
493,2019-04-15,11.45,2063700,0.6076388888888914,1,-0.008658008658008809,-1,11.55,-0.2597402597402696,-1,-1,1,-1
494,2019-04-16,11.43,2436200,0.6086956521739155,1,-0.0017467248908296096,-1,11.45,0.4366812227074298,1,-1,1,1
495,2019-04-17,11.0,3941600,4.3478260869565215,1,-0.03762029746281714,-1,11.43,0.6124234470691189,1,-1,1,1
496,2019-04-18,10.8,3463700,1.1893870082342086,1,-0.018181818181818077,-1,11.0,-0.636363636363639,-1,-1,1,-1
497,2019-04-22,10.81,2089300,-0.4646840148698951,-1,0.0009259259259259967,1,10.8,-0.3703703703703789,-1,1,-1,-1
498,2019-04-23,10.94,5440800,-0.8294930875576024,-1,0.012025901942645634,1,10.81,0.3700277520813982,1,1,-1,1
499,2019-04-24,10.84,2196900,1.4545454545454557,1,-0.009140767824497242,-1,10.94,0.5484460694698401,1,-1,1,1
500,2019-04-25,10.83,3180900,1.095890410958897,1,-0.0009225092250921829,-1,10.84,1.0147601476014707,1,-1,1,1
501,2019-04-26,10.83,2106800,0.0,-1,0.0,-1,10.83,0.0,-1,-1,-1,-1
502,2019-04-29,11.2,4141200,-3.2258064516129004,-1,0.03416435826408115,1,10.83,0.18467220683286772,1,1,-1,1
503,2019-04-30,11.13,3066700,0.44722719141322836,1,-0.006249999999999867,-1,11.2,-0.17857142857142477,-1,-1,1,-1
504,2019-05-01,11.0,2470900,1.7857142857142794,1,-0.011680143755615546,-1,11.13,0.6289308176100494,1,-1,1,1
505,2019-05-02,11.02,2538700,-0.18181818181817794,-1,0.0018181818181817189,1,11.0,0.0,-1,1,-1,-1
506,2019-05-03,11.14,2609500,0.2685765443151241,1,0.010889292196007316,1,11.02,1.3611615245009108,1,1,1,1
507,2019-05-06,11.18,2531700,-3.518518518518509,-1,0.0035906642728904536,1,11.14,-3.0520646319569105,-1,1,-1,-1
508,2019-05-07,10.77,3569100,2.1798365122615824,1,-0.03667262969588547,-1,11.18,-1.5205724508050082,-1,-1,1,-1
509,2019-05-08,10.7,2229300,0.18656716417911706,1,-0.006499535747446661,-1,10.77,-0.4642525533890338,-1,-1,1,-1
510,2019-05-09,10.6,3641300,-0.5692599620493406,-1,-0.009345794392523366,-1,10.7,-1.4953271028037398,-1,-1,-1,-1
511,2019-05-10,10.55,3152500,-0.476190476190483,-1,-0.004716981132075415,-1,10.6,-0.943396226415091,-1,-1,-1,-1
512,2019-05-13,10.0,6478000,1.9607843137254832,1,-0.05213270142180104,-1,10.55,-3.31753554502371,-1,-1,1,-1
513,2019-05-14,10.29,2681100,-1.8811881188118762,-1,0.028999999999999915,1,10.0,0.9999999999999963,1,1,-1,1
514,2019-05-15,10.61,3334600,-4.7384007897334515,-1,0.03109815354713308,1,10.29,-1.5549076773566413,-1,1,-1,-1
515,2019-05-16,10.83,2842000,-1.8814675446848474,-1,0.020735155513666337,1,10.61,0.18850141376061594,1,1,-1,1
516,2019-05-17,10.67,2664300,-0.3762935089369628,-1,-0.014773776546629702,-1,10.83,-1.84672206832871,-1,-1,-1,-1
517,2019-05-20,10.32,3354700,1.2440191387559716,1,-0.03280224929709463,-1,10.67,-2.061855670103099,-1,-1,1,-1
518,2019-05-21,10.64,1853200,-1.0446343779677227,-1,0.03100775193798455,1,10.32,2.0348837209302237,1,1,-1,1
519,2019-05-22,10.75,1732000,-1.8957345971563913,-1,0.010338345864661536,1,10.64,-0.8458646616541339,-1,1,-1,-1
520,2019-05-23,9.78,11205200,4.117647058823529,1,-0.0902325581395349,-1,10.75,-5.116279069767449,-1,-1,1,-1
521,2019-05-24,9.57,4666500,2.842639593908623,1,-0.021472392638036686,-1,9.78,0.7157464212678966,1,-1,1,1
522,2019-05-28,9.55,3249800,0.6243496357960325,1,-0.002089864158829613,-1,9.57,0.4179728317659263,1,-1,1,1
523,2019-05-29,9.41,3551100,0.10615711252653702,1,-0.01465968586387445,-1,9.55,-1.361256544502626,-1,-1,1,-1
524,2019-05-30,9.33,2926500,0.8501594048884173,1,-0.008501594048884176,-1,9.41,0.0,-1,-1,1,-1
525,2019-05-31,9.17,3455600,-1.1025358324145496,-1,-0.017148981779206873,-1,9.33,-2.7867095391211123,-1,-1,-1,-1
526,2019-06-03,8.73,5996800,5.108695652173901,1,-0.04798255179934563,-1,9.17,0.3271537622682591,1,-1,1,1
527,2019-06-04,9.11,5458900,-3.1710079275198115,-1,0.04352806414662069,1,8.73,1.145475372279492,1,1,-1,1
528,2019-06-05,8.8,17656500,4.347826086956506,1,-0.034028540065861534,-1,9.11,0.9879253567508218,1,-1,1,1
529,2019-06-06,5.21,57916600,3.6968576709796706,1,-0.40795454545454546,-1,8.8,-38.52272727272727,-1,-1,1,-1
530,2019-06-07,5.1,22741000,3.2258064516129026,1,-0.021113243761996192,-1,5.21,1.151631477927056,1,-1,1,1
531,2019-06-10,5.18,16134600,0.9560229445506827,1,0.015686274509803866,1,5.1,2.5490196078431526,1,1,1,1
532,2019-06-11,5.09,17800000,2.115384615384621,1,-0.01737451737451734,-1,5.18,0.38610038610039504,1,-1,1,1
533,2019-06-12,5.05,10510700,3.809523809523813,1,-0.007858546168958758,-1,5.09,3.1434184675834995,1,-1,1,1
534,2019-06-13,5.36,10339600,-4.892367906066536,-1,0.06138613861386144,1,5.05,1.188118811881198,1,1,-1,1
535,2019-06-14,5.29,11018000,0.936329588014978,1,-0.013059701492537323,-1,5.36,-0.3731343283582175,-1,-1,1,-1
536,2019-06-17,5.76,16288700,-7.663551401869162,-1,0.08884688090737236,1,5.29,1.1342155009451722,1,1,-1,1
537,2019-06-18,5.75,11714400,1.032702237521508,1,-0.0017361111111110494,-1,5.76,0.8680555555555525,1,-1,1,1
