,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target
894,2015-12-09,104.6,23517300,1.4880391787530725,1,-0.01774814536576208,-1,106.49,-0.2911071462109006,-1,-1,1,-1,664.79,5158200,1.9483775811209494,1,-0.01851387063912724,-1,677.33,0.09891780963488389,1,-1,1,1,115.62,46301930,1.7171030261815674,1,-0.004734440905569404,-1,-0.49902731963123015,-1,1,-1,124.2,17788800,2.7407987470634296,1,-0.021893211529374734,-1,126.98,0.5670184280989122,1,-1,1,1,751.61,2700000,0.995824387159654,1,-0.01411388171098027,-1,762.37,-0.4197436940068531,-1,-1,1,-1,224.520004,3057800,0.9616202156368023,1,-0.009703585878159782,-1,226.72000099999997,-0.008823218027395515,-1,-1,1,-1
895,2015-12-10,105.42,17454300,-0.35221323179438796,-1,0.007839388145315596,1,104.6,0.43021032504780393,1,1,-1,1,662.32,3455500,0.49129343890382693,1,-0.0037154590171331048,-1,664.79,0.12033875359136995,1,-1,1,1,116.17,29158640,-0.11203033436745556,-1,0.026418095069800307,1,0.363258951738455,1,-1,1,122.91,13474100,1.2771084337349425,1,-0.010386473429951693,-1,124.2,0.24154589371980445,1,-1,1,1,749.46,1988400,0.45028890217174555,1,-0.00286052607070153,-1,751.61,0.164979178031161,1,-1,1,1,227.07000699999998,2071700,-1.050242502106275,-1,0.011357575960135646,1,224.520004,0.08462631240643936,1,1,0,1
896,2015-12-11,102.12,26427700,1.9491118578972646,1,-0.03130335799658501,-1,105.42,-1.2047049895655435,-1,-1,1,-1,640.15,5474400,1.7013958202171338,1,-0.03347324556105824,-1,662.32,-1.6744172001449498,-1,-1,1,-1,113.18,46810020,1.7449431374251159,1,0.006223328591749677,1,-0.8435912886287372,1,1,-1,118.91,16105300,2.091395636064229,1,-0.03254413798714506,-1,122.91,-1.1878610365307898,-1,-1,1,-1,738.87,2224400,0.30897512008202865,1,-0.014130173725082074,-1,749.46,-1.1074640407760346,-1,-1,1,-1,217.020004,3268700,3.649440959655444,1,-0.04425949130304985,-1,227.07000699999998,-0.8059197355818145,-1,-1,1,-1
897,2015-12-14,104.66,24648100,-2.316942027568668,-1,0.024872698785742164,1,102.12,0.16647081864473334,1,1,-1,1,657.91,4329700,-2.518114530580439,-1,0.02774349761774575,1,640.15,0.24994141997969582,1,1,-1,1,112.48,64678220,-0.2674273489035453,-1,0.018010679699520304,1,-0.8835483300936561,1,-1,-1,120.67,18679300,-0.751440260499295,-1,0.014801110083256352,1,118.91,0.7232360608863843,1,1,-1,1,747.77,2412500,-0.8061580770838134,-1,0.01204542071000314,1,738.87,0.39519807273268087,1,1,-1,1,218.580002,2827100,-0.4919346350037732,-1,0.007188268229872508,1,217.020004,0.22578149063163405,1,1,0,1
898,2015-12-15,104.55,21764300,0.7122507122507122,1,-0.0010510223581119416,-1,104.66,0.6115039174469717,1,-1,1,1,658.64,4753400,0.9608589086206617,1,0.0011095742578772771,1,657.91,1.082214892614492,1,1,1,1,110.49,53168580,1.2953367875647694,1,-0.007634273396802671,-1,-0.4800853485064067,-1,1,-1,118.6,11760000,2.731075207086043,1,-0.01715422225905372,-1,120.67,1.044170050551094,1,-1,1,1,743.4,2666200,1.2749003984063776,1,-0.005844042954384343,-1,747.77,0.6994129210853629,1,-1,1,1,221.08999599999999,2244400,0.3291006117405769,1,0.011483182253790858,1,218.580002,1.4822970858971665,1,1,1,1
899,2015-12-16,106.79,22680500,-1.3476321533643367,-1,0.021425155428024922,1,104.55,0.7843137254902032,1,1,-1,1,675.77,3964500,-1.8400747483272104,-1,0.026008137981294865,1,658.64,0.7469938054172172,1,1,-1,1,111.34,56157370,-0.24308994327902245,-1,0.02165534960543214,1,0.5249343832020983,1,-1,1,122.64,13181000,-2.37061769616027,-1,0.03406408094435087,1,118.6,1.0118043844856686,1,1,-1,1,758.09,1993300,-1.0786666666666709,-1,0.01976055959106815,1,743.4,0.8878127522195349,1,1,-1,1,234.50999500000003,5104300,-5.587568061569536,-1,0.06069925931881626,1,221.08999599999999,0.4568320676074473,1,1,0,1
900,2015-12-17,106.22,21675700,1.1815052563029083,1,-0.005337578424946199,-1,106.79,0.6554920872740786,1,-1,1,1,670.65,3681600,1.3750000000000033,1,-0.007576542314692847,-1,675.77,0.6259526170146675,1,-1,1,1,108.98,44654830,2.7138011069451813,1,0.027822314439309714,1,0.6107418717442002,1,1,1,122.51,17284900,1.1777042832943403,1,-0.001060013046314423,-1,122.64,1.0844748858447475,1,-1,1,1,749.43,1553400,1.7037853151806104,1,-0.011423445765014861,-1,758.09,0.5711722882507259,1,-1,1,1,233.38999900000002,3298600,0.2351042982379625,1,-0.004775898784186161,-1,234.50999500000003,-0.24305701767638482,-1,-1,1,-1
901,2015-12-18,104.04,35994200,1.9230769230769156,1,-0.020523441913010698,-1,106.22,-0.1318019205422713,-1,-1,1,-1,664.14,6841300,0.6744933821879894,1,-0.00970700067099084,-1,670.65,-0.298218146574219,-1,-1,1,-1,106.03,96197190,2.6443852722431322,1,-0.012112177396813584,-1,-0.06423196916866158,-1,1,-1,118.02,17948100,2.3417459660736437,1,-0.036650069382091366,-1,122.51,-1.3549914292710887,-1,-1,1,-1,739.31,3148700,0.9644880845534615,1,-0.01350359606634377,-1,749.43,-0.38962945171663255,-1,-1,1,-1,230.460007,3014200,1.043407621810341,1,-0.012554059782141858,-1,233.38999900000002,-0.21423368702272455,-1,-1,1,-1
902,2015-12-21,104.77,16138800,0.13344771709084033,1,0.007016532103037099,1,104.04,0.836216839677038,1,1,1,1,664.51,3250900,0.5968586387434569,1,0.0005571114524045573,1,664.14,0.6564880898605736,1,1,1,1,107.33,47507230,-0.046607009694255366,-1,0.0009325748391308952,1,1.1789116287843062,1,-1,1,116.63,11670000,2.409840180738022,1,-0.011777664802575805,-1,118.02,1.2624978817149712,1,-1,1,1,747.77,1525700,-0.2198008389958836,-1,0.011443102352193257,1,739.31,0.9224817735456102,1,1,-1,1,232.559998,1953200,-0.37550001833916624,-1,0.009112171032781502,1,230.460007,0.5337129925540627,1,1,0,1
903,2015-12-22,105.51,14597100,-0.27561300133055144,-1,0.007063090579364495,1,104.77,0.42951226496134665,1,1,-1,1,663.15,2667800,0.5518647931256937,1,-0.002046620818347389,-1,664.51,0.3491294337180855,1,-1,1,1,107.23,32728460,0.15828677839851182,1,-0.012706012337722061,-1,0.06521941675207993,-1,1,1,116.24,9689000,0.9036658141517497,1,-0.003343908085398306,-1,116.63,0.5744662608248322,1,-1,1,1,750.0,1365400,0.21951706246257932,1,0.0029822004092168175,1,747.77,0.5188761250117009,1,1,1,1,229.94999700000002,1961500,2.144775476727167,1,-0.01122291461320013,-1,232.559998,1.0448946598287985,1,-1,1,1
904,2015-12-23,104.63,19599700,1.1899140617622108,1,-0.00834044166429726,-1,105.51,0.3601554355037394,1,-1,1,1,663.7,2722900,0.4201050262565573,1,0.0008293749528764938,1,663.15,0.5051647440247339,1,1,1,1,108.61,32618140,-1.249184301295799,-1,0.0053688790150883126,1,0.037302993565226185,1,-1,1,118.16,9324300,-1.0691985287828245,-1,0.01651754989676535,1,116.24,0.5763936682725411,1,1,-1,1,750.31,1565900,0.41939294198841115,1,0.0004133333333331546,1,750.0,0.46266666666667033,1,1,1,1,229.69999700000002,1555000,1.068135099823179,1,-0.0010871928821986065,-1,229.94999700000002,0.9697743114125806,1,-1,1,1
905,2015-12-24,105.02,6501800,-0.2673286232575913,-1,0.003727420433909945,1,104.63,0.10513237121284472,1,1,-1,1,662.79,1091200,0.08441998944751022,1,-0.0013711014012356415,-1,663.7,-0.05273466927829181,-1,-1,1,-1,108.03,13596680,0.8899082568807328,1,0.011327466766523298,1,0.3590829573704084,1,1,1,117.33,3531300,0.7528336998815772,1,-0.007024373730534883,-1,118.16,0.05077860528097688,1,-1,1,1,748.4,527200,0.1534253885664702,1,-0.0025456144793485347,-1,750.31,-0.10129146619397196,-1,-1,1,-1,230.57000699999998,708000,-0.00434116936450016,-1,0.003787592561439901,1,229.69999700000002,0.37440183336179256,1,1,0,1
906,2015-12-28,105.93,13069700,-0.8665016187392981,-1,0.008665016187392904,1,105.02,0.0,-1,1,-1,-1,675.2,3783600,-1.4484043512230453,-1,0.01872387935846964,1,662.79,0.417930264487995,1,1,-1,1,106.82,26639930,0.7156798959011155,1,-0.017656796027220922,-1,-0.40729427011015246,-1,1,-1,117.11,8424300,0.12792085962818153,1,-0.0018750532685587462,-1,117.33,-0.0596607858177731,-1,-1,1,-1,762.51,1515300,-1.2737076980290114,-1,0.018853554249064652,1,748.4,0.6039551042223386,1,1,-1,1,228.94999700000002,1901300,1.0972430537551476,1,-0.007026108994306224,-1,230.57000699999998,0.3990102667603218,1,-1,1,1
907,2015-12-29,107.26,17179900,-0.7893253147904561,-1,0.012555461153592073,1,105.93,0.46256962144812125,1,1,-1,1,693.97,5735000,-2.358476651228651,-1,0.02779917061611381,1,675.2,0.4117298578199011,1,1,-1,1,108.74,30912260,-1.6641735228122674,-1,0.013231457323891194,1,0.13106159895150776,1,-1,1,119.12,8159200,-0.7868686014045239,-1,0.017163350695927004,1,117.11,0.9222098881393547,1,1,-1,1,776.6,1765000,-1.2925693565847953,-1,0.01847844618431238,1,762.51,0.5481895319405731,1,1,-1,1,237.190002,2406300,-3.099193280876228,-1,0.035990413225469364,1,228.94999700000002,0.48482245666942836,1,1,0,1
908,2015-12-30,106.22,13115000,0.7289719626168234,1,-0.009696065634905882,-1,107.26,-0.24240164087265068,-1,-1,1,-1,689.07,3519000,0.4075792394744738,1,-0.007060823954926021,-1,693.97,-0.2997247719642118,-1,-1,1,-1,107.32,25184090,1.1604347025234896,1,0.019570587117613503,1,-0.1471399668935043,1,1,-1,116.71,8149700,1.883144178226153,1,-0.020231699126930902,-1,119.12,-0.14271323035594502,-1,-1,1,-1,771.0,1293300,0.7210919392222537,1,-0.0072109193922225145,-1,776.6,0.0,-1,-1,1,-1,238.08999599999999,3697900,-0.6297506180113864,-1,0.0037944010810371243,1,237.190002,-0.24874404276112155,-1,1,0,-1
909,2015-12-31,104.66,18391100,1.2641509433962297,1,-0.014686499717567303,-1,106.22,-0.20711730370928158,-1,-1,1,-1,675.89,3749600,1.4852495335820974,1,-0.019127229454191985,-1,689.07,-0.43391817957537093,-1,-1,1,-1,105.26,40885480,1.6353611811980189,1,-0.0008542952064545251,-1,-0.28885575847930306,-1,1,-1,114.38,9273000,1.5747353928233356,1,-0.019964013366463917,-1,116.71,-0.4284123040013709,-1,-1,1,-1,758.88,1500900,1.380116959064328,1,-0.015719844357976687,-1,771.0,-0.19455252918287938,-1,-1,1,-1,240.00999500000003,2715000,-0.6289044616348258,-1,0.008064173347291925,1,238.08999599999999,0.17640346383980235,1,1,0,1
910,2016-01-04,102.22,37912400,-0.26483570377635707,-1,-0.023313586852665713,-1,104.66,-2.5893369004395126,-1,-1,-1,-1,636.99,9314500,2.9407731338280265,1,-0.0575537439524183,-1,675.89,-2.899880158013881,-1,-1,1,-1,105.35,67569090,-2.6703050384952682,-1,0.025703436861065132,1,-2.5175755272658233,1,-1,-1,109.96,20794800,-0.8807339449541226,-1,-0.03864311942647314,-1,114.38,-4.703619513901028,-1,-1,-1,-1,741.84,3272800,0.15612382234185307,1,-0.022454142947501587,-1,758.88,-2.092557453088762,-1,-1,1,-1,223.41000400000001,6827100,3.1683412657405254,1,-0.0691637487847121,-1,240.00999500000003,-3.8706696360708075,-1,-1,1,-1
911,2016-01-05,102.73,23258200,0.15550588006608668,1,0.004989238896497827,1,102.22,0.6554490315006865,1,1,1,1,633.79,5822600,2.020529944655729,1,-0.0050236267445329386,-1,636.99,1.5494748740168613,1,-1,1,1,102.71,55583140,2.8747044917257742,1,0.019960278053624547,1,0.3796867584243054,1,1,1,107.66,17664600,2.5260298777727535,1,-0.020916696980720184,-1,109.96,0.44561658785013564,1,-1,1,1,742.58,1950700,0.5184540156741918,1,0.000997519680793646,1,741.84,0.6214278011431054,1,1,1,1,223.42999300000002,3186800,1.2944018320621753,1,8.947226911115713e-05,1,223.41000400000001,1.3204408697830592,1,1,1,1
912,2016-01-06,102.97,25096200,-1.819440324335018,-1,0.002336221162269947,1,102.73,-1.5574807748466937,-1,1,-1,-1,632.65,5329200,-1.7122186495176814,-1,-0.0017987030404392756,-1,633.79,-1.8602376181384945,-1,-1,-1,-1,100.7,68384270,-0.13922036595067677,-1,0.044064282011404776,1,-2.0932723201246146,1,-1,-1,117.68,33045700,-11.767499287681641,-1,0.09307077837637023,1,107.66,-2.201374698123714,-1,1,-1,-1,743.62,1947000,-1.8657534246575351,-1,0.0014005225026259005,1,742.58,-1.6940935656764307,-1,1,-1,-1,219.039993,3779100,0.4363668181818138,1,-0.019648212583527336,-1,223.42999300000002,-1.5351533399546873,-1,-1,1,-1
913,2016-01-07,97.92,45172900,2.567164179104476,1,-0.04904341070214624,-1,102.97,-2.398756919491113,-1,-1,1,-1,607.94,7074900,2.2290125442264235,1,-0.03905793092547205,-1,632.65,-1.7150082984272543,-1,-1,1,-1,96.45,80742460,2.259829752736121,1,-0.005259900990098876,-1,-2.005958291956302,-1,1,-1,114.56,33636700,1.546923341354415,1,-0.02651257647858607,-1,117.68,-1.121685927940183,-1,-1,1,-1,726.39,2963700,0.5367583628869876,1,-0.023170436513272885,-1,743.62,-1.7898926871251524,-1,-1,1,-1,215.649994,3554300,-0.6816340568501418,-1,-0.015476621203142638,-1,219.039993,-2.2142034126160772,-1,-1,0,-1
914,2016-01-08,97.33,35402300,2.5530636764116914,1,-0.006025326797385655,-1,97.92,2.0016339869280984,1,-1,1,1,607.05,5512900,2.03498692831553,1,-0.00146396025923623,-1,607.94,1.9278218245221423,1,-1,1,1,96.96,70722000,1.6133942161339458,1,-0.01593423322845844,-1,2.177293934681176,-1,1,1,111.39,18067100,4.2465400154732205,1,-0.027671089385474912,-1,114.56,1.5450418994413373,1,-1,1,1,714.47,2450900,2.321416364754941,1,-0.016409917537410945,-1,726.39,0.696595492779369,1,-1,1,1,211.0,3628100,3.148811607689281,1,-0.02156269014317702,-1,215.649994,1.0248119923434778,1,-1,1,1
915,2016-01-11,97.51,29932400,0.40853845368194414,1,0.0018493784033699612,1,97.33,0.5959108188636579,1,1,1,1,617.74,4891600,-0.8588035527690685,-1,0.017609752079730034,1,607.05,0.8944897454904973,1,1,-1,1,98.53,49687870,0.44457916540365544,1,-0.014305722288915468,-1,2.0730198019802035,-1,1,1,114.97,21920400,-2.532774458218143,-1,0.03213933028099469,1,111.39,0.6643325253613384,1,1,-1,1,716.03,2090600,0.08093663219883074,1,0.0021834366733382016,1,714.47,0.2995227231374286,1,1,1,1,207.850006,4091400,2.8783650969199,1,-0.014928881516587666,-1,211.0,1.4265379146919583,1,-1,1,1
916,2016-01-12,99.37,28395400,-0.3737373737373783,-1,0.019074966670085125,1,97.51,1.5280484052917596,1,1,-1,1,617.89,4724100,1.177129148340666,1,0.00024282060413760576,1,617.74,1.2157218247158983,1,1,1,1,99.96,49046150,0.5867727498756872,1,0.026388746277851816,1,2.0501370141073743,1,1,1,116.58,15133500,-0.4047885625699758,-1,0.01400365312690277,1,114.97,0.9915630164390716,1,1,-1,1,726.07,2024500,-0.6083028489081173,-1,0.01402175886485213,1,716.03,0.7890730835300166,1,1,-1,1,209.97000099999997,3091900,0.7703237021647531,1,0.010199638868424898,1,207.850006,1.8041856587677942,1,1,1,1
917,2016-01-13,95.44,33410600,5.110359912507458,1,-0.039549159706148806,-1,99.37,1.2176713293750565,1,-1,1,1,581.81,7655200,6.292681355495435,1,-0.05839227046885376,-1,617.89,0.48390490216705384,1,-1,1,1,97.39,62285770,2.9206539074960056,1,-0.021402733118971007,-1,0.36014405762304863,-1,1,1,106.56,24921600,6.877567071572144,1,-0.08594956253216668,-1,116.58,-1.8442271401612556,-1,-1,1,-1,700.56,2501700,4.144489293288647,1,-0.03513435343699656,-1,726.07,0.658338727670882,1,-1,1,1,200.309998,4126400,5.518606327970539,1,-0.046006586436125985,-1,209.97000099999997,0.9715645045884742,1,-1,1,1
918,2016-01-14,98.37,48658600,-2.629107981220668,-1,0.03069991617770329,1,95.44,0.42958927074601483,1,1,-1,1,593.0,7238000,-2.197328737613098,-1,0.019233082965229187,1,581.81,-0.2681287705608267,-1,1,-1,-1,99.52,63000140,-1.5924867292772582,-1,0.024606197879130987,1,0.5852756956566313,1,-1,1,107.06,23664800,-1.3345953620444833,-1,0.0046921921921923015,1,106.56,-0.8539789789789757,-1,1,-1,-1,714.72,2225800,-1.3241089908985273,-1,0.020212401507365696,1,700.56,0.6880210117620261,1,1,-1,1,206.179993,6490700,-1.9632984830468738,-1,0.029304553235530495,1,200.309998,0.9485342813492571,1,1,0,1
919,2016-01-15,94.97,46132800,-1.0534156203447487,-1,-0.03456338314526797,-1,98.37,-4.462742706109587,-1,-1,-1,-1,570.18,7784500,0.3599888158814587,1,-0.038482293423271585,-1,593.0,-3.500843170320403,-1,-1,1,-1,97.13,79356010,-0.966735966735959,-1,0.0048624043037450715,1,-3.3360128617363274,1,-1,-1,104.04,19775100,-1.5718051352142919,-1,-0.02820848122548103,-1,107.06,-4.324677750793943,-1,-1,-1,-1,694.45,3608100,-0.31200797353711335,-1,-0.028360756659950748,-1,714.72,-3.138291918513553,-1,-1,-1,-1,204.990005,5578600,-3.025583741138947,-1,-0.005771597829087094,-1,206.179993,-3.4969406561188507,-1,-1,0,-1
920,2016-01-19,95.26,30998300,1.315653164819223,1,0.0030535958723807433,1,94.97,1.642623986522062,1,1,1,1,574.48,4807200,0.4522691434611609,1,0.007541478129713619,1,570.18,1.2118979971237298,1,1,1,1,96.66,52960810,1.7782745655929275,1,-0.0013431139580536433,-1,1.317821476371874,-1,1,1,107.89,35722800,-1.2386225016421202,-1,0.03700499807766233,1,104.04,2.43175701653209,1,1,-1,1,701.79,2268100,0.21470211858381785,1,0.010569515443876298,1,694.45,1.2743898048815478,1,1,1,1,204.720001,4038700,1.9117463783133417,1,-0.0013171569023572305,-1,204.990005,1.8147236007921568,1,-1,1,1
921,2016-01-20,94.35,59051400,-1.6374017020359752,-1,-0.009552802855343434,-1,95.26,-2.55091328994332,-1,-1,-1,-1,571.77,7966400,-1.3129917074207897,-1,-0.004717309566912742,-1,574.48,-1.7615930928840002,-1,-1,-1,-1,96.79,72274300,-1.7770767613039034,-1,0.005088265835929473,1,-1.613904407200499,1,-1,-1,107.74,53009400,1.0742815168487758,1,-0.0013903049402169687,-1,107.89,0.9454073593474799,1,-1,1,1,698.45,3445000,-1.428965597362808,-1,-0.004759258467632699,-1,701.79,-1.8780546887245402,-1,-1,-1,-1,198.699997,5838600,0.3510516655281325,1,-0.029406037371013882,-1,204.720001,-2.5986747626090545,-1,-1,1,-1
922,2016-01-21,94.16,30518900,0.7902223158782005,1,-0.0020137784843666795,-1,94.35,0.5935347111817725,1,-1,1,1,575.02,4952200,-0.2510547787579659,-1,0.005684103748010649,1,571.77,0.31656085488921404,1,1,-1,1,96.3,52099200,0.7830208118689523,1,-0.05048313942023275,-1,0.27895443744188037,-1,1,1,102.35,31027500,5.511447562776956,1,-0.0500278448115834,-1,107.74,0.5383330239465364,1,-1,1,1,706.59,2412200,-0.6280440912586633,-1,0.011654377550289974,1,698.45,0.5340396592454585,1,1,-1,1,199.970001,3166200,0.7839255651115061,1,0.006391565270129407,1,198.699997,1.4343261414342183,1,1,1,1
923,2016-01-22,97.94,30495400,-1.5869723057774103,-1,0.040144435004248136,1,94.16,2.389549702633815,1,1,-1,1,596.38,5120100,-1.299407198546019,-1,0.0371465340335988,1,575.02,2.3842648951340886,1,1,-1,1,101.42,65648660,-2.828753928824908,-1,0.019911504424778848,1,2.4195223260643806,1,-1,1,100.72,26821800,3.819709702062643,1,-0.015925744992672186,-1,102.35,2.315583781143141,1,-1,1,1,725.25,2011800,-0.22802653399668008,-1,0.026408525453233134,1,706.59,2.407336645013373,1,1,-1,1,202.550003,3124100,1.0986327964067462,1,0.012901945227274503,1,199.970001,2.41536329241705,1,1,1,1
924,2016-01-25,97.01,32482000,1.7321717990275463,1,-0.009495609556871454,-1,97.94,0.7964059628343895,1,-1,1,1,596.53,4396100,0.24415123998729685,1,0.0002515174888493288,1,596.38,0.26996210469834897,1,1,1,1,99.44,51529980,2.0488573680063027,1,-0.005500550055005493,-1,0.09859988168013638,-1,1,1,99.12,20321100,0.6614552014431716,1,-0.015885623510722757,-1,100.72,-0.933280381254962,-1,-1,1,-1,711.67,1711700,1.6459824760220128,1,-0.018724577731816683,-1,725.25,-0.23026542571526493,-1,-1,1,-1,196.380005,2698700,1.839444684988948,1,-0.030461604090916694,-1,202.550003,-1.2293285426413922,-1,-1,1,-1
925,2016-01-26,97.34,26877100,0.42962356792144196,1,0.003401711163797616,1,97.01,0.7731161735903515,1,1,1,1,601.25,3765700,0.3645703869417591,1,0.007912426868724065,1,596.53,1.1600422443129554,1,1,1,1,99.99,71937310,-0.06004202942058247,-1,0.07032755298651239,1,0.4927594529364533,1,-1,1,97.83,22083900,1.9149789452576667,1,-0.013014527845036428,-1,99.12,0.6255044390637513,1,-1,1,1,713.04,1331700,0.11346921622190362,1,0.0019250495313838378,1,711.67,0.3063217502494223,1,1,1,1,193.559998,4964200,1.596339119415436,1,-0.014359949731134858,-1,196.380005,0.16294530596431392,1,-1,1,1
926,2016-01-27,94.45,58699400,3.415482155639639,1,-0.029689747277583778,-1,97.34,0.4622971029381578,1,-1,1,1,583.35,5152900,3.096396950115448,1,-0.029771309771309706,-1,601.25,0.1230769230769246,1,-1,1,1,93.42,133059000,2.7280299875052108,1,-0.00712084174726324,-1,-3.950395039503939,-1,1,-1,91.15,25556200,5.651588862436594,1,-0.06828171317591736,-1,97.83,-1.2470612286619636,-1,-1,1,-1,699.99,2194200,1.9168523267056135,1,-0.018301918545944096,-1,713.04,0.08835408953214342,1,-1,1,1,188.070007,3617200,2.24035652769632,1,-0.028363251997967076,-1,193.559998,-0.6096264787107489,-1,-1,1,-1
927,2016-01-28,109.11,107475300,-1.7817164179104445,-1,0.15521439915299107,1,94.45,13.499205929062995,1,1,-1,1,635.35,14015200,-4.43480119006526,-1,0.08914031027684932,1,583.35,4.289020313705319,1,1,-1,1,94.09,55622370,-0.3198635248960413,-1,-0.033388124101088934,-1,0.396060800685083,-1,-1,1,94.41,24562300,-0.607416879795389,-1,0.035765222161272536,1,91.15,2.9511793746571557,1,1,-1,1,730.96,2676400,-1.2101575697156002,-1,0.04424348919270282,1,699.99,3.175759653709341,1,1,-1,1,189.699997,4592800,0.5713066932184359,1,0.00866693220253878,1,188.070007,1.4462625079819225,1,1,1,1
928,2016-01-29,112.21,62739500,-2.954399486191393,-1,0.028411694620108063,1,109.11,-0.10998075336816475,-1,1,-1,-1,587.0,14677600,-2.625965942865132,-1,-0.07609978751869051,-1,635.35,-9.974030062170458,-1,-1,-1,-1,97.34,64332440,-2.6901571895769565,-1,0.009436897231152042,1,0.7439685407588509,1,-1,1,91.84,20463900,0.17391304347825717,1,-0.027221692617307447,-1,94.41,-2.5526956890159904,-1,-1,1,-1,742.95,3474300,-1.5611116427214295,-1,0.01640308635219445,1,730.96,0.077979643208922,1,1,-1,1,191.199997,2852300,-0.6580679230018625,-1,0.007907222054410523,1,189.699997,0.13178703424017452,1,1,0,1
929,2016-02-01,115.09,46132700,-2.511801906119184,-1,0.025666161661171083,1,112.21,0.053471170127441646,1,1,-1,1,574.81,6355100,0.5777047479027989,1,-0.02076660988074963,-1,587.0,-1.5076660988074995,-1,-1,1,-1,96.43,40814360,0.04146366746137871,1,0.020639288738357298,1,-0.8937743990137708,1,1,-1,94.09,19684500,-2.5057195772959986,-1,0.024499128919860613,1,91.84,-0.0544425087107983,-1,1,-1,-1,752.0,5139200,-0.20520747275004175,-1,0.012181169661484637,1,742.95,1.0108351840635292,1,1,-1,1,196.940002,5297600,-4.333549065838866,-1,0.030020947123759578,1,191.199997,-1.2761516936634643,-1,1,0,-1
930,2016-02-02,114.61,59778600,0.16550522648083427,1,-0.004170649057259612,-1,115.09,-0.2519767138761024,-1,-1,1,-1,552.1,6312000,3.140350877192979,1,-0.039508707224996,-1,574.81,-0.8367982463770542,-1,-1,1,-1,94.48,37190500,0.9851184238105194,1,-0.019408406850025872,-1,-1.0473918904905166,-1,1,-1,91.49,21906500,4.239062172911881,1,-0.027633117228185844,-1,94.09,1.5410776915719022,1,-1,1,1,764.65,6348100,2.530274059910774,1,0.016821808510638192,1,752.0,4.321808510638299,1,1,1,1,182.779999,5773600,5.009873765823441,1,-0.07190008559053429,-1,196.940002,-2.2951172712997128,-1,-1,1,-1
931,2016-02-03,112.69,56919300,2.2382233018131332,1,-0.01675246488090043,-1,114.61,0.5758659802809498,1,-1,1,1,531.07,10048700,4.052393857271897,1,-0.03809092555696425,-1,552.1,0.25357725049809404,1,-1,1,1,96.35,45870130,-1.4210526315789413,-1,-0.0025879917184264967,-1,0.5503810330228578,-1,-1,1,90.74,27466000,1.8071637268693885,1,-0.008197617225926379,-1,91.49,1.0055743797136318,1,-1,1,1,726.95,6171000,5.617875412219883,1,-0.049303602955600545,-1,764.65,0.7284378473811614,1,-1,1,1,173.479996,7931400,5.506836004288592,1,-0.05088085704607104,-1,182.779999,0.44315406742068175,1,-1,1,1
932,2016-02-04,110.49,38890200,1.1717352415026854,1,-0.019522584080220118,-1,112.69,-0.789777265063449,-1,-1,1,-1,536.26,6199100,-2.144761904761903,-1,0.00977272299320231,1,531.07,-1.1429755022878434,-1,1,-1,-1,96.6,46418230,-0.7719591070310816,-1,0.02744097000638157,1,-0.5085625324338297,1,-1,-1,89.71,19108600,-0.2346368715083729,-1,-0.011351113070310781,-1,90.74,-1.366541767687894,-1,-1,-1,-1,708.01,5168700,2.047564366846053,1,-0.026054061489786173,-1,726.95,-0.5695027168306073,-1,-1,1,-1,175.330002,4385400,-2.712363843802535,-1,0.010664088325203824,1,173.479996,-1.602489661113437,-1,1,0,-1
933,2016-02-05,104.07,76894700,4.967582869144381,1,-0.05810480586478417,-1,110.49,-0.8869580957552627,-1,-1,1,-1,502.13,9708900,5.129610036275691,1,-0.0636445008018498,-1,536.26,-1.3016074292320923,-1,-1,1,-1,94.02,46315620,2.590136759220887,1,-0.010419955794127023,-1,-0.08281573498964627,-1,1,-1,82.79,25929300,6.165703275529863,1,-0.07713744287147462,-1,89.71,-1.64976033886968,-1,-1,1,-1,683.57,5105700,2.884055294301498,1,-0.034519286450756304,-1,708.01,-0.5847375037075728,-1,-1,1,-1,162.600006,9437600,5.078807266570799,1,-0.0726059194364237,-1,175.330002,-2.2985221890318597,-1,-1,1,-1
