,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
548,2019-10-01,175.81,17073000,1.8643594753000297,1,-0.012747079964061103,-1,178.08,0.6008535489667527,1,-1,1,1,1735.65,3084500,0.592783505154634,1,-0.00014977735020826888,-1,1735.91,0.581251332154312,1,-1,1,1,224.59,36187160,0.21326698360509608,1,0.02571245889660201,1,0.4911372058757844,1,1,1,269.58,8650300,-0.8341125864970867,-1,0.007323817352963058,1,267.62,-0.1008893206785673,-1,1,-1,-1,1205.1,1273500,1.1402789171452086,1,-0.011402789171452099,-1,1219.0,0.0,-1,-1,1,-1,244.690002,6162600,-1.320911801242233,-1,0.015859206540025816,1,240.86999500000002,0.26155395569297984,1,1,0,1,26962.539063,27046.210938,26562.220703,26573.039063,260110000,-1.4445968871474009,-1,1.0,0.24020261859079628,5696.200195,5704.930176,5594.930176,5597.629883,75964100,-1.7304572982972684,-1,12469.66992,12497.280270000001,12263.83008,12263.83008,78839200,-1.6507240473932334,-1,-0.6476999999999999,-1,1.2734,1,-0.7311,0.8009999999999999,5.925,0.275,-1,0.2023,1,3.5622,1
549,2019-10-02,174.6,16151700,0.13726835964310746,1,-0.006882429895910369,-1,175.81,-0.5517319833911603,-1,-1,1,-1,1713.23,3301100,0.8398254366976508,1,-0.012917350848385412,-1,1735.65,-0.455737043758827,-1,-1,1,-1,218.96,35767260,1.838070474311842,1,-0.008423150076985686,-1,-0.681241373168886,-1,1,-1,268.03,7659100,-1.6767193960775233,-1,-0.0057496846947103775,-1,269.58,-2.2145559759625977,-1,-1,-1,-1,1176.63,1615100,1.7001119484034746,1,-0.02362459546925555,-1,1205.1,-0.6738030039000822,-1,-1,1,-1,243.13000499999998,5631400,0.06576020576400234,1,-0.006375401476354625,-1,244.690002,-0.5721561929612404,-1,-1,1,-1,26425.859375,26438.039063,25974.119141,26078.619141,309640000,-1.3140168085829784,-1,-1.0,-1.4445968871474009,5587.140136999999,5589.200195,5422.77002,5422.77002,104451600,-2.941936535858175,-1,12221.74023,12226.86035,11925.25,11925.25,95636000,-2.42592482265514,-1,-0.2263,-1,0.5597,1,0.0,0.0,2.0,0.0,-1,0.6197999999999999,1,1.5075,1
550,2019-10-04,180.45,10430200,-0.5012531328320675,-1,0.005964990522912217,1,179.38,0.09477087746683907,1,1,-1,1,1739.65,2471900,-0.7896779875088417,-1,0.00883195509214696,1,1724.42,0.09278482040337672,1,1,-1,1,227.01,34755550,-0.6071618507356872,-1,-0.0002202061129217281,-1,2.182773299519968,-1,-1,1,272.79,9890400,-1.7114093959731662,-1,0.01730374790229372,1,268.15,0.01864628006713085,1,1,-1,1,1209.0,1162400,-1.4355351584458211,-1,0.017822415665541325,1,1187.83,0.34179975248984895,1,1,-1,1,231.42999300000002,7995000,0.07772030535069953,1,-0.006866094523735544,-1,233.02999900000003,-0.6093627456094394,-1,-1,1,-1,26271.699219,26590.740234,26271.699219,26573.720703,221310000,1.1496077261023732,1,1.0,0.6222182513712191,5456.830078,5488.319824,5426.0,5488.319824,76196900,0.5770703054682912,1,11958.30957,12012.91016,11878.98047,12012.80957,88134300,0.4557500345761663,1,1.1684,1,0.5179,1,-0.5913999999999999,0.463,2.537,0.0,-1,0.33030000000000004,1,1.0003,1
551,2019-10-07,179.68,9178300,0.17777777777777398,1,-0.004267110002770802,-1,180.45,-0.24937655860348498,-1,-1,1,-1,1732.66,2154700,-0.059481528964038084,-1,-0.004018049607679708,-1,1739.65,-0.46101227258356464,-1,-1,-1,-1,227.06,30889270,-0.34914040747778846,-1,0.011853832442067613,1,-0.32597682921456356,1,-1,-1,274.46,6525600,-0.9081216221184494,-1,0.006121925290516472,1,272.79,-0.293265882180436,-1,1,-1,-1,1207.68,842900,-0.272334772500828,-1,-0.0010918114143919633,-1,1209.0,-0.3804797353184375,-1,-1,-1,-1,237.72000099999997,8064200,-3.4464742805072954,-1,0.02717887996479318,1,231.42999300000002,-0.704312340362923,-1,1,0,-1,26502.330078,26655.839844,26424.539063,26478.019531,195200000,-0.09172984763395534,-1,1.0,1.1496077261023732,5476.77002,5524.189941,5461.589844,5521.609863000001,60954000,0.8187278785900282,1,12008.76953,12105.08984,11969.32031,12097.42969,65614000,0.7382951248961247,1,-0.3566,-1,0.1815,1,0.0,0.0,2.0,0.0,-1,0.3836,1,0.2869000000000001,1
552,2019-10-08,177.75,9466900,0.28609895658027096,1,-0.010741317898486202,-1,179.68,-0.7902938557435528,-1,-1,1,-1,1705.51,2542000,0.9857822106369278,1,-0.01566954855540037,-1,1732.66,-0.5869587801415207,-1,-1,1,-1,224.4,29282700,0.6288194136923159,1,-0.011584372109412877,-1,-0.5461111600458068,-1,1,-1,270.72,6276400,0.846060872431581,1,-0.01362675799752222,-1,274.46,-0.5210230999052711,-1,-1,1,-1,1189.13,1039300,0.7064187242712289,1,-0.015360029146793797,-1,1207.68,-0.8354862215156453,-1,-1,1,-1,240.05000299999998,8678200,-1.772166061223666,-1,0.009801455452627339,1,237.72000099999997,-0.7782290056443131,-1,1,0,-1,26276.589844,26421.810547,26139.800781,26164.039063,244590000,-0.42833100363553445,-1,-1.0,-0.09172984763395534,5526.009765999999,5531.290039,5451.720215,5456.620117,72687700,-1.2556917547799866,-1,12097.88965,12097.94043,11933.01953,11970.2002,80877600,-1.0554687940966618,-1,0.14449999999999993,1,1.6380000000000001,1,1.1794,0.581,8.065999999999999,1.3530000000000002,1,0.0,-1,2.4523,1
553,2019-10-15,188.89,15039100,-2.7693144722524345,-1,0.030608904408555127,1,183.28,0.28371890004365463,1,1,-1,1,1767.38,3111700,-1.448792863948937,-1,0.01782392610125383,1,1736.43,0.3288355994770901,1,1,-1,1,235.32,23040480,0.45264182071999376,1,0.004053419806289149,1,0.22046042311441974,1,1,1,284.25,7685600,-0.1515044746670449,-1,-0.004482891464994809,-1,285.53,-0.5988862816516582,-1,-1,-1,-1,1243.01,1381700,-1.8526712553261142,-1,0.02125474472944755,1,1217.14,0.2678410043216056,1,1,-1,1,257.890015,6432800,-0.07373030312470073,-1,0.0036193338752101845,1,256.959991,0.28799074794488644,1,1,0,1,26811.199219,27120.109375,26811.199219,27024.800781,245510000,0.7966878327793439,1,1.0,0.07819379440577047,5676.740234000001,5724.310059,5659.689941,5702.049805,88007900,0.4458469113737302,1,12565.67969,12682.40039,12511.90039,12629.79004,94185500,0.5102020072262323,1,1.5787,1,1.4653999999999998,1,0.9694,0.0,5.468999999999999,0.531,1,0.9855,1,1.8368,1
554,2019-10-17,190.39,9603000,-0.04729374671569889,-1,0.00443154840411486,1,189.55,0.3956739646531258,1,1,-1,1,1787.48,2647400,0.501533545970197,1,0.005654231108960683,1,1777.43,1.0723347754904522,1,1,1,1,235.28,17272900,-0.08082011144667903,-1,-0.004779831648407451,-1,0.3072065537398126,-1,-1,1,293.35,38258900,3.6585766363427323,1,0.024696101718597374,1,286.28,6.360905407293573,1,1,1,1,1253.07,952400,-0.1710727218949,-1,0.0075825801678941485,1,1243.64,0.5861824965424047,1,1,-1,1,261.97000099999997,4769300,0.20190438095239316,1,0.008546683349374362,1,259.75,1.0587102983638113,1,1,1,1,27032.380858999997,27112.160156,26970.289063,27025.880858999997,222540000,-0.02404523683616247,-1,1.0,0.11000141032891124,5679.919922,5737.149902,5673.069824,5673.069824,88695900,-0.1206020171775212,-1,12655.32031,12814.49023,12647.86035,12654.9502,99302200,-0.002924540753878718,-1,0.0,-1,0.1779,1,1.0373,0.0,3.318,0.6819999999999999,1,0.1027,1,-0.4855,-1
555,2019-10-22,182.34,19537600,4.03157894736842,1,-0.03910202360876891,-1,189.76,0.12647554806071307,1,-1,1,1,1765.73,2111700,1.253809803428128,1,-0.011161139298634715,-1,1785.66,0.13944423910486928,1,-1,1,1,239.96,22684000,0.4975949577044239,1,-0.013241220495106454,-1,0.27025903288844777,-1,1,1,266.69,11802400,1.6484732261395585,1,-0.04085596115806511,-1,278.05,-2.477971587843908,-1,-1,1,-1,1242.8,1023800,0.4046960772528713,1,-0.0026882799020985226,-1,1246.15,0.13642017413632532,1,-1,1,1,255.580002,4600800,-0.4954368375744941,-1,0.008205136094674659,1,253.5,0.32347416173569055,1,1,0,1,26850.429688,26946.640625,26782.609375,26788.099609,265510000,-0.23213810625852277,-1,-1.0,-0.09320971461202243,5644.97998,5658.649902,5612.859863000001,5657.689941,67301500,0.22515511206471217,1,12757.73047,12791.30957,12730.7002,12754.69043,79430700,-0.02382900318476365,-1,0.6651,1,-0.4588,-1,0.4815999999999999,0.18899999999999997,4.343999999999999,0.467,1,0.0,-1,-0.4588,-1
556,2019-10-23,186.15,12300400,-2.2746002966870034,-1,0.020895031260282915,1,182.34,-0.18098058571899336,-1,1,-1,-1,1762.17,2138200,-0.049395332992682575,-1,-0.0020161632865726142,-1,1765.73,-0.2508877348178976,-1,-1,-1,-1,243.18,19932550,-0.44609665427509815,-1,-0.0016421709499959691,-1,0.8918153025504194,-1,-1,1,271.27,7133500,-1.1974930985600163,-1,0.017173497318984543,1,266.69,0.513705050808056,1,1,-1,1,1259.13,911500,-1.3498502849415797,-1,0.013139684583199251,1,1242.8,-0.035403926617320135,-1,1,-1,-1,254.67999300000002,5261100,-0.07072416502947917,-1,-0.003521437487115975,-1,255.580002,-0.42256905530504196,-1,-1,0,-1,26835.240234,26896.890625,26745.0,26833.949219,247680000,-0.0048108941404847675,-1,-1.0,-0.23213810625852277,5617.299805,5657.649902,5616.02002,5653.439941,75280000,0.6433720337987192,1,12702.91992,12819.219729999999,12699.84961,12798.19043,76218700,0.7499890623572496,1,1.6955,1,1.2202000000000002,1,0.0,0.149,3.662,0.18899999999999997,-1,0.9405000000000002,1,3.0795,1
557,2019-10-24,186.38,11413500,-0.9533095005958135,-1,0.0012355627182378814,1,186.15,-0.8219178082191787,-1,1,-1,-1,1780.78,4446100,-0.5471206996821197,-1,0.010560842597479247,1,1762.17,0.5061940675417154,1,1,-1,1,243.58,17916260,0.38035254181832173,1,-0.012166436856192675,-1,0.5469199769717838,-1,1,1,271.5,4827400,0.11405025569331602,1,0.0008478637519815369,1,271.27,0.19906366350868893,1,1,1,1,1260.99,1028100,-0.007137758743747969,-1,0.0014772104548377296,1,1259.13,0.14057325296037596,1,1,-1,1,299.679993,29720900,-0.43905152057934216,-1,0.17669232463030582,1,254.67999300000002,17.15486225885046,1,1,0,1,26893.929688,26931.779297000005,26714.339844,26805.529297,253590000,-0.3287001640353185,-1,-1.0,-0.0048108941404847675,5678.259765999999,5691.5,5659.950195,5684.330078,83627900,0.1069044434414264,1,12860.62988,12914.24023,12820.66992,12872.09961,84318900,0.0891848230376014,1,0.0,-1,3.7760000000000002,1,0.1856,0.231,1.469,0.3,1,2.3835,1,0.8210999999999999,1
558,2019-10-25,187.89,8061200,-1.1085400634988827,-1,0.008101727653181623,1,186.38,-0.2950960403476676,-1,1,-1,-1,1761.33,9626400,-3.7571794645223986,-1,-0.01092218016824087,-1,1780.78,-4.673794629319737,-1,-1,-1,-1,246.58,18369300,-1.4064813291659877,-1,-0.009917687211403292,-1,-0.17242794974957545,-1,-1,-1,276.82,4747800,-2.2683611644746513,-1,0.019594843462246825,1,271.5,-0.3020257826887636,-1,1,-1,-1,1265.13,1213100,-1.1270712932543694,-1,0.003283134679894495,1,1260.99,-0.7898555896557494,-1,1,-1,-1,328.130005,30006100,-10.214296620266374,-1,0.09493463916358258,1,299.679993,-0.6540283121269481,-1,1,0,-1,26789.609375,27015.369141000003,26765.679688,26958.060547000005,274610000,0.6287929384935445,1,-1.0,-0.3287001640353185,5694.899902,5722.640136999999,5671.819824,5722.149902,71714000,0.47849831373559404,1,12886.41992,12895.84961,12834.0,12894.50977,59800700,0.06277810322977817,1,-0.2299,-1,-3.072799999999998,-1,0.6367,0.0,2.501,0.499,1,0.7184,1,1.59,1
559,2019-10-28,189.4,13657900,-1.1752136752136844,-1,0.008036617169620675,1,187.89,-0.367236148810473,-1,1,-1,-1,1777.08,3708900,-1.6601260826287416,-1,0.008942106249254733,1,1761.33,-0.7534079360483261,-1,1,-1,-1,249.05,24143240,-0.6587988036537159,-1,0.023675449052571018,1,0.3406602319733859,1,-1,1,281.86,6248400,-1.3702571479949657,-1,0.018206776966982252,1,276.82,0.4443320569323092,1,1,-1,1,1290.0,2613200,-1.140773844525458,-1,0.01965805885561167,1,1265.13,0.8157264470844843,1,1,-1,1,327.709991,18870300,-0.051896560825949206,-1,-0.0012800231420468933,-1,328.130005,-0.17980556212772592,-1,-1,0,-1,27040.330077999995,27167.880858999997,27028.710938,27090.720702999995,290770000,0.18635358686319364,1,1.0,0.6287929384935445,5720.72998,5747.100098,5711.100098,5730.569824,69809000,0.17200329388733157,1,12897.40039,12986.49023,12892.83984,12941.70996,69024100,0.34355427186981696,1,1.2675999999999998,1,1.6658999999999995,1,-0.3412,0.21100000000000002,1.789,0.0,-1,0.6808,1,-0.27540000000000003,-1
560,2019-10-29,189.31,13574900,1.2415879805936645,1,-0.00047518479408659164,-1,189.4,1.209081309398095,1,-1,1,1,1762.71,2276900,0.6817631183056163,1,-0.008086298872307274,-1,1777.08,-0.12773763702253033,-1,-1,1,-1,243.29,35709870,2.281399365385391,1,0.00012332483762222957,1,-0.03212206384260691,1,1,-1,281.21,4356200,0.23415049490900947,1,-0.002306109416022273,-1,281.86,0.0035478606400308325,1,-1,1,1,1262.62,1886400,1.06642219662601,1,-0.021224806201550428,-1,1290.0,-1.0674418604651148,-1,-1,1,-1,316.22000099999997,12684300,1.1781584167679775,1,-0.0350614577387115,-1,327.709991,-2.3557417265316225,-1,-1,1,-1,27061.070313,27165.939452999995,27039.759766000003,27071.460938,269610000,0.03839694764404199,1,1.0,0.18635358686319364,5728.100098,5742.080078,5715.259765999999,5740.140136999999,74571800,0.2101925384335266,1,12946.33984,12951.87988,12897.33984,12939.62012,76948300,-0.05190439987709268,-1,1.2086,1,1.7342999999999995,1,0.15549999999999994,0.174,2.6689999999999996,0.157,1,-0.19559999999999989,-1,0.0,-1
561,2019-10-30,188.25,28734600,0.6910740662587056,1,-0.005599281601605832,-1,189.31,0.13205852833976017,1,-1,1,1,1779.99,2449400,-1.1220060900786257,-1,0.009803087291726964,1,1762.71,-0.14012514820929292,-1,1,-1,-1,243.26,31130520,0.6128452361496977,1,-0.022109663933108203,-1,0.6042171893624887,-1,1,1,291.45,9345600,-2.5005275374551643,-1,0.036414067778528514,1,281.21,1.1130471889335356,1,1,-1,1,1261.29,1408900,-0.6640222830554552,-1,-0.0010533652246914604,-1,1262.62,-0.7642837908475919,-1,-1,-1,-1,315.01001,9641800,-0.6421757188498475,-1,-0.003826421466616714,-1,316.22000099999997,-1.0182787267779334,-1,-1,0,-1,27110.710938,27204.359375,26999.640625,27186.689452999995,231750000,0.28025275756785556,1,1.0,0.03839694764404199,5749.689941,5765.870117,5720.27002,5765.870117,90959100,0.28140953974966276,1,12929.41992,12944.25977,12830.33008,12910.23047,100397400,-0.14841694460179503,-1,0.2023,1,0.7498,1,0.7764000000000001,0.0,7.268000000000002,0.732,1,0.0,-1,6.8285,1
562,2019-10-31,191.65,42286500,2.567361464158609,1,0.018061088977423756,1,188.25,4.488711819389104,1,1,1,1,1776.66,2781200,-0.03772543764323407,-1,-0.0018707970269495888,-1,1779.99,-0.2247203635975483,-1,-1,-1,-1,248.76,34790520,-0.614787251253835,-1,-0.027597529512938812,-1,1.6361095124558163,-1,-1,1,287.41,5090000,1.2336769759450086,1,-0.013861725853490992,-1,291.45,-0.1544004117344274,-1,-1,1,-1,1260.11,1455700,0.09276290752252259,1,-0.0009355501113939013,-1,1261.29,-0.0007928390774517283,-1,-1,1,-1,314.920013,5067000,-0.5812861594132245,-1,-0.00028569568313097093,-1,315.01001,-0.6063312083320828,-1,-1,0,-1,27188.369141000003,27188.369141000003,26918.289063,27046.230469,270910000,-0.5227921956733322,-1,1.0,0.28025275756785556,5770.259765999999,5778.240234000001,5718.629883,5729.859863000001,112062300,-0.7001401087355941,-1,12937.58984,12953.33984,12795.08984,12866.79004,100660900,-0.5472410307915643,-1,0.6667,1,0.0,-1,2.6731000000000003,1.847,18.255,2.8999999999999995,1,0.0,-1,-0.4396,-1
563,2019-11-01,193.62,21711800,-0.3992740471869382,-1,0.010279154709105232,1,191.65,0.6261414036003071,1,1,-1,1,1791.44,2790400,-0.19183337900795094,-1,0.008318980559026468,1,1776.66,0.638839170128213,1,1,-1,1,255.82,37781330,-2.516630600304561,-1,-0.006524271844660201,-1,0.31355523396044427,-1,-1,1,286.81,5594300,0.6546588153792818,1,-0.002087610034445686,-1,287.41,0.4488361574057839,1,-1,1,1,1273.74,1670100,-0.6909090909090916,-1,0.010816516018443023,1,1260.11,0.3880613597225719,1,1,-1,1,313.309998,6383900,0.9515708565345248,1,-0.005112456920926101,-1,314.920013,0.44455542430070727,1,-1,1,1,27142.949219,27347.429688,27142.949219,27347.359375,270870000,0.7530874937382085,1,-1.0,-0.5227921956733322,5749.47998,5778.290039,5739.700195,5761.890136999999,65867300,0.21584833833962397,1,12912.08984,12992.07031,12896.719729999999,12961.049809999999,65905400,0.3791792855121434,1,1.4025,1,1.4297,1,1.0498,0.149,4.208,0.643,1,0.0,-1,1.3644,1
564,2019-11-04,194.72,16371300,-0.08738113595476098,-1,0.005681231277760546,1,193.62,0.48032228075612377,1,1,-1,1,1804.66,2771900,-0.2026640607214891,-1,0.007379538248559747,1,1791.44,0.5342071182958924,1,1,-1,1,257.5,25817950,-0.06606303190456454,-1,0.001438960836930736,1,0.5902587757016617,1,-1,1,292.86,5566200,-1.6875000000000047,-1,0.021094104110735312,1,286.81,0.41490882465743795,1,1,-1,1,1291.37,1501000,-1.1688667789572522,-1,0.013841129272849972,1,1273.74,0.21275927583337545,1,1,-1,1,317.47000099999997,8787000,-0.8481617222933259,-1,0.013277594160911343,1,313.309998,0.47556414079067383,1,1,0,1,27402.060547000005,27517.580077999995,27402.060547000005,27462.109375,273030000,0.21913982671850415,1,1.0,0.7530874937382085,5788.359863000001,5833.689941,5784.850098,5824.299805,86434000,0.6209002696900751,1,13022.9502,13171.16992,13019.17969,13136.280270000001,84782400,0.8702334590821195,1,0.0,-1,2.5795,1,1.6886,0.0,3.355,0.645,1,0.4844000000000001,1,2.0099,1
565,2019-11-06,191.55,10973000,1.2781528629593308,1,-0.014254837381638463,-1,194.32,-0.14923836969946072,-1,-1,1,-1,1795.77,2029800,0.2903942254303175,1,-0.00329686797542339,-1,1801.71,-0.03940700778704877,-1,-1,1,-1,257.24,18966120,-0.183043190403874,-1,-0.008441583471456626,-1,-0.1400070003500228,-1,-1,-1,288.59,3438300,-0.13879732121169275,-1,0.0019442419192445826,1,288.03,0.055549769121280776,1,1,-1,1,1291.8,1152700,-0.18147131357311727,-1,-0.00017801444238907393,-1,1292.03,-0.19891178997391207,-1,-1,-1,-1,326.579987,7940900,-2.6981091194968605,-1,0.02950629207015254,1,317.22000099999997,0.24588581979105162,1,1,0,1,27502.740233999997,27526.050781,27407.810547000005,27492.560547000005,237910000,-0.03701335544524401,-1,-1.0,-0.02763471385655434,5847.609863000001,5876.27002,5838.399902,5866.740234000001,86948200,0.32714855211263594,1,13150.94043,13187.66016,13110.91016,13179.88965,80045600,0.2201304169393048,1,0.25349999999999995,1,1.1274,1,-0.2054,0.616,5.841,0.5429999999999999,-1,0.5994,1,0.9666,1
566,2019-11-08,190.84,10760800,-0.44210526315789656,-1,0.002205650666946779,1,190.42,-0.22056506669466835,-1,1,-1,-1,1785.88,2123300,0.11242302378781642,1,-0.0012973940275137208,-1,1788.2,-0.017335868471085192,-1,-1,1,-1,260.14,17520500,-0.560516448258529,-1,-0.007856598016781069,-1,-0.2852407200400914,-1,-1,-1,291.57,4509000,-0.9836179129290252,-1,0.006906792830749131,1,289.57,-0.2900852988914511,-1,1,-1,-1,1311.37,1251400,-0.466566560431472,-1,0.0019176993719725033,1,1308.86,-0.27352046819368975,-1,1,-1,-1,337.140015,6069200,-0.7892421524663693,-1,0.0047684507274361465,1,335.540009,-0.3099508172213221,-1,1,0,-1,27686.199219,27694.949219,27578.970702999995,27681.240233999997,221440000,-0.01791139679655977,-1,1.0,0.3067783025594119,5867.419922,5889.700195,5861.609863000001,5889.700195,94387100,0.37972862512294386,1,13248.62012,13278.17969,13195.83008,13228.55957,95599200,-0.15141614612163964,-1,-0.0276,-1,-0.2661000000000001,-1,0.4588,0.0,2.667,0.33299999999999996,1,0.3844,1,2.5502,1
567,2019-11-11,189.61,8631200,0.16848312536197188,1,-0.006445189687696473,-1,190.84,-0.4768392370572189,-1,-1,1,-1,1771.65,1946000,0.357142857142852,1,-0.007968060563979695,-1,1785.88,-0.44123905301588623,-1,-1,1,-1,262.2,20507460,-1.5098722415795498,-1,0.000916170407695871,1,-0.7073114476820078,1,-1,-1,294.18,3944300,-1.7360630792640688,-1,0.008951538224097222,1,291.57,-0.8265596597729425,-1,1,-1,-1,1299.19,1011900,0.3061741279025161,1,-0.009287996522720388,-1,1311.37,-0.6245376972174007,-1,-1,1,-1,345.089996,9986700,-0.33143886036554926,-1,0.02358065090552941,1,337.140015,2.0199313925996027,1,1,0,1,27580.660156,27714.390625,27517.669922000005,27691.490233999997,202350000,0.4018398304214811,1,-1.0,-0.01791139679655977,5873.740234000001,5906.330078,5871.709961,5893.819824,60606400,0.3418535583812365,1,13170.17969,13225.62012,13144.08984,13198.37012,72597200,0.21404742124667805,1,1.0796,1,0.013200000000000043,1,-0.5824999999999999,0.483,2.23,0.28700000000000003,-1,0.9176,1,0.0,-1
568,2019-11-12,194.47,17615500,-2.352631578947368,-1,0.02563155951690299,1,189.61,0.20568535414798075,1,1,-1,1,1778.0,2037600,-0.1882050646320939,-1,0.0035842293906809264,1,1771.65,0.1698981175740124,1,1,-1,1,261.96,21847230,-0.15675779009748353,-1,-0.009490679472151986,-1,-0.24790236460716145,-1,-1,-1,292.01,5772800,1.1208180956250855,1,-0.007376436195526637,-1,294.18,0.3875178462165974,1,-1,1,1,1298.8,1085900,0.09230769230769581,1,-0.0003001870396170947,-1,1299.19,0.06234653899737109,1,-1,1,1,349.929993,7359400,-0.8734502889613863,-1,0.014025318195546976,1,345.089996,0.5245002813700828,1,1,0,1,27701.589844,27770.859375,27635.320313,27691.490233999997,213670000,-0.036458593376324344,-1,1.0,0.4018398304214811,5904.27002,5931.189941,5897.299805,5919.75,72093200,0.26218279224296165,1,13243.530270000001,13308.25977,13214.66016,13283.50977,82741400,0.3018794776387026,1,0.6068,1,0.7096,1,0.1959999999999999,0.759,3.516,0.7250000000000001,1,0.0,-1,0.636,1
569,2019-11-13,193.19,10860700,0.7755521314843302,1,-0.006581992081040822,-1,194.47,0.11827017020619622,1,-1,1,1,1753.11,2989500,1.1435724798267837,1,-0.013998875140607492,-1,1778.0,-0.25928008998874574,-1,-1,1,-1,264.47,25817590,-1.2790564086853413,-1,0.006967712458117781,1,-0.3168422659948023,1,-1,-1,283.11,9158900,2.7213689310380236,1,-0.030478408273689195,-1,292.01,-0.33560494503613514,-1,-1,1,-1,1298.0,826700,-0.3036929996058995,-1,-0.000615953187557694,-1,1298.8,-0.36418232214351853,-1,-1,-1,-1,346.109985,8420100,2.5042295774647902,1,-0.010916492088176133,-1,349.929993,1.448863230194725,1,-1,1,1,27622.039063,27806.400391000003,27587.199219,27783.589844,278390000,0.5848618946325255,1,-1.0,-0.036458593376324344,5908.160156,5917.569824,5874.060059,5907.089844,76988600,-0.01811582576875275,-1,13244.049809999999,13273.82031,13139.25,13230.07031,77193800,-0.10555306119012145,-1,1.2627999999999997,1,0.8026,1,0.25,0.109,0.703,0.187,1,0.0,-1,1.9505,1
570,2019-11-14,193.15,9040500,-0.11403099569792094,-1,-0.00020705005435062152,-1,193.19,-0.1345825353279108,-1,-1,-1,-1,1754.6,2264800,-0.18099495840540847,-1,0.0008499181454673099,1,1753.11,-0.0958296969385741,-1,1,-1,-1,262.64,22395560,0.4208530805687256,1,-0.011739915713425697,-1,-0.27224259840436615,-1,1,-1,289.62,6529000,-2.2488967343336292,-1,0.022994595740171597,1,283.11,0.04945074352724607,1,1,-1,1,1311.46,1193500,-1.0759152215799643,-1,0.010369799691833714,1,1298.0,-0.038520801232665644,-1,1,-1,-1,349.350006,6464900,-0.9361246830252565,-1,0.009361246830252634,1,346.109985,0.0,-1,1,0,-1,27757.199219,27800.710938,27676.970702999995,27781.960938,303970000,0.0892082763993434,1,1.0,0.5848618946325255,5902.399902,5916.899902,5894.069824,5901.080078,67172300,-0.022360802756738615,-1,13198.33008,13219.299809999999,13159.69043,13180.23047,81582700,-0.13713560647665893,-1,0.0516,1,0.7008000000000001,1,-0.4767,0.341,2.659,0.0,-1,0.8606,1,0.05170000000000002,1
571,2019-11-15,195.1,11524300,-0.4324101719345225,-1,0.010095780481490957,1,193.15,0.574682888946407,1,1,-1,1,1739.49,3927600,1.1681486321411294,1,-0.008611649378775788,-1,1754.6,0.3106121053231532,1,-1,1,1,265.76,25093670,-0.7888349514563046,-1,-0.005016847622613341,-1,0.39597928723729076,-1,-1,1,295.03,6333800,-1.5279259437695716,-1,0.018679649195497472,1,289.62,0.33492162143497356,1,1,-1,1,1334.87,1782600,-1.2077880722398164,-1,0.01785033474143316,1,1311.46,0.5703567016912462,1,1,-1,1,352.170013,4809000,-0.43634438014725097,-1,0.008072153861648834,1,349.350006,0.3692597617988871,1,1,0,1,27843.539063,28004.890625,27843.539063,28004.890625,283720000,0.5794937261205151,1,1.0,0.0892082763993434,5933.069824,5947.620117,5907.950195,5939.27002,74070300,0.10450232651770285,1,13261.719729999999,13261.719729999999,13172.88965,13241.75,81039800,-0.1505817526427162,-1,1.867,1,1.6214000000000002,1,0.344,0.078,1.473,0.449,1,0.2023,1,0.14069999999999994,1
