,date,adobe_close,adobe_vol,adobe_intra_perc_change,adobe_intra_returns,adobe_pct_change,adobe_pct_returns,adobe_previous_close,adobe_opening_change,adobe_opening_returns,adobe_target,adobe_intra_target,adobe_open_target,cloudera_close,cloudera_vol,cloudera_intra_perc_change,cloudera_intra_returns,cloudera_pct_change,cloudera_pct_returns,cloudera_previous_close,cloudera_opening_change,cloudera_opening_returns,cloudera_target,cloudera_intra_target,cloudera_open_target,equinix_close,equinix_vol,equinix_intra_perc_change,equinix_intra_returns,equinix_pct_change,equinix_pct_returns,equinix_previous_close,equinix_opening_change,equinix_opening_returns,equinix_target,equinix_intra_target,equinix_open_target,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
299,2019-03-20,259.74,3732600,0.30705457895141297,1,-0.002611166577067836,1,260.42,0.04607941018355139,1,-1,1,1,11.46,6946700,2.716468590831906,1,-0.032911392405063244,-1,11.85,-0.5907172995780615,-1,-1,1,-1,448.08,590200,-1.3411738097930583,-1,0.010213053770713465,1,443.55,-0.31563521587195,-1,1,-1,-1,165.44,20211500,-2.4396284829721346,-1,0.02395246642322224,1,161.57,-0.043324874667322634,-1,1,-1,-1,1797.27,6265600,-1.5441201396657473,-1,0.02010386809319753,1,1761.85,0.4591764338621418,1,1,-1,1,188.16,31003380,-1.0363528969553815,-1,-0.035522066738428504,-1,-0.16083203774192428,-1,-1,-1,375.22,10917200,-4.544314730712435,-1,0.04582195217124707,1,358.78,0.036233903785063915,1,1,-1,1,1223.97,2227400,-2.223242994947185,-1,0.020953413688117983,1,1198.85,-0.12511990657713645,-1,1,-1,-1,273.600006,6908200,-1.4498142204025848,-1,0.02291847675283787,1,267.47000099999997,0.8299999968968577,1,1,0,1,25867.789063,25929.519531,25670.630859,25745.669922,321980000,-0.47208959645752013,-1,-1.0,-0.3866738032840953,5417.209961,5429.439941,5382.660156,5382.660156,80810600,-0.6377785843401549,-1,11704.44043,11721.41016,11596.2002,11603.88965,100826500,-0.8590823337634893,-1,1.5181999999999998,1,2.2589,1,0.4588,0.0,0.8,0.2,1,0.0,-1,0.0,-1
300,2019-03-21,264.18,2359900,-2.0000000000000027,1,0.017094017094017033,1,259.74,-0.2849002849002884,-1,1,-1,-1,11.63,5957900,-2.466960352422918,-1,0.014834205933682343,1,11.46,-0.9598603839441641,-1,1,-1,-1,458.29,569500,-2.3128613845913453,-1,0.022786109623281536,1,448.08,-0.0334761649705359,-1,1,-1,-1,166.08,16223000,-0.7216932500455008,-1,0.003868471953578423,1,165.44,-0.3324468085106452,-1,1,-1,-1,1819.26,5767800,-1.280438243906784,-1,0.0122352234221903,1,1797.27,-0.056196342230159686,-1,1,-1,-1,195.09,50943120,-2.6681401957688626,-1,0.02114629678094726,1,0.9885204081632727,1,-1,1,377.87,8544000,-1.0347593582887713,-1,0.007062523319652403,1,375.22,-0.32514258301797,-1,1,-1,-1,1231.54,1204000,-1.2779605263157865,-1,0.006184792110917714,1,1223.97,-0.6511597506474854,-1,1,-1,-1,274.019989,5947100,-0.5209035101782066,-1,0.0015350255511323851,1,273.600006,-0.3654970680081052,-1,1,0,-1,25688.439453,26009.900391,25657.779297,25962.509766,335250000,1.0669013721189402,1,-1.0,-0.47208959645752013,5378.410156,5393.330078,5349.0,5378.850098,75608100,0.008179777801237173,1,11566.87012,11582.54004,11467.79004,11549.95996,91619300,-0.14619477719180485,-1,1.0696,1,0.37799999999999995,1,1.2853,0.0,6.1739999999999995,0.826,1,-0.3695999999999999,-1,1.5104,1
301,2019-03-25,262.27,2639300,-1.180510011187841,1,0.009934922407485836,1,259.69,-0.18483576572067395,-1,1,-1,-1,11.04,4706700,-0.3636363636363559,-1,-0.0027100271002711285,-1,11.07,-0.6323396567299032,-1,-1,-1,-1,446.18,449500,1.3421779988944151,1,-0.011782945736434125,-1,451.5,0.16611295681063123,1,-1,1,1,166.29,12631200,-2.018404907975455,-1,0.011865644395764763,1,164.34,-0.8153827430935885,-1,1,-1,-1,1774.26,5103800,-0.936971993241515,-1,0.005377471285209934,1,1764.77,-0.39551896281101895,-1,1,-1,-1,188.74,43751810,1.446399665813786,1,0.010439531024144744,1,0.24077466631770716,1,1,1,366.23,8473800,-2.0139275766016764,-1,0.014459433256696519,1,361.01,-0.5567712805739428,-1,1,-1,-1,1193.0,1496800,0.3283400031747941,1,-0.010369141435089158,-1,1205.5,-0.7109083367897086,-1,-1,1,-1,260.420013,10215000,-0.273390329446348,-1,-0.015536937268124551,-1,264.52999900000003,-1.8221026039470214,-1,-1,0,-1,25490.720703,25603.269531,25372.259766,25516.830078,303120000,0.1024269784452473,1,-1.0,-1.3245684225591623,5211.759765999999,5276.740234000001,5211.759765999999,5260.640136999999,77602300,0.9378861113070001,1,11323.2002,11392.0,11312.54004,11346.65039,75056300,0.20709860804193314,1,-1.5566,-1,0.5375000000000001,1,0.0,0.0,1.0,0.0,-1,-1.8207,-1,0.8646,1
302,2019-03-26,265.59,3150100,-0.20373514431238018,1,0.012658710489190428,1,262.27,1.0599763602394592,1,1,-1,1,10.95,4656700,1.7055655296229915,1,-0.008152173913043459,-1,11.04,0.9057971014492883,1,-1,1,1,447.67,379200,-0.40145330582219885,-1,0.003339459411000112,1,446.18,-0.06723743780537259,-1,1,-1,-1,167.68,15437900,-0.1971915147893711,-1,0.008358891093872334,1,166.29,0.6374406157916906,1,1,-1,1,1783.76,4865900,0.515337423312884,1,0.005354344909990649,1,1774.26,1.0562149854023655,1,1,1,1,186.79,49696100,2.5409579463633545,1,-0.008913885499018392,-1,1.5471018332096997,-1,1,1,359.97,7666500,2.1474977573599308,1,-0.017093083581355972,-1,366.23,0.44780602353711774,1,-1,1,1,1184.62,1901200,1.160588387441289,1,-0.007024308466052065,-1,1193.0,0.463537300922043,1,-1,1,1,267.769989,7350900,-1.259259936021335,-1,0.028223545169702602,1,260.420013,1.5436559401446655,1,1,0,1,25649.560547,25796.289063,25544.779297,25657.730469,305110000,0.03185209346969836,1,1.0,0.1024269784452473,5271.140136999999,5315.290039,5257.790039,5307.379883,64772700,0.6875124746849469,1,11374.17969,11447.12988,11299.799809999999,11419.48047,79984300,0.39827733722043546,1,0.7528,1,0.1779,1,-0.305,0.416,1.4240000000000002,0.161,-1,-0.5106,-1,4.3919,1
303,2019-03-27,262.34,2521900,1.2013708432192212,1,-0.012236906510034284,1,265.59,-0.022591212018525653,-1,-1,1,-1,10.67,6076900,3.0881017257039045,1,-0.025570776255707695,-1,10.95,0.5479452054794567,1,-1,1,1,448.08,390900,0.31147103319392055,1,0.0009158531954340798,1,447.67,0.40431567895994863,1,1,1,1,165.87,10620300,1.1796246648793505,1,-0.010794370229007644,-1,167.68,0.10138358778625207,1,-1,1,1,1765.7,4324800,1.0329964744721551,1,-0.010124680450284806,-1,1783.76,0.02074270081177503,1,-1,1,1,188.47,29771210,0.14834437086092775,1,-0.0013247138618058818,-1,1.049306708067888,-1,1,1,353.37,7852400,2.1135734072022148,1,-0.01833486123843664,-1,359.97,0.28613495569074443,1,-1,1,1,1173.02,1400200,1.0527203711514146,1,-0.009792169640897463,-1,1184.62,0.07428542486199029,1,-1,1,1,274.829987,8779200,-2.2623207441860527,-1,0.026365904657075,1,267.769989,0.36598985706347786,1,1,0,1,25676.339844,25758.169922,25425.269531,25625.589844,270340000,-0.19765278193207575,-1,1.0,0.03185209346969836,5312.700195,5340.049805,5279.649902,5301.240234000001,92888500,-0.2157087842220987,-1,11439.01953,11502.34961,11368.12988,11419.04004,102107000,-0.1746608609907646,-1,1.281,1,3.4413,1,0.8233999999999999,0.0,1.555,0.4450000000000001,1,-0.7269,-1,0.807,1
304,2019-03-28,263.53,2018000,-0.011385199240976362,1,0.004536098193184346,1,262.34,0.44217427765496115,1,1,-1,1,10.71,5681800,0.0,-1,0.0037488284910967007,1,10.67,0.37488284910966185,1,1,-1,1,449.96,415200,-0.048917152132336564,-1,0.00419567934297449,1,448.08,0.3704695590073257,1,1,-1,1,165.55,10689200,-0.5954912803062637,-1,-0.0019292216796286121,-1,165.87,-0.7837463073491356,-1,-1,-1,-1,1773.42,3043000,-0.19322033898305496,-1,0.004372203658605578,1,1765.7,0.24352947839383554,1,1,-1,1,188.72,20710390,0.12172532415982525,1,-0.006475388260068438,-1,0.2546824428290921,-1,1,1,354.61,4361000,-0.03385144855990424,-1,0.0035090698135098464,1,353.37,0.31694824122025206,1,1,-1,1,1168.49,1012400,0.2603410895061163,1,-0.003861826737821983,-1,1173.02,-0.1261700567765271,-1,-1,1,-1,278.619995,6774100,-0.5267682850805566,-1,0.013790372882417579,1,274.829987,0.8478030455970578,1,1,0,1,25693.320313,25743.410156,25576.689453,25717.460938,237170000,0.09395681331145674,1,-1.0,-0.19765278193207575,5299.029785,5327.72998,5291.640136999999,5296.540039,74378700,-0.04698494065926988,-1,11422.16016,11494.15039,11414.66016,11428.16016,89405300,0.052529468296301667,1,0.679,1,1.6149,1,-0.7837,0.5820000000000001,5.2139999999999995,0.204,-1,0.0,-1,0.5326,1
305,2019-03-29,266.49,2097400,-0.384224206124979,1,0.011232117785451523,1,263.53,0.7361590710735229,1,1,-1,1,10.94,3272400,-1.296296296296285,-1,0.02147525676937434,1,10.71,0.8403361344537801,1,1,-1,1,453.16,524400,-0.374332735286951,-1,0.007111743266068116,1,449.96,0.33558538536759885,1,1,-1,1,166.69,13455500,-0.1802992968327492,-1,0.006886137118695235,1,165.55,0.5073995771670039,1,1,-1,1,1780.75,3320800,0.3263217991917478,1,0.004133256645351802,1,1773.42,0.7420689966279761,1,1,1,1,189.95,23524830,-0.06321445503870628,-1,-0.006745450742522641,-1,0.5881729546418046,-1,-1,1,356.56,4705600,0.16799193638705978,1,0.005498998900200114,1,354.61,0.7190998561800319,1,1,1,1,1173.31,1269900,0.13533066643970937,1,0.0041249818141362304,1,1168.49,0.5485712329587829,1,1,1,1,279.859985,5991300,-0.4162084499659008,-1,0.004450470254297345,1,278.619995,0.028719044374398903,1,1,0,1,25827.310547,25949.320313,25771.669922,25928.679688,300620000,0.3924881795784728,1,1.0,0.09395681331145674,5334.560059,5356.069824,5315.109863000001,5350.529785,79046600,0.29936350558199526,1,11492.08984,11549.41992,11442.12012,11526.04004,89325500,0.2954223337328114,1,0.6908,1,2.2054,1,-0.6124,0.312,1.6880000000000002,0.0,-1,0.2673,1,4.2428,1
306,2019-04-01,272.17,2970100,-0.859736890865293,1,0.021314120604900788,1,266.49,1.2608353033885,1,1,-1,1,11.04,3556300,0.7194244604316554,1,0.009140767824497242,1,10.94,1.6453382084095038,1,1,1,1,456.3,376200,-2.8722157092614324,-1,0.006929119957630903,1,453.16,-2.1184570571100765,-1,1,-1,-1,168.7,10381500,-0.518381695763556,-1,0.012058311836342872,1,166.69,0.6839042534045323,1,1,-1,1,1814.19,4238800,-0.7821744226741786,-1,0.01877860452056712,1,1780.75,1.0871823669801994,1,1,-1,1,191.24,27308200,0.20872469213106729,1,-0.014328419750541221,-1,0.8897078178468008,-1,1,1,366.96,7036100,-2.217270194986067,-1,0.029167601525689868,1,356.56,0.6843168050258015,1,1,-1,1,1194.43,1252500,-0.8723925344143362,-1,0.018000357961664104,1,1173.31,0.9196205606361461,1,1,-1,1,289.179993,8110400,-2.321137257114454,-1,0.033302395839119425,1,279.859985,0.9862110154833398,1,1,0,1,26075.099609,26280.900391,26071.689453,26258.419922,295570000,0.7030474120863028,1,1.0,0.3924881795784728,5394.5,5414.529785,5376.180176,5405.529785,77183600,0.20446352766706313,1,11617.17969,11706.63965,11612.7002,11681.99023,96979200,0.5578853192379137,1,0.2023,1,0.8170000000000001,1,0.0,0.0,3.0,0.0,-1,0.4588,1,1.6836,1
307,2019-04-02,271.35,1877800,0.5643299497966081,1,-0.003012822868060372,1,272.17,0.2645405445126099,1,-1,1,1,11.31,4799200,-2.91173794358508,-1,0.0244565217391306,1,11.04,-0.4528985507246281,-1,1,-1,-1,460.44,484000,-0.6514230752415552,-1,0.009072978303747536,1,456.3,0.2542187157571703,1,1,-1,1,174.2,23946500,-2.3862701304807823,-1,0.032602252519265074,1,168.7,0.8535862477771179,1,1,-1,1,1813.98,3448100,-0.1634438051484819,-1,-0.00011575413821041103,-1,1814.19,-0.1747336276795745,-1,-1,-1,-1,194.02,22727370,-1.5333089120309837,-1,-0.006808292807780836,-1,-0.07843547375026441,-1,-1,-1,367.72,5158700,-0.40136518771331803,-1,0.002071070416394205,1,366.96,-0.19348157837365915,-1,1,-1,-1,1200.49,827900,-0.4325201619650029,-1,0.0050735497266478635,1,1194.43,0.07451252898871198,1,1,-1,1,285.880005,5478900,0.8393975375399607,1,-0.011411536343733264,-1,289.179993,-0.30431047143708856,-1,-1,1,-1,26213.550781,26221.240234,26122.310547,26179.130859,250940000,-0.13130583600657816,-1,1.0,0.7030474120863028,5409.680176,5433.509765999999,5403.439941,5423.470215,67149200,0.2549141271082868,1,11703.24023,11777.65039,11659.15039,11754.79004,77384300,0.44047468040396226,1,-0.4313,-1,0.02690000000000004,1,-0.6486,0.441,2.559,0.0,-1,-0.9916,-1,0.8436999999999999,1
308,2019-04-03,271.5,2432800,0.8074239158233092,1,0.0005527915975676034,1,271.35,0.8697254468398588,1,1,1,1,11.4,3863100,-0.79575596816976,-1,0.007957559681697646,1,11.31,0.0,-1,1,-1,-1,462.01,531700,-0.06497585064218045,-1,0.0034097819477021396,1,460.44,0.27582312570584266,1,1,-1,1,173.54,27590100,0.5501432664756493,1,-0.003788748564867994,-1,174.2,0.17221584385764144,1,-1,1,1,1820.7,3980600,0.329552421827099,1,0.003704561241028026,1,1813.98,0.7023230686115618,1,1,1,1,195.35,23243160,-1.0866752910737358,-1,-0.0017374418723491436,-1,-0.3968663024430523,-1,-1,-1,369.75,5368900,-0.1326978280886121,-1,0.005520504731861164,1,367.72,0.4187969106929086,1,1,-1,1,1205.92,1017800,0.1291946864544295,1,0.004523153045839612,1,1200.49,0.5822622429174761,1,1,1,1,291.809998,7929900,-1.5627143570270179,-1,0.02074294422934564,1,285.880005,0.5037085402317636,1,1,0,1,26238.029297,26282.169922,26138.470703,26218.130859,271980000,-0.07583815756420134,-1,-1.0,-0.13130583600657816,5458.02002,5473.919922,5451.439941,5468.910156,87758700,0.1995253949251726,1,11855.40039,11961.36035,11854.20996,11954.40039,93396300,0.835062475692565,1,0.7303999999999999,1,2.3347,1,-0.1378,0.462,5.2959999999999985,0.243,-1,-1.1074,-1,2.2356,1
309,2019-04-04,267.89,2947400,1.140305557605739,1,-0.013296500920810361,1,271.5,-0.19152854511969863,-1,-1,1,-1,11.04,3437300,2.8169014084507067,1,-0.03157894736842115,-1,11.4,-0.3508771929824642,-1,-1,1,-1,461.44,448900,0.2399740568587209,1,-0.0012337395294473863,-1,462.01,0.11688058700028581,1,-1,1,1,176.02,17847700,0.0,-1,0.014290653451653812,1,173.54,1.4290653451653903,1,1,-1,1,1818.86,3623900,0.09831653530333621,1,-0.0010106003185589296,-1,1820.7,-0.0027461965178203177,-1,-1,1,-1,195.69,19090050,-0.4620360388110302,-1,-0.00664974619289338,-1,-0.2866649603276183,-1,-1,-1,367.88,4627300,0.591779933526089,1,-0.005057471264367841,-1,369.75,0.08654496281270946,1,-1,1,1,1215.0,950000,-0.7512811582665759,-1,0.007529521029587372,1,1205.92,0.0016584848082776477,1,1,-1,1,267.77999900000003,23720700,-2.2490296164976074,-1,-0.08234810035535511,-1,291.809998,-10.253241220336804,-1,-1,0,-1,26213.419922,26398.900391,26212.779297,26384.630859,233040000,0.6531423122562826,1,-1.0,-0.07583815756420134,5460.830078,5474.410156,5448.399902,5463.799805,69798300,0.05438233670671804,1,11924.61035,12029.25977,11916.57031,11988.00977,77816900,0.5316686930571256,1,0.2716,1,1.5809999999999995,1,0.9176,0.0,2.491,0.509,1,-3.7636,-1,3.5426,1
310,2019-04-05,267.45,1970500,0.7385688836104547,1,-0.0016424651909365817,1,267.89,0.5785956922617536,1,-1,1,1,11.11,3211400,-0.36133694670279265,-1,0.006340579710145011,1,11.04,0.2717391304347929,1,1,-1,1,466.62,284800,-1.006558867458921,-1,0.011225728155339842,1,461.44,0.11485783633842528,1,1,-1,1,175.72,9594100,0.6558118498416986,1,-0.0017043517782070472,-1,176.02,0.48858084308600447,1,-1,1,1,1837.28,3640500,-0.45270639693821607,-1,0.0101272225459903,1,1818.86,0.5574920554633177,1,1,-1,1,197.0,18473070,-0.2799694578773283,-1,-0.01549225387306341,-1,0.38836935970156417,-1,-1,1,365.49,3905500,0.9512195121951195,1,-0.006496683701206929,-1,367.88,0.3044471023159738,1,-1,1,1,1207.15,907200,0.6452728005991751,1,-0.006460905349794155,-1,1215.0,-0.0008230452674889634,-1,-1,1,-1,274.959991,13038300,-1.8898711492924776,-1,0.026813025718175343,1,267.77999900000003,0.7767518140889836,1,1,0,1,26427.560547,26487.570313,26370.820313,26424.990234,229550000,-0.009725880659431299,-1,1.0,0.6531423122562826,5469.339844,5486.0,5464.850098,5476.200195,77567000,0.12543288944690897,1,11993.219729999999,12024.23047,11967.7002,12009.75,72712300,0.13783012712301163,1,0.8206,1,0.6183000000000001,1,0.7841,0.27699999999999997,3.248,0.475,1,0.2023,1,6.285900000000002,1
311,2019-04-08,268.81,1796800,-0.692987713515142,1,0.005085062628528814,1,267.45,-0.18321181529258146,-1,1,-1,-1,11.66,6136800,-3.552397868561282,-1,0.04950495049504955,1,11.11,1.3501350135013535,1,1,-1,1,463.41,251000,0.7134593135364409,1,-0.006879259354506839,-1,466.62,0.02571685740002669,1,-1,1,1,174.93,7297400,0.15980823012385204,1,-0.004495788754837249,-1,175.72,-0.29023446391986735,-1,-1,1,-1,1849.86,3752800,-0.9071420389149142,-1,0.006847078289645481,1,1837.28,-0.22043455542976328,-1,1,-1,-1,200.1,25829880,-1.8735362997658114,-1,0.003007518796992459,1,-0.29441624365482866,1,-1,-1,361.41,4653800,1.0133932239598993,1,-0.011163096117540738,-1,365.49,-0.10397001285944771,-1,-1,1,-1,1203.84,860200,0.335295432531123,1,-0.0027419956094936193,-1,1207.15,0.06130141241767875,1,-1,1,1,273.200012,10410400,1.6169073310748787,1,-0.006400854879283102,-1,274.959991,0.9928757235084397,1,-1,1,1,26312.669922,26344.650391,26246.029297,26341.019531,229380000,0.10774128617141089,1,-1.0,-0.009725880659431299,5471.740234000001,5486.629883,5462.379883,5471.779785,58463400,0.0007228230564232077,1,11979.73047,11989.58984,11948.25977,11963.40039,63676500,-0.1363142521519495,-1,0.4553,1,0.9511,1,0.1027,0.0,5.877000000000001,0.12300000000000001,1,-1.7906,-1,0.7365999999999999,1
312,2019-04-09,268.99,1605900,-0.7000598981731074,1,0.0006696179457610363,1,268.81,-0.6286968490755543,-1,1,-1,-1,11.57,5343900,-0.08650519031141683,-1,-0.007718696397941649,-1,11.66,-0.8576329331046282,-1,-1,-1,-1,460.11,284600,0.6649539066041978,1,-0.007121123842817378,-1,463.41,-0.04747415895212172,-1,-1,1,-1,177.58,19751000,-1.1160460084272907,-1,0.015148916709540883,1,174.93,0.3944434916823859,1,1,-1,1,1835.84,3714400,0.5228963581487892,1,-0.007578951920685917,-1,1849.86,-0.23623409339084533,-1,-1,1,-1,199.5,35738280,0.4093450479233193,1,-0.005582693649685999,-1,0.10994502748625631,-1,1,1,364.71,5439200,-1.156598435679802,-1,0.009130903959491787,1,361.41,-0.24072383165933553,-1,1,-1,-1,1197.25,876400,-0.10451505016722408,-1,-0.005474149388623006,-1,1203.84,-0.6512493354598551,-1,-1,-1,-1,272.309998,5904000,-0.24296116862789807,-1,-0.0032577377778446603,-1,273.200012,-0.5673564904528712,-1,-1,0,-1,26243.539063,26246.339844,26103.140625,26150.580078,244410000,-0.3542166503414217,-1,1.0,0.10774128617141089,5453.0,5491.850098,5436.419922,5436.419922,68930800,-0.3040542453695206,-1,11927.00977,11988.530270000001,11850.57031,11850.57031,65890100,-0.6408937485091153,-1,2.3045,1,0.1033,1,0.11180000000000008,0.5579999999999999,4.731,0.7110000000000001,1,-0.3182,-1,1.6942,1
313,2019-04-10,271.58,1469700,-0.7830185178312824,1,0.009628610729023324,1,268.99,0.1784452953641467,1,1,-1,1,11.63,3955000,-0.4317789291882618,-1,0.005185825410544576,1,11.57,0.08643042350907336,1,1,-1,1,461.21,304200,0.07582979460958982,1,0.00239073265088785,1,460.11,0.3151420312533934,1,1,1,1,177.82,11701500,0.20204287798855858,1,0.001351503547696753,1,177.58,0.33787588692419995,1,1,1,1,1847.33,2964000,-0.3438348723519786,-1,0.006258715356458167,1,1835.84,0.28107024577305656,1,1,-1,1,200.62,21654750,-0.9764445339238965,-1,0.008394068861523163,1,-0.41102756892230236,1,-1,-1,363.92,4545600,0.5112222860111004,1,-0.002166104576238559,-1,364.71,0.29612568890352364,1,-1,1,1,1202.16,724600,-0.12326348402572027,-1,0.0041010649404886745,1,1197.25,0.28648987262477044,1,1,-1,1,276.059998,7061300,0.24571512053605635,1,0.013771069837839711,1,272.309998,1.6268194456818916,1,1,1,1,26173.710938,26209.490234,26101.240234,26157.160156,203130000,-0.0632343729905314,-1,-1.0,-0.3542166503414217,5442.680176,5461.339844,5440.319824,5449.879883,70801100,0.13228238234073597,1,11864.45996,11937.11035,11863.799809999999,11905.91016,0,0.3493644054575183,1,0.7855000000000001,1,1.9569000000000003,1,-0.23350000000000004,0.495,2.158,0.348,-1,1.6816,1,2.5248,1
314,2019-04-11,271.9,2085600,0.018385732671451136,1,0.0011782900066279467,1,271.58,0.13623978201635045,1,1,1,1,11.44,3027300,2.054794520547947,1,-0.016337059329320835,-1,11.63,0.4299226139294835,1,-1,1,1,460.67,256300,-0.8052692619094524,-1,-0.001170833242991165,-1,461.21,-0.9149844973005725,-1,-1,-1,-1,177.51,8071000,0.40956014362658105,1,-0.001743335957710035,-1,177.82,0.23619390394782136,1,-1,1,1,1844.07,2654800,0.2504462595337323,1,-0.0017647090665988685,-1,1847.33,0.0741610865411225,1,-1,1,1,198.95,20543190,0.9459795867562886,1,0.0004022728415546961,1,0.11464460173461757,1,1,1,367.65,6526900,-0.7260273972602678,-1,0.01024950538579894,1,363.92,0.2967685205539635,1,1,-1,1,1204.62,710200,-0.05481909697995402,-1,0.0020463166300657143,1,1202.16,0.149730485126768,1,1,-1,1,268.420013,9835900,-0.04473537285435819,-1,-0.027675088949323357,-1,276.059998,-2.8109867623776563,-1,-1,0,-1,26188.210938,26229.880859,26062.589844,26143.050781,211680000,-0.1724446053490026,-1,-1.0,-0.0632343729905314,5474.330078,5498.890136999999,5446.200195,5485.720215,75234800,0.2080644907725698,1,11914.50977,11963.42969,11846.59961,11935.2002,0,0.17365741771512888,1,-0.0867,-1,-0.1642,-1,-0.1246,0.344,3.3989999999999996,0.257,-1,1.4648,1,1.7305,1
315,2019-04-12,271.86,1681100,0.42122999157539187,1,-0.00014711290915769837,1,271.9,0.4082383229128407,1,-1,1,1,11.55,2695900,-0.08665511265166,-1,0.009615384615384803,1,11.44,0.8741258741258711,1,1,-1,1,463.38,369900,-1.214451094316544,-1,0.00588273601493472,1,460.67,-0.6186641196518164,-1,1,-1,-1,179.1,12329800,-0.6179775280898845,-1,0.008957241845529929,1,177.51,0.2760407864345722,1,1,-1,1,1843.06,3114400,0.2888985068167142,1,-0.0005477015514595562,-1,1844.07,0.2348067047346443,1,-1,1,1,198.87,27738580,0.16566265060240165,1,-0.0018069567836168643,-1,0.12565971349585323,-1,1,1,351.14,15646200,2.64770301366825,1,-0.04490684074527407,-1,367.65,-1.8931048551611533,-1,-1,1,-1,1217.87,933400,-0.6504132231404869,-1,0.010999319287410048,1,1204.62,0.44661386993409613,1,1,-1,1,267.700012,6746000,0.9325693844549845,1,-0.0026823670558423496,-1,268.420013,0.6705863619788979,1,-1,1,1,26357.789063,26436.679688,26309.720703,26412.300781,369910000,0.2068144557561655,1,-1.0,-0.1724446053490026,5478.950195,5510.990234000001,5474.359863000001,5502.700195,81746200,0.43347720192225614,1,11912.58008,12031.15039,11889.99023,11999.92969,0,0.7332551757335269,1,-0.6369,-1,0.7845,1,0.25,0.14300000000000002,2.612,0.245,1,0.2307,1,2.2046,1
316,2019-04-15,272.22,1462300,-0.1324210990951275,1,0.0013242109909512578,1,271.86,0.0,-1,1,-1,-1,11.45,2063700,0.6076388888888914,1,-0.008658008658008809,-1,11.55,-0.2597402597402696,-1,-1,1,-1,460.0,286100,0.4996647271311463,1,-0.007294229358194126,-1,463.38,-0.2309119944753751,-1,-1,1,-1,179.65,10834800,-0.6442577030812356,-1,0.0030709101060859556,1,179.1,-0.3350083752093771,-1,1,-1,-1,1844.87,3724400,-0.1558089033659007,-1,0.000982062439638387,1,1843.06,-0.05751304895119776,-1,1,-1,-1,199.23,17524150,-0.3273240004028488,-1,-0.00010037641154336807,-1,-0.14582390506360537,-1,-1,-1,348.87,8842300,0.5246499957229549,1,-0.006464657971179566,-1,351.14,-0.12245827874921879,-1,-1,1,-1,1221.1,1187400,-0.2545155993431781,-1,0.002652171414026183,1,1217.87,0.010674374112188424,1,1,-1,1,266.380005,10038600,0.8375832774153432,1,-0.0049309187180762715,-1,267.700012,0.3474011797952282,1,-1,1,1,26407.759766,26424.849609,26316.419922,26384.769531,250620000,-0.08705863429429338,-1,1.0,0.2068144557561655,5501.509765999999,5518.370117,5497.529785,5508.72998,67400500,0.13124059225746817,1,12011.11035,12029.98047,11983.33008,12020.280270000001,0,0.07634531473603749,1,0.7723,1,1.9356,1,-0.0516,0.146,3.8539999999999996,0.0,-1,0.4215,1,2.7956000000000003,1
