,date,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target
1309,2015-09-10,248.479996,2709000,-0.5056020791263532,-1,-0.0017275641520619889,-1,248.91000400000001,-0.6749459535583853,-1,-1,0,-1
1310,2015-09-11,250.24000499999997,2350800,-1.049913588474837,-1,0.007083101369657063,1,248.479996,-0.3380541747915927,-1,1,0,-1
1311,2015-09-14,253.190002,2890900,-0.8323361011787411,-1,0.011788670640412002,1,250.24000499999997,0.34367046947590957,1,1,0,1
1312,2015-09-15,253.57000699999998,2933500,-0.32443402571710206,-1,0.001500868900818464,1,253.190002,-0.17378332340310684,-1,1,0,-1
1313,2015-09-16,262.25,4417100,-3.639743619499701,-1,0.03423115021643719,1,253.57000699999998,-0.20902077744548309,-1,1,0,-1
1314,2015-09-17,262.070007,3585800,0.7160115413096929,1,-0.0006863412774071875,-1,262.25,0.6520461391801725,1,-1,1,1
1315,2015-09-18,260.619995,3763100,-1.031169209491876,-1,-0.005532918538060594,-1,262.070007,-1.5682893464416832,-1,-1,0,-1
1316,2015-09-21,264.200012,6120200,-0.0833400222867726,-1,0.013736540053268076,1,260.619995,1.2892395305279525,1,1,0,1
1317,2015-09-22,260.940002,3664400,-0.7373674892381714,-1,-0.01233917430707776,-1,264.200012,-1.9568557021867141,-1,-1,0,-1
1318,2015-09-23,261.059998,2600800,0.3397648250537235,1,0.0004598605008059309,1,260.940002,0.3870659892154146,1,1,1,1
1319,2015-09-24,263.119995,3448200,-1.3832682209504361,-1,0.007890894873905596,1,261.059998,-0.5860717887540837,-1,1,0,-1
1320,2015-09-25,256.910004,3773400,3.638266211222352,1,-0.023601364844963668,-1,263.119995,1.3263872249617432,1,-1,1,1
1321,2015-09-28,248.42999300000002,4901100,3.4661017260671763,1,-0.03300771035759276,-1,256.910004,0.1712669779881334,1,-1,1,1
1322,2015-09-29,246.649994,3703200,1.5212061381121011,1,-0.007164992352594157,-1,248.42999300000002,0.8171372447770288,1,-1,1,1
1323,2015-09-30,248.399994,4929600,1.4285738095238125,1,0.007095074164080506,1,246.649994,2.1690679627585996,1,1,1,1
1324,2015-10-01,239.88000499999998,4573000,3.0826997511757246,1,-0.03429947345328843,-1,248.399994,-0.3582926817622872,-1,-1,1,-1
1325,2015-10-02,247.57000699999998,4424000,-5.080645456350272,-1,0.03205770318372303,1,239.88000499999998,-1.784224991991298,-1,1,0,-1
1326,2015-10-05,246.149994,3689900,1.0810167349464164,1,-0.00573580385284711,-1,247.57000699999998,0.5129817684256113,1,-1,1,1
1327,2015-10-06,241.460007,5225200,-0.6083362499999959,-1,-0.019053370360837762,-1,246.149994,-2.498474162059087,-1,-1,0,-1
1328,2015-10-07,231.960007,6814000,1.9735443102407884,1,-0.03934398958250673,-1,241.460007,-2.000332088120915,-1,-1,1,-1
1329,2015-10-08,226.72000099999997,6133200,1.4603620352889424,1,-0.022590126926492204,-1,231.960007,-0.8104866973900303,-1,-1,1,-1
1330,2015-10-09,220.690002,6158400,0.10862762304981913,1,-0.02659667860534265,-1,226.72000099999997,-2.553814385348359,-1,-1,1,-1
1331,2015-10-12,215.580002,3836300,3.3230202403017848,1,-0.023154651111018554,-1,220.690002,1.0421872215126335,1,-1,1,1
1332,2015-10-13,219.25,5171500,-2.799137766312521,-1,0.01702383322178469,1,215.580002,-1.066890703526376,-1,1,0,-1
1333,2015-10-14,216.88000499999998,3104400,1.7174935579597954,1,-0.01080955530216654,-1,219.25,0.6476615735461768,1,-1,1,1
1334,2015-10-15,221.309998,2844200,-2.254772978715562,-1,0.020426009304085113,1,216.88000499999998,-0.20749354003378892,-1,1,0,-1
1335,2015-10-16,227.00999500000003,4334500,-1.7799507373549919,-1,0.02575571393751508,1,221.309998,0.7817066628865101,1,1,0,1
1336,2015-10-19,228.100006,2507900,-0.7064044150110409,-1,0.004801599154257374,1,227.00999500000003,-0.2246575090229097,-1,1,0,-1
1337,2015-10-20,213.02999900000003,14900000,6.4509054696517145,1,-0.06606754319857389,-1,228.100006,-0.1665957869374364,-1,-1,1,-1
1338,2015-10-21,210.08999599999999,4151500,0.8962729162631905,1,-0.013800887263770045,-1,213.02999900000003,-0.4881913368455041,-1,-1,1,-1
1339,2015-10-22,211.72000099999997,2825200,-0.07563008201576964,-1,0.007758603603381431,1,210.08999599999999,0.6997010938112552,1,1,0,1
1340,2015-10-23,209.08999599999999,4235500,2.748839069767449,1,-0.012422090438210298,-1,211.72000099999997,1.5492154659493096,1,-1,1,1
1341,2015-10-26,215.25999500000003,3391400,-1.8355520428718173,-1,0.02950881973329822,1,209.08999599999999,1.095226478458586,1,1,0,1
1342,2015-10-27,210.350006,3519400,2.0899227721080287,1,-0.022809574997899706,-1,215.25999500000003,-0.195112426719162,-1,-1,1,-1
1343,2015-10-28,212.960007,2728600,-0.7808475773115018,-1,0.012407896009282604,1,210.350006,0.4563784039064871,1,1,0,1
1344,2015-10-29,211.63000499999998,1805000,0.05666824085006714,1,-0.006245313468645763,-1,212.960007,-0.5681850865078111,-1,-1,1,-1
1345,2015-10-30,206.929993,4438900,1.649240066042966,1,-0.022208627741609588,-1,211.63000499999998,-0.5812082270659071,-1,-1,1,-1
1346,2015-11-02,213.789993,3927900,-2.3310334322327617,-1,0.033151308326773155,1,206.929993,0.9616803108865889,1,1,0,1
1347,2015-11-03,208.350006,8332500,2.5718961167576495,1,-0.025445470686740745,-1,213.789993,0.02807100517562479,1,-1,1,1
1348,2015-11-04,231.63000499999998,12726400,-2.0396497797356754,-1,0.1117350531777761,1,208.350006,8.95128075974233,1,1,0,1
1349,2015-11-05,231.770004,4496800,-0.5160907232536118,-1,0.0006044078788498553,1,231.63000499999998,-0.4533104422287499,-1,1,0,-1
1350,2015-11-06,232.36000099999998,2445300,-0.7195509413032016,-1,0.0025456141425443946,1,231.770004,-0.46166759353379283,-1,1,0,-1
1351,2015-11-09,225.330002,3850900,3.287695967902126,1,-0.030254772636190363,-1,232.36000099999998,0.2711327239148985,1,-1,1,1
1352,2015-11-10,216.5,4617000,3.123320263528195,1,-0.039186978749505386,-1,225.330002,-0.8210207178713856,-1,-1,1,-1
1353,2015-11-11,219.080002,3347800,-0.6015511667988982,-1,0.011916868360277277,1,216.5,0.5866069284064666,1,1,0,1
1354,2015-11-12,212.940002,2915900,2.2538461623912074,1,-0.0280262915097107,-1,219.080002,-0.5614369128954088,-1,-1,1,-1
1355,2015-11-13,207.190002,3430300,2.704857985980639,1,-0.027002911364676363,-1,212.940002,0.004693810418970481,1,-1,1,1
1356,2015-11-16,214.309998,2925400,-3.9885497401824503,-1,0.03436457324808573,1,207.190002,-0.530916544901625,-1,1,0,-1
1357,2015-11-17,214.0,2148700,0.5576194315653381,1,-0.0014464934109140737,-1,214.309998,0.41528580481812954,1,-1,1,1
1358,2015-11-18,221.07000699999998,2811900,-3.062940326340315,-1,0.03303741588785036,1,214.0,0.23364485981308408,1,1,0,1
1359,2015-11-19,221.80000299999998,2504400,-0.5713294821769427,-1,0.0033021033016025214,1,221.07000699999998,-0.2397493930508474,-1,1,0,-1
1360,2015-11-20,220.00999500000003,4400700,1.5571210891511398,1,-0.008070369593277005,-1,221.80000299999998,0.761948592038564,1,-1,1,1
1361,2015-11-23,217.75,2526200,-0.18403220103890516,-1,-0.01027223785901199,-1,220.00999500000003,-1.2090309806152324,-1,-1,0,-1
1362,2015-11-24,218.25,2480300,-1.337235950625333,-1,0.0022962112514350874,1,217.75,-1.0929988518943663,-1,1,0,-1
1363,2015-11-25,229.63999900000002,3990800,-3.749888474742736,-1,0.05218785337915244,1,218.25,1.4158057273768545,1,1,0,1
1364,2015-11-27,231.61000099999998,1949400,-0.23803471165959908,-1,0.008578653582035356,1,229.63999900000002,0.6183587381046758,1,1,0,1
1365,2015-11-30,230.25999500000003,2659800,0.6600794021336277,1,-0.005828789750749852,-1,231.61000099999998,0.07771339718617204,1,-1,1,1
1366,2015-12-01,237.190002,3734000,-2.652992319336896,-1,0.03009644380475196,1,230.25999500000003,0.3474346466480099,1,1,0,1
1367,2015-12-02,231.99000499999997,2981500,2.1139219409282832,1,-0.02192333975358718,-1,237.190002,-0.08010540005813259,-1,-1,1,-1
1368,2015-12-03,232.710007,2939600,1.176316055313679,1,0.0031035906051211093,1,231.99000499999997,1.5043712766849728,1,1,1,1
1369,2015-12-04,230.38000499999998,2573600,0.8947784295644486,1,-0.010012470155613018,-1,232.710007,-0.10742984507752604,-1,-1,1,-1
1370,2015-12-07,231.13000499999998,3144200,-1.5063715613487505,-1,0.003255490857377197,1,230.38000499999998,-1.163298872226328,-1,1,0,-1
1371,2015-12-08,226.72000099999997,2687600,0.35161875260868586,1,-0.019080188225669814,-1,231.13000499999998,-1.5618919750380238,-1,-1,1,-1
1372,2015-12-09,224.520004,3057800,0.9616202156368023,1,-0.009703585878159782,-1,226.72000099999997,-0.008823218027395515,-1,-1,1,-1
1373,2015-12-10,227.07000699999998,2071700,-1.050242502106275,-1,0.011357575960135646,1,224.520004,0.08462631240643936,1,1,0,1
1374,2015-12-11,217.020004,3268700,3.649440959655444,1,-0.04425949130304985,-1,227.07000699999998,-0.8059197355818145,-1,-1,1,-1
1375,2015-12-14,218.580002,2827100,-0.4919346350037732,-1,0.007188268229872508,1,217.020004,0.22578149063163405,1,1,0,1
1376,2015-12-15,221.08999599999999,2244400,0.3291006117405769,1,0.011483182253790858,1,218.580002,1.4822970858971665,1,1,1,1
1377,2015-12-16,234.50999500000003,5104300,-5.587568061569536,-1,0.06069925931881626,1,221.08999599999999,0.4568320676074473,1,1,0,1
1378,2015-12-17,233.38999900000002,3298600,0.2351042982379625,1,-0.004775898784186161,-1,234.50999500000003,-0.24305701767638482,-1,-1,1,-1
1379,2015-12-18,230.460007,3014200,1.043407621810341,1,-0.012554059782141858,-1,233.38999900000002,-0.21423368702272455,-1,-1,1,-1
1380,2015-12-21,232.559998,1953200,-0.37550001833916624,-1,0.009112171032781502,1,230.460007,0.5337129925540627,1,1,0,1
1381,2015-12-22,229.94999700000002,1961500,2.144775476727167,1,-0.01122291461320013,-1,232.559998,1.0448946598287985,1,-1,1,1
1382,2015-12-23,229.69999700000002,1555000,1.068135099823179,1,-0.0010871928821986065,-1,229.94999700000002,0.9697743114125806,1,-1,1,1
1383,2015-12-24,230.57000699999998,708000,-0.00434116936450016,-1,0.003787592561439901,1,229.69999700000002,0.37440183336179256,1,1,0,1
1384,2015-12-28,228.94999700000002,1901300,1.0972430537551476,1,-0.007026108994306224,-1,230.57000699999998,0.3990102667603218,1,-1,1,1
1385,2015-12-29,237.190002,2406300,-3.099193280876228,-1,0.035990413225469364,1,228.94999700000002,0.48482245666942836,1,1,0,1
1386,2015-12-30,238.08999599999999,3697900,-0.6297506180113864,-1,0.0037944010810371243,1,237.190002,-0.24874404276112155,-1,1,0,-1
1387,2015-12-31,240.00999500000003,2715000,-0.6289044616348258,-1,0.008064173347291925,1,238.08999599999999,0.17640346383980235,1,1,0,1
1388,2016-01-04,223.41000400000001,6827100,3.1683412657405254,1,-0.0691637487847121,-1,240.00999500000003,-3.8706696360708075,-1,-1,1,-1
1389,2016-01-05,223.42999300000002,3186800,1.2944018320621753,1,8.947226911115713e-05,1,223.41000400000001,1.3204408697830592,1,1,1,1
1390,2016-01-06,219.039993,3779100,0.4363668181818138,1,-0.019648212583527336,-1,223.42999300000002,-1.5351533399546873,-1,-1,1,-1
1391,2016-01-07,215.649994,3554300,-0.6816340568501418,-1,-0.015476621203142638,-1,219.039993,-2.2142034126160772,-1,-1,0,-1
1392,2016-01-08,211.0,3628100,3.148811607689281,1,-0.02156269014317702,-1,215.649994,1.0248119923434778,1,-1,1,1
1393,2016-01-11,207.850006,4091400,2.8783650969199,1,-0.014928881516587666,-1,211.0,1.4265379146919583,1,-1,1,1
1394,2016-01-12,209.97000099999997,3091900,0.7703237021647531,1,0.010199638868424898,1,207.850006,1.8041856587677942,1,1,1,1
1395,2016-01-13,200.309998,4126400,5.518606327970539,1,-0.046006586436125985,-1,209.97000099999997,0.9715645045884742,1,-1,1,1
1396,2016-01-14,206.179993,6490700,-1.9632984830468738,-1,0.029304553235530495,1,200.309998,0.9485342813492571,1,1,0,1
1397,2016-01-15,204.990005,5578600,-3.025583741138947,-1,-0.005771597829087094,-1,206.179993,-3.4969406561188507,-1,-1,0,-1
1398,2016-01-19,204.720001,4038700,1.9117463783133417,1,-0.0013171569023572305,-1,204.990005,1.8147236007921568,1,-1,1,1
1399,2016-01-20,198.699997,5838600,0.3510516655281325,1,-0.029406037371013882,-1,204.720001,-2.5986747626090545,-1,-1,1,-1
1400,2016-01-21,199.970001,3166200,0.7839255651115061,1,0.006391565270129407,1,198.699997,1.4343261414342183,1,1,1,1
1401,2016-01-22,202.550003,3124100,1.0986327964067462,1,0.012901945227274503,1,199.970001,2.41536329241705,1,1,1,1
1402,2016-01-25,196.380005,2698700,1.839444684988948,1,-0.030461604090916694,-1,202.550003,-1.2293285426413922,-1,-1,1,-1
1403,2016-01-26,193.559998,4964200,1.596339119415436,1,-0.014359949731134858,-1,196.380005,0.16294530596431392,1,-1,1,1
1404,2016-01-27,188.070007,3617200,2.24035652769632,1,-0.028363251997967076,-1,193.559998,-0.6096264787107489,-1,-1,1,-1
1405,2016-01-28,189.699997,4592800,0.5713066932184359,1,0.00866693220253878,1,188.070007,1.4462625079819225,1,1,1,1
1406,2016-01-29,191.199997,2852300,-0.6580679230018625,-1,0.007907222054410523,1,189.699997,0.13178703424017452,1,1,0,1
1407,2016-02-01,196.940002,5297600,-4.333549065838866,-1,0.030020947123759578,1,191.199997,-1.2761516936634643,-1,1,0,-1
1408,2016-02-02,182.779999,5773600,5.009873765823441,1,-0.07190008559053429,-1,196.940002,-2.2951172712997128,-1,-1,1,-1
1409,2016-02-03,173.479996,7931400,5.506836004288592,1,-0.05088085704607104,-1,182.779999,0.44315406742068175,1,-1,1,1
1410,2016-02-04,175.330002,4385400,-2.712363843802535,-1,0.010664088325203824,1,173.479996,-1.602489661113437,-1,1,0,-1
1411,2016-02-05,162.600006,9437600,5.078807266570799,1,-0.0726059194364237,-1,175.330002,-2.2985221890318597,-1,-1,1,-1
1412,2016-02-08,147.990005,9313000,5.798854648038658,1,-0.08985240135846007,-1,162.600006,-3.3825337005215115,-1,-1,1,-1
1413,2016-02-09,148.25,8651600,-4.166661543236149,-1,0.001756841619135141,1,147.990005,-3.8313384745138652,-1,1,0,-1
1414,2016-02-10,143.669998,10406500,4.5382073089701045,1,-0.030893774030354204,-1,148.25,1.5177065767284992,1,-1,1,1
1415,2016-02-11,150.470001,14252400,1.0065782894736868,1,0.047330709923167236,1,143.669998,5.79801079972174,1,1,1,1
1416,2016-02-12,151.03999299999998,7235800,2.5548432258064637,1,0.0037880773324376893,1,150.470001,3.010566205817998,1,1,1,1
1417,2016-02-16,155.169998,5593800,2.2243220332260014,1,0.027343784371070656,1,151.03999299999998,5.071507120633948,1,1,1,1
1418,2016-02-17,168.679993,5825200,-6.088045911949683,-1,0.08706576770078978,1,155.169998,2.4682619381099737,1,1,0,1
1419,2016-02-18,166.770004,3887600,3.2768785903825335,1,-0.011323150813742355,-1,168.679993,2.217219086557584,1,-1,1,1
1420,2016-02-19,166.580002,2959400,-1.7841854629308163,-1,-0.0011393056031826498,-1,166.770004,-1.8648437521174281,-1,-1,0,-1
1421,2016-02-22,177.740005,5060100,-4.479197169033545,-1,0.0669948545204122,1,166.580002,2.1251008269287817,1,1,0,1
1422,2016-02-23,177.21000700000002,5984400,-0.5960507357844994,-1,-0.002981872314001488,-1,177.740005,-0.888939437128958,-1,-1,0,-1
1423,2016-02-24,179.0,5395600,-3.61794500723589,-1,0.01010097020085321,1,177.21000700000002,-2.5167918423478297,-1,1,0,-1
1424,2016-02-25,187.429993,5750700,-4.914637164779308,-1,0.04709493296089384,1,179.0,-0.19553407821229474,-1,1,0,-1
1425,2016-02-26,190.33999599999999,6065100,-0.8691038823916827,-1,0.015525812883106616,1,187.429993,0.6775884583210757,1,1,0,1
1426,2016-02-29,191.929993,4499000,0.2442832716512436,1,0.008353457147282972,1,190.33999599999999,1.082272797778144,1,1,1,1
1427,2016-03-01,186.350006,6712200,4.066920978120974,1,-0.02907303289486385,-1,191.929993,1.2087777234483639,1,-1,1,1
1428,2016-03-02,188.33999599999999,4862400,-2.5091166931718574,-1,0.010678776152011293,1,186.350006,-1.4059618543827723,-1,1,0,-1
1429,2016-03-03,195.740005,4829000,-3.9621871890917064,-1,0.03929069319933509,1,188.33999599999999,-0.03185568720091798,-1,1,0,-1
1430,2016-03-04,201.03999299999998,6489100,-1.5353499999999904,-1,0.027076672446186834,1,195.740005,1.1545902433179174,1,1,0,1
1431,2016-03-07,205.28999299999998,5329400,-3.8496561460319283,-1,0.021140072363611706,1,201.03999299999998,-1.671309250393769,-1,1,0,-1
1432,2016-03-08,202.600006,4178700,0.44225749385749014,1,-0.013103351803416818,-1,205.28999299999998,-0.871933879407352,-1,-1,1,-1
1433,2016-03-09,208.720001,3208600,-2.0535873840487486,-1,0.03020727946079127,1,202.600006,0.9476791427143355,1,1,0,1
1434,2016-03-10,205.179993,5192500,2.29524142857143,1,-0.01696055952011999,-1,208.720001,0.6132613040759824,1,-1,1,1
1435,2016-03-11,207.5,3343100,0.2067970059519004,1,0.011307179448046822,1,205.179993,1.3402866233648816,1,1,1,1
1436,2016-03-14,215.149994,4065700,-1.1756407573658338,-1,0.036867440963855413,1,207.5,2.4819248192771046,1,1,0,1
1437,2016-03-15,218.33999599999999,3180500,-1.8994688589262287,-1,0.014826874687247305,1,215.149994,-0.4090123283944838,-1,1,0,-1
1438,2016-03-16,221.92999300000002,3516700,-1.8027490825688184,-1,0.016442232599473083,1,218.33999599999999,-0.15571860686485728,-1,1,0,-1
1439,2016-03-17,226.38000499999998,3782900,-2.2170063565403675,-1,0.020051422251880835,1,221.92999300000002,-0.20726896521825988,-1,1,0,-1
1440,2016-03-18,232.74000499999997,4711800,-1.5888253621433603,-1,0.028094354004453592,1,226.38000499999998,1.2015199840639745,1,1,0,1
1441,2016-03-21,238.32000699999998,5307800,-1.2662577762600074,-1,0.02397525943165646,1,232.74000499999997,1.117122516174225,1,1,0,1
1442,2016-03-22,234.24000499999997,4316000,1.2520559472012587,1,-0.017119846761333823,-1,238.32000699999998,-0.4657603085753456,-1,-1,1,-1
1443,2016-03-23,222.580002,4948800,4.213105482917452,1,-0.04977801720931474,-1,234.24000499999997,-0.798330754817031,-1,-1,1,-1
1444,2016-03-24,227.75,4960900,-5.547317200608554,-1,0.02322759436402544,1,222.580002,-3.0550826394547226,-1,1,0,-1
1445,2016-03-28,230.25999500000003,3925700,0.58287897507498,1,0.011020834248079092,1,227.75,1.6948412733260076,1,1,1,1
1446,2016-03-29,230.13000499999998,4014300,-0.10440036584626088,-1,-0.0005645357544633578,-1,230.25999500000003,-0.16068618432829143,-1,-1,0,-1
1447,2016-03-30,226.88999900000002,4033000,3.4880246456765294,1,-0.014079024593077194,-1,230.13000499999998,2.1552995664342,1,-1,1,1
1448,2016-03-31,229.770004,8012900,-0.18749804111796317,-1,0.01269339773764111,1,226.88999900000002,1.0798170967420946,1,1,0,1
1449,2016-04-01,237.58999599999999,15997500,2.9571563700759285,1,0.03403399862411982,1,229.770004,6.5543794828849835,1,1,1,1
1450,2016-04-04,246.99000499999997,13475300,0.8550056369421688,1,0.039563993258369345,1,237.58999599999999,4.852897510045008,1,1,1,1
1451,2016-04-05,255.47000099999997,9948700,-6.224532640332627,-1,0.034333356930779546,1,246.99000499999997,-2.627638717607204,-1,1,0,-1
1452,2016-04-06,265.420013,11705500,-4.5084112119210555,-1,0.0389478684818263,1,255.47000099999997,-0.5871530880841075,-1,1,0,-1
1453,2016-04-07,257.200012,8856200,3.471570494806358,1,-0.030969785989724774,-1,265.420013,0.3880638043673188,1,-1,1,1
1454,2016-04-08,250.07000699999998,7363900,4.003836084452985,1,-0.02772163556508711,-1,257.200012,1.2830434860166278,1,-1,1,1
1455,2016-04-11,249.919998,9161700,0.4302796812749034,1,-0.0005998680201579898,-1,250.07000699999998,0.37189305953033563,1,-1,1,1
1456,2016-04-12,247.82000699999998,5763200,0.6733438877755609,1,-0.008402652916154496,-1,249.919998,-0.16805297829747604,-1,-1,1,-1
1457,2016-04-13,254.52999900000003,4925600,-2.4224393871964787,-1,0.027076070577304323,1,247.82000699999998,0.278423041122768,1,1,0,1
1458,2016-04-14,251.86000099999998,4132200,0.45059249011858393,1,-0.010489914786036891,-1,254.52999900000003,-0.6011075338903498,-1,-1,1,-1
1459,2016-04-15,254.50999500000003,3752400,-1.2733265789131178,-1,0.010521694550458038,1,251.86000099999998,-0.21837647812920297,-1,1,0,-1
1460,2016-04-18,253.88000499999998,4271400,-0.6541684280881418,-1,-0.002475305537607886,-1,254.50999500000003,-0.8958386879855276,-1,-1,0,-1
1461,2016-04-19,247.36999500000002,6357500,2.2716498552396067,1,-0.025642074491057154,-1,253.88000499999998,-0.2993579584969544,-1,-1,1,-1
1462,2016-04-20,249.97000099999997,5194100,-1.5065402726090105,-1,0.01051059567673085,1,247.36999500000002,-0.4487205491514786,-1,1,0,-1
1463,2016-04-21,248.289993,2783100,0.28114060241091143,1,-0.006720838473733282,-1,249.97000099999997,-0.3920454438850844,-1,-1,1,-1
1464,2016-04-22,253.75,3786300,-1.9526702637818656,-1,0.02199044324754551,1,248.289993,0.24165532921820476,1,1,0,1
1465,2016-04-25,251.82000699999998,3670300,0.47033240722369735,1,-0.007605883743842412,-1,253.75,-0.291627586206884,-1,-1,1,-1
1466,2016-04-26,253.74000499999997,3223800,-0.6705026700594774,-1,0.007624485531842584,1,251.82000699999998,0.0913334896380969,1,1,0,1
1467,2016-04-27,251.47000099999997,3205800,0.5064288822947703,1,-0.008946180954004457,-1,253.74000499999997,-0.39016512197198394,-1,-1,1,-1
1468,2016-04-28,247.710007,2519000,0.8565134875362048,1,-0.014952057840091904,-1,251.47000099999997,-0.6442100423739849,-1,-1,1,-1
1469,2016-04-29,240.75999500000003,5413800,2.974129132643377,1,-0.02805704979048329,-1,247.710007,0.17358685069191696,1,-1,1,1
1470,2016-05-02,241.80000299999998,3843900,-0.1242248447204867,-1,0.004319687745465872,1,240.75999500000003,0.30736210972257577,1,1,0,1
1471,2016-05-03,232.32000699999998,4302200,2.1233543894364946,1,-0.039205938305964416,-1,241.80000299999998,-1.8362290921890492,-1,-1,1,-1
1472,2016-05-04,222.559998,8700500,3.3566352142795894,1,-0.04201105675758687,-1,232.32000699999998,-0.8738007656826413,-1,-1,1,-1
1473,2016-05-05,211.52999900000003,11254800,7.410490887361288,1,-0.04955966525484945,-1,222.559998,2.650974592478197,1,-1,1,1
1474,2016-05-06,214.92999300000002,5685200,-1.9253559521353463,-1,0.01607334191875065,1,211.52999900000003,-0.3120143729589933,-1,1,0,-1
1475,2016-05-09,208.919998,4776400,3.1522357539762744,1,-0.02796257011928549,-1,214.92999300000002,0.3675652657746764,1,-1,1,1
1476,2016-05-10,208.690002,4070600,-0.5492647475413377,-1,-0.0011008807304315749,-1,208.919998,-0.6557510114469697,-1,-1,0,-1
1477,2016-05-11,208.96000700000002,5161900,-0.6599600300584975,-1,0.0012938089865945912,1,208.690002,-0.5271004789199282,-1,1,0,-1
1478,2016-05-12,207.279999,3650500,1.9674626185446162,1,-0.00803985424828213,-1,208.96000700000002,1.1868275827536576,1,-1,1,1
1479,2016-05-13,207.610001,2822800,0.08181634460398306,1,0.001592059058240336,1,207.279999,0.24121960749334043,1,1,1,1
1480,2016-05-16,208.28999299999998,2949400,-0.06725870960149481,-1,0.003275333542337222,1,207.610001,0.260099704927019,1,1,0,1
1481,2016-05-17,204.66000400000001,2843600,2.0999755737865207,1,-0.017427572720692175,-1,208.28999299999998,0.3648807074471516,1,-1,1,1
1482,2016-05-18,211.169998,5617500,-0.9658159492942658,-1,0.03180882376998273,1,204.66000400000001,2.193877607859314,1,1,0,1
1483,2016-05-19,215.210007,6866300,-0.7443179651792301,-1,0.019131548223057626,1,211.169998,1.1602012706369513,1,1,0,1
1484,2016-05-20,220.27999900000003,9007100,-1.5161961031339046,-1,0.023558346894157367,1,215.210007,0.8270981562674165,1,1,0,1
1485,2016-05-23,216.22000099999997,5102500,1.6600691695108507,1,-0.018431078710873128,-1,220.27999900000003,-0.18612856449123866,-1,-1,1,-1
1486,2016-05-24,217.91000400000001,3013800,-0.6048005372631463,-1,0.007816127056627042,1,216.22000099999997,0.17574923607554682,1,1,0,1
1487,2016-05-25,219.580002,3126800,-0.7663705058717692,-1,0.007663705058717607,1,217.91000400000001,0.0,-1,1,0,-1
1488,2016-05-26,225.11999500000002,4072400,-2.095235827664407,-1,0.025229952407050282,1,219.580002,0.4189807776757341,1,1,0,1
1489,2016-05-27,223.039993,3650300,0.8667105012064685,1,-0.009239525791567282,-1,225.11999500000002,-0.057742538595938184,-1,-1,1,-1
1490,2016-05-31,223.229996,2789000,-0.08518786135363184,-1,0.0008518786135363055,1,223.039993,0.0,-1,1,0,-1
1491,2016-06-01,219.559998,2982700,0.8668945433789842,1,-0.016440433928064047,-1,223.229996,-0.7839448243326582,-1,-1,1,-1
1492,2016-06-02,218.960007,2032800,0.2868933063781261,1,-0.0027326972374995817,-1,219.559998,0.013662780230111755,1,-1,1,1
1493,2016-06-03,218.99000499999997,2229000,0.4590886363636509,1,0.00013700218780132722,1,218.960007,0.47496938561936103,1,1,1,1
1494,2016-06-06,220.67999300000002,2249500,-1.2293545871559746,-1,0.007717192389671279,1,218.99000499999997,-0.4520777101219611,-1,1,0,-1
1495,2016-06-07,232.33999599999999,6213600,-4.544632277163609,-1,0.05283670187537104,1,220.67999300000002,0.7069113872955141,1,1,0,1
1496,2016-06-08,235.520004,5972000,-0.7356719323908755,-1,0.013686872922215265,1,232.33999599999999,0.6283924529291937,1,1,0,1
1497,2016-06-09,229.36000099999998,4492100,2.3916908229073326,1,-0.026154903597912726,-1,235.520004,-0.22928328414940086,-1,-1,1,-1
1498,2016-06-10,218.789993,6026600,3.7820511182640035,1,-0.046084792265064456,-1,229.36000099999998,-0.858912622693948,-1,-1,1,-1
1499,2016-06-13,217.86999500000002,4193000,0.742599088838261,1,-0.0042049363747637125,-1,218.789993,0.3245152990155223,1,-1,1,1
1500,2016-06-14,214.960007,3580200,1.790934717860589,1,-0.013356534019289934,-1,217.86999500000002,0.4635837991367125,1,-1,1,1
1501,2016-06-15,217.69999700000002,2908500,-0.34570177938283164,-1,0.012746510563707014,1,214.960007,0.9257489464075215,1,1,0,1
1502,2016-06-16,217.92999300000002,2440300,-0.23456673934843472,-1,0.001056481410975918,1,217.69999700000002,-0.12861690576873644,-1,1,0,-1
1503,2016-06-17,215.47000099999997,3112600,1.0743294713220828,1,-0.011287991919497031,-1,217.92999300000002,-0.055061259970772894,-1,-1,1,-1
1504,2016-06-20,219.69999700000002,3555500,-0.09111480637814333,-1,0.01963148457032804,1,215.47000099999997,1.870329503548864,1,1,0,1
1505,2016-06-21,219.61000099999998,4529000,0.4848613530634115,1,-0.0004096313210237845,-1,219.69999700000002,0.44606099835313145,1,-1,1,1
1506,2016-06-22,196.66000400000001,23742400,1.408731631780551,1,-0.10450342377622401,-1,219.61000099999998,-9.170802744998843,-1,-1,1,-1
1507,2016-06-23,196.399994,10130700,-0.36281465212515035,-1,-0.001322129536822425,-1,196.66000400000001,-0.4932380658346891,-1,-1,0,-1
1508,2016-06-24,193.149994,7026500,-1.631144936103994,-1,-0.016547862012663783,-1,196.399994,-3.233193072297135,-1,-1,0,-1
1509,2016-06-27,198.550003,7205400,-4.029132327207727,-1,0.027957593413127535,1,193.149994,-1.1856034538628986,-1,1,0,-1
