,date,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,em_tweets3_compound,em_tweets3_sentiment,tsla_compound,tsla_sentiment
1777,2017-07-20,329.920013,5166200,-0.9238357465372088,-1,0.014327008721422453,1,325.26001,0.5042070803601002,1,1,-1,1,3.6318,1.0,0.2035,1.0
1778,2017-07-21,328.399994,4901600,0.32173770076986674,1,-0.004607234905752765,-1,329.920013,-0.13943440284720796,-1,-1,1,-1,2.5988,1.0,0.4588,1.0
1779,2017-07-24,342.519989,8637100,-3.718507561728073,-1,0.04299633147983562,1,328.399994,0.5602911186411244,1,1,-1,1,0.0,0.0,0.0,-1.0
1780,2017-07-25,339.600006,6989200,1.565215652173911,1,-0.00852500027377967,-1,342.519989,0.7240485459667554,1,-1,1,1,1.4299,1.0,0.0,-1.0
1781,2017-07-26,343.850006,4820800,-1.02539110171838,-1,0.012514722982660986,1,339.600006,0.2237865095915184,1,1,-1,1,0.19240000000000007,1.0,0.0,0.0
1782,2017-07-27,334.459991,8302400,3.3352627167630047,1,-0.027308462516065782,-1,343.850006,0.625270892099386,1,-1,1,1,0.0,-1.0,0.0,-1.0
1783,2017-07-28,335.070007,4880400,0.5402380358468118,1,0.0018238833236110532,1,334.459991,0.7265514756292638,1,1,1,1,0.1255,1.0,0.0,-1.0
1784,2017-07-31,323.470001,8535100,3.585692697466478,1,-0.034619648902206916,-1,335.070007,0.12832930164352924,1,-1,1,1,1.2703,1.0,2.1359,1.0
1785,2017-08-01,319.570007,8303100,1.061917337461308,1,-0.012056740927885891,-1,323.470001,-0.14529971822641075,-1,-1,1,-1,0.6369,1.0,0.4588,1.0
1786,2017-08-02,325.890015,13091500,-2.179097308715767,-1,0.019776599372794083,1,319.570007,-0.1971414670338518,-1,1,-1,-1,1.8349,1.0,0.5089,1.0
1787,2017-08-03,347.089996,13535000,-0.5096600545147468,-1,0.06505256382279767,1,325.890015,5.965194116180579,1,1,-1,1,0.0,-1.0,0.031300000000000106,1.0
1788,2017-08-04,356.910004,9268900,-2.855908933717584,-1,0.02829239711074827,1,347.089996,-0.025928721956015432,-1,1,-1,-1,0.0,-1.0,-0.4755,-1.0
1789,2017-08-07,355.170013,6324500,0.6100442041128787,1,-0.004875153345379579,-1,356.910004,0.12328093779069095,1,-1,1,1,0.0,0.0,0.0,-1.0
1790,2017-08-08,365.220001,7449800,-2.1508690240003987,-1,0.02829627398752277,1,355.170013,0.6644665691413676,1,1,-1,1,0.0,0.0,0.4588,1.0
1791,2017-08-09,363.529999,6892100,-0.7008307479224466,-1,-0.0046273533633770505,-1,365.220001,-1.1554682077775824,-1,-1,-1,-1,0.0,0.0,1.1219,1.0
1792,2017-08-10,355.399994,7092900,1.7146050600452742,1,-0.022364055297675826,-1,363.529999,-0.5309033656944566,-1,-1,1,-1,0.3804,1.0,0.0,-1.0
1793,2017-08-11,357.869995,4365800,-0.25212034554131885,-1,0.006949918519131959,1,355.399994,0.441757745218188,1,1,-1,1,2.1648,1.0,-0.7547999999999999,-1.0
1794,2017-08-14,363.799988,4519200,0.22763266561126755,1,0.01657024361598114,1,357.869995,1.888956910176268,1,1,1,1,3.2545,1.0,0.3182,1.0
1795,2017-08-15,362.329987,3085100,0.7858775754914263,1,-0.004040684575283615,-1,363.799988,0.38483343765256817,1,-1,1,1,0.0,0.0,0.0,-1.0
1796,2017-08-16,362.910004,3413800,0.024792286501373304,1,0.0016007976728682485,1,362.329987,0.1849178991635553,1,1,1,1,0.0,0.0,0.0,0.0
1797,2017-08-17,351.920013,5027700,2.5719050501014573,1,-0.03028296513975415,-1,362.910004,-0.4684392773035853,-1,-1,1,-1,0.0,0.0,0.0258,1.0
1798,2017-08-18,347.459991,5408200,1.5443067462604467,1,-0.012673396894879008,-1,351.920013,0.281311367194122,1,-1,1,1,-0.09950000000000003,-1.0,0.0,-1.0
1799,2017-08-21,337.859985,6495400,2.301781805238348,1,-0.027629097590116558,-1,347.459991,-0.4719921839864512,-1,-1,1,-1,1.3147,1.0,0.0,0.0
1800,2017-08-22,341.350006,4322000,-0.06449183501170609,-1,0.010329784984747459,1,337.859985,0.9678624711949798,1,1,-1,1,0.2622,1.0,-0.4019,-1.0
1801,2017-08-23,352.769989,4954500,-4.065016492079908,-1,0.03345534729535049,1,341.350006,-0.691377166696177,-1,1,-1,-1,2.211,1.0,0.4939,1.0
1802,2017-08-24,352.929993,4584700,-0.11630659616298095,-1,0.0004535646596628418,1,352.769989,-0.07086770637963764,-1,1,-1,-1,0.0,0.0,0.0,-1.0
1803,2017-08-25,348.049988,3484000,1.7474035046127891,1,-0.013827118966338592,-1,352.929993,0.3711775779849781,1,-1,1,1,0.5532999999999999,1.0,0.8379000000000001,1.0
1804,2017-08-28,345.660004,3764000,0.4664809389152345,1,-0.006866783744868155,-1,348.049988,-0.22122942868768397,-1,-1,1,-1,1.8162,1.0,0.0,0.0
1805,2017-08-29,347.359985,4073700,-2.3211893910301558,-1,0.004918072615656133,1,345.660004,-1.7878820021074882,-1,1,-1,-1,0.25,1.0,-0.29600000000000004,-1.0
1806,2017-08-30,353.179993,3412900,-1.0037978292408052,-1,0.016754975389580373,1,347.359985,0.6650242111220694,1,1,-1,1,0.6729999999999999,1.0,0.6204,1.0
1807,2017-08-31,355.899994,4072800,-0.6646884683248829,-1,0.0077014583326071575,1,353.179993,0.10476103044714664,1,1,-1,1,0.3136999999999999,1.0,0.0,-1.0
1808,2017-09-01,355.399994,3049500,0.20217932441564385,1,-0.0014048890374525056,-1,355.899994,0.06181539862572315,1,-1,1,1,0.0,0.0,0.3456,1.0
1809,2017-09-05,349.589996,3835100,1.18993559717136,1,-0.01634777180103164,-1,355.399994,-0.4501986570095461,-1,-1,1,-1,0.0,0.0,0.0,-1.0
1810,2017-09-06,344.5299990000001,4091400,1.4220317596566432,1,-0.014474089813485302,-1,349.589996,-0.025743299588007973,-1,-1,1,-1,0.0,0.0,0.6908,1.0
1811,2017-09-07,350.609985,4239200,-1.3382200857840902,-1,0.017647188975262296,1,344.5299990000001,0.4208666891732578,1,1,-1,1,0.0,0.0,0.0,-1.0
1812,2017-09-08,343.399994,3263500,1.6017639932881698,1,-0.020564134817780518,-1,350.609985,-0.462050446167418,-1,-1,1,-1,0.0,-1.0,0.0,0.0
1813,2017-09-11,363.690002,7667100,-3.5121661560466815,-1,0.05908563877260864,1,343.399994,2.3150879845385246,1,1,-1,1,0.0,0.0,-0.2109,-1.0
1814,2017-09-12,362.75,5972900,0.4773766215088589,1,-0.002584624253707091,-1,363.690002,0.2199642540627182,1,-1,1,1,0.4019,1.0,0.4404,1.0
1815,2017-09-13,366.230011,4185200,-0.6624165668822097,-1,0.009593414197105464,1,362.75,0.29497091660922825,1,1,-1,1,0.2263,1.0,-0.34589999999999993,-1.0
1816,2017-09-14,377.640015,7202500,-3.65328918149139,-1,0.031155294916560106,1,366.230011,-0.5188061990910879,-1,1,-1,-1,0.5549999999999999,1.0,0.0,-1.0
1817,2017-09-15,379.809998,5420500,-1.415179263165752,-1,0.005746168080202008,1,377.640015,-0.8288329826488283,-1,1,-1,-1,0.4588,1.0,0.0,-1.0
1818,2017-09-18,385.0,7188000,-1.2491781722550954,-1,0.013664732438138705,1,379.809998,0.11584792457201,1,1,-1,1,0.0,0.0,0.7003,1.0
1819,2017-09-19,375.100006,6451900,1.289472105263156,1,-0.025714270129870157,-1,385.0,-1.2987012987012987,-1,-1,1,-1,0.3182,1.0,-0.3182,-1.0
1820,2017-09-20,373.910004,4919100,-0.24396890080429354,-1,-0.0031724926178753328,-1,375.100006,-0.5598522970964729,-1,-1,-1,-1,0.6801,1.0,1.5773,1.0
1821,2017-09-21,366.480011,4618200,2.245927750001512,1,-0.019871073040345855,-1,373.910004,0.26476691968904303,1,-1,1,1,0.0,0.0,0.5739000000000001,1.0
1822,2017-09-22,351.089996,8159400,4.202023089361866,1,-0.041994145759835184,-1,366.480011,0.0027229315925738394,1,-1,1,1,0.0,0.0,0.4077,1.0
1823,2017-09-25,344.98999,7605900,2.3106340474693643,1,-0.017374479676145468,-1,351.089996,0.5867435767096045,1,-1,1,1,0.9499,1.0,0.0,-1.0
1824,2017-09-26,345.25,7156300,1.6185544448462188,1,0.0007536740413831566,1,344.98999,1.7217899568622403,1,1,1,1,1.7412999999999998,1.0,0.4588,1.0
1825,2017-09-27,340.970001,6060300,2.5521558025519786,1,-0.012396811006517128,-1,345.25,1.346848370745834,1,-1,1,1,0.2263,1.0,-0.5574,-1.0
1826,2017-09-28,339.600006,5319600,0.08238172174911414,1,-0.0040179341173183225,-1,340.970001,-0.3196750437877921,-1,-1,1,-1,1.2932,1.0,0.0,-1.0
1827,2017-09-29,341.100006,5107100,0.2223070945258443,1,0.004416961052703838,1,339.600006,0.6654826148619052,1,1,1,1,1.4043,1.0,1.6685,1.0
1828,2017-10-02,341.5299990000001,5286800,0.2890313067246938,1,0.001260606837984124,1,341.100006,0.4162952140200202,1,1,1,1,0.2669,1.0,1.3095,1.0
1829,2017-10-03,348.140015,10153600,-3.643947966250935,-1,0.019354130001329573,1,341.5299990000001,-1.6484657325812364,-1,1,-1,-1,0.0,0.0,1.525,1.0
1830,2017-10-04,355.01001,8163500,-1.0704654804270526,-1,0.019733425357610912,1,348.140015,0.8933144327003015,1,1,-1,1,0.0,-1.0,0.8232999999999999,1.0
1831,2017-10-05,355.329987,4171700,0.1882058988763997,1,0.0009013182473360805,1,355.01001,0.2788625593965583,1,1,1,1,3.8363,1.0,0.3818,1.0
1832,2017-10-06,356.880005,4297500,-1.0705179653834318,-1,0.004362193050709172,1,355.329987,-0.6275803004490046,-1,1,-1,-1,0.7047,1.0,0.4019,1.0
1833,2017-10-09,342.940002,7493700,1.919059663990728,1,-0.03906075656998487,-1,356.880005,-2.0258941097022207,-1,-1,1,-1,0.0,-1.0,0.3657,1.0
1834,2017-10-10,355.589996,6978500,-2.5346044706322197,-1,0.03688690128368277,1,342.940002,1.1255572337694195,1,1,-1,1,0.0,0.0,2.48,1.0
1835,2017-10-11,354.600006,4500800,-0.20062476190519316,-1,-0.0027840771988422164,-1,355.589996,-0.4780733482727056,-1,-1,-1,-1,-0.3566,-1.0,0.02280000000000004,1.0
1836,2017-10-12,355.679993,4087000,-0.7734752534871735,-1,0.003045648566627479,1,354.600006,-0.4653113288441378,-1,1,-1,-1,2.0717,1.0,0.0,-1.0
1837,2017-10-13,355.570007,3540500,0.39498121927057,1,-0.00030922740149752487,-1,355.679993,0.36550214394543296,1,-1,1,1,0.0,0.0,0.0,0.0
1838,2017-10-16,350.600006,5375500,0.8932620733474127,1,-0.01397755969895398,-1,355.570007,-0.5090409664389812,-1,-1,1,-1,0.8066,1.0,-1.1849,-1.0
1839,2017-10-17,355.75,3293300,-1.379269882542301,-1,0.014689087027568437,1,350.600006,0.08841927971901042,1,1,-1,1,0.0,0.0,0.256,1.0
1840,2017-10-18,359.649994,4939100,-1.0337930133612652,-1,0.01096273787772306,1,355.75,0.06184146170062345,1,1,-1,1,-0.3804,-1.0,-0.128,-1.0
1841,2017-10-19,351.809998,5061800,1.0546743225035118,1,-0.02179896046376684,-1,359.649994,-1.1372156452753854,-1,-1,1,-1,2.7833,1.0,0.06469999999999998,1.0
1842,2017-10-20,345.100006,4930400,2.1520303827608886,1,-0.019072772343439737,-1,351.809998,0.2501361544591423,1,-1,1,1,0.9193,1.0,0.09820000000000008,1.0
1843,2017-10-23,337.019989,5747300,3.675550421922503,1,-0.023413552186376974,-1,345.100006,1.3851054525916109,1,-1,1,1,0.0,0.0,0.29789999999999994,1.0
1844,2017-10-24,337.339996,4491700,0.4309303576480646,1,0.0009495193473523235,1,337.019989,0.5281582867774574,1,1,1,1,0.4215,1.0,0.6733999999999999,1.0
1845,2017-10-25,325.839996,8594100,3.2254278624736226,1,-0.03409023577506653,-1,337.339996,-0.18971483001973174,-1,-1,1,-1,0.0,0.0,1.0203,1.0
1846,2017-10-26,326.170013,5023500,0.4911788409640117,1,0.0010128191874885226,1,325.839996,0.5953851656688723,1,1,1,1,-1.3049000000000002,-1.0,-0.6955,-1.0
1847,2017-10-27,320.869995,6979700,-0.35027208756841816,-1,-0.01624924974326181,-1,326.170013,-1.9683026471228624,-1,-1,-1,-1,0.0,0.0,0.7775999999999998,1.0
1848,2017-10-30,320.079987,4254400,-0.2819706810382668,-1,-0.002462081255057869,-1,320.869995,-0.5266936847741069,-1,-1,-1,-1,0.0,0.0,-0.05570000000000008,-1.0
1849,2017-10-31,331.5299990000001,5672300,-3.5287098684826392,-1,0.035772345866784905,1,320.079987,0.046870784208065314,1,1,-1,1,0.0,0.0,0.7351,1.0
1850,2017-11-01,321.079987,8457300,3.3619301730624485,1,-0.031520562336803885,-1,331.5299990000001,0.21717521858405575,1,-1,1,1,0.0,0.0,0.8208,1.0
1851,2017-11-02,299.26001,19791400,0.2898727169914119,1,-0.06795807239147544,-1,321.079987,-6.524848277136637,-1,-1,1,-1,0.0,0.0,-1.2629,-1.0
1852,2017-11-03,306.089996,8894000,-2.2003325542570904,-1,0.02282291576478923,1,299.26001,0.08019447703686752,1,1,-1,1,0.0,0.0,0.45399999999999996,1.0
1853,2017-11-06,302.7799990000001,6486000,1.37459315960911,1,-0.010813803271113587,-1,306.089996,0.2972994909640937,1,-1,1,1,0.0,0.0,0.0,0.0
1854,2017-11-07,306.049988,5294300,-1.6709850454482529,-1,0.01079988444018709,1,302.7799990000001,-0.5812834420413691,-1,1,-1,-1,0.0,-1.0,1.087,1.0
1855,2017-11-08,304.390015,4725300,0.36333387888706864,1,-0.005423862326699336,-1,306.049988,-0.17970528396164645,-1,-1,1,-1,0.0,-1.0,0.06680000000000003,1.0
1856,2017-11-09,302.98999,5447100,-0.16198016528924875,-1,-0.004599444564566403,-1,304.390015,-0.6209188563560487,-1,-1,-1,-1,-0.2263,-1.0,1.2787000000000002,1.0
1857,2017-11-10,302.98999,4625400,-0.16198016528924875,-1,0.0,-1,302.98999,-0.1617182138591369,-1,-1,-1,-1,0.3182,1.0,0.4588,1.0
1858,2017-11-13,315.399994,7584900,-5.087791538869968,-1,0.04095846202707887,1,302.98999,-0.9439206225921836,-1,1,-1,-1,0.6249,1.0,-0.2263,-1.0
1859,2017-11-14,308.700012,5676100,1.9999961904761856,1,-0.021242809535373608,-1,315.399994,-0.12682118186723632,-1,-1,1,-1,0.0,0.0,-1.1107,-1.0
1860,2017-11-15,311.299988,5978700,-1.7286944306168162,-1,0.008422338512898975,1,308.700012,-0.8713967915232839,-1,1,-1,-1,-0.9605,-1.0,0.0,-1.0
1861,2017-11-16,312.5,5822100,0.4745342359480879,1,0.0038548411379959453,1,311.299988,0.8641188897186828,1,1,1,1,0.0,0.0,-0.128,-1.0
1862,2017-11-17,315.049988,13735100,3.2609772395593573,1,0.008159961599999876,1,312.5,4.2144041599999955,1,1,1,1,0.0,-1.0,1.9621,1.0
1863,2017-11-20,308.73999,8247700,1.6093625848998971,1,-0.02002856130881681,-1,315.049988,-0.39992986763738175,-1,-1,1,-1,0.4404,1.0,-0.2771,-1.0
1864,2017-11-21,317.809998,7261300,-2.2357374172812925,-1,0.029377496578917525,1,308.73999,0.6866603189305076,1,1,-1,1,0.8073,1.0,0.8732,1.0
1865,2017-11-22,312.600006,4917600,1.3164072181092894,1,-0.016393417553842937,-1,317.809998,-0.3272423795805183,-1,-1,1,-1,0.0,0.0,-0.29600000000000004,-1.0
1866,2017-11-24,315.549988,3244100,-0.5608779596293606,-1,0.009436922403641912,1,312.600006,0.3806791353676398,1,1,-1,1,0.0,-1.0,-0.2732,-1.0
1867,2017-11-27,316.809998,4555900,-1.1364718276137296,-1,0.003993059888818706,1,315.549988,-0.7288822967725751,-1,1,-1,-1,0.7351,1.0,0.0,-1.0
1868,2017-11-28,317.549988,4949500,-0.3761547150155511,-1,0.0023357533053611768,1,316.809998,-0.1420450752314997,-1,1,-1,-1,-0.3146,-1.0,1.0678999999999998,1.0
1869,2017-11-29,307.540009,8767400,3.075946854432276,1,-0.03152252992684723,-1,317.549988,-0.0787277623830362,-1,-1,1,-1,0.0,0.0,-0.39459999999999984,-1.0
1870,2017-11-30,308.850006,4351600,-0.09398755570383438,-1,0.00425959862672709,1,307.540009,0.3316605872896393,1,1,-1,1,0.5513,1.0,0.0,0.0
1871,2017-12-01,306.5299990000001,4292900,-0.3568612470085171,-1,-0.007511759607995549,-1,308.850006,-1.1040971130821395,-1,-1,-1,-1,0.0,0.0,0.21050000000000008,1.0
1872,2017-12-04,305.200012,5835100,0.4241396411092935,1,-0.004338847761520492,-1,306.5299990000001,-0.009786644079828571,-1,-1,1,-1,0.0,0.0,0.6124,1.0
1873,2017-12-05,303.700012,4646500,-0.5629178807947071,-1,-0.004914809767438633,-1,305.200012,-1.0484966822347357,-1,-1,-1,-1,0.0,0.0,0.0,0.0
1874,2017-12-06,313.26001,7195300,-4.38520617690358,-1,0.031478424834570085,1,303.700012,-1.1853822383121957,-1,1,-1,-1,0.0,0.0,0.4019,1.0
1875,2017-12-07,311.23999,4780600,0.2435929487179559,1,-0.006448381330256714,-1,313.26001,-0.402224975987207,-1,-1,1,-1,0.0,-1.0,0.8126,1.0
1876,2017-12-08,315.130005,3468500,-0.16846757466367476,-1,0.012498442118572315,1,311.23999,1.0795579321282045,1,1,-1,1,0.4019,1.0,0.0,-1.0
1877,2017-12-11,328.910004,7938000,-4.5386640730594126,-1,0.043727981408815834,1,315.130005,-0.15866467555192024,-1,1,-1,-1,0.2771,1.0,0.0,-1.0
1878,2017-12-12,341.0299990000001,8733200,-3.2016906085026915,-1,0.036848970394953495,1,328.910004,0.4682156156004304,1,1,-1,1,0.0,-1.0,1.0162,1.0
1879,2017-12-13,339.0299990000001,6221500,0.5572974038690671,1,-0.005864586710449426,-1,341.0299990000001,-0.029324692928262768,-1,-1,1,-1,0.029599999999999963,1.0,0.0,0.0
1880,2017-12-14,337.890015,5799900,0.9149276878998412,1,-0.0033624871054552807,-1,339.0299990000001,0.5840223596260549,1,-1,1,1,1.7134999999999998,1.0,0.0,-1.0
1881,2017-12-15,343.450012,6933200,-0.41223335367179736,-1,0.016455049729717564,1,337.890015,1.2282085340698785,1,1,-1,1,-1.7565000000000002,-1.0,0.4588,1.0
1882,2017-12-18,338.869995,5476200,1.748332590576959,1,-0.013335323453125936,-1,343.450012,0.4221813799208652,1,-1,1,1,0.0,0.0,0.5719,1.0
1883,2017-12-19,331.100006,6825000,2.6920601101492987,1,-0.022929114747972882,-1,338.869995,0.41019122982546896,1,-1,1,1,0.4926,1.0,0.8803,1.0
1884,2017-12-20,328.980011,5953800,1.1151495319056814,1,-0.006402884208948079,-1,331.100006,0.4802162401652101,1,-1,1,1,0.4396,1.0,0.3818,1.0
1885,2017-12-21,331.660004,4385200,-0.6280554704700533,-1,0.008146370327648977,1,328.980011,0.185417040429242,1,1,-1,1,0.6111000000000002,1.0,0.4588,1.0
1886,2017-12-22,325.200012,4215800,1.3080021453673003,1,-0.019477754091807853,-1,331.660004,-0.6482524193661869,-1,-1,1,-1,0.0,0.0,0.0,0.0
1887,2017-12-26,317.290009,4378400,2.019571461119819,1,-0.024323501562478426,-1,325.200012,-0.4212868848233616,-1,-1,1,-1,3.9668,1.0,0.0222,1.0
1888,2017-12-27,311.640015,4712100,1.3797420886075933,1,-0.01780703406894857,-1,317.290009,-0.4065709487877375,-1,-1,1,-1,0.0,-1.0,0.5328000000000002,1.0
1889,2017-12-28,315.359985,4316300,-1.1579743384121874,-1,0.011936753372316478,1,311.640015,0.035292322778252554,1,1,-1,1,0.0,0.0,0.0,0.0
1890,2017-12-29,311.350006,3777200,1.5276067768146282,1,-0.012715560599738107,-1,315.359985,0.2600228434181432,1,-1,1,1,0.0,0.0,0.0,-1.0
1891,2018-01-02,320.5299990000001,4352200,-2.7339740384615485,-1,0.02948447992000358,1,311.350006,0.2087663361085634,1,1,-1,1,0.0,0.0,-0.1531,-1.0
1892,2018-01-03,317.25,4521500,1.1682242990654206,1,-0.010233048420531854,-1,320.5299990000001,0.1466324529580047,1,-1,1,1,1.3273,1.0,-0.1281,-1.0
1893,2018-01-04,314.619995,9946300,-0.5593377530497929,-1,-0.008290007880220607,-1,317.25,-1.3806162332545258,-1,-1,-1,-1,0.0,0.0,-0.128,-1.0
1894,2018-01-05,316.579987,4591200,0.012635967605267716,1,0.006229712132568066,1,314.619995,0.6356875061294182,1,1,1,1,0.0,-1.0,0.0,0.0
1895,2018-01-08,336.410004,9859400,-6.45886202531646,-1,0.0626382519877986,1,316.579987,-0.18320393701956175,-1,1,-1,-1,0.3818,1.0,0.743,1.0
1896,2018-01-09,333.690002,7146600,0.4385970827235168,1,-0.008085377865278964,-1,336.410004,-0.3715704007423037,-1,-1,1,-1,0.3182,1.0,0.0,-1.0
1897,2018-01-10,334.799988,4309900,-0.7826537947265245,-1,0.003326398733396907,1,333.690002,-0.4465192217536016,-1,1,-1,-1,0.0,0.0,0.3818,1.0
1898,2018-01-11,337.950012,6645500,-0.8083826753484982,-1,0.009408674172354026,1,334.799988,0.13142234640701145,1,1,-1,1,0.0,0.0,0.0,-1.0
1899,2018-01-12,336.220001,4825100,0.7116923971341568,1,-0.005119132826070239,-1,337.950012,0.20121111876154266,1,-1,1,1,0.8705,1.0,0.0,-1.0
1900,2018-01-16,340.059998,6474300,-0.7465749045470961,-1,0.011421084375048851,1,336.220001,0.3926024615055633,1,1,-1,1,0.0,0.0,0.0,-1.0
1901,2018-01-17,347.160004,7103500,-1.9649317062738956,-1,0.020878686237009392,1,340.059998,0.12056784167832657,1,1,-1,1,0.0,0.0,0.0,0.0
1902,2018-01-18,344.570007,5685800,0.31822430602333085,1,-0.007460528200708415,-1,347.160004,-0.4291943146768808,-1,-1,1,-1,0.0,-1.0,0.0,0.0
1903,2018-01-19,350.019989,4888300,-1.4550692753623216,-1,0.015816762600582512,1,344.570007,0.12479118648304885,1,1,-1,1,0.0,0.0,0.0,-1.0
1904,2018-01-22,351.559998,6210400,-0.6182037885209624,-1,0.00439977443688222,1,350.019989,-0.17713131234914048,-1,1,-1,-1,0.0,0.0,0.0,0.0
1905,2018-01-23,352.790009,5465400,2.0027752777777783,1,0.0034987228552663123,1,351.559998,2.400728765506476,1,1,1,1,0.0,0.0,1.9619999999999995,1.0
1906,2018-01-24,345.890015,5287500,2.450779039596505,1,-0.019558359998794628,-1,352.790009,0.5073777471969222,1,-1,1,1,0.128,1.0,0.7299,1.0
1907,2018-01-25,337.640015,6740300,3.0522222229145344,1,-0.02385151245259276,-1,345.890015,0.6880724787617833,1,-1,1,1,0.0,0.0,0.1484000000000001,1.0
1908,2018-01-26,342.850006,4539400,-0.395316544655932,-1,0.015430608839417381,1,337.640015,1.1432249817901454,1,1,-1,1,0.0,0.0,-0.4215,-1.0
1909,2018-01-29,349.5299990000001,4747100,-2.8483133232606224,-1,0.019483718486503543,1,342.850006,-0.8750182142333109,-1,1,-1,-1,1.4878999999999998,1.0,0.34,1.0
1910,2018-01-30,345.820007,4717700,-0.1970191720597712,-1,-0.010614230568518512,-1,349.5299990000001,-1.2559677316853213,-1,-1,-1,-1,0.0,-1.0,0.2023,1.0
1911,2018-01-31,354.309998,6214100,-1.9567747127629456,-1,0.024550317587611392,1,345.820007,0.4886943976032153,1,1,-1,1,1.9347,1.0,0.0,0.0
1912,2018-02-01,349.25,4197700,0.4985754985754986,1,-0.014281273541707941,-1,354.309998,-0.9342095957450252,-1,-1,1,-1,0.8712999999999999,1.0,0.6815,1.0
1913,2018-02-02,343.75,3704800,1.3459998774767519,1,-0.015748031496062964,-1,349.25,-0.23192498210451176,-1,-1,1,-1,0.1059,1.0,0.4846,1.0
1914,2018-02-05,333.130005,4464100,1.4320785826195224,1,-0.030894530909091,-1,343.75,-1.6814542545454638,-1,-1,1,-1,0.5176000000000001,1.0,0.3818,1.0
1915,2018-02-06,333.970001,5088400,-2.693647256366108,-1,0.002521526093093751,1,333.130005,-2.377454411529211,-1,1,-1,-1,0.8749,1.0,0.0,-1.0
1916,2018-02-07,345.0,6969200,-1.7729166575095692,-1,0.033026915492329056,1,333.970001,1.5031257253551973,1,1,-1,1,2.0243,1.0,-0.10619999999999996,-1.0
1917,2018-02-08,315.230011,10314600,8.179192905416059,1,-0.08628982318840582,-1,345.0,-0.489855652173911,-1,-1,1,-1,0.0,0.0,-0.5427,-1.0
1918,2018-02-09,310.420013,12933700,2.9725190535668347,1,-0.015258693119799438,-1,315.230011,1.4909690816208596,1,-1,1,1,0.0,0.0,0.0,0.0
1919,2018-02-12,315.730011,6227800,0.1265283249528916,1,0.017105849422150543,1,310.420013,1.839440680649672,1,1,1,1,0.7013999999999999,1.0,0.0,0.0
1920,2018-02-13,323.660004,4560200,-2.7426878616264587,-1,0.025116373875526232,1,315.730011,-0.22488264506473565,-1,1,-1,-1,0.0,0.0,0.5574,1.0
1921,2018-02-14,322.309998,3950700,-0.4581729267943335,-1,-0.004171062174243789,-1,323.660004,-0.8712871424175196,-1,-1,-1,-1,0.0,0.0,-0.25,-1.0
1922,2018-02-15,334.070007,5912900,-2.9491546995377425,-1,0.03648664041752747,1,322.309998,0.6794707001301252,1,1,-1,1,0.0,0.0,0.3182,1.0
1923,2018-02-16,335.48999,5642600,-0.8992451127819481,-1,0.004250555183782145,1,334.070007,-0.4699634708601588,-1,1,-1,-1,-0.5994,-1.0,-0.5106,-1.0
1924,2018-02-20,334.769989,4009400,-0.08969055493860023,-1,-0.0021461176829745687,-1,335.48999,-0.30402963736712674,-1,-1,-1,-1,-0.5214,-1.0,0.0,0.0
1925,2018-02-21,333.299988,3219600,0.8124307377687571,1,-0.004391077600447657,-1,334.769989,0.3763808111246264,1,-1,1,1,1.8257,1.0,-0.7419,-1.0
1926,2018-02-22,346.170013,6969800,-3.1711066169078816,-1,0.03861393778388012,1,333.299988,0.6690702311096535,1,1,-1,1,1.2739,1.0,0.2023,1.0
1927,2018-02-23,352.049988,5817400,-1.2132366839320177,-1,0.016985801135813494,1,346.170013,0.4795256485720021,1,1,-1,1,0.0,0.0,-0.128,-1.0
1928,2018-02-26,357.420013,4340000,-1.1089145685997124,-1,0.015253586658267482,1,352.049988,0.41187673609578856,1,1,-1,1,0.0,0.0,0.7088,1.0
1929,2018-02-27,350.98999,4797400,1.4764940350877256,1,-0.01799010342490248,-1,357.420013,-0.32734960479115177,-1,-1,1,-1,1.6917,1.0,0.0,-1.0
1930,2018-02-28,343.059998,6069700,2.697339198226232,1,-0.022593214125565145,-1,350.98999,0.4501601313473351,1,-1,1,1,0.0,-1.0,-0.3182,-1.0
1931,2018-03-01,330.929993,6885600,4.0810459383482796,1,-0.035358261151741684,-1,343.059998,0.5684171898117995,1,-1,1,1,0.0,0.0,0.0,-1.0
1932,2018-03-02,335.119995,5092800,-2.4894439189434205,-1,0.01266129419704787,1,330.929993,-1.193600484559293,-1,1,-1,-1,0.0,0.0,0.0,0.0
1933,2018-03-05,333.350006,3823800,-0.2888146324130712,-1,-0.005281657395584505,-1,335.119995,-0.8146276082392552,-1,-1,-1,-1,0.0,-1.0,0.3182,1.0
1934,2018-03-06,328.200012,4285700,1.6629177528089842,1,-0.015449209261451102,-1,333.350006,0.11999219823022665,1,-1,1,1,0.5838,1.0,0.6867000000000001,1.0
1935,2018-03-07,332.299988,5007300,-2.1079111227389897,-1,0.012492309110579749,1,328.200012,-0.8409536560285141,-1,1,-1,-1,1.0658,1.0,0.0,-1.0
1936,2018-03-08,329.100006,3566200,1.1295977796790404,1,-0.00962979872271308,-1,332.299988,0.16852152278741878,1,-1,1,1,1.1262,1.0,-0.17049999999999998,-1.0
