,date,open,high,low,close,adj close,volume,MA5,MA10,MA20,MA50,change,volatility
363,2011-12-05,33.529999,35.0,33.43,34.419998,34.419998,1160100,33.58599920000004,32.89799950000001,31.929499899999996,30.566599899999982,0.03308036572127163,0.03844454442211794
364,2011-12-06,34.200001,34.98,34.029999,34.869999,34.869999,951800,33.87599860000004,32.83599960000001,31.645499899999997,30.543799919999984,0.01298909933197356,0.028694043300670272
365,2011-12-07,34.630001,34.889998999999996,33.799999,34.189999,34.189999,674300,33.533998800000035,32.62099950000001,31.403,30.510999899999984,-0.019693657606721395,0.028723727934724972
366,2011-12-08,30.84,31.65,29.610001,30.889999,30.889999,3305800,33.08199920000003,32.39099960000001,31.209999999999997,30.488599879999985,-0.10150069984533772,0.028031937925897248
367,2011-12-09,30.540001,31.120001000000002,30.280001000000002,31.040001,31.040001,1239500,32.27999960000003,31.96999950000001,30.984999999999996,30.366799919999984,0.0048442529739587065,0.036074708786330775
368,2011-12-12,30.440001000000002,30.620001000000002,30.02,30.41,30.41,758700,31.196000000000026,31.571999800000015,30.800999949999994,30.324599939999985,-0.020505225842239048,0.03546570286696652
369,2011-12-13,30.57,30.93,28.91,29.450001,29.450001,994100,30.064000400000026,31.041999900000015,30.612999949999995,30.21159993999999,-0.03207755763582074,0.03558542610466179
370,2011-12-14,29.5,29.68,28.0,28.530001000000002,28.530001000000002,1163900,29.61000080000003,30.375000100000012,30.413499899999998,30.100599919999986,-0.0317377437772208,0.03201113413193754
371,2011-12-15,28.67,29.17,28.120001000000002,28.620001000000002,28.620001000000002,700300,29.00200060000003,29.678000200000007,30.2514999,30.007199919999984,0.0031496087926734654,0.03246788744351517
372,2011-12-16,28.790001,28.93,27.98,28.0,28.0,1029700,28.47000060000003,29.01600030000001,30.0509998,29.905799919999986,-0.02190129889370142,0.03191369543101529
373,2011-12-19,28.09,28.5,27.370001000000002,27.75,27.75,987000,28.160000400000037,28.704000400000005,29.848999849999995,29.83659993999999,-0.008968669982760375,0.030849225517290614
374,2011-12-20,28.049999,28.450001,27.719998999999998,27.9,27.9,843300,27.968000200000034,28.390000300000004,29.5879999,29.769399919999987,0.005390848634876373,0.030260275106221306
375,2011-12-21,27.91,28.07,26.030001000000002,27.57,27.57,1705500,27.798000000000037,28.2060003,29.252499950000004,29.675399959999986,-0.011898463791614472,0.02992690131941545
376,2011-12-22,27.6,28.049999,27.299999,27.77,27.77,1009400,27.778000000000038,28.1120002,28.865000050000003,29.597599939999988,0.007228076283002788,0.029642485597202888
377,2011-12-23,28.0,28.0,27.52,27.9,27.9,591400,27.942000000000036,28.1320001,28.5010001,29.510399939999985,0.004670387508611725,0.02957841509334761
378,2011-12-27,27.66,28.77,27.639999,28.57,28.57,777500,28.064000000000032,28.1259999,28.31900015,29.392999959999983,0.023730527415361753,0.029531497415465062
379,2011-12-28,28.99,29.24,28.040001,28.51,28.51,575200,28.29600000000003,28.1339999,28.14800015,29.310999959999982,-0.0021023133181010804,0.030118041901341635
380,2011-12-29,28.59,29.34,28.549999,28.73,28.73,488200,28.45399980000003,28.129999799999997,28.039000150000003,29.26399999999998,0.007686970066617537,0.02917420313166125
381,2011-12-30,28.49,28.98,28.25,28.559998999999998,28.559998999999998,339800,28.489999800000028,28.0519999,27.9790001,29.251799999999985,-0.005934770533820859,0.028992755660021883
382,2012-01-03,28.940001000000002,29.5,27.65,28.08,28.08,928100,28.31799960000003,27.985999900000003,27.6920001,29.24639997999999,-0.016949523299767028,0.027831028539007027
383,2012-01-04,28.209999,28.67,27.5,27.709999,27.709999,630100,28.039999800000032,27.933999900000003,27.59100005,29.249399959999987,-0.013264256370778793,0.027917615205638863
384,2012-01-05,27.76,27.93,26.85,27.120001000000002,27.120001000000002,1005500,27.675999800000035,27.906000000000006,27.5315,29.254799959999986,-0.021521822841481002,0.027170938664192793
385,2012-01-06,27.200001,27.790001,26.41,26.91,26.91,986300,27.414000000000033,27.872000000000007,27.482,29.255199979999983,-0.007773535206536073,0.025530857512843258
386,2012-01-09,27.0,27.49,26.120001000000002,27.25,27.25,897000,27.322000200000037,27.84600000000001,27.417,29.24219997999998,0.012555556370438729,0.02493625172354401
387,2012-01-10,27.440001000000002,27.76,27.25,27.620001000000002,27.620001000000002,671800,27.42600040000003,27.25200010000001,27.377,29.217199939999983,0.013486663077540373,0.025448464475402024
388,2012-01-11,27.620001000000002,28.379998999999998,27.299999,28.23,28.23,672300,27.652000200000032,27.05600020000001,27.359499999999997,29.228599939999985,0.021845058078604478,0.015308430234989824
389,2012-01-12,28.48,28.620001000000002,27.809998999999998,28.25,28.25,729300,26.82800040000003,26.929000100000014,27.36299995,29.234599919999983,0.0007082153270520293,0.016291262717045625
390,2012-01-13,28.4,28.5,22.639999,22.790001,22.790001,5500400,26.69800040000003,26.834000200000013,27.3815,29.229799959999983,-0.21477157045596382,0.015903497960765112
391,2012-01-17,26.620001000000002,27.34,26.41,26.6,26.6,4651600,26.53600000000003,26.782000100000015,27.422500000000003,29.23179999999998,0.15458932865116734,0.04862352359698016
392,2012-01-18,26.690001000000002,26.879998999999998,26.25,26.809998999999998,26.809998999999998,1260200,26.24200000000003,26.768000100000013,27.464500000000005,29.23800001999998,0.007863699160698576,0.06044490192094544
393,2012-01-19,27.190001000000002,27.74,26.610001,26.76,26.76,1246300,25.912000000000027,26.785000100000012,27.49000005000001,29.30460005999998,-0.0018666796883242283,0.06047893448865676
394,2012-01-20,26.9,27.0,26.4,26.6,26.6,662300,26.70799980000003,26.81999990000001,27.56500005000001,29.37440001999998,-0.005997019472374291,0.06032552922217168
395,2012-01-23,26.809998999999998,27.209999,26.6,26.77,26.77,594600,26.871999800000033,26.89100000000001,27.69200010000001,29.44120001999998,0.006370641744607785,0.06031223578397714
396,2012-01-24,26.629998999999998,27.68,26.440001000000002,27.42,27.42,858000,27.103999800000032,26.999000000000006,27.893500050000007,29.52459997999998,0.023990816601907255,0.06031863032379373
397,2012-01-25,27.27,28.01,27.049999,27.969998999999998,27.969998999999998,611200,27.54000000000003,27.676999900000006,28.138000000000005,29.63019997999998,0.01985979732710717,0.060531277700644905
398,2012-01-26,28.07,29.58,28.0,28.940001000000002,28.940001000000002,1271100,28.08600000000003,27.923999900000002,28.355500000000006,29.72599995999998,0.03409228429631189,0.06067200470315289
399,2012-01-27,28.5,29.719998999999998,28.5,29.33,29.33,748400,28.646000000000026,28.201,28.570999950000004,29.85419995999998,0.013386127231772089,0.06111504922994266
400,2012-01-30,29.49,29.610001,28.530001000000002,29.57,29.57,729000,28.97600000000002,28.55,28.788500050000003,29.979999979999985,0.008149450875026224,0.06097048281110748
401,2012-01-31,29.9,30.0,28.870001000000002,29.07,29.07,956400,29.29800020000002,29.004999999999995,28.931000050000005,30.09739997999998,-0.017053619293601344,0.06098333855390288
402,2012-02-01,29.07,29.700001,29.0,29.58,29.58,523200,29.56000000000002,29.507999899999998,29.366000000000007,30.208199999999984,0.01739174271186902,0.06110153696049537
403,2012-02-02,29.719998999999998,30.879998999999998,29.610001,30.25,30.25,805700,29.924000000000024,29.9259999,29.694499900000004,30.315199979999985,0.022397727194196762,0.061189525398067796
404,2012-02-03,30.41,31.33,30.25,31.15,31.15,764500,30.369999800000027,30.322000000000003,30.033999850000008,30.418599979999982,0.02931806075661167,0.06119326281150704
405,2012-02-06,31.1,31.9,31.049999,31.799999,31.799999,652100,30.875999800000027,30.6860001,30.404999850000006,30.542000019999982,0.020652013106127617,0.06131381913930435
406,2012-02-07,31.799999,31.799999,30.82,31.6,31.6,1021600,31.345999800000026,30.863000100000004,30.82349990000001,30.69199997999998,-0.006309137746723313,0.06107220615295049
407,2012-02-08,31.6,32.009997999999996,31.290001,31.93,31.93,623700,31.81200020000003,31.055000100000008,31.209999900000007,30.83919997999998,0.010388886133824275,0.061054631362550724
408,2012-02-09,32.0,32.900002,31.43,32.580002,32.580002,1277100,31.802000200000027,31.46499990000001,31.54999995000001,30.97380001999998,0.020152657834560845,0.06104775817910346
409,2012-02-10,32.259997999999996,32.27,29.84,31.1,31.1,1874200,31.74000040000003,31.866999700000015,31.87799995000001,31.11220001999998,-0.0464908453760629,0.06109749550012011
410,2012-02-13,31.549999,32.060001,30.9,31.49,31.49,1157900,32.05400000000003,32.259999700000016,32.1184999,31.264400039999984,0.012462215927744727,0.06212679831427369
411,2012-02-14,31.74,33.790001000000004,31.4,33.169998,33.169998,1810800,32.38799960000003,32.64199980000002,32.33299985000001,31.421600019999982,0.05197575755057829,0.06214282814035739
412,2012-02-15,33.099998,34.41,32.27,33.599998,33.599998,2761800,32.70799920000003,32.91199990000002,32.5449999,31.582599999999978,0.012880214781835694,0.03719048734165077
413,2012-02-16,33.5,34.509997999999996,32.540001000000004,34.18,34.18,2219700,33.48199940000003,33.17400000000002,32.76199989999999,31.740600039999983,0.01711467024209758,0.020049734414399153
414,2012-02-17,33.990002000000004,34.970001,33.5,34.970001,34.970001,1376700,34.083999400000025,33.43399990000002,33.003499899999994,31.876200059999984,0.022849901983778773,0.020076118651183254
415,2012-02-21,34.869999,34.869999,33.810001,34.5,34.5,1135800,34.294000000000025,33.55099970000002,33.19299994999999,31.99320009999998,-0.013531255633909424,0.01997355385971612
416,2012-02-22,34.5,34.720001,32.5,34.220001,34.220001,1654600,34.48000020000003,33.802999600000014,33.32399994999999,32.176200139999985,-0.008149026350590161,0.020390300821768997
417,2012-02-23,33.990002000000004,34.970001,33.560001,34.529999,34.529999,820400,34.39400020000003,34.034999700000014,33.389500049999995,32.47920009999998,0.009018184754852278,0.020845468315976272
418,2012-02-24,34.23,34.52,33.27,33.75,33.75,959900,34.12399980000003,34.05899990000001,33.46549999999999,32.70420005999998,-0.02284806512303723,0.020658992090818434
419,2012-02-27,33.41,34.0,33.0,33.619999,33.619999,606000,33.98600000000003,34.14000010000001,33.522499999999994,32.914600119999974,-0.0038593190822696455,0.021811020798740963
420,2012-02-28,33.639998999999996,34.439999,33.169998,33.810001,33.810001,612200,33.82399980000003,34.12600020000001,33.6305,33.12420015999998,0.005635548060573104,0.021186553549767867
421,2012-02-29,33.810001,34.119999,33.139998999999996,33.41,33.41,535700,33.800000000000026,34.00600010000001,33.8759999,33.32380019999998,-0.011901389928177346,0.021139722708945815
422,2012-03-01,33.509997999999996,34.5,33.310001,34.41,34.41,703500,33.85800020000003,33.86700020000001,34.10599989999999,33.54860015999998,0.029491963440723745,0.02152357379376823
423,2012-03-02,34.400002,34.5,33.709998999999996,34.040001000000004,34.040001000000004,550000,33.888000400000024,33.757000000000005,34.21200004999999,33.70020015999998,-0.010810886727012569,0.021447414969206286
424,2012-03-05,34.349998,34.400002,33.459998999999996,33.77,33.77,467000,33.74800040000003,33.611000100000005,34.282000149999995,33.83040017999998,-0.00796349868489996,0.021713269613653694
425,2012-03-06,33.25,33.279999,32.619999,33.110001000000004,33.110001000000004,573800,33.69000020000003,33.710000300000004,34.33900015,33.91460019999998,-0.019737452635966046,0.021625526267111093
426,2012-03-07,33.119999,33.310001,32.91,33.119999,33.119999,364900,33.42200020000003,33.94900020000001,34.339500099999995,33.97720017999998,0.0003019175623113627,0.021544101908785102
427,2012-03-08,33.110001000000004,33.490002000000004,33.040001000000004,33.07,33.07,633300,33.56200040000003,34.1770001,34.36250005,34.04760017999998,-0.0015107723301203187,0.021160218660454137
428,2012-03-09,33.200001,35.310001,33.200001,34.740002000000004,34.740002000000004,1553400,34.01000000000003,34.36500020000001,34.4090001,34.13500015999998,0.04926529138977979,0.021092524444592465
429,2012-03-12,34.689999,36.290001000000004,34.599998,36.009997999999996,36.009997999999996,1963300,34.60599980000003,34.42400020000001,34.402500249999996,34.21520015999998,0.03590480373717328,0.023427238790947602
430,2012-03-13,36.509997999999996,36.59,35.5,36.09,36.09,1001600,35.04000020000003,34.55200010000001,34.41900035,34.25520015999998,0.002219196534042864,0.02420886613052773
431,2012-03-14,36.0,36.0,34.799999,35.290001000000004,35.290001000000004,851500,35.42600020000003,34.67300010000001,34.608000499999996,34.27700019999998,-0.022416152630879652,0.021198545145345086
432,2012-03-15,35.279999,35.48,34.779999,35.0,35.0,571600,35.54199980000003,34.85799990000001,34.8145004,34.29420021999998,-0.008251604534404041,0.022103300296328808
433,2012-03-16,34.900002,35.889998999999996,34.830002,35.32,35.32,729300,35.33600020000003,35.06100020000001,35.0365003,34.325400219999985,0.009101314246345561,0.01951728782456235
434,2012-03-19,35.259997999999996,35.32,34.540001000000004,34.98,34.98,1015600,35.11000000000003,35.19400040000001,35.1825004,34.350000219999984,-0.00967290614530337,0.019434597574987868
435,2012-03-20,34.98,35.200001,34.57,34.959998999999996,34.959998999999996,567000,35.082000200000024,35.128000400000005,35.34250045,34.337200199999984,-0.0005719474072407644,0.019297563338967063
436,2012-03-21,34.939999,35.299999,34.599998,35.150002,35.150002,607200,34.962000600000025,35.267000800000005,35.48300055000001,34.351600199999986,0.005420152972461421,0.018643514993387275
437,2012-03-22,34.970001,35.150002,34.299999,34.400002,34.400002,522400,34.71400100000003,35.452000700000006,35.728000400000006,34.380000199999984,-0.021568052636790735,0.018413731083187588
438,2012-03-23,34.259997999999996,34.630001,33.150002,34.080002,34.080002,1170600,35.19800140000003,35.70800040000001,35.822000450000004,34.38640027999998,-0.009345861872326592,0.018967556119625608
439,2012-03-26,35.59,38.09,35.040001000000004,37.400002,37.400002,3140500,35.794001400000035,35.94100060000001,35.89250045000001,34.381200319999984,0.09295999724986148,0.018966414809051157
440,2012-03-27,37.16,39.950001,37.029999,37.939999,37.939999,2539200,36.33400060000004,36.133000800000005,35.813000450000004,34.360200339999984,0.014335180253040647,0.02722137158733617
441,2012-03-28,37.779999,38.439999,37.110001000000004,37.849998,37.849998,955000,36.92000060000004,36.293001000000004,35.635500500000006,34.33640029999999,-0.0023750111061634897,0.027218521154794992
442,2012-03-29,38.189999,38.189999,37.029999,37.330002,37.330002,796400,37.552000600000035,36.5980009,35.48550050000001,34.32520027999998,-0.013833580540594647,0.02727637052894373
443,2012-03-30,37.52,37.939999,36.68,37.240002000000004,37.240002000000004,886400,37.38800060000004,36.5830007,35.39300040000001,34.29000023999998,-0.0024138403881454715,0.027340744129091075
444,2012-04-02,37.330002,37.970001,36.529999,36.580002,36.580002,1028600,37.402000400000034,36.59100050000001,35.32250040000001,34.23600025999998,-0.01788180847715401,0.026809527423787227
445,2012-04-03,36.700001,38.470001,36.669998,38.009997999999996,38.009997999999996,1098100,36.83200080000004,36.4980005,35.16900040000001,34.21040027999998,0.03834753274601984,0.02704509462608375
446,2012-04-04,35.27,35.490002000000004,34.689999,35.0,35.0,4481800,36.26200040000003,36.00400020000001,35.03200050000001,34.14180031999998,-0.08250116889400999,0.02794308599775688
447,2012-04-05,35.099998,35.439999,34.41,34.48,34.48,1509400,35.444000400000036,35.51900030000001,34.917000550000004,34.06680027999998,-0.014968615693921378,0.03358020901862
448,2012-04-09,34.099998,34.290001000000004,33.099998,33.150002,33.150002,1655700,34.61999980000003,35.07800040000001,34.817500450000004,34.05780025999998,-0.039336668831797504,0.03379808199120703
449,2012-04-10,33.150002,33.849998,32.099998,32.459998999999996,32.459998999999996,1847700,33.63600020000003,34.70400020000001,34.755500350000005,34.01460025999997,-0.021034245684397435,0.03497723239905286
450,2012-04-11,33.240002000000004,33.290001000000004,32.009997999999996,33.09,33.09,1105500,33.324000000000034,34.20500000000001,34.64850030000001,33.93500021999998,0.019222590654223663,0.03336491347538473
451,2012-04-12,33.77,34.48,32.919998,33.439999,33.439999,1033900,33.146000000000036,33.771000000000015,34.36950020000001,33.848200219999974,0.010521636378673243,0.032575756418498455
452,2012-04-13,33.939999,34.040001000000004,32.849998,33.59,33.59,649600,32.96599960000004,33.236000200000014,34.11800025000001,33.76960019999998,0.004475645312007334,0.03270547536961963
453,2012-04-16,33.41,33.700001,32.09,32.25,32.25,1099600,32.922000200000035,33.05200020000001,33.90000045000001,33.67860021999998,-0.04071036038241996,0.03245873719090993
454,2012-04-17,32.43,33.07,32.040001000000004,32.240002000000004,32.240002000000004,1115500,32.836000200000036,32.920000200000004,33.70050035000001,33.56840019999998,-0.00031006356861633714,0.033509584408724424
455,2012-04-18,32.09,32.75,31.530001000000002,32.66,32.66,823100,32.780000400000034,32.7990001,33.49500030000001,33.449000159999976,0.01294310786915377,0.03338977637799869
456,2012-04-19,32.75,33.43,32.5,33.16,33.16,774900,32.694000400000036,32.7350002,33.35500015000001,33.34480017999998,0.01519324272477518,0.033573554528439
457,2012-04-20,33.139998999999996,33.73,32.939999,33.16,33.16,821800,32.63200060000003,32.717000199999994,33.15150020000001,33.24340017999998,0.0,0.03381226170336783
458,2012-04-23,32.860001000000004,32.970001,31.709999,31.940001000000002,31.940001000000002,890800,32.54800020000003,32.72200049999999,33.02450015000001,33.14320017999998,-0.0374851561715243,0.03376930345653781
459,2012-04-24,31.82,32.200001,31.0,31.82,31.82,674500,32.59800020000003,32.69700049999999,32.892000150000015,33.039400159999985,-0.0037641511859289926,0.034385215315194305
460,2012-04-25,32.07,32.990002000000004,32.07,32.91,32.91,712200,32.66400060000003,32.78500059999999,32.85800010000001,32.96680017999998,0.03368154004560766,0.03435960090204206
461,2012-04-26,32.959998999999996,33.52,32.91,33.490002000000004,33.490002000000004,425300,32.70000060000003,32.93900029999999,32.74450020000002,32.875400179999986,0.017470383570182258,0.02788352874358714
462,2012-04-27,33.599998,33.630001,32.91,33.34,33.34,591000,32.93800060000003,33.06700019999998,32.59300015000001,32.766200199999986,-0.004489069202782658,0.028006481723561585
463,2012-04-30,33.27,33.360001000000004,32.580002,33.130001,33.130001,413900,33.33000040000003,32.99700009999998,32.56900015000001,32.62620015999998,-0.006318630826720825,0.027996821051886042
464,2012-05-01,33.130001,34.209998999999996,33.130001,33.779999,33.779999,659000,33.53600020000003,32.86400009999998,32.50200015000001,32.49580009999998,0.019429635280410782,0.02794021466567695
465,2012-05-02,33.5,34.389998999999996,33.389998999999996,33.939999,33.939999,497300,33.32999960000003,32.91700009999998,32.39250010000001,32.37240005999999,0.004725348565982454,0.028469614978506405
466,2012-05-03,33.91,34.0,32.130001,32.459998999999996,32.459998999999996,841300,33.02799960000003,32.75400019999998,32.252,32.20879999999998,-0.04458569906302291,0.02837125936708667
467,2012-05-04,32.32,32.459998999999996,31.4,31.83,31.83,1247500,32.895999600000025,32.46900009999998,32.078,32.028600019999985,-0.019599289985295896,0.02801495051167344
468,2012-05-07,31.959999,32.580002,31.610001,32.470001,32.470001,1158000,32.178000000000026,32.41599979999998,31.84850000000001,31.873200059999984,0.019907375618412108,0.022395977099728806
469,2012-05-08,32.5,32.73,29.370001000000002,30.190001000000002,30.190001000000002,3097200,31.402000000000026,32.306999799999986,31.568499950000007,31.70900003999999,-0.07280584007011583,0.022870571399828073
470,2012-05-09,30.299999,30.77,29.76,30.059998999999998,30.059998999999998,1947900,31.50200000000003,31.999999599999985,31.409999900000003,31.557399999999987,-0.004315425784269756,0.026428945038485627
471,2012-05-10,32.970001,34.68,32.400002,32.959998999999996,32.959998999999996,5556300,31.586000000000034,31.564999699999987,31.358999849999996,31.42119995999999,0.09209932364343651,0.026154907534534196
472,2012-05-11,32.490002000000004,33.439999,32.16,32.25,32.25,1221300,31.103999600000037,31.08899979999999,31.26449985,31.24879997999999,-0.02177663145968306,0.03322242336435551
473,2012-05-14,31.92,32.130001,30.049999,30.059998999999998,30.059998999999998,1380900,30.95199940000004,30.699999899999987,31.103999799999997,31.14699997999999,-0.07032269218375341,0.03344870802413959
474,2012-05-15,30.26,30.959999,29.219998999999998,29.43,29.43,1585700,30.77599960000004,30.27299979999999,30.927499749999992,31.09419997999999,-0.02118078881264671,0.03659031900694705
475,2012-05-16,29.58,30.18,28.879998999999998,29.18,29.18,1257100,29.897999800000036,29.902999699999988,30.855499749999996,31.072999939999985,-0.008531019150741772,0.03588640140571274
476,2012-05-17,29.299999,29.790001,28.24,28.57,28.57,1149000,28.95999960000004,29.96399949999999,30.686999799999995,31.09939993999999,-0.02112632685195781,0.035884883651170485
477,2012-05-18,28.370001000000002,28.459999,26.83,27.559998999999998,27.559998999999998,1616500,28.70199980000004,30.059999599999987,30.46499984999999,31.08139991999999,-0.035991806381694885,0.03581511257083104
478,2012-05-21,27.58,29.26,27.120001000000002,28.77,28.77,1475200,28.975999600000033,29.791999799999992,30.24949989999999,31.088399959999993,0.04296776770246973,0.03601530910271994
479,2012-05-22,30.1,31.34,30.0,30.799999,30.799999,2366200,29.343999600000036,29.54799969999999,30.051999849999987,31.078799979999996,0.06818147994853917,0.03772090141488025
480,2012-05-23,30.559998999999998,31.049999,29.5,31.02,31.02,1220400,29.685999800000037,29.71099989999999,29.823999799999985,31.065999999999995,0.007117500236396959,0.04037223397183449
481,2012-05-24,31.25,31.25,29.690001000000002,30.280001000000002,30.280001000000002,1075600,30.135999800000036,29.808999899999993,29.775499699999983,31.060399939999993,-0.024144696154046085,0.04041463996105688
482,2012-05-25,30.16,30.41,29.200001,29.809998999999998,29.809998999999998,757000,30.720000000000034,29.840999899999993,29.718999749999984,31.035399939999994,-0.01564358745015725,0.03988478404509929
483,2012-05-29,30.01,31.93,30.01,31.690001000000002,31.690001000000002,1650000,30.64200020000003,29.79899989999999,29.574999799999983,30.997999959999994,0.06115733111433531,0.03964879678990244
484,2012-05-30,31.08,31.42,30.24,30.41,30.41,1307200,30.338000200000028,29.830999899999988,29.418499849999982,30.94279995999999,-0.04122970356925142,0.042239290768262334
485,2012-05-31,30.07,30.290001,28.75,29.5,29.5,1118700,29.912000000000027,29.744999899999993,29.398499899999983,30.917199939999996,-0.03038123834349917,0.04307918333255001
486,2012-06-01,28.530001000000002,29.16,27.76,28.15,28.15,885800,29.526000000000028,29.586999899999988,29.415499899999986,30.90539994,-0.04684290876007481,0.04309134619396512
487,2012-06-04,28.030001000000002,28.41,27.110001,27.879998999999998,27.879998999999998,1030900,28.76999980000003,29.377999899999992,29.42599984999999,30.866999939999996,-0.009637804561382673,0.043884625906587996
488,2012-06-05,27.84,28.389999,27.559998999999998,27.91,27.91,630900,28.531999600000027,29.357999799999988,29.492999849999983,30.826999899999997,0.0010754975239140971,0.04311995601606576
489,2012-06-06,28.200001,29.450001,28.139999,29.219998999999998,29.219998999999998,909900,28.41799960000003,29.288999999999987,29.70699989999999,30.785599899999998,0.04586832455118714,0.04305970802909897
490,2012-06-07,29.809998999999998,29.870001000000002,28.85,28.93,28.93,492100,28.803999600000026,29.08599989999999,29.87299989999999,30.753199879999997,-0.009974253111374247,0.04420589180410165
491,2012-06-08,28.860001,30.190001000000002,28.15,30.08,30.08,881100,29.052000000000028,29.021999899999987,30.02199989999999,30.731599919999994,0.038981380093595315,0.04142771404307126
492,2012-06-11,30.309998999999998,31.0,28.959999,29.120001000000002,29.120001000000002,636000,29.402000000000026,29.010999799999986,30.08049984999999,30.737799939999995,-0.03243524141249493,0.04237485072203879
493,2012-06-12,29.23,29.84,28.809998999999998,29.66,29.66,569000,29.512000200000028,29.186999799999988,30.255999849999988,30.807799939999995,0.01837407904064201,0.037250295868891205
494,2012-06-13,29.549999,30.639999,29.469998999999998,29.77,29.77,844100,29.604000000000024,29.582999899999987,30.42099994999999,30.838199899999996,0.003701838317898928,0.037424571937844826
495,2012-06-14,30.18,30.65,28.620001000000002,29.389999,29.389999,872200,29.57000000000003,30.000999899999982,30.41699994999999,30.831799919999998,-0.012846728622038232,0.034212331540084934
496,2012-06-15,29.389999,29.950001,28.809998999999998,29.91,29.91,646800,30.113999800000027,30.456999899999982,30.494499899999994,30.8733999,0.017538426236209975,0.03400769928715265
497,2012-06-18,29.940001000000002,32.330002,29.5,31.84,31.84,1256800,30.599999800000028,30.78299979999998,30.58999989999999,30.90799994,0.06253048833432559,0.034158677198363505
498,2012-06-19,32.02,32.66,31.5,32.09,32.09,911100,31.40199960000003,31.153999899999985,30.746999949999992,30.861999960000002,0.007821094145583319,0.03624218376700113
499,2012-06-20,33.5,34.5,33.209998999999996,33.779999,33.779999,3422400,31.96199960000003,31.552999899999985,30.87299999999999,30.81379996,0.0513244266545723,0.034994352537561696
500,2012-06-21,34.259997999999996,34.279999,31.84,32.189999,32.189999,1891900,32.737999800000026,31.747999999999983,31.01049999999999,30.7916,-0.0482130675311699,0.035465209290263144
501,2012-06-22,32.599998,33.98,32.459998999999996,33.790001000000004,33.790001000000004,3046600,32.99200000000003,31.966999899999983,31.11100004999999,30.765599979999998,0.04850911607558487,0.034616360677015956
502,2012-06-25,33.939999,34.119999,32.75,33.110001000000004,33.110001000000004,1498500,32.89600020000003,32.16899999999999,31.214000049999992,30.772199979999996,-0.020329548559242478,0.03606434038340906
503,2012-06-26,32.049999,32.349998,31.389999,31.610001,31.610001,2613900,32.532000200000034,32.30700009999999,31.28450004999999,30.747799979999996,-0.046361823898426115,0.03592442478066049
504,2012-06-27,31.9,32.450001,31.57,31.959999,31.959999,1047200,32.37600040000003,32.16300009999999,31.39199999999999,30.744999999999994,0.011011531745877712,0.03737140649692774
505,2012-06-28,31.9,32.110001000000004,30.620001000000002,31.41,31.41,914100,31.87600040000003,32.02000009999999,31.48449999999999,30.694599999999994,-0.0173587760584069,0.03498123448444915
506,2012-06-29,32.799999,32.799999,31.0,31.290001,31.290001,1125800,31.33400020000003,31.765000199999996,31.631000049999994,30.60060001999999,-0.0038277239106725785,0.03393283968557134
507,2012-07-02,31.35,31.799999,30.190001000000002,30.4,30.4,1315600,31.144000000000027,31.6450003,31.874000099999996,30.52560001999999,-0.028855981227706693,0.03317000607064209
508,2012-07-03,30.6,31.0,30.4,30.66,30.66,947000,30.998000200000025,31.415000199999998,32.17650005,30.48539999999999,0.008516265031492162,0.032036757853192835
509,2012-07-05,30.809998999999998,31.67,30.799999,31.23,31.23,1253800,30.914000200000025,31.231000099999996,32.25199995,30.49420001999999,0.01842029785131906,0.03190460312030212
510,2012-07-06,30.99,31.73,30.799999,30.99,30.99,784500,30.95400000000003,31.220999999999993,32.25500004999999,30.44219999999999,-0.0077145994953304355,0.03203504974758512
511,2012-07-09,30.940001000000002,31.83,30.67,31.49,31.49,910500,31.128000000000032,31.295000199999993,32.1795001,30.42219999999999,0.016005463313276447,0.03075495251772557
512,2012-07-10,31.540001,32.48,30.889999,31.27,31.27,758400,31.29800000000003,31.57900019999999,32.15950019999999,30.43100001999999,-0.0070108636431833364,0.03073790560966551
513,2012-07-11,31.57,31.68,31.01,31.51,31.51,638600,31.592000200000037,32.045999999999985,32.00300014999999,30.491400019999986,0.007645784299433484,0.029746138778100898
514,2012-07-12,31.290001,33.009997999999996,30.799999,32.700001,32.700001,1125700,32.24400020000003,32.340999799999985,31.83950009999999,30.522200039999987,0.03707015271506364,0.028704063521301462
515,2012-07-13,32.970001,34.400002,32.830002,34.25,34.25,1304800,33.138000000000034,32.48999999999998,31.706500099999992,30.55200003999999,0.04631145622398734,0.02946010717167198
516,2012-07-16,34.32,36.0,33.900002,35.959998999999996,35.959998999999996,1744000,33.55399960000003,32.59399999999998,31.51500009999999,30.57360003999999,0.048720617086508364,0.03082740766710861
517,2012-07-17,35.0,35.209998999999996,32.380001,33.349998,33.349998,2569300,33.68200000000003,32.67400009999998,31.420000099999992,30.59520003999999,-0.07534946940312685,0.03179052890762207
518,2012-07-18,31.42,33.669998,31.059998999999998,32.150002,32.150002,2881900,33.59599980000004,32.59100009999998,31.223000049999996,30.583800039999993,-0.03664519949959127,0.0367128279057813
519,2012-07-19,32.720001,33.150002,32.040001000000004,32.27,32.27,1435900,33.104000000000035,32.44800009999998,31.074000049999995,30.583600039999993,0.003725493171845879,0.03531949359359086
520,2012-07-20,32.07,32.25,31.25,31.790001,31.790001,1568500,32.04400020000004,32.19200019999998,30.853500049999997,30.58940005999999,-0.014986199684726823,0.0352881162038356
