,date,equinix_close,equinix_vol,equinix_intra_perc_change,equinix_intra_returns,equinix_pct_change,equinix_pct_returns,equinix_previous_close,equinix_opening_change,equinix_opening_returns,equinix_target,equinix_intra_target,equinix_open_target
681,2012-12-10,194.08,1231600,-2.8129469725062255,-1,0.02314302282671732,1,189.69,-0.4850018451157085,-1,1,-1,-1
682,2012-12-11,198.26,1873400,-1.5832351283496457,-1,0.021537510305028817,1,194.08,0.5616240725473902,1,1,-1,1
683,2012-12-12,198.09,1103000,0.3019779556092377,1,-0.0008574599011398343,-1,198.26,0.2168869161706884,1,-1,1,1
684,2012-12-13,197.51,565400,0.41847332862761544,1,-0.002927962037457821,-1,198.09,0.1262052602352466,1,-1,1,1
685,2012-12-14,198.56,669700,-0.5010882218960414,-1,0.00531618652220156,1,197.51,0.030378208698294912,1,1,-1,1
686,2012-12-17,201.47,804600,-1.7422482577517364,-1,0.014655519742143408,1,198.56,-0.27195809830781226,-1,1,-1,-1
687,2012-12-18,203.23,852300,-0.7335811648079256,-1,0.008735791929319392,1,201.47,0.13897850796644717,1,1,-1,1
688,2012-12-19,202.48,539700,0.9635607728050863,1,-0.003690400039364272,-1,203.23,0.6003050730699203,1,-1,1,1
689,2012-12-20,203.99,673200,0.7830739299610824,1,0.0074575266693006625,1,202.48,1.540892927696565,1,1,1,1
690,2012-12-21,202.56,2651100,-1.2142107630040508,-1,-0.007010147556252844,-1,203.99,-1.892249620079422,-1,-1,-1,-1
691,2012-12-24,202.83,219500,-0.16296296296296914,-1,0.001332938388625582,1,202.56,-0.029620853080569845,-1,1,-1,-1
692,2012-12-26,201.7,318800,0.2916604874190536,1,-0.0055711679731795805,-1,202.83,-0.26623280579796893,-1,-1,1,-1
693,2012-12-27,204.22,572900,-0.9690497379610443,-1,0.012493802677243426,1,201.7,0.2776400594942996,1,1,-1,1
694,2012-12-28,203.23,415600,-0.06893495494607631,-1,-0.004847713250416219,-1,204.22,-0.5533248457545762,-1,-1,-1,-1
695,2012-12-31,206.2,800600,-0.8165061360191598,-1,0.014613984155882553,1,203.23,0.6396693401564786,1,1,-1,1
696,2013-01-02,215.01,1086000,-1.789518534299106,-1,0.04272550921435503,1,206.2,2.439379243452959,1,1,-1,1
697,2013-01-03,212.11,629100,0.864647597681807,1,-0.01348774475605774,-1,215.01,-0.4883493790986387,-1,-1,1,-1
698,2013-01-04,215.26,701800,-1.3656055754379248,-1,0.014850784970062536,1,212.11,0.11786337277827541,1,1,-1,1
699,2013-01-07,218.78,620900,-2.713615023474179,-1,0.016352318126916288,1,215.26,-1.0498931524667803,-1,1,-1,-1
700,2013-01-08,215.21,671400,1.5867934882019386,1,-0.01631776213547853,-1,218.78,-0.04570801718621186,-1,-1,1,-1
701,2013-01-09,217.84,490400,-1.7563527653213709,-1,0.012220621718321611,1,215.21,-0.5250685377073534,-1,1,-1,-1
702,2013-01-10,217.78,667900,0.9685780546587219,1,-0.0002754315093647097,-1,217.84,0.9502387073081129,1,-1,1,1
703,2013-01-11,217.72,520100,-0.234795819713637,-1,-0.0002755073927817042,-1,217.78,-0.2617320231426179,-1,-1,-1,-1
704,2013-01-14,216.04,607200,0.7260362099071833,1,-0.007716332904648238,-1,217.72,-0.045930553003855554,-1,-1,1,-1
705,2013-01-15,216.79,618000,-0.46341350386950275,-1,0.0034715793371598025,1,216.04,-0.11571931123865951,-1,1,-1,-1
706,2013-01-16,216.47,519400,0.14760828451496527,1,-0.0014760828451496621,-1,216.79,0.0,-1,-1,1,-1
707,2013-01-17,218.5,487300,-0.5707447298168136,-1,0.009377742874301376,1,216.47,0.36494664387674597,1,1,-1,1
708,2013-01-18,219.96,464900,-1.2101412598352714,-1,0.006681922196796419,1,218.5,-0.5354691075514817,-1,1,-1,-1
709,2013-01-22,222.31,519200,-1.3494415317984991,-1,0.010683760683760646,1,219.96,-0.2773231496635814,-1,1,-1,-1
710,2013-01-23,221.63,467800,0.3058791777248018,1,-0.0030587917772479933,-1,222.31,0.0,-1,-1,1,-1
711,2013-01-24,221.99,663100,-0.5617214043035149,-1,0.0016243288363488873,1,221.63,-0.3970581599963883,-1,1,-1,-1
712,2013-01-25,225.25,460100,-0.8055493398970739,-1,0.014685346186765091,1,221.99,0.6576872832109462,1,1,-1,1
713,2013-01-28,222.69,374100,1.1013900608429141,1,-0.011365149833518329,-1,225.25,-0.03551609322975028,-1,-1,1,-1
714,2013-01-29,216.45,889500,0.14762190339992692,1,-0.028021015761821366,-1,222.69,-2.658404059454842,-1,-1,1,-1
715,2013-01-30,214.38,573100,1.2255805381496483,1,-0.009563409563409508,-1,216.45,0.2725802725802742,1,-1,1,1
716,2013-01-31,215.43,701600,-0.48978449482228353,-1,0.004897844948222874,1,214.38,0.0,-1,1,-1,-1
717,2013-02-01,217.88,821100,-0.15168926683520298,-1,0.011372603629949296,1,215.43,0.9840783549180729,1,1,-1,1
718,2013-02-04,214.74,507300,0.8999030873598176,1,-0.014411602717091965,-1,217.88,-0.5461722048834211,-1,-1,1,-1
719,2013-02-05,218.53,685900,-1.2603679162226027,-1,0.017649250256123628,1,214.74,0.4982769861227499,1,1,-1,1
720,2013-02-06,217.95,707000,-0.15164047422111207,-1,-0.0026540978355374945,-1,218.53,-0.4164187983343232,-1,-1,-1,-1
721,2013-02-07,214.08,758800,1.4818223653934646,1,-0.01775636613902265,-1,217.95,-0.2982335398026966,-1,-1,1,-1
722,2013-02-08,219.71,606200,-2.1954509512070324,-1,0.02629857997010454,1,214.08,0.425074738415544,1,1,-1,1
723,2013-02-11,218.03,447500,-0.11939201910271886,-1,-0.0076464430385508875,-1,219.71,-0.8829821127850338,-1,-1,-1,-1
724,2013-02-12,214.53,2076400,0.827477810650884,1,-0.016052836765582668,-1,218.03,-0.7842957391184735,-1,-1,1,-1
725,2013-02-13,213.02,2106200,-0.15044663845793213,-1,-0.007038642614086599,-1,214.53,-0.853027548594608,-1,-1,-1,-1
726,2013-02-14,226.0,2639400,-1.2046034660337637,-1,0.06093324570462855,1,213.02,4.830532344380805,1,1,-1,1
727,2013-02-15,224.53,1259400,-0.5193177239557669,-1,-0.006504424778761009,-1,226.0,-1.16371681415929,-1,-1,-1,-1
728,2013-02-19,221.08,1685900,1.0119100922360484,1,-0.015365430009352865,-1,224.53,-0.5299959916269531,-1,-1,1,-1
729,2013-02-20,215.62,888500,2.7117267517935257,1,-0.02469694228333641,-1,221.08,0.24877872263433276,1,-1,1,1
730,2013-02-21,214.01,836200,0.4743524159419663,1,-0.007466839810778336,-1,215.62,-0.27362953343845814,-1,-1,1,-1
731,2013-02-22,214.21,1686900,-0.5633538331533812,-1,0.0009345357693566481,1,214.01,-0.46726788467828606,-1,1,-1,-1
732,2013-02-25,210.17,520800,2.373652917131184,1,-0.018859997199010436,-1,214.21,0.49950982680546807,1,-1,1,1
733,2013-02-26,213.09,602800,-1.2688907898488815,-1,0.013893514773754667,1,210.17,0.11895132511776181,1,1,-1,1
734,2013-02-27,212.67,717600,0.2766576010503627,1,-0.001970998169787519,-1,213.09,0.07977849734853232,1,-1,1,1
735,2013-02-28,211.55,616400,0.4470588235294064,1,-0.005266375135185908,-1,212.67,-0.07993605115906686,-1,-1,1,-1
736,2013-03-01,212.94,750600,-1.317980682304806,-1,0.006570550697234667,1,211.55,-0.652328054833384,-1,1,-1,-1
737,2013-03-04,213.05,764600,-1.0194404931247063,-1,0.0005165774396544975,1,212.94,-0.9580163426317236,-1,1,-1,-1
738,2013-03-05,217.4,796800,-1.9173972153204273,-1,0.020417742314010834,1,213.05,0.12203708049753151,1,1,-1,1
739,2013-03-06,217.57,528500,-0.12886004878273327,-1,0.0007819687212511361,1,217.4,-0.05059797608096304,-1,1,-1,-1
740,2013-03-07,216.07,493000,0.8853211009174343,1,-0.006894332858390362,-1,217.57,0.19763754194052802,1,-1,1,1
741,2013-03-08,217.08,620200,-0.21235342996953557,-1,0.004674411070486606,1,216.07,0.25454713750174085,1,1,-1,1
742,2013-03-11,217.43,241200,0.009197516670490602,1,0.001612308826239195,1,217.08,0.17044407591670171,1,1,1,1
743,2013-03-12,215.86,737100,0.21726066657421478,1,-0.007220714712781073,-1,217.43,-0.5059099480292482,-1,-1,1,-1
744,2013-03-13,215.31,406300,0.20856507230255314,1,-0.0025479477439080966,-1,215.86,-0.04632632261652123,-1,-1,1,-1
745,2013-03-14,215.05,486000,0.6054723608800159,1,-0.0012075611908410888,-1,215.31,0.4876689424550701,1,-1,1,1
746,2013-03-15,210.17,1527200,2.141826139591201,1,-0.022692397116949703,-1,215.05,-0.13020227853987495,-1,-1,1,-1
747,2013-03-18,206.31,596300,0.8935005043954389,1,-0.018366084598182342,-1,210.17,-0.9516106009420945,-1,-1,1,-1
748,2013-03-19,206.97,585700,0.1784508536703022,1,0.003199069361640161,1,206.31,0.4992487034074941,1,1,1,1
749,2013-03-20,210.87,557700,-0.8850827671993083,-1,0.018843310624728327,1,206.97,0.9904817123254633,1,1,-1,1
750,2013-03-21,210.8,476600,-0.48622366288493196,-1,-0.0003319580784368892,-1,210.87,-0.5169061507089692,-1,-1,-1,-1
751,2013-03-22,211.74,455100,0.06607513686991993,1,0.004459203036053072,1,210.8,0.5123339658443947,1,1,1,1
752,2013-03-25,210.04,443000,0.8543780977106454,1,-0.008028714461131625,-1,211.74,0.05195050533672675,1,-1,1,1
753,2013-03-26,211.92,358000,-0.25072141539334936,-1,0.008950676061702412,1,210.04,0.6427347171967217,1,1,-1,1
754,2013-03-27,213.51,358400,-1.0746070819920384,-1,0.00750283125707818,1,211.92,-0.3208758021894953,-1,1,-1,-1
755,2013-03-28,216.31,462300,-1.6733254994124571,-1,0.013114139852934414,1,213.51,-0.35595522457964074,-1,1,-1,-1
756,2013-04-01,214.93,561000,0.9539170506912411,1,-0.006379732790901871,-1,216.31,0.31898663954509626,1,-1,1,1
757,2013-04-02,212.99,524900,1.0453447314625532,1,-0.009026194574977886,-1,214.93,0.14423300609500872,1,-1,1,1
758,2013-04-03,208.34,559300,2.105065313410389,1,-0.021832010892530174,-1,212.99,-0.0798159538006554,-1,-1,1,-1
759,2013-04-04,210.73,496500,-1.166586653864608,-1,0.011471632907746887,1,208.34,-0.019199385619656353,-1,1,-1,-1
760,2013-04-05,214.03,755500,-3.2863623202393604,-1,0.0156598490959996,1,210.73,-1.665638494756319,-1,1,-1,-1
761,2013-04-08,214.8,314600,-0.6041871575101965,-1,0.003597626500957851,1,214.03,-0.24295659486988286,-1,1,-1,-1
762,2013-04-09,211.2,658000,1.730876605248464,1,-0.016759776536312998,-1,214.8,0.05586592178769838,1,-1,1,1
763,2013-04-10,219.02,1031800,-3.150755898836715,-1,0.03702651515151523,1,211.2,0.5350378787878901,1,1,-1,1
764,2013-04-11,221.69,1420400,-2.0907206999769707,-1,0.01219066751894804,1,219.02,-0.8538033056341907,-1,1,-1,-1
765,2013-04-12,217.49,466200,1.8236807655847929,1,-0.01894537417113984,-1,221.69,-0.07217285398529324,-1,-1,1,-1
766,2013-04-15,209.63,857100,3.208975898051536,1,-0.03613959262494837,-1,217.49,-0.4184100418410026,-1,-1,1,-1
767,2013-04-16,214.85,1088100,-1.9889869932592792,-1,0.024901016075943305,1,209.63,0.4913418880885375,1,1,-1,1
768,2013-04-17,212.78,545000,-0.26387710866082476,-1,-0.00963462881079824,-1,214.85,-1.224109844077261,-1,-1,-1,-1
769,2013-04-18,209.16,713200,2.023608768971329,1,-0.01701287715010813,-1,212.78,0.3289782874330241,1,-1,1,1
770,2013-04-19,210.15,582800,-0.5117658312607581,-1,0.004733218588640398,1,209.16,-0.038248231019307743,-1,1,-1,-1
771,2013-04-22,213.64,942200,0.2381508288582859,1,0.0166071853438019,1,210.15,1.9034023316678563,1,1,1,1
772,2013-04-23,219.41,846000,-2.475363131100828,-1,0.027008050926792704,1,213.64,0.21999625538289988,1,1,-1,1
773,2013-04-24,216.38,1576700,1.0743839436748477,1,-0.013809762545007098,-1,219.41,-0.3099220637163333,-1,-1,1,-1
774,2013-04-25,213.51,2498500,-1.8120261313242014,-1,-0.013263702745170525,-1,216.38,-3.0825399759681984,-1,-1,-1,-1
775,2013-04-26,211.49,1040900,0.9089631260834924,1,-0.00946091517961678,-1,213.51,-0.03746897100837623,-1,-1,1,-1
776,2013-04-29,210.97,705000,1.0645282311011115,1,-0.00245874509433075,-1,211.49,0.8274622913612936,1,-1,1,1
777,2013-04-30,214.1,1002900,-1.047762884651689,-1,0.014836232639711788,1,210.97,0.43134094895008607,1,1,-1,1
778,2013-05-01,216.05,994500,-0.6053550640279448,-1,0.009107893507706688,1,214.1,0.30359645025689197,1,1,-1,1
779,2013-05-02,214.89,546800,0.5369127516778639,1,-0.005369127516778649,-1,216.05,0.0,-1,-1,1,-1
780,2013-05-03,214.5,615100,1.1976047904191591,1,-0.001814882032667775,-1,214.89,1.0284331518451337,1,-1,1,1
781,2013-05-06,215.06,353100,-0.3546430237984092,-1,0.0026107226107225934,1,214.5,-0.09324009324008793,-1,1,-1,-1
782,2013-05-07,217.6,1095900,-1.682242990654203,-1,0.011810657490932686,1,215.06,-0.49288570631451795,-1,1,-1,-1
783,2013-05-08,224.92,1130200,-3.269054178145076,-1,0.03363970588235299,1,217.6,0.09191176470589019,1,1,-1,1
784,2013-05-09,221.87,1399600,-0.2258661968649772,-1,-0.013560377022941439,-1,224.92,-1.5783389649653135,-1,-1,-1,-1
785,2013-05-10,223.73,459200,-0.7792792792792747,-1,0.008383287510704385,1,221.87,0.05859286969847003,1,1,-1,1
786,2013-05-13,225.95,493000,-1.141450313339294,-1,0.009922674652482977,1,223.73,-0.1474992178071712,-1,1,-1,-1
787,2013-05-14,229.02,621300,-1.3811420982735743,-1,0.013587076786899743,1,225.95,-0.02212878955520378,-1,1,-1,-1
788,2013-05-15,229.67,515700,-0.3934082266031286,-1,0.0028381800716092975,1,229.02,-0.10916077198497946,-1,1,-1,-1
789,2013-05-16,227.93,846000,0.701402805611216,1,-0.007576087429790435,-1,229.67,-0.0566029520616517,-1,-1,1,-1
790,2013-05-17,227.3,669500,0.9586056644880124,1,-0.0027640064932216157,-1,227.93,0.6888079673583964,1,-1,1,1
791,2013-05-20,223.88,503500,1.065005081974456,1,-0.015046194456665218,-1,227.3,-0.44434667839860065,-1,-1,1,-1
792,2013-05-21,224.2,603900,0.0935787175259605,1,0.0014293371448990122,1,223.88,0.23673396462390617,1,1,1,1
793,2013-05-22,218.21,601900,2.74979944736607,1,-0.02671721677074035,-1,224.2,0.08028545941124302,1,-1,1,1
794,2013-05-23,215.31,1149500,0.4669008875739603,1,-0.013289950048118837,-1,218.21,-0.8661381238256792,-1,-1,1,-1
795,2013-05-24,214.08,770900,0.2516074923119896,1,-0.005712693325902185,-1,215.31,-0.32046816218475577,-1,-1,1,-1
796,2013-05-28,210.1,743000,3.1172184819699433,1,-0.01859118086696565,-1,214.08,1.298579970104634,1,-1,1,1
797,2013-05-29,204.85,1473800,2.317486052167285,1,-0.024988100904331234,-1,210.1,-0.18562589243216868,-1,-1,1,-1
798,2013-05-30,203.35,956600,0.1178839825138804,1,-0.007322431047107614,-1,204.85,-0.6150842079570373,-1,-1,1,-1
799,2013-05-31,202.64,1092300,-0.24239426168685663,-1,-0.003491517088763274,-1,203.35,-0.5901155642980027,-1,-1,-1,-1
800,2013-06-03,201.41,1718400,0.4645416357795887,1,-0.006069877615475616,-1,202.64,-0.14311093564942362,-1,-1,1,-1
801,2013-06-04,198.03,1979600,0.5274261603375584,1,-0.01678168909190203,-1,201.41,-1.1568442480512309,-1,-1,1,-1
802,2013-06-05,199.95,1047500,-1.3174562959209497,-1,0.009695500681714764,1,198.03,-0.3433823158107392,-1,1,-1,-1
803,2013-06-06,203.87,734400,-2.037037037037033,-1,0.019604901225306337,1,199.95,-0.0750187546886608,-1,1,-1,-1
804,2013-06-07,192.57,8139500,-2.072511396162407,-1,-0.05542747829499195,-1,203.87,-7.4606366802374104,-1,-1,-1,-1
805,2013-06-10,199.01,1669600,-2.651261154381795,-1,0.03344238458742277,1,192.57,0.6750791919821423,1,1,-1,1
806,2013-06-11,196.47,1077300,0.5215189873417727,1,-0.01276317772976232,-1,199.01,-0.7587558414149997,-1,-1,1,-1
807,2013-06-12,188.73,1891700,4.256290584415591,1,-0.03939532753092079,-1,196.47,0.33083931389016424,1,-1,1,1
808,2013-06-13,191.47,1132400,-1.694285107287018,-1,0.014518094632543832,1,188.73,-0.23843586075345133,-1,1,-1,-1
809,2013-06-14,191.11,630800,0.2921688318463891,1,-0.001880190108110802,-1,191.47,0.1044550060061569,1,-1,1,1
810,2013-06-17,193.11,1150000,-0.8934169278996906,-1,0.010465177123122782,1,191.11,0.15174506828527654,1,1,-1,1
811,2013-06-18,191.33,780000,0.9679089026914991,1,-0.009217544404743427,-1,193.11,0.04660556159700429,1,-1,1,1
812,2013-06-19,185.25,1678400,3.0510780824785493,1,-0.03177755710029795,-1,191.33,-0.1306642972874092,-1,-1,1,-1
813,2013-06-20,177.55,2120200,3.1369339879978178,1,-0.041565452091767874,-1,185.25,-1.0526315789473624,-1,-1,1,-1
814,2013-06-21,178.07,2220200,-0.016850146034599608,-1,0.0029287524640944085,1,177.55,0.2759785975781361,1,1,-1,1
815,2013-06-24,176.13,1040300,0.6711030904579279,1,-0.01089459201437637,-1,178.07,-0.4211826809681586,-1,-1,1,-1
816,2013-06-25,178.55,1479600,0.05038065382891569,1,0.013739851246238555,1,176.13,1.4250837449611031,1,1,1,1
817,2013-06-26,182.85,1030100,-1.8152458377415173,-1,0.02408288994679353,1,178.55,0.5824698963875621,1,1,-1,1
818,2013-06-27,186.92,1409900,-1.377589760277683,-1,0.02225868197976477,1,182.85,0.8367514356029538,1,1,-1,1
819,2013-06-28,184.72,1348700,0.8374490015031149,1,-0.011769741065696504,-1,186.92,-0.34239246736571066,-1,-1,1,-1
820,2013-07-01,187.42,899400,0.05865728150163368,1,0.014616717193590256,1,184.72,1.5212213079255101,1,1,1,1
821,2013-07-02,185.47,743100,0.8605943981184592,1,-0.010404439227403639,-1,187.42,-0.18141073524702542,-1,-1,1,-1
822,2013-07-03,184.27,320200,0.30298111778391074,1,-0.00647004906453863,-1,185.47,-0.3450692834420587,-1,-1,1,-1
823,2013-07-05,185.67,363500,0.4983922829582031,1,0.007597547077657696,1,184.27,1.2644489064958941,1,1,1,1
824,2013-07-08,185.54,452600,0.8337787279529676,1,-0.0007001669628911023,-1,185.67,0.7701836591802698,1,-1,1,1
825,2013-07-09,187.0,653200,-0.005347879565747315,-1,0.0078689231432576,1,185.54,0.7815026409399681,1,1,-1,1
826,2013-07-10,190.84,591800,-2.4204368593355823,-1,0.020534759358288746,1,187.0,-0.35828877005346926,-1,1,-1,-1
827,2013-07-11,199.51,2219300,-2.8879377030581166,-1,0.045430727310836305,1,190.84,1.6086774261161145,1,1,-1,1
828,2013-07-12,202.98,956800,-1.999999999999995,-1,0.017392611899152977,1,199.51,-0.25562628439676754,-1,1,-1,-1
829,2013-07-15,200.64,657500,0.7125890736342172,1,-0.011528229382205213,-1,202.98,-0.4433934377771097,-1,-1,1,-1
830,2013-07-16,200.15,767500,0.4228855721393006,1,-0.00244218500797444,-1,200.64,0.17942583732058098,1,-1,1,1
831,2013-07-17,202.5,809600,-2.272727272727273,-1,0.011741194104421648,1,200.15,-1.074194354234327,-1,1,-1,-1
832,2013-07-18,200.46,764200,2.386053759252048,1,-0.010074074074074013,-1,202.5,1.4123456790123523,1,-1,1,1
833,2013-07-19,198.01,976500,1.1876840161684692,1,-0.012221889653796336,-1,200.46,-0.034919684725142966,-1,-1,1,-1
834,2013-07-22,194.21,808800,1.8248913153371678,1,-0.01919094995202253,-1,198.01,-0.09595474976011198,-1,-1,1,-1
835,2013-07-23,193.99,653900,0.09784735812132955,1,-0.001132794397816772,-1,194.21,-0.015447196333865989,-1,-1,1,-1
836,2013-07-24,191.63,1875400,2.725888324873099,1,-0.012165575545131313,-1,193.99,1.5516263724934227,1,-1,1,1
837,2013-07-25,184.47,4412600,0.2163682587764406,1,-0.037363669571570224,-1,191.63,-3.5276313729583,-1,-1,1,-1
838,2013-07-26,183.75,1094500,-0.16899258613170642,-1,-0.0039030736705155666,-1,184.47,-0.5583563723098612,-1,-1,-1,-1
839,2013-07-29,180.1,1258800,1.4177021183425493,1,-0.019863945578231346,-1,183.75,-0.576870748299321,-1,-1,1,-1
840,2013-07-30,180.2,1059500,0.7654606531196733,1,0.0005552470849528035,1,180.1,0.827318156579683,1,1,1,1
841,2013-07-31,179.35,793700,0.9499088750207098,1,-0.004716981132075415,-1,180.2,0.482796892341845,1,-1,1,1
842,2013-08-01,177.11,1474200,1.7038517038517003,1,-0.012489545581265582,-1,179.35,0.46278226930583355,1,-1,1,1
843,2013-08-02,177.23,1046600,-0.6416808631459372,-1,0.0006775450285132489,1,177.11,-0.5702670656654166,-1,1,-1,-1
844,2013-08-05,178.93,740200,-1.2620260328240058,-1,0.00959205552107445,1,177.23,-0.29904643683349386,-1,1,-1,-1
845,2013-08-06,177.17,741800,0.4830646520249473,1,-0.009836248812384873,-1,178.93,-0.5029899960878588,-1,-1,1,-1
846,2013-08-07,180.31,1022300,-1.806786742702269,-1,0.017723090816729847,1,177.17,-0.03386577863067893,-1,1,-1,-1
847,2013-08-08,181.28,893200,0.18720405241713656,1,0.005379623980921844,1,180.31,0.726526537629639,1,1,1,1
848,2013-08-09,181.18,1601800,0.4505494505494468,1,-0.0005516328331861553,-1,181.28,0.39717563989408583,1,-1,1,1
849,2013-08-12,178.75,992100,1.128380994524029,1,-0.013412076388122363,-1,181.18,-0.2152555469698724,-1,-1,1,-1
850,2013-08-13,175.25,1180700,1.903162608452284,1,-0.01958041958041956,-1,178.75,-0.055944055944052766,-1,-1,1,-1
851,2013-08-14,171.85,1380600,1.0308684634876712,1,-0.0194008559201142,-1,175.25,-0.918687589158353,-1,-1,1,-1
852,2013-08-15,165.89,3329700,2.319967025849394,1,-0.03468140820482979,-1,171.85,-1.175443700901939,-1,-1,1,-1
853,2013-08-16,167.78,1393800,-1.2491702371613016,-1,0.011393091807824662,1,165.89,-0.10850563626498186,-1,1,-1,-1
854,2013-08-19,165.99,1137200,1.2610790553804083,1,-0.010668732864465347,-1,167.78,0.1966861366074696,1,-1,1,1
855,2013-08-20,168.18,788400,-0.6583672492219261,-1,0.013193565877462454,1,165.99,0.6566660642207383,1,1,-1,1
856,2013-08-21,166.5,661200,0.591080064481467,1,-0.009989297181591139,-1,168.18,-0.41027470567249236,-1,-1,1,-1
857,2013-08-22,167.29,378700,-0.25770106676254245,-1,0.004744744744744622,1,166.5,0.21621621621622442,1,1,-1,1
858,2013-08-23,170.01,543700,-1.6076978245278495,-1,0.01625919062705483,1,167.29,0.01793293083866408,1,1,-1,1
859,2013-08-26,169.47,714500,0.4113533525298164,1,-0.0031762837480148187,-1,170.01,0.09411211105228903,1,-1,1,1
860,2013-08-27,170.23,862600,-1.6298507462686507,-1,0.004484569540331496,1,169.47,-1.1624476308491172,-1,1,-1,-1
861,2013-08-28,171.5,703400,-0.8289728967017441,-1,0.007460494624919267,1,170.23,-0.08224167303059765,-1,1,-1,-1
862,2013-08-29,175.86,1060600,-2.727963081955731,-1,0.02542274052478133,1,171.5,-0.1807580174927127,-1,1,-1,-1
863,2013-08-30,173.74,656500,1.1717861205915825,1,-0.012055043784828912,-1,175.86,-0.03411804844763009,-1,-1,1,-1
864,2013-09-03,176.93,1090300,-0.7803599908863093,-1,0.018360768965120178,1,173.74,1.047542304593066,1,1,-1,1
865,2013-09-04,176.35,797900,0.05667327854916085,1,-0.003278132594811578,-1,176.93,-0.2712937319844109,-1,-1,1,-1
866,2013-09-05,176.66,585100,-0.40923041946117933,-1,0.001757867876382102,1,176.35,-0.2324922030053851,-1,1,-1,-1
867,2013-09-06,172.77,851000,1.996709966532408,1,-0.02201969885656052,-1,176.66,-0.20944186573078485,-1,-1,1,-1
868,2013-09-09,177.26,618300,-1.926283709964921,-1,0.025988308155350914,1,172.77,0.6598367772182592,1,1,-1,1
869,2013-09-10,177.23,487700,0.2701029767598999,1,-0.0001692429200045309,-1,177.26,0.25386438000677936,1,-1,1,1
870,2013-09-11,179.22,794600,-1.345849355349466,-1,0.011228347345257683,1,177.23,-0.22005303842463825,-1,1,-1,-1
871,2013-09-12,177.8,568400,0.5981998099178136,1,-0.007923222854592016,-1,179.22,-0.1952907041624787,-1,-1,1,-1
872,2013-09-13,177.05,414100,0.8401008120974517,1,-0.00421822272215977,-1,177.8,0.42182227221597296,1,-1,1,1
873,2013-09-16,173.76,1103900,2.927374301675983,1,-0.018582321378141864,-1,177.05,1.101383789889855,1,-1,1,1
874,2013-09-17,174.94,464400,-0.37870094101445756,-1,0.0067909760589319745,1,173.76,0.2992633517495455,1,1,-1,1
875,2013-09-18,179.24,1017600,-2.2359114761578915,-1,0.02457985595061163,1,174.94,0.21721733165656537,1,1,-1,1
876,2013-09-19,183.29,1158100,-2.14556397681676,-1,0.022595402811872223,1,179.24,0.11158223610800526,1,1,-1,1
877,2013-09-20,184.03,1362100,-0.2833633044520791,-1,0.0040373179115063,1,183.29,0.12002837034208025,1,1,-1,1
878,2013-09-23,183.46,527900,-0.08728859792689393,-1,-0.003097321088952887,-1,184.03,-0.3966744552518556,-1,-1,-1,-1
879,2013-09-24,181.39,537400,1.095965103598702,1,-0.01128311348522848,-1,183.46,-0.032704676768779174,-1,-1,1,-1
880,2013-09-25,181.61,432800,-0.3037667071689006,-1,0.0012128562765314488,1,181.39,-0.1819284414796759,-1,1,-1,-1
881,2013-09-26,183.55,527200,-0.5588122500410947,-1,0.01068223115467215,1,181.61,0.5065800341390824,1,1,-1,1
882,2013-09-27,184.14,512100,-0.8433734939758993,-1,0.0032143830019066844,1,183.55,-0.5175701443748391,-1,1,-1,-1
883,2013-09-30,183.65,745200,-0.9953805543334813,-1,-0.002661018790050984,-1,184.14,-1.2490496361464012,-1,-1,-1,-1
884,2013-10-01,181.92,842700,0.6498825842389963,1,-0.009420092567383742,-1,183.65,-0.2940375714674609,-1,-1,1,-1
885,2013-10-02,175.62,1191700,2.4604276589836194,1,-0.034630606860158175,-1,181.92,-1.0279243623570669,-1,-1,1,-1
886,2013-10-03,166.61,3655900,5.292178262846734,1,-0.051303951713927765,-1,175.62,0.17082336863681982,1,-1,1,1
887,2013-10-04,167.57,1320900,0.0,-1,0.005761959066082234,1,166.61,0.5761959066082345,1,1,-1,1
888,2013-10-07,165.7,471300,0.27083960276859287,1,-0.011159515426389044,-1,167.57,-0.8474070537685668,-1,-1,1,-1
889,2013-10-08,164.21,912800,0.9649598938544082,1,-0.008992154496077154,-1,165.7,0.06638503319252484,1,-1,1,1
890,2013-10-09,165.36,1260000,-0.6022996897244077,-1,0.007003227574447379,1,164.21,0.09743620973143936,1,1,-1,1
891,2013-10-10,166.33,1222400,0.29970628783791886,1,0.005865989356555357,1,165.36,0.8889695210449919,1,1,1,1
892,2013-10-11,167.09,468700,-0.43277033118951663,-1,0.004569229844285427,1,166.33,0.024048578127813407,1,1,-1,1
893,2013-10-14,166.12,438300,0.030089667208270415,1,-0.005805254653180936,-1,167.09,-0.550601472260468,-1,-1,1,-1
894,2013-10-15,164.02,632100,0.6481313223090394,1,-0.012641464001926339,-1,166.12,-0.6200337105706725,-1,-1,1,-1
895,2013-10-16,165.53,606200,1.3528009535160967,1,0.009206194366540688,1,164.02,2.30459700036581,1,1,1,1
896,2013-10-17,168.0,953400,-2.1090378654348747,-1,0.014921766447169693,1,165.53,-0.6041200990756963,-1,1,-1,-1
897,2013-10-18,166.84,704500,1.5460875722884482,1,-0.006904761904761858,-1,168.0,0.8690476190476238,1,-1,1,1
