,close,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment,lag_1_tsla_close,lag_1_tsla_sentiment,lag_1_em_tweets3_sentiment,lag_2_tsla_close,lag_2_tsla_sentiment,lag_2_em_tweets3_sentiment,lag_3_close,lag_3_tsla_sentiment,lag_3_em_tweets3_sentiment
2016-04-12,185.85,0.8371,1.0,0.0,0.0,186.8,-1.0,0.0,181.47,-1.0,0.0,181.88,-1.0,-1.0
2016-04-13,193.15,0.07700000000000001,1.0,0.7499,1.0,185.85,1.0,0.0,186.8,-1.0,0.0,181.47,-1.0,0.0
2016-04-14,192.29,0.3818,1.0,0.2732,1.0,193.15,1.0,1.0,185.85,1.0,0.0,186.8,-1.0,0.0
2016-04-15,192.18,0.0772,1.0,0.0,-1.0,192.29,1.0,1.0,193.15,1.0,1.0,185.85,1.0,0.0
2016-04-16,192.43,0.6771,1.0,0.0,0.0,192.18,1.0,-1.0,192.29,1.0,1.0,193.15,1.0,1.0
2016-04-17,198.15,0.0,-1.0,0.0,0.0,192.43,1.0,0.0,192.18,1.0,-1.0,192.29,1.0,1.0
2016-04-18,198.69,-0.4588,-1.0,0.0,0.0,198.15,-1.0,0.0,192.43,1.0,0.0,192.18,1.0,-1.0
2016-04-19,197.58,0.0,-1.0,0.0,0.0,198.69,-1.0,0.0,198.15,-1.0,0.0,192.43,1.0,0.0
2016-04-20,202.49,0.0,0.0,0.0,0.0,197.58,-1.0,0.0,198.69,-1.0,0.0,198.15,-1.0,0.0
2016-04-21,202.73,0.0,0.0,0.0,0.0,202.49,0.0,0.0,197.58,-1.0,0.0,198.69,-1.0,0.0
2016-04-22,208.79,0.0,-1.0,0.0,0.0,202.73,0.0,0.0,202.49,0.0,0.0,197.58,-1.0,0.0
2016-04-23,207.7,0.8126,1.0,0.0,-1.0,208.79,-1.0,0.0,202.73,0.0,0.0,202.49,0.0,0.0
2016-04-24,208.45,0.6444,1.0,1.1212,1.0,207.7,1.0,-1.0,208.79,-1.0,0.0,202.73,0.0,0.0
2016-04-25,213.34,0.0,-1.0,3.3118,1.0,208.45,1.0,1.0,207.7,1.0,-1.0,208.79,-1.0,0.0
2016-04-26,219.53,0.5920000000000001,1.0,0.0,0.0,213.34,-1.0,1.0,208.45,1.0,1.0,207.7,1.0,-1.0
2016-04-27,219.74,1.1014,1.0,0.0,0.0,219.53,1.0,0.0,213.34,-1.0,1.0,208.45,1.0,1.0
2016-04-28,214.68,0.0,0.0,0.0,0.0,219.74,1.0,0.0,219.53,1.0,0.0,213.34,-1.0,1.0
2016-04-29,213.69,-0.9051,-1.0,0.0,-1.0,214.68,0.0,0.0,219.74,1.0,0.0,219.53,1.0,0.0
2016-04-30,216.99,0.6197,1.0,0.0,0.0,213.69,-1.0,-1.0,214.68,0.0,0.0,219.74,1.0,0.0
2016-05-01,226.99,1.511,1.0,0.0,0.0,216.99,1.0,0.0,213.69,-1.0,-1.0,214.68,0.0,0.0
2016-05-02,226.75,0.2997000000000001,1.0,-0.34,-1.0,226.99,1.0,0.0,216.99,1.0,0.0,213.69,-1.0,-1.0
2016-05-03,229.01,0.0,-1.0,0.0,-1.0,226.75,1.0,-1.0,226.99,1.0,0.0,216.99,1.0,0.0
2016-05-04,231.28,0.0,-1.0,0.0,0.0,229.01,-1.0,-1.0,226.75,1.0,-1.0,226.99,1.0,0.0
2016-05-05,229.87,-0.2263,-1.0,0.34,1.0,231.28,-1.0,0.0,229.01,-1.0,-1.0,226.75,1.0,-1.0
2016-05-06,229.73,0.0,-1.0,0.17520000000000002,1.0,229.87,-1.0,1.0,231.28,-1.0,0.0,229.01,-1.0,-1.0
2016-05-07,229.59,0.3308,1.0,2.9111,1.0,229.73,-1.0,1.0,229.87,-1.0,1.0,231.28,-1.0,0.0
2016-05-08,237.75,0.6369,1.0,0.0,0.0,229.59,1.0,1.0,229.73,-1.0,1.0,229.87,-1.0,1.0
2016-05-09,235.58,0.2263,1.0,0.0,0.0,237.75,1.0,0.0,229.59,1.0,1.0,229.73,-1.0,1.0
2016-05-10,238.36,0.7769999999999999,1.0,0.0,-1.0,235.58,1.0,0.0,237.75,1.0,0.0,229.59,1.0,1.0
2016-05-11,243.76,0.04179999999999984,1.0,1.9048,1.0,238.36,1.0,-1.0,235.58,1.0,0.0,237.75,1.0,0.0
2016-05-12,244.73,0.0,-1.0,0.0,0.0,243.76,1.0,1.0,238.36,1.0,-1.0,235.58,1.0,0.0
2016-05-13,248.92,0.0,0.0,0.7351,1.0,244.73,-1.0,0.0,243.76,1.0,1.0,238.36,1.0,-1.0
2016-05-14,254.61,-0.25,-1.0,3.2989,1.0,248.92,0.0,1.0,244.73,-1.0,0.0,243.76,1.0,1.0
2016-05-15,254.47,0.0,-1.0,1.7542999999999995,1.0,254.61,-1.0,1.0,248.92,0.0,1.0,244.73,-1.0,0.0
2016-05-16,252.51,0.3656999999999999,1.0,0.0,0.0,254.47,-1.0,1.0,254.61,-1.0,1.0,248.92,0.0,1.0
2016-05-17,252.95,0.4588,1.0,1.2522,1.0,252.51,1.0,0.0,254.47,-1.0,1.0,254.61,-1.0,1.0
2016-05-18,250.63,-0.2263,-1.0,3.4284000000000003,1.0,252.95,1.0,1.0,252.51,1.0,0.0,254.47,-1.0,1.0
2016-05-19,251.93,0.4019,1.0,-0.4019,-1.0,250.63,-1.0,1.0,252.95,1.0,1.0,252.51,1.0,0.0
2016-05-20,249.24,0.8351999999999999,1.0,0.0,0.0,251.93,1.0,-1.0,250.63,-1.0,1.0,252.95,1.0,1.0
2016-05-21,251.55,0.8607,1.0,0.4019,1.0,249.24,1.0,0.0,251.93,1.0,-1.0,250.63,-1.0,1.0
2016-05-22,251.33,0.0,0.0,0.0,-1.0,251.55,1.0,1.0,249.24,1.0,0.0,251.93,1.0,-1.0
2016-05-23,257.77,0.0772,1.0,0.0,0.0,251.33,0.0,-1.0,251.55,1.0,1.0,249.24,1.0,0.0
2016-05-24,257.48,-0.1027,-1.0,1.528,1.0,257.77,1.0,0.0,251.33,0.0,-1.0,251.55,1.0,1.0
2016-05-25,262.08,0.7003,1.0,0.0,-1.0,257.48,-1.0,1.0,257.77,1.0,0.0,251.33,0.0,-1.0
2016-05-26,269.2,0.2809,1.0,0.0,-1.0,262.08,1.0,-1.0,257.48,-1.0,1.0,257.77,1.0,0.0
2016-05-27,269.23,0.23189999999999994,1.0,0.3182,1.0,269.2,1.0,-1.0,262.08,1.0,-1.0,257.48,-1.0,1.0
2016-05-28,280.6,0.6487,1.0,0.0,0.0,269.23,1.0,1.0,269.2,1.0,-1.0,262.08,1.0,-1.0
2016-05-29,280.98,0.4588,1.0,0.0,0.0,280.6,1.0,0.0,269.23,1.0,1.0,269.2,1.0,-1.0
2016-05-30,279.76,0.34,1.0,1.4214,1.0,280.98,1.0,0.0,280.6,1.0,0.0,269.23,1.0,1.0
2016-05-31,268.95,0.0,-1.0,3.6205,1.0,279.76,1.0,1.0,280.98,1.0,0.0,280.6,1.0,0.0
2016-06-01,272.23,0.128,1.0,0.08829999999999999,1.0,268.95,-1.0,1.0,279.76,1.0,1.0,280.98,1.0,0.0
2016-06-02,277.39,0.0,-1.0,0.0,0.0,272.23,1.0,1.0,268.95,-1.0,1.0,279.76,1.0,1.0
2016-06-03,273.51,0.04300000000000004,1.0,0.0,0.0,277.39,-1.0,0.0,272.23,1.0,1.0,268.95,-1.0,1.0
2016-06-04,255.99,0.6486,1.0,0.5719,1.0,273.51,1.0,0.0,277.39,-1.0,0.0,272.23,1.0,1.0
2016-06-05,257.0,0.4588,1.0,2.7648,1.0,255.99,1.0,1.0,273.51,1.0,0.0,277.39,-1.0,0.0
2016-06-06,246.23,-0.6760999999999998,-1.0,0.29600000000000004,1.0,257.0,1.0,1.0,255.99,1.0,1.0,273.51,1.0,0.0
2016-06-07,249.99,0.2023,1.0,-0.1798,-1.0,246.23,-1.0,1.0,257.0,1.0,1.0,255.99,1.0,1.0
2016-06-08,250.02,0.25,1.0,0.0,0.0,249.99,1.0,-1.0,246.23,-1.0,1.0,257.0,1.0,1.0
2016-06-09,250.48,-0.2732,-1.0,0.9215,1.0,250.02,1.0,0.0,249.99,1.0,-1.0,246.23,-1.0,1.0
2016-06-10,251.57,0.7190999999999999,1.0,0.0,0.0,250.48,-1.0,1.0,250.02,1.0,0.0,249.99,1.0,-1.0
2016-06-11,251.21,0.0772,1.0,0.4926,1.0,251.57,1.0,0.0,250.48,-1.0,1.0,250.02,1.0,0.0
2016-06-12,248.59,-0.128,-1.0,0.0,0.0,251.21,1.0,1.0,251.57,1.0,0.0,250.48,-1.0,1.0
2016-06-13,246.87,0.0,-1.0,0.0,0.0,248.59,-1.0,0.0,251.21,1.0,1.0,251.57,1.0,0.0
2016-06-14,244.9,0.0,-1.0,0.0,0.0,246.87,-1.0,0.0,248.59,-1.0,0.0,251.21,1.0,1.0
2016-06-15,243.69,-0.2263,-1.0,0.6732,1.0,244.9,-1.0,0.0,246.87,-1.0,0.0,248.59,-1.0,0.0
2016-06-16,246.17,0.0,-1.0,0.29600000000000004,1.0,243.69,-1.0,1.0,244.9,-1.0,0.0,246.87,-1.0,0.0
2016-06-17,258.0,0.0,-1.0,0.365,1.0,246.17,-1.0,1.0,243.69,-1.0,1.0,244.9,-1.0,0.0
2016-06-18,255.73,0.4653,1.0,0.0,0.0,258.0,-1.0,1.0,246.17,-1.0,1.0,243.69,-1.0,1.0
2016-06-19,262.05,0.0,-1.0,0.7269,1.0,255.73,1.0,0.0,258.0,-1.0,1.0,246.17,-1.0,1.0
2016-06-20,261.5,0.0,-1.0,0.0,0.0,262.05,-1.0,1.0,255.73,1.0,0.0,258.0,-1.0,1.0
2016-06-21,261.92,0.5574,1.0,0.0,0.0,261.5,-1.0,0.0,262.05,-1.0,1.0,255.73,1.0,0.0
2016-06-22,250.68,-0.128,-1.0,0.0,0.0,261.92,1.0,0.0,261.5,-1.0,0.0,262.05,-1.0,1.0
2016-06-23,255.01,0.0,0.0,-0.29600000000000004,-1.0,250.68,-1.0,0.0,261.92,1.0,0.0,261.5,-1.0,0.0
2016-06-24,254.78,-0.0772,-1.0,0.3612,1.0,255.01,0.0,-1.0,250.68,-1.0,0.0,261.92,1.0,0.0
2016-06-25,263.16,0.0,-1.0,8.7058,1.0,254.78,-1.0,1.0,255.01,0.0,-1.0,250.68,-1.0,0.0
2016-06-26,270.22,0.25649999999999995,1.0,0.0,0.0,263.16,-1.0,1.0,254.78,-1.0,1.0,255.01,0.0,-1.0
2016-06-27,277.45,-0.3109,-1.0,-1.0474,-1.0,270.22,1.0,0.0,263.16,-1.0,1.0,254.78,-1.0,1.0
2016-06-28,277.38,0.5574,1.0,0.0,-1.0,277.45,-1.0,-1.0,270.22,1.0,0.0,263.16,-1.0,1.0
2016-06-29,277.92,0.0,0.0,0.5697,1.0,277.38,1.0,-1.0,277.45,-1.0,-1.0,270.22,1.0,0.0
2016-06-30,278.3,0.0,-1.0,3.7166,1.0,277.92,0.0,1.0,277.38,1.0,-1.0,277.45,-1.0,-1.0
2016-07-01,298.52,-1.289,-1.0,0.0,-1.0,278.3,-1.0,1.0,277.92,0.0,1.0,277.38,1.0,-1.0
2016-07-02,303.7,1.8679,1.0,0.0,0.0,298.52,-1.0,-1.0,278.3,-1.0,1.0,277.92,0.0,1.0
2016-07-03,295.0,0.0,-1.0,0.0,-1.0,303.7,1.0,0.0,298.52,-1.0,-1.0,278.3,-1.0,1.0
2016-07-04,298.7,0.0,-1.0,0.0,0.0,295.0,-1.0,-1.0,303.7,1.0,0.0,298.52,-1.0,-1.0
2016-07-05,302.54,0.0,-1.0,0.6486,1.0,298.7,-1.0,0.0,295.0,-1.0,-1.0,303.7,1.0,0.0
2016-07-06,312.39,1.4174,1.0,0.0,0.0,302.54,-1.0,1.0,298.7,-1.0,0.0,295.0,-1.0,-1.0
2016-07-07,308.71,-0.2732,-1.0,0.0,0.0,312.39,1.0,0.0,302.54,-1.0,1.0,298.7,-1.0,0.0
2016-07-08,296.84,1.2169,1.0,1.6986,1.0,308.71,-1.0,0.0,312.39,1.0,0.0,302.54,-1.0,1.0
2016-07-09,304.0,0.8549000000000001,1.0,0.6705,1.0,296.84,1.0,1.0,308.71,-1.0,0.0,312.39,1.0,0.0
2016-07-10,301.44,0.4119,1.0,0.6282,1.0,304.0,1.0,1.0,296.84,1.0,1.0,308.71,-1.0,0.0
2016-07-11,300.25,0.5465,1.0,0.1779,1.0,301.44,1.0,1.0,304.0,1.0,1.0,296.84,1.0,1.0
2016-07-12,305.52,0.3816,1.0,0.0,0.0,300.25,1.0,1.0,301.44,1.0,1.0,304.0,1.0,1.0
2016-07-13,302.51,0.0,-1.0,0.0,0.0,305.52,1.0,0.0,300.25,1.0,1.0,301.44,1.0,1.0
2016-07-14,305.6,0.0,-1.0,0.0,0.0,302.51,-1.0,0.0,305.52,1.0,0.0,300.25,1.0,1.0
2016-07-15,308.03,0.8169000000000001,1.0,1.3657,1.0,305.6,-1.0,0.0,302.51,-1.0,0.0,305.52,1.0,0.0
2016-07-16,313.79,-0.2732,-1.0,0.0,0.0,308.03,1.0,1.0,305.6,-1.0,0.0,302.51,-1.0,0.0
2016-07-17,310.17,0.79,1.0,0.0,0.0,313.79,-1.0,0.0,308.03,1.0,1.0,305.6,-1.0,0.0
2016-07-18,308.63,0.4588,1.0,-0.2263,-1.0,310.17,1.0,0.0,313.79,-1.0,0.0,308.03,1.0,1.0
2016-07-19,314.07,0.0,-1.0,-0.9741,-1.0,308.63,1.0,-1.0,310.17,1.0,0.0,313.79,-1.0,0.0
2016-07-20,322.83,0.6436999999999999,1.0,0.02939999999999998,1.0,314.07,-1.0,-1.0,308.63,1.0,-1.0,310.17,1.0,0.0
2016-07-21,318.89,0.0,-1.0,0.0,0.0,322.83,1.0,1.0,314.07,-1.0,-1.0,308.63,1.0,-1.0
2016-07-22,311.02,0.6895999999999999,1.0,0.0,0.0,318.89,-1.0,0.0,322.83,1.0,1.0,314.07,-1.0,-1.0
2016-07-23,295.46,-0.2877,-1.0,0.8312,1.0,311.02,1.0,0.0,318.89,-1.0,0.0,322.83,1.0,1.0
2016-07-24,308.35,0.0,-1.0,1.1529,1.0,295.46,-1.0,1.0,311.02,1.0,0.0,318.89,-1.0,0.0
2016-07-25,307.19,0.6718,1.0,0.0,0.0,308.35,-1.0,1.0,295.46,-1.0,1.0,311.02,1.0,0.0
2016-07-26,321.26,0.6588,1.0,-0.15900000000000006,-1.0,307.19,1.0,0.0,308.35,-1.0,1.0,295.46,-1.0,1.0
2016-07-27,325.22,0.0,-1.0,2.3488,1.0,321.26,1.0,-1.0,307.19,1.0,0.0,308.35,-1.0,1.0
2016-07-28,323.1,0.0,0.0,0.9540000000000001,1.0,325.22,-1.0,1.0,321.26,1.0,-1.0,307.19,1.0,0.0
2016-07-29,324.81,0.0,0.0,-0.996,-1.0,323.1,0.0,1.0,325.22,-1.0,1.0,321.26,1.0,-1.0
2016-07-30,315.88,1.3671,1.0,0.0,0.0,324.81,0.0,-1.0,323.1,0.0,1.0,325.22,-1.0,1.0
2016-07-31,317.01,0.0516,1.0,0.0,-1.0,315.88,1.0,0.0,324.81,0.0,-1.0,323.1,0.0,1.0
2016-08-01,306.11,0.0,-1.0,-0.1473,-1.0,317.01,1.0,-1.0,315.88,1.0,0.0,324.81,0.0,-1.0
2016-08-02,313.06,0.4473,1.0,0.0,0.0,306.11,-1.0,-1.0,317.01,1.0,-1.0,315.88,1.0,0.0
2016-08-03,310.83,0.0,-1.0,0.95,1.0,313.06,1.0,0.0,306.11,-1.0,-1.0,317.01,1.0,-1.0
2016-08-04,310.35,0.2325,1.0,6.6748,1.0,310.83,-1.0,1.0,313.06,1.0,0.0,306.11,-1.0,-1.0
2016-08-05,303.86,0.29600000000000004,1.0,1.2482000000000002,1.0,310.35,1.0,1.0,310.83,-1.0,1.0,313.06,1.0,0.0
2016-08-06,310.22,-0.5098,-1.0,1.649,1.0,303.86,1.0,1.0,310.35,1.0,1.0,310.83,-1.0,1.0
2016-08-07,316.83,0.0,-1.0,0.7663,1.0,310.22,-1.0,1.0,303.86,1.0,1.0,310.35,1.0,1.0
2016-08-08,325.14,1.0582,1.0,0.7419,1.0,316.83,-1.0,1.0,310.22,-1.0,1.0,303.86,1.0,1.0
2016-08-09,335.1,-0.2039,-1.0,0.0,0.0,325.14,1.0,1.0,316.83,-1.0,1.0,310.22,-1.0,1.0
2016-08-10,341.01,0.0,-1.0,1.2107,1.0,335.1,-1.0,0.0,325.14,1.0,1.0,316.83,-1.0,1.0
2016-08-11,340.37,0.8066,1.0,0.9074000000000002,1.0,341.01,-1.0,1.0,335.1,-1.0,0.0,325.14,1.0,1.0
2016-08-12,339.85,-1.1026,-1.0,0.7096,1.0,340.37,1.0,1.0,341.01,-1.0,1.0,335.1,-1.0,0.0
2016-08-13,347.32,-0.7884,-1.0,0.9496,1.0,339.85,-1.0,1.0,340.37,1.0,1.0,341.01,-1.0,1.0
2016-08-14,352.85,0.7769999999999999,1.0,0.8162999999999999,1.0,347.32,-1.0,1.0,339.85,-1.0,1.0,340.37,1.0,1.0
2016-08-15,359.65,-0.6751,-1.0,2.2509,1.0,352.85,1.0,1.0,347.32,-1.0,1.0,339.85,-1.0,1.0
2016-08-16,370.0,0.2732,1.0,6.2722000000000016,1.0,359.65,-1.0,1.0,352.85,1.0,1.0,347.32,-1.0,1.0
2016-08-17,357.32,0.0,-1.0,-0.8897000000000004,-1.0,370.0,1.0,1.0,359.65,-1.0,1.0,352.85,1.0,1.0
2016-08-18,359.01,0.0,-1.0,0.0,0.0,357.32,-1.0,-1.0,370.0,1.0,1.0,359.65,-1.0,1.0
2016-08-19,375.95,1.252,1.0,1.9476,1.0,359.01,-1.0,0.0,357.32,-1.0,-1.0,370.0,1.0,1.0
2016-08-20,380.66,1.2620999999999998,1.0,0.4767,1.0,375.95,1.0,1.0,359.01,-1.0,0.0,357.32,-1.0,-1.0
2016-08-21,375.34,0.4588,1.0,0.0,0.0,380.66,1.0,1.0,375.95,1.0,1.0,359.01,-1.0,0.0
2016-08-22,371.4,0.0,0.0,1.2789,1.0,375.34,1.0,0.0,380.66,1.0,1.0,375.95,1.0,1.0
2016-08-23,369.8,0.2732,1.0,-0.29600000000000004,-1.0,371.4,0.0,1.0,375.34,1.0,0.0,380.66,1.0,1.0
2016-08-24,372.24,0.1537,1.0,0.7444999999999999,1.0,369.8,1.0,-1.0,371.4,0.0,1.0,375.34,1.0,0.0
2016-08-25,376.4,0.4767,1.0,-0.2201,-1.0,372.24,1.0,1.0,369.8,1.0,-1.0,371.4,0.0,1.0
2016-08-26,382.61,0.0,-1.0,0.4385999999999999,1.0,376.4,1.0,-1.0,372.24,1.0,1.0,369.8,1.0,-1.0
2016-08-27,383.45,0.0,0.0,0.8975000000000002,1.0,382.61,-1.0,1.0,376.4,1.0,-1.0,372.24,1.0,1.0
2016-08-28,377.49,0.2023,1.0,0.09720000000000006,1.0,383.45,0.0,1.0,382.61,-1.0,1.0,376.4,1.0,-1.0
2016-08-29,362.37,0.12120000000000004,1.0,0.0,0.0,377.49,1.0,1.0,383.45,0.0,1.0,382.61,-1.0,1.0
2016-08-30,371.24,-0.3818,-1.0,-0.035,-1.0,362.37,1.0,0.0,377.49,1.0,1.0,383.45,0.0,1.0
2016-08-31,360.75,0.0,0.0,1.0695,1.0,371.24,-1.0,-1.0,362.37,1.0,0.0,377.49,1.0,1.0
2016-09-01,361.61,0.0,-1.0,0.659,1.0,360.75,0.0,1.0,371.24,-1.0,-1.0,362.37,1.0,0.0
2016-09-02,352.62,1.3763999999999998,1.0,1.2141,1.0,361.61,-1.0,1.0,360.75,0.0,1.0,371.24,-1.0,-1.0
2016-09-03,327.09,-1.2089999999999996,-1.0,0.8658,1.0,352.62,1.0,1.0,361.61,-1.0,1.0,360.75,0.0,1.0
2016-09-04,308.83,-0.09989999999999988,-1.0,1.2578,1.0,327.09,-1.0,1.0,352.62,1.0,1.0,361.61,-1.0,1.0
2016-09-05,313.22,0.061700000000000026,1.0,0.0,-1.0,308.83,-1.0,1.0,327.09,-1.0,1.0,352.62,1.0,1.0
2016-09-06,316.05,2.1282,1.0,0.0,0.0,313.22,1.0,-1.0,308.83,-1.0,1.0,327.09,-1.0,1.0
2016-09-07,327.22,0.5574,1.0,4.08,1.0,316.05,1.0,0.0,313.22,1.0,-1.0,308.83,-1.0,1.0
2016-09-08,329.52,-0.8157,-1.0,0.2716,1.0,327.22,1.0,1.0,316.05,1.0,0.0,313.22,1.0,-1.0
2016-09-09,323.41,0.4224000000000001,1.0,1.6116,1.0,329.52,-1.0,1.0,327.22,1.0,1.0,316.05,1.0,0.0
2016-09-10,327.78,-0.3182,-1.0,3.9387,1.0,323.41,1.0,1.0,329.52,-1.0,1.0,327.22,1.0,1.0
2016-09-11,319.57,-1.3334,-1.0,-0.2499000000000001,-1.0,327.78,-1.0,1.0,323.41,1.0,1.0,329.52,-1.0,1.0
2016-09-12,328.24,-0.0516,-1.0,0.0,0.0,319.57,-1.0,-1.0,327.78,-1.0,1.0,323.41,1.0,1.0
2016-09-13,325.26,0.4423,1.0,0.1655,1.0,328.24,-1.0,0.0,319.57,-1.0,-1.0,327.78,-1.0,1.0
2016-09-14,329.92,0.2035,1.0,3.6318,1.0,325.26,1.0,1.0,328.24,-1.0,0.0,319.57,-1.0,-1.0
2016-09-15,328.4,0.4588,1.0,2.5988,1.0,329.92,1.0,1.0,325.26,1.0,1.0,328.24,-1.0,0.0
2016-09-16,342.52,0.0,-1.0,0.0,0.0,328.4,1.0,1.0,329.92,1.0,1.0,325.26,1.0,1.0
2016-09-17,339.6,0.0,-1.0,1.4299,1.0,342.52,-1.0,0.0,328.4,1.0,1.0,329.92,1.0,1.0
2016-09-18,343.85,0.0,0.0,0.19240000000000007,1.0,339.6,-1.0,1.0,342.52,-1.0,0.0,328.4,1.0,1.0
2016-09-19,334.46,0.0,-1.0,0.0,-1.0,343.85,0.0,1.0,339.6,-1.0,1.0,342.52,-1.0,0.0
2016-09-20,335.07,0.0,-1.0,0.1255,1.0,334.46,-1.0,-1.0,343.85,0.0,1.0,339.6,-1.0,1.0
2016-09-21,323.47,2.1359,1.0,1.2703,1.0,335.07,-1.0,1.0,334.46,-1.0,-1.0,343.85,0.0,1.0
2016-09-22,319.57,0.4588,1.0,0.6369,1.0,323.47,1.0,1.0,335.07,-1.0,1.0,334.46,-1.0,-1.0
2016-09-23,325.89,0.5089,1.0,1.8349,1.0,319.57,1.0,1.0,323.47,1.0,1.0,335.07,-1.0,1.0
2016-09-24,347.09,0.031300000000000106,1.0,0.0,-1.0,325.89,1.0,1.0,319.57,1.0,1.0,323.47,1.0,1.0
2016-09-25,356.91,-0.4755,-1.0,0.0,-1.0,347.09,1.0,-1.0,325.89,1.0,1.0,319.57,1.0,1.0
2016-09-26,355.17,0.0,-1.0,0.0,0.0,356.91,-1.0,-1.0,347.09,1.0,-1.0,325.89,1.0,1.0
2016-09-27,365.22,0.4588,1.0,0.0,0.0,355.17,-1.0,0.0,356.91,-1.0,-1.0,347.09,1.0,-1.0
2016-09-28,363.53,1.1219,1.0,0.0,0.0,365.22,1.0,0.0,355.17,-1.0,0.0,356.91,-1.0,-1.0
2016-09-29,355.4,0.0,-1.0,0.3804,1.0,363.53,1.0,0.0,365.22,1.0,0.0,355.17,-1.0,0.0
2016-09-30,357.87,-0.7547999999999999,-1.0,2.1648,1.0,355.4,-1.0,1.0,363.53,1.0,0.0,365.22,1.0,0.0
2016-10-01,363.8,0.3182,1.0,3.2545,1.0,357.87,-1.0,1.0,355.4,-1.0,1.0,363.53,1.0,0.0
2016-10-02,362.33,0.0,-1.0,0.0,0.0,363.8,1.0,1.0,357.87,-1.0,1.0,355.4,-1.0,1.0
2016-10-03,362.91,0.0,0.0,0.0,0.0,362.33,-1.0,0.0,363.8,1.0,1.0,357.87,-1.0,1.0
2016-10-04,351.92,0.0258,1.0,0.0,0.0,362.91,0.0,0.0,362.33,-1.0,0.0,363.8,1.0,1.0
2016-10-05,347.46,0.0,-1.0,-0.09950000000000003,-1.0,351.92,1.0,0.0,362.91,0.0,0.0,362.33,-1.0,0.0
2016-10-06,337.86,0.0,0.0,1.3147,1.0,347.46,-1.0,-1.0,351.92,1.0,0.0,362.91,0.0,0.0
2016-10-07,341.35,-0.4019,-1.0,0.2622,1.0,337.86,0.0,1.0,347.46,-1.0,-1.0,351.92,1.0,0.0
2016-10-08,352.77,0.4939,1.0,2.211,1.0,341.35,-1.0,1.0,337.86,0.0,1.0,347.46,-1.0,-1.0
2016-10-09,352.93,0.0,-1.0,0.0,0.0,352.77,1.0,1.0,341.35,-1.0,1.0,337.86,0.0,1.0
2016-10-10,348.05,0.8379000000000001,1.0,0.5532999999999999,1.0,352.93,-1.0,0.0,352.77,1.0,1.0,341.35,-1.0,1.0
2016-10-11,345.66,0.0,0.0,1.8162,1.0,348.05,1.0,1.0,352.93,-1.0,0.0,352.77,1.0,1.0
2016-10-12,347.36,-0.29600000000000004,-1.0,0.25,1.0,345.66,0.0,1.0,348.05,1.0,1.0,352.93,-1.0,0.0
2016-10-13,353.18,0.6204,1.0,0.6729999999999999,1.0,347.36,-1.0,1.0,345.66,0.0,1.0,348.05,1.0,1.0
2016-10-14,355.9,0.0,-1.0,0.3136999999999999,1.0,353.18,1.0,1.0,347.36,-1.0,1.0,345.66,0.0,1.0
2016-10-15,355.4,0.3456,1.0,0.0,0.0,355.9,-1.0,1.0,353.18,1.0,1.0,347.36,-1.0,1.0
2016-10-16,349.59,0.0,-1.0,0.0,0.0,355.4,1.0,0.0,355.9,-1.0,1.0,353.18,1.0,1.0
2016-10-17,344.53,0.6908,1.0,0.0,0.0,349.59,-1.0,0.0,355.4,1.0,0.0,355.9,-1.0,1.0
2016-10-18,350.61,0.0,-1.0,0.0,0.0,344.53,1.0,0.0,349.59,-1.0,0.0,355.4,1.0,0.0
2016-10-19,343.4,0.0,0.0,0.0,-1.0,350.61,-1.0,0.0,344.53,1.0,0.0,349.59,-1.0,0.0
2016-10-20,363.69,-0.2109,-1.0,0.0,0.0,343.4,0.0,-1.0,350.61,-1.0,0.0,344.53,1.0,0.0
2016-10-21,362.75,0.4404,1.0,0.4019,1.0,363.69,-1.0,0.0,343.4,0.0,-1.0,350.61,-1.0,0.0
2016-10-22,366.23,-0.34589999999999993,-1.0,0.2263,1.0,362.75,1.0,1.0,363.69,-1.0,0.0,343.4,0.0,-1.0
2016-10-23,377.64,0.0,-1.0,0.5549999999999999,1.0,366.23,-1.0,1.0,362.75,1.0,1.0,363.69,-1.0,0.0
2016-10-24,379.81,0.0,-1.0,0.4588,1.0,377.64,-1.0,1.0,366.23,-1.0,1.0,362.75,1.0,1.0
2016-10-25,385.0,0.7003,1.0,0.0,0.0,379.81,-1.0,1.0,377.64,-1.0,1.0,366.23,-1.0,1.0
2016-10-26,375.1,-0.3182,-1.0,0.3182,1.0,385.0,1.0,0.0,379.81,-1.0,1.0,377.64,-1.0,1.0
2016-10-27,373.91,1.5773,1.0,0.6801,1.0,375.1,-1.0,1.0,385.0,1.0,0.0,379.81,-1.0,1.0
2016-10-28,366.48,0.5739000000000001,1.0,0.0,0.0,373.91,1.0,1.0,375.1,-1.0,1.0,385.0,1.0,0.0
2016-10-29,351.09,0.4077,1.0,0.0,0.0,366.48,1.0,0.0,373.91,1.0,1.0,375.1,-1.0,1.0
2016-10-30,344.99,0.0,-1.0,0.9499,1.0,351.09,1.0,0.0,366.48,1.0,0.0,373.91,1.0,1.0
2016-10-31,345.25,0.4588,1.0,1.7412999999999998,1.0,344.99,-1.0,1.0,351.09,1.0,0.0,366.48,1.0,0.0
