,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target
1057,2016-08-02,123.09,23968400,0.7818797356117999,1,-0.009814174241814855,-1,124.31,-0.20111012790604135,-1,-1,1,-1
1058,2016-08-03,122.51,18525300,0.4711999350069041,1,-0.004711999350069052,-1,123.09,0.0,-1,-1,1,-1
1059,2016-08-04,124.36,21066000,-1.1550349764112589,-1,0.01510080809729808,1,122.51,0.3509917557750327,1,1,-1,1
1060,2016-08-05,125.15,20184000,-0.1360217634821585,-1,0.006352524927629499,1,124.36,0.49855258925699947,1,1,-1,1
1061,2016-08-08,125.26,15233900,-0.007984031936131829,-1,0.0008789452656812191,1,125.15,0.07990411506192115,1,1,-1,1
1062,2016-08-09,125.06,19621000,0.22339237274613144,1,-0.0015966789078716292,-1,125.26,0.06386715631486371,1,-1,1,1
1063,2016-08-10,124.88,10670100,0.1519149276405195,1,-0.0014393091316168283,-1,125.06,0.007996161842308416,1,-1,1,1
1064,2016-08-11,124.9,11729500,0.23961661341852808,1,0.00016015374759770218,1,124.88,0.256245996156316,1,1,1,1
1065,2016-08-12,124.88,12159000,-0.14434643143543915,-1,-0.0001601281024821155,-1,124.9,-0.16012810248198786,-1,-1,-1,-1
1066,2016-08-15,123.9,19295100,0.8085821791689944,1,-0.007847533632286963,-1,124.88,0.02402306213965498,1,-1,1,1
1067,2016-08-16,123.3,14222400,0.16194331983805899,1,-0.004842615012106588,-1,123.9,-0.3228410008071071,-1,-1,1,-1
1068,2016-08-17,124.37,13794200,-0.5741549409671745,-1,0.008678021086780285,1,123.3,0.29197080291970756,1,1,-1,1
1069,2016-08-18,123.91,12400800,0.08063865817273488,1,-0.0036986411514031703,-1,124.37,-0.2894588727185008,-1,-1,1,-1
1070,2016-08-19,123.56,11688300,0.032362459546919124,1,-0.0028246307804050685,-1,123.91,-0.2501815834073136,-1,-1,1,-1
1071,2016-08-22,124.15,14386400,-0.6648828346712133,-1,0.004775008093234057,1,123.56,-0.18614438329556812,-1,1,-1,-1
1072,2016-08-23,124.37,13309500,0.11244076780981492,1,0.0017720499395892375,1,124.15,0.28997180829641517,1,1,1,1
1073,2016-08-24,123.48,12243700,0.7953723788864745,1,-0.007156066575540687,-1,124.37,0.08040524242180132,1,-1,1,1
1074,2016-08-25,123.89,10730800,-0.6254061078622449,-1,0.0033203757693553992,1,123.48,-0.2915451895043727,-1,1,-1,-1
1075,2016-08-26,124.96,17504800,-0.7335751713018918,-1,0.008636693841310716,1,123.89,0.12914682379529951,1,1,-1,1
1076,2016-08-29,126.54,15925900,-1.7611580217129168,-1,0.012644046094750339,1,124.96,-0.48815620998719544,-1,1,-1,-1
1077,2016-08-30,125.84,17804300,0.6003159557661856,1,-0.005531847637110787,-1,126.54,0.04741583688951166,1,-1,1,1
1078,2016-08-31,126.12,14200600,-0.4140127388535113,-1,0.002225047679593084,1,125.84,-0.19071837253656157,-1,1,-1,-1
1079,2016-09-01,126.17,13536100,0.16616553252096355,1,0.00039644782746584006,1,126.12,0.20615287028226364,1,1,1,1
1080,2016-09-02,126.51,12118800,0.2680331099723998,1,0.002694776888325201,1,126.17,0.5389553776650492,1,1,1,1
1081,2016-09-06,129.73,26278400,-2.4157259019499393,-1,0.025452533396569388,1,126.51,0.12647221563512495,1,1,-1,1
1082,2016-09-07,131.05,27990800,-0.7766840972008762,-1,0.010174978802127699,1,129.73,0.2389578355045111,1,1,-1,1
1083,2016-09-08,130.27,15676600,0.4964864039107679,1,-0.005951926745517033,-1,131.05,-0.09919877909196784,-1,-1,1,-1
1084,2016-09-09,127.1,27100700,2.0121810191966802,1,-0.024334075381899245,-1,130.27,-0.42987641053197373,-1,-1,1,-1
1085,2016-09-12,128.69,21252800,-2.1673547157827917,-1,0.01250983477576706,1,127.1,-0.8969315499606614,-1,1,-1,-1
1086,2016-09-13,127.21,18016200,0.6404748886979672,1,-0.011500505089750646,-1,128.69,-0.5128603621104955,-1,-1,1,-1
1087,2016-09-14,127.77,15691100,-0.6935140673023843,-1,0.004402169640751463,1,127.21,-0.2515525509000811,-1,1,-1,-1
1088,2016-09-15,128.35,15077200,-0.2891076730739102,-1,0.004539406746497665,1,127.77,0.16435783047664396,1,1,-1,1
1089,2016-09-16,129.07,24119200,-0.678627145085807,-1,0.005609661082976336,1,128.35,-0.11686793922867603,-1,1,-1,-1
1090,2016-09-19,128.65,14958800,0.9699022400123093,1,-0.003254048190904024,-1,129.07,0.6508096381808348,1,-1,1,1
1091,2016-09-20,128.64,11083800,0.007773027594262982,1,-7.773027594260018e-05,-1,128.65,0.0,-1,-1,1,-1
1092,2016-09-21,129.94,14068300,-0.627274839309225,-1,0.010105721393034894,1,128.64,0.3809079601990121,1,1,-1,1
1093,2016-09-22,130.08,15538300,0.3218390804597605,1,0.0010774203478529643,1,129.94,0.4309681391411438,1,1,1,1
1094,2016-09-23,127.96,28326300,-0.3135779241141357,-1,-0.016297662976629934,-1,130.08,-1.9372693726937347,-1,-1,-1,-1
1095,2016-09-26,127.31,15064900,0.04710685404726566,1,-0.005079712410128057,-1,127.96,-0.4610815879962404,-1,-1,1,-1
1096,2016-09-27,128.69,15637100,-0.8463286576287112,-1,0.010839682664362638,1,127.31,0.23564527531222773,1,1,-1,1
1097,2016-09-28,129.23,12047600,-0.015478678120874398,-1,0.004196130235449402,1,128.69,0.4040718004507034,1,1,-1,1
1098,2016-09-29,128.09,14532200,0.8437838674717474,1,-0.008821481080244387,-1,129.23,-0.038690706492287355,-1,-1,1,-1
1099,2016-09-30,128.27,18402900,-0.1874560649847763,-1,0.001405261925208956,1,128.09,-0.04684206417362969,-1,1,-1,-1
1100,2016-10-03,128.77,13156900,-0.30378563639197287,-1,0.0038980275980353696,1,128.27,0.08575660715676714,1,1,-1,1
1101,2016-10-04,128.19,14307500,0.7586900983200355,1,-0.004504154694416451,-1,128.77,0.3106313582355962,1,-1,1,1
1102,2016-10-05,128.47,12386800,-0.17153996101364433,-1,0.002184257742413598,1,128.19,0.04680552305172188,1,1,-1,1
1103,2016-10-06,128.74,11682700,-0.24137662539905183,-1,0.0021016579746244712,1,128.47,-0.03113567369813345,-1,1,-1,-1
1104,2016-10-07,128.99,12804400,0.03874767513947842,1,0.0019418983998757966,1,128.74,0.23302780798507297,1,1,1,1
1105,2016-10-10,130.24,15138700,-0.4318322023442337,-1,0.009690673695635255,1,128.99,0.5349251879990679,1,1,-1,1
1106,2016-10-11,128.88,17537900,1.0366275051831333,1,-0.010442260442260598,-1,130.24,-0.007678132678147516,-1,-1,1,-1
1107,2016-10-12,129.05,11073000,-0.031005348422618765,-1,0.001319056486654313,1,128.88,0.1008690254500275,1,1,-1,1
1108,2016-10-13,127.82,17139300,0.3041884408392596,1,-0.009531189461449152,-1,129.05,-0.6509104998062792,-1,-1,1,-1
1109,2016-10-14,127.88,13345300,0.4747451163514776,1,0.0004694101079643076,1,127.82,0.5241746205601752,1,1,1,1
1110,2016-10-17,127.54,11351700,0.5148205928236993,1,-0.0026587425711603885,-1,127.88,0.25023459493274414,1,-1,1,1
1111,2016-10-18,128.57,13504000,0.08548336959901588,1,0.00807589775756612,1,127.54,0.8938372275364596,1,1,1,1
1112,2016-10-19,130.11,16752300,-1.0641603231318972,-1,0.011977910865676344,1,128.57,0.132223691374361,1,1,-1,1
1113,2016-10-20,130.0,13167500,0.05381717536710477,1,-0.0008454384751365174,-1,130.11,-0.030743217277703835,-1,-1,1,-1
1114,2016-10-21,132.07,19088800,-1.7645245800585547,-1,0.01592307692307693,1,130.0,-0.16923076923076835,-1,1,-1,-1
1115,2016-10-24,133.28,17470200,-0.42194092827004387,-1,0.009161808132051252,1,132.07,0.4921632467630845,1,1,-1,1
1116,2016-10-25,132.29,13336800,0.9063670411985079,1,-0.007427971188475491,-1,133.28,0.16506602641056337,1,-1,1,1
1117,2016-10-26,131.04,13084700,0.45578851412943966,1,-0.009448937939375623,-1,132.29,-0.4913447728475363,-1,-1,1,-1
1118,2016-10-27,129.69,16741400,1.5560953393046997,1,-0.010302197802197766,-1,131.04,0.5341880341880472,1,-1,1,1
1119,2016-10-28,131.29,24545500,-0.6053639846743234,-1,0.012337111573752724,1,129.69,0.624566273421237,1,1,-1,1
1120,2016-10-31,130.99,15669000,0.7726687372168638,1,-0.002285017899306796,-1,131.29,0.5484042958336498,1,-1,1,1
1121,2016-11-01,129.5,22077800,1.4534662506658524,1,-0.011374914115581447,-1,130.99,0.3206351629895316,1,-1,1,1
1122,2016-11-02,127.17,39640900,2.349689011748436,1,-0.017992277992277983,-1,129.5,0.5637065637065558,1,-1,1,1
1123,2016-11-03,120.0,63766300,1.639344262295082,1,-0.056381221986317565,-1,127.17,-4.065424235275616,-1,-1,1,-1
1124,2016-11-04,120.75,30545500,-0.9699807676227081,-1,0.006250000000000089,1,120.0,-0.34166666666666384,-1,1,-1,-1
1125,2016-11-07,122.15,23008900,0.5536106814296121,1,0.011594202898550732,1,120.75,1.7225672877846776,1,1,1,1
1126,2016-11-08,124.22,19460800,-1.7946406621322606,-1,0.01694637740482996,1,122.15,-0.0982398690135117,-1,1,-1,-1
1127,2016-11-09,123.18,31916000,-1.3827160493827217,-1,-0.008372242795041007,-1,124.22,-2.1896635002415064,-1,-1,-1,-1
1128,2016-11-10,120.8,67846700,2.5256193012184376,1,-0.019321318395843612,-1,123.18,0.6088650754992694,1,-1,1,1
1129,2016-11-11,119.02,32840100,0.42667112858696987,1,-0.014735099337748303,-1,120.8,-1.051324503311255,-1,-1,1,-1
1130,2016-11-14,115.08,51377000,3.3996474439687714,1,-0.03310368005377251,-1,119.02,0.0924214417744912,1,-1,1,1
1131,2016-11-15,117.2,34681400,-0.40263856763471156,-1,0.018421967327076905,1,115.08,1.4337851929092855,1,1,-1,1
1132,2016-11-16,116.34,32397900,-1.624737945492662,-1,-0.0073378839590443334,-1,117.2,-2.3208191126279853,-1,-1,-1,-1
1133,2016-11-17,117.79,18597800,-0.838969266329941,-1,0.012463469142169448,1,116.34,0.40398831012549324,1,1,-1,1
1134,2016-11-18,117.02,22879300,1.1571923304333174,1,-0.006537057475167751,-1,117.79,0.5093811019611124,1,-1,1,1
1135,2016-11-21,121.77,35415400,-3.020304568527913,-1,0.0405913519056571,1,117.02,1.0083746368142257,1,1,-1,1
1136,2016-11-22,121.47,26089200,0.759803921568633,1,-0.002463661000246309,-1,121.77,0.5173688100517448,1,-1,1,1
1137,2016-11-23,120.84,15672100,0.32170254887404154,1,-0.005186465794023154,-1,121.47,-0.1975796492961183,-1,-1,1,-1
1138,2016-11-25,120.38,8658600,0.5206181307330052,1,-0.0038066865276399353,-1,120.84,0.14068189341277865,1,-1,1,1
1139,2016-11-28,120.41,18101300,-0.2414252414252348,-1,0.0002492108323641773,1,120.38,-0.2159827213822819,-1,1,-1,-1
1140,2016-11-29,120.87,18891000,-0.24881811395870562,-1,0.0038202807075824463,1,120.41,0.13287932895938592,1,1,-1,1
1141,2016-11-30,118.42,30188900,1.579122340425525,1,-0.02026971126003141,-1,120.87,-0.45503433440887847,-1,-1,1,-1
1142,2016-12-01,115.1,43277000,2.7707383003885804,1,-0.02803580476270906,-1,118.42,-0.03377807802736552,-1,-1,1,-1
1143,2016-12-02,115.4,25070400,-0.25193293371558184,-1,0.0026064291920071536,1,115.1,0.00868809730669428,1,1,-1,1
1144,2016-12-05,117.43,20201500,-1.2764122466580456,-1,0.01759098786828428,1,115.4,0.476603119584053,1,1,-1,1
1145,2016-12-06,117.31,19131200,0.3228821480159703,1,-0.001021885378523435,-1,117.43,0.22140849868005694,1,-1,1,1
1146,2016-12-07,117.95,21913700,-0.8119658119658144,-1,0.005455630381041798,1,117.31,-0.2642570965817085,-1,1,-1,-1
1147,2016-12-08,118.91,22442800,-0.788269198169175,-1,0.008139041966935157,1,117.95,0.02543450614667328,1,1,-1,1
1148,2016-12-09,119.68,17464700,-0.38584130179500753,-1,0.00647548566142464,1,118.91,0.26070137078462896,1,1,-1,1
1149,2016-12-12,117.77,17805500,1.2162388860929398,1,-0.01595922459893062,-1,119.68,-0.38435828877006006,-1,-1,1,-1
1150,2016-12-13,120.31,29768000,-2.0787374851518776,-1,0.021567462002207716,1,117.77,0.07642014095270733,1,1,-1,1
1151,2016-12-14,120.21,25913100,-0.1749999999999948,-1,-0.000831186102568382,-1,120.31,-0.25766769179619503,-1,-1,-1,-1
1152,2016-12-15,120.57,20139600,-0.40806129247168127,-1,0.002994759171449868,1,120.21,-0.10814408119124487,-1,1,-1,-1
1153,2016-12-16,119.87,25324300,0.8519437551695624,1,-0.005805755992369432,-1,120.57,0.2736999253545762,1,-1,1,1
1154,2016-12-19,119.24,15918100,0.508969545264914,1,-0.005255693668140604,-1,119.87,-0.016684741803629125,-1,-1,1,-1
1155,2016-12-20,119.09,13684400,0.34309623430962055,1,-0.001257967125125714,-1,119.24,0.21804763502180907,1,-1,1,1
1156,2016-12-21,119.04,10767600,-0.10090817356206234,-1,-0.0004198505332101421,-1,119.09,-0.14274918129146166,-1,-1,-1,-1
1157,2016-12-22,117.4,16258600,1.2283358573111172,1,-0.013776881720430123,-1,119.04,-0.15120967741936056,-1,-1,1,-1
1158,2016-12-23,117.27,10890000,-0.23076923076922737,-1,-0.0011073253833050467,-1,117.4,-0.3407155025553711,-1,-1,-1,-1
1159,2016-12-27,118.01,12051500,-0.8977428180574654,-1,0.0063102242687815835,1,117.27,-0.2643472328813868,-1,1,-1,-1
1160,2016-12-28,116.92,12087400,1.074540993315844,1,-0.009236505380899929,-1,118.01,0.1525294466570567,1,-1,1,1
1161,2016-12-29,116.35,9934900,0.5555555555555605,1,-0.004875128292849862,-1,116.92,0.06842285323297836,1,-1,1,1
1162,2016-12-30,115.05,18684100,1.3293310463121761,1,-0.011173184357541888,-1,116.35,0.21486892995272885,1,-1,1,1
1163,2017-01-03,116.86,20663900,-0.7153322416616378,-1,0.015732290308561492,1,115.05,0.8518035636679738,1,1,-1,1
1164,2017-01-04,118.69,19630900,-0.9698000850701833,-1,0.015659763819955597,1,116.86,0.5904501112442219,1,1,-1,1
1165,2017-01-05,120.67,19492200,-1.5227999326939274,-1,0.016682113067655324,1,118.69,0.14323026371219286,1,1,-1,1
1166,2017-01-06,123.41,28545300,-2.008596462225155,-1,0.022706555067539602,1,120.67,0.25689898069114303,1,1,-1,1
1167,2017-01-09,124.9,22880400,-1.0926750303520911,-1,0.01207357588526059,1,123.41,0.1134429948950657,1,1,-1,1
1168,2017-01-10,124.35,17324600,0.3765422207979482,1,-0.004403522818254735,-1,124.9,-0.06405124099280425,-1,-1,1,-1
1169,2017-01-11,126.09,18356500,-1.3992762364294404,-1,0.013992762364294364,1,124.35,0.0,-1,1,-1,-1
1170,2017-01-12,126.62,18653900,-0.8040761085900844,-1,0.004203346815766507,1,126.09,-0.3806804663335744,-1,1,-1,-1
1171,2017-01-13,128.34,24884300,-0.6667189583496812,-1,0.013583951982309328,1,126.62,0.6870952456167985,1,1,-1,1
1172,2017-01-17,127.87,15294500,0.1327710090596591,1,-0.0036621474209131977,-1,128.34,-0.23375409069659606,-1,-1,1,-1
1173,2017-01-18,127.92,13145900,0.3815902188303052,1,0.00039102213185260304,1,127.87,0.4223039024008697,1,1,1,1
