,date,msft_close,msft_vol,msft_intra_perc_change,msft_intra_returns,msft_pct_change,msft_pct_returns,msft_previous_close,msft_opening_change,msft_opening_returns,msft_target,msft_intra_target,msft_open_target
1305,2015-06-04,46.36,27745500,0.9189997862791189,1,-0.010458911419423789,-1,46.85,-0.12806830309498884,-1,-1,1,-1
1306,2015-06-05,46.14,25438100,0.3670913409630786,1,-0.004745470232959459,-1,46.36,-0.10785159620361767,-1,-1,1,-1
1307,2015-06-08,45.73,22121600,1.2311015118790503,1,-0.008885999133073308,-1,46.14,0.3467706978760221,1,-1,1,1
1308,2015-06-09,45.65,24406100,0.24038461538461414,1,-0.0017493986442159715,-1,45.73,0.0656024491581044,1,-1,1,1
1309,2015-06-10,46.61,28417400,-1.7907840139768514,-1,0.021029572836801735,1,45.65,0.3066812705366935,1,1,-1,1
1310,2015-06-11,46.44,27347800,0.4714959279897104,1,-0.0036472859901308663,-1,46.61,0.1072731173567843,1,-1,1,1
1311,2015-06-12,45.97,23931000,0.540891389009087,1,-0.010120585701981044,-1,46.44,-0.47372954349698293,-1,-1,1,-1
1312,2015-06-15,45.48,33254500,-0.06600660066005287,-1,-0.010659125516641277,-1,45.97,-1.1311725038068219,-1,-1,-1,-1
1313,2015-06-16,45.83,27070300,-1.0584343991179646,-1,0.007695690413368483,1,45.48,-0.285839929639392,-1,1,-1,-1
1314,2015-06-17,45.97,28704100,-0.5248195932648196,-1,0.0030547676194632167,1,45.83,-0.2181976871045198,-1,1,-1,-1
1315,2015-06-18,46.72,32658300,-1.081782778018174,-1,0.016314988035675437,1,45.97,0.5438329345225147,1,1,-1,1
1316,2015-06-19,46.1,63837000,1.474674075657187,1,-0.013270547945205435,-1,46.72,0.1498287671232883,1,-1,1,1
1317,2015-06-22,46.23,20318100,0.2158428663932688,1,0.002819956616052055,1,46.1,0.4989154013015117,1,1,1,1
1318,2015-06-23,45.91,25896500,0.4769130717537523,1,-0.006921912178239231,-1,46.23,-0.21630975556996393,-1,-1,1,-1
1319,2015-06-24,45.64,34890900,0.06568863586599767,1,-0.005881071661947179,-1,45.91,-0.5227619255064145,-1,-1,1,-1
1320,2015-06-25,45.65,20616000,0.8255485552900338,1,0.0002191060473268891,1,45.64,0.8545135845749354,1,1,1,1
1321,2015-06-26,45.26,49835300,0.8543263964950724,1,-0.008543263964950754,-1,45.65,0.0,-1,-1,1,-1
1322,2015-06-29,44.37,34081700,1.4875666074600393,1,-0.01966416261599646,-1,45.26,-0.4860804242156405,-1,-1,1,-1
1323,2015-06-30,44.15,35945400,1.252516215611725,1,-0.004958305161144927,-1,44.37,0.7662835249042224,1,-1,1,1
1324,2015-07-01,44.45,28343900,0.022492127755281175,1,0.00679501698754259,1,44.15,0.7021517553793937,1,1,1,1
1325,2015-07-02,44.4,21752000,0.17985611510790983,1,-0.0011248593925760053,-1,44.45,0.06749156355454225,1,-1,1,1
1326,2015-07-06,44.39,23034000,-0.9781619654231112,-1,-0.00022522522522516741,-1,44.4,-0.9909909909909859,-1,-1,-1,-1
1327,2015-07-07,44.3,36435800,0.09021199819577413,1,-0.0020274836674927244,-1,44.39,-0.11263798152736462,-1,-1,1,-1
1328,2015-07-08,44.24,39785900,0.4500450045004405,1,-0.0013544018058689877,-1,44.3,0.3160270880361187,1,-1,1,1
1329,2015-07-09,44.52,32424700,0.5139664804469204,1,0.006329113924050667,1,44.24,1.1528028933092178,1,1,1,1
1330,2015-07-10,44.61,25465800,0.8886914019106833,1,0.0020215633423179558,1,44.52,1.1006289308175985,1,1,1,1
1331,2015-07-13,45.54,28178300,-1.2449977767896894,-1,0.020847343644922578,1,44.61,0.8294104460883153,1,1,-1,1
1332,2015-07-14,45.62,22880300,-0.37403740374036215,-1,0.0017566974088711884,1,45.54,-0.19762845849801558,-1,1,-1,-1
1333,2015-07-15,45.76,26629600,-0.17513134851137982,-1,0.003068829460762812,1,45.62,0.131521262604126,1,1,-1,1
1334,2015-07-16,46.66,26271700,-1.4127363616605055,-1,0.019667832167832078,1,45.76,0.5463286713286714,1,1,-1,1
1335,2015-07-17,46.62,29467100,-0.15037593984962466,-1,-0.0008572653236176286,-1,46.66,-0.2357479639948552,-1,-1,-1,-1
