,date,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
416,2019-01-08,0.4588,1,3.8693,1,1.7302,0.0,3.165,0.835,1,1.8077,1,0.0,-1
417,2019-01-09,0.0,-1,1.6969,1,-0.8339000000000001,0.484,3.516,0.0,-1,-1.4619,-1,2.2812,1
418,2019-01-10,-0.03380000000000005,-1,4.4423,1,0.8963000000000001,0.0,1.505,0.495,1,-0.29600000000000004,-1,2.1518,1
419,2019-01-11,0.2732,1,0.9527,1,0.5859,0.0,0.73,0.27,1,1.67,1,2.4633,1
420,2019-01-14,0.0,-1,1.8016,1,-0.5574,0.34,0.66,0.0,-1,0.1531,1,1.1196,1
421,2019-01-15,0.17049999999999998,1,2.8347,1,1.9044,0.0,3.909,1.091,1,0.4215,1,0.6705,1
422,2019-01-17,0.7596999999999999,1,1.3164,1,-0.0258,0.23399999999999999,2.541,0.225,-1,-0.29600000000000004,-1,2.448,1
423,2019-01-18,1.4794,1,1.5313,1,0.6962,0.13,3.338,0.532,1,2.1241,1,0.7263,1
424,2019-01-22,0.2023,1,0.7498,1,0.0,0.0,3.0,0.0,-1,-0.8235000000000001,-1,1.8221,1
425,2019-01-23,1.5375,1,1.6967,1,-0.0772,0.115,1.885,0.0,-1,-0.8514,-1,0.14860000000000012,1
426,2019-01-25,0.2933,1,1.6356,1,0.0,0.0,2.0,0.0,-1,0.6369,1,6.87,1
427,2019-01-28,-0.2732,-1,1.2071,1,1.358,0.0,3.287,0.7130000000000001,1,0.35079999999999995,1,1.4138000000000002,1
428,2019-01-29,0.3561,1,0.8825,1,0.8828,0.424,3.611,0.965,1,-0.4654,-1,0.7003,1
429,2019-01-30,0.32670000000000005,1,0.4739,1,1.0971000000000002,0.364,11.377999999999998,1.258,1,-0.08340000000000003,-1,-0.5579000000000001,-1
430,2019-01-31,0.2055,1,3.3657000000000004,1,4.1881,1.247,13.388,3.365,1,1.1399,1,4.228600000000001,1
431,2019-02-01,1.3314,1,4.7567,1,-0.4588,0.231,7.769,0.0,-1,0.4588,1,3.304,1
432,2019-02-04,1.531,1,2.1887,1,0.0,0.0,2.0,0.0,-1,3.6655,1,1.4506,1
433,2019-02-06,-0.2702,-1,0.6183000000000001,1,0.2023,0.0,1.859,0.141,1,-0.2292,-1,0.7202,1
434,2019-02-07,0.0,-1,-0.3164,-1,0.0,0.0,1.0,0.0,-1,-0.5984,-1,2.2406,1
435,2019-02-08,-0.2732,-1,0.3650000000000001,1,-0.01100000000000001,0.3,4.097,0.603,-1,1.1364,1,0.6756,1
436,2019-02-11,0.0,-1,1.2990000000000002,1,0.0,0.0,1.0,0.0,-1,0.615,1,6.9064000000000005,1
437,2019-02-12,0.6676,1,2.6746,1,0.4588,0.0,1.571,0.429,1,0.1779,1,0.2732,1
438,2019-02-13,0.6048,1,0.4588,1,0.7579,0.0,1.516,0.484,1,0.8818999999999999,1,1.4169,1
439,2019-02-14,-0.6927,-1,1.5675,1,0.24669999999999995,0.473,4.4830000000000005,1.043,1,0.25,1,4.1038000000000014,1
440,2019-02-19,0.6611,1,2.9725,1,-0.128,0.158,5.8420000000000005,0.0,-1,2.0023,1,0.3182,1
441,2019-02-20,0.7889999999999999,1,1.7738999999999998,1,0.9551,0.0,2.303,0.6970000000000001,1,0.23600000000000002,1,0.0,-1
442,2019-02-22,0.0,-1,0.02300000000000002,1,0.0,0.0,1.0,0.0,-1,0.743,1,2.7305,1
443,2019-02-25,0.4588,1,1.6024,1,0.34,0.0,0.769,0.231,1,-0.027899999999999925,-1,1.0678,1
444,2019-02-26,0.2023,1,0.7210000000000001,1,0.4215,0.0,0.7809999999999999,0.21899999999999997,1,-1.7125,-1,4.5326,1
445,2019-02-27,1.3776,1,1.9327,1,0.6808,0.302,2.037,0.6609999999999999,1,0.8818999999999999,1,0.6732,1
446,2019-02-28,0.0,-1,1.4046999999999998,1,-0.4767,0.307,1.693,0.0,-1,0.8975000000000001,1,1.0270000000000001,1
447,2019-03-01,0.0,-1,1.3266,1,0.28480000000000005,0.341,2.146,0.513,1,1.6607,1,3.0998,1
448,2019-03-04,0.4028000000000001,1,0.8326,1,0.0,0.0,1.0,0.0,-1,-0.5367,-1,-0.1841,-1
449,2019-03-05,0.16619999999999996,1,0.1019,1,0.8803,0.0,1.352,0.648,1,-1.5882000000000005,-1,0.5763,1
450,2019-03-06,0.3802,1,1.3181999999999998,1,0.03500000000000003,0.21600000000000003,3.318,0.466,1,0.4714,1,0.29600000000000004,1
451,2019-03-07,0.0,-1,1.7229,1,0.4215,0.0,0.833,0.16699999999999998,1,1.8955,1,6.5562000000000005,1
452,2019-03-08,0.4947,1,1.6536,1,0.725,0.174,2.281,0.545,1,1.9287,1,2.3497000000000003,1
453,2019-03-11,0.5267,1,-0.256,-1,1.6302,0.384,6.702999999999999,0.9129999999999998,1,0.26030000000000003,1,2.2761,1
454,2019-03-12,2.0216,1,-0.1794,-1,0.4846,0.0,1.5719999999999998,0.4280000000000001,1,-0.918,-1,1.4670999999999998,1
455,2019-03-13,-0.2732,-1,0.9979,1,-1.0565,0.928,3.89,0.182,-1,0.128,1,0.0,-1
456,2019-03-14,1.4441,1,0.0837,1,-0.8928,1.455,8.558,0.986,-1,0.0772,1,0.012199999999999964,1
457,2019-03-15,1.2925,1,1.2109,1,1.8914,0.0,4.189,0.8109999999999999,1,2.115,1,0.3742,1
458,2019-03-20,1.5181999999999998,1,2.2589,1,0.4588,0.0,0.8,0.2,1,0.0,-1,0.0,-1
459,2019-03-21,1.0696,1,0.37799999999999995,1,1.2853,0.0,6.1739999999999995,0.826,1,-0.3695999999999999,-1,1.5104,1
460,2019-03-25,-1.5566,-1,0.5375000000000001,1,0.0,0.0,1.0,0.0,-1,-1.8207,-1,0.8646,1
461,2019-03-26,0.7528,1,0.1779,1,-0.305,0.416,1.4240000000000002,0.161,-1,-0.5106,-1,4.3919,1
462,2019-03-27,1.281,1,3.4413,1,0.8233999999999999,0.0,1.555,0.4450000000000001,1,-0.7269,-1,0.807,1
463,2019-03-28,0.679,1,1.6149,1,-0.7837,0.5820000000000001,5.2139999999999995,0.204,-1,0.0,-1,0.5326,1
464,2019-03-29,0.6908,1,2.2054,1,-0.6124,0.312,1.6880000000000002,0.0,-1,0.2673,1,4.2428,1
465,2019-04-01,0.2023,1,0.8170000000000001,1,0.0,0.0,3.0,0.0,-1,0.4588,1,1.6836,1
466,2019-04-02,-0.4313,-1,0.02690000000000004,1,-0.6486,0.441,2.559,0.0,-1,-0.9916,-1,0.8436999999999999,1
467,2019-04-03,0.7303999999999999,1,2.3347,1,-0.1378,0.462,5.2959999999999985,0.243,-1,-1.1074,-1,2.2356,1
468,2019-04-04,0.2716,1,1.5809999999999995,1,0.9176,0.0,2.491,0.509,1,-3.7636,-1,3.5426,1
469,2019-04-05,0.8206,1,0.6183000000000001,1,0.7841,0.27699999999999997,3.248,0.475,1,0.2023,1,6.285900000000002,1
470,2019-04-08,0.4553,1,0.9511,1,0.1027,0.0,5.877000000000001,0.12300000000000001,1,-1.7906,-1,0.7365999999999999,1
471,2019-04-09,2.3045,1,0.1033,1,0.11180000000000008,0.5579999999999999,4.731,0.7110000000000001,1,-0.3182,-1,1.6942,1
472,2019-04-10,0.7855000000000001,1,1.9569000000000003,1,-0.23350000000000004,0.495,2.158,0.348,-1,1.6816,1,2.5248,1
473,2019-04-11,-0.0867,-1,-0.1642,-1,-0.1246,0.344,3.3989999999999996,0.257,-1,1.4648,1,1.7305,1
474,2019-04-12,-0.6369,-1,0.7845,1,0.25,0.14300000000000002,2.612,0.245,1,0.2307,1,2.2046,1
475,2019-04-15,0.7723,1,1.9356,1,-0.0516,0.146,3.8539999999999996,0.0,-1,0.4215,1,2.7956000000000003,1
476,2019-04-16,0.09130000000000016,1,1.2014,1,-0.34879999999999994,0.28600000000000003,2.555,0.159,-1,0.5324000000000001,1,2.229,1
477,2019-04-17,0.624,1,-0.4953,-1,0.0,0.0,2.0,0.0,-1,-0.2732,-1,0.4404,1
478,2019-04-18,0.3558,1,2.6153,1,0.3688,0.583,2.716,0.7010000000000001,1,-0.2732,-1,0.3612,1
479,2019-04-22,0.4495,1,0.8875,1,0.1965,0.146,4.488,0.366,1,-0.29600000000000004,-1,1.281,1
480,2019-04-23,0.8140999999999998,1,6.083500000000001,1,2.7683,0.0,5.401,1.5989999999999998,1,1.7205,1,-0.7008000000000002,-1
481,2019-04-24,0.0,-1,1.8543,1,0.33030000000000004,0.138,9.512,0.35,1,-1.1842,-1,3.4761,1
482,2019-04-25,0.2023,1,1.2606,1,1.0196999999999996,1.793,23.933000000000003,2.274,1,-0.2778,-1,0.4588,1
483,2019-04-26,-0.047699999999999985,-1,4.1579000000000015,1,-0.3908000000000001,0.935,2.417,0.648,-1,-0.5186999999999999,-1,0.9103,1
484,2019-04-29,-0.6022000000000001,-1,1.3536,1,0.0,0.0,1.0,0.0,-1,0.3818,1,2.3318,1
485,2019-04-30,-1.9536,-1,1.3082,1,0.6908,0.0,4.4670000000000005,0.5329999999999999,1,-0.9639,-1,0.2117000000000001,1
486,2019-05-03,0.3182,1,0.5106,1,0.4019,0.0,3.7689999999999997,0.231,1,-0.9724,-1,0.3218,1
487,2019-05-06,0.9433,1,0.5994,1,0.0,0.0,1.0,0.0,-1,-1.5531,-1,1.515,1
488,2019-05-08,0.1552000000000001,1,0.2200000000000001,1,0.2263,0.0,1.8259999999999998,0.174,1,-0.3612,-1,1.9641,1
489,2019-05-10,-0.29600000000000004,-1,0.1779,1,-0.3818,0.187,1.714,0.099,-1,0.2263,1,0.7936000000000001,1
490,2019-05-13,0.2023,1,1.4632999999999998,1,-0.21889999999999987,0.6100000000000001,3.9419999999999997,0.44799999999999995,-1,-0.34,-1,-0.3182,-1
491,2019-05-14,-0.1027,-1,2.1247000000000003,1,-0.25,0.496,4.1419999999999995,0.36200000000000004,-1,0.0,-1,0.8868,1
492,2019-05-15,0.8428,1,1.4842,1,-0.4939,0.18600000000000003,1.814,0.0,-1,-1.6005,-1,0.0,-1
493,2019-05-16,0.7742,1,-0.04250000000000004,-1,0.6369,0.0,1.606,0.39399999999999996,1,-1.6826,-1,3.2806,1
494,2019-05-17,-0.9233,-1,1.6946,1,0.4846,0.21600000000000003,2.26,0.524,1,-1.1259,-1,0.4396,1
495,2019-05-22,-0.3987,-1,-0.5106,-1,-0.5574,0.34,1.66,0.0,-1,-0.8595,-1,-0.07350000000000001,-1
496,2019-05-23,-0.1027,-1,1.5004,1,-1.315,0.667,5.332999999999999,0.0,-1,-0.3471000000000001,-1,3.261,1
497,2019-05-24,0.5267,1,0.4568,1,-0.4014,0.912,3.58,0.508,-1,0.0,-1,7.8645999999999985,1
498,2019-05-28,0.0,-1,1.5745999999999998,1,-0.6317000000000002,0.5870000000000001,3.1820000000000004,0.231,-1,0.0,-1,1.2629,1
499,2019-05-29,-0.4729,-1,2.2367,1,0.0,0.251,1.5219999999999998,0.22699999999999998,-1,0.5023,1,-1.0437,-1
500,2019-05-30,0.06640000000000001,1,1.4534,1,0.5859,0.0,0.7140000000000001,0.28600000000000003,1,0.2374000000000001,1,2.8581,1
501,2019-05-31,-0.3566,-1,2.0339,1,-0.8449,0.575,2.425,0.0,-1,-0.4751,-1,0.8792,1
502,2019-06-03,0.4838999999999999,1,1.8619,1,-0.005100000000000049,0.9590000000000001,8.027999999999999,1.013,-1,0.3818,1,0.34,1
503,2019-06-04,0.4992,1,0.6367,1,-0.6886,0.493,5.3900000000000015,0.11699999999999999,-1,0.7579,1,1.3936,1
504,2019-06-05,-0.2450000000000001,-1,1.5981999999999998,1,0.0,0.0,3.0,0.0,-1,-0.6808,-1,0.0,-1
505,2019-06-07,1.6596000000000002,1,1.1704,1,0.7146,0.507,4.604,0.889,1,0.0,-1,0.0,-1
506,2019-06-10,0.9176,1,2.7602,1,0.4588,0.0,1.727,0.273,1,1.025,1,2.477,1
507,2019-06-11,2.1164,1,0.17339999999999994,1,0.4588,0.0,4.812,0.188,1,0.4588,1,-1.1425,-1
508,2019-06-13,2.3912,1,0.22640000000000005,1,0.11559999999999993,0.386,6.027,0.5870000000000001,1,-0.5908,-1,2.5164,1
509,2019-06-14,0.2439,1,1.2546,1,-1.4469,1.355,5.189,0.456,-1,-0.3182,-1,0.904,1
510,2019-06-17,0.0212,1,0.9541,1,-0.5267,0.23600000000000002,3.764,0.0,-1,0.4215,1,-0.14220000000000002,-1
511,2019-06-18,0.4308,1,4.0909,1,2.2253,0.155,11.435,1.41,1,0.6787000000000001,1,-0.29600000000000004,-1
512,2019-06-20,1.1124999999999998,1,3.2606,1,0.4019,0.0,0.722,0.278,1,-1.2381000000000002,-1,0.7958000000000001,1
513,2019-06-24,0.6085,1,1.9245,1,-0.3571999999999999,0.593,6.018,0.39,-1,0.9471,1,3.3484000000000003,1
514,2019-06-25,0.0,-1,2.8841,1,-0.4142,0.865,7.317,0.8180000000000001,-1,0.4717,1,5.5070000000000014,1
515,2019-06-26,0.0,-1,2.1804,1,0.6611,0.0,4.62,0.38,1,-0.0511,-1,1.2655000000000003,1
516,2019-06-27,0.6851,1,1.6501,1,0.4588,0.0,3.824,0.17600000000000002,1,0.7636,1,1.0629,1
517,2019-06-28,-0.34,-1,0.7906,1,0.3612,0.0,1.6669999999999998,0.33299999999999996,1,-1.5223,-1,3.0897,1
518,2019-07-01,1.722,1,0.4939,1,0.0,0.0,1.0,0.0,-1,0.0,-1,1.0135,1
519,2019-07-02,0.8623,1,1.3039999999999998,1,0.0,0.0,3.0,0.0,-1,-0.007499999999999951,-1,1.5620999999999998,1
520,2019-07-03,-0.1589,-1,0.8473999999999999,1,-0.6132,0.6779999999999999,4.035,0.287,-1,1.2531,1,2.9791,1
521,2019-07-04,0.2023,1,0.0516,1,0.6611,0.0,2.5639999999999996,0.436,1,0.0,-1,0.0,-1
522,2019-07-08,1.0416,1,1.9279,1,0.0911,0.35100000000000003,6.332999999999999,0.315,1,-0.2307,-1,3.8505,1
523,2019-07-09,0.2001,1,1.0556,1,0.1779,0.0,1.855,0.145,1,0.1059,1,0.9737,1
524,2019-07-10,0.5267,1,1.6903,1,1.7060999999999995,0.24600000000000002,6.6019999999999985,1.151,1,1.0011,1,0.9957,1
525,2019-07-11,1.7063,1,2.1171,1,1.4588,0.10400000000000001,4.015,0.8809999999999999,1,0.6486,1,1.1695,1
526,2019-07-12,-0.4767,-1,0.8498,1,0.8038,0.0,3.525,0.475,1,0.0,-1,1.5490000000000002,1
527,2019-07-15,-0.2158,-1,0.9915,1,0.5575000000000001,0.637,5.364,0.998,1,0.0,-1,0.0,-1
528,2019-07-16,-0.8716000000000002,-1,1.7375,1,-0.34,0.28600000000000003,2.714,0.0,-1,-0.29600000000000004,-1,2.9029,1
529,2019-07-17,-0.5781000000000001,-1,1.8014,1,0.0,0.0,1.0,0.0,-1,0.0,-1,2.8165,1
530,2019-07-18,-0.29600000000000004,-1,0.8963000000000001,1,0.35540000000000005,0.39,2.071,0.5379999999999999,1,0.0,-1,1.9009,1
531,2019-07-22,-0.4802,-1,2.1923,1,0.0,0.0,4.0,0.0,-1,-0.03510000000000002,-1,2.1981,1
532,2019-07-23,1.5823,1,2.6870000000000003,1,1.834,0.42700000000000005,6.1770000000000005,1.396,1,0.2181,1,0.9626,1
533,2019-07-24,-0.2967000000000001,-1,0.8670000000000001,1,0.4607999999999999,0.8400000000000001,16.026,1.134,1,-0.9953,-1,0.3612,1
534,2019-07-25,0.9494,1,2.0318,1,3.5549,0.509,11.445,2.045,1,-3.8933,-1,1.5012,1
535,2019-07-29,1.1284999999999998,1,1.4509999999999998,1,0.4588,0.0,0.667,0.33299999999999996,1,0.0,-1,0.2732,1
536,2019-07-31,0.5667,1,0.5798,1,0.4019,0.0,0.787,0.213,1,0.2732,1,0.7677,1
537,2019-08-02,0.16720000000000002,1,1.0204,1,0.4588,0.0,2.571,0.429,1,0.0,-1,0.9955,1
538,2019-08-05,0.5224,1,1.4082,1,0.2041,0.191,2.457,0.35200000000000004,1,-1.8555,-1,0.8461,1
539,2019-08-07,-0.2732,-1,2.7228000000000003,1,0.0,0.0,1.0,0.0,-1,0.3957,1,0.8825999999999998,1
540,2019-08-08,1.3388,1,0.4404,1,-0.3182,0.247,1.753,0.0,-1,-0.5719,-1,2.8739999999999997,1
541,2019-08-09,-0.1027,-1,0.6739999999999999,1,0.4588,0.0,2.8,0.2,1,-0.2023,-1,9.465800000000002,1
542,2019-08-13,0.025600000000000005,1,0.0752,1,0.0,0.0,3.0,0.0,-1,0.3612,1,0.0,-1
543,2019-08-14,-0.0572,-1,0.3782,1,0.0,0.0,2.0,0.0,-1,0.0,-1,0.2684,1
544,2019-08-19,-1.2166,-1,2.2115,1,1.0932,0.0,6.364000000000001,0.636,1,0.0,-1,0.0,-1
545,2019-08-20,1.2355,1,2.175,1,0.8104999999999999,0.284,11.825,0.8909999999999999,1,-0.68,-1,5.0704,1
546,2019-08-23,-0.023999999999999997,-1,-0.3915,-1,-0.17189999999999994,0.405,6.215000000000002,0.38,-1,-1.2559,-1,0.29600000000000004,1
547,2019-08-26,0.2023,1,-0.4585,-1,0.0,0.0,1.0,0.0,-1,0.7482,1,0.9559,1
548,2019-08-28,-0.5425,-1,2.3133,1,0.6386000000000001,0.168,3.515,0.318,1,-0.34,-1,0.3817999999999999,1
549,2019-08-29,0.4588,1,1.1541,1,0.4588,0.0,1.625,0.375,1,-0.5106,-1,0.34569999999999995,1
550,2019-08-30,0.3128,1,0.18120000000000006,1,-0.2732,0.29600000000000004,0.7040000000000001,0.0,-1,0.9268999999999998,1,1.2403,1
551,2019-09-03,-0.7003,-1,3.4549,1,0.8551,0.0,3.497,0.503,1,0.0,-1,1.8828,1
552,2019-09-04,-1.1868,-1,-0.4217,-1,-0.196,0.205,3.5269999999999997,0.268,-1,0.128,1,-0.9379,-1
553,2019-09-06,1.0162,1,1.5339,1,1.1535,0.0,4.348,0.652,1,0.0,-1,0.4626,1
554,2019-09-09,0.4409,1,0.7077,1,-0.5316,0.27699999999999997,1.587,0.136,-1,-0.5267,-1,1.6941,1
555,2019-09-10,0.0,-1,1.0516,1,0.5574,0.0,2.625,0.375,1,0.0,-1,2.6354,1
556,2019-09-11,0.0,-1,0.4591,1,0.0,0.0,3.0,0.0,-1,0.4588,1,1.7975,1
557,2019-09-13,0.0,-1,1.0162,1,0.305,0.205,2.415,0.38,1,0.5574,1,1.9935,1
558,2019-09-16,0.0,-1,1.898,1,-0.2732,0.12300000000000001,2.877,0.0,-1,0.9878,1,2.8752000000000004,1
559,2019-09-18,0.0,-1,1.6724,1,0.9855,0.113,5.216,0.6709999999999999,1,-0.8631,-1,1.0124,1
560,2019-09-20,0.9754,1,0.8899999999999999,1,0.0,0.0,1.0,0.0,-1,0.0,-1,0.7365999999999999,1
561,2019-09-23,0.9997,1,2.1173,1,-0.14440000000000006,0.225,2.5069999999999997,0.268,-1,0.3003,1,1.7560000000000002,1
562,2019-09-24,1.8046,1,1.5907999999999998,1,0.3308,0.17,1.263,0.5670000000000001,1,-0.128,-1,5.3469000000000015,1
563,2019-09-26,-0.3321,-1,0.1779,1,0.07319999999999993,0.5529999999999999,2.962,0.485,1,0.4588,1,5.3839,1
564,2019-09-27,0.0,-1,0.2732,1,0.9509,0.192,5.115,0.6930000000000001,1,-0.2467,-1,2.015,1
565,2019-09-30,0.0,-1,1.5793,1,0.2373,0.214,4.442,0.344,1,-0.5267,-1,0.7804,1
566,2019-10-01,-0.6476999999999999,-1,1.2734,1,-0.7311,0.8009999999999999,5.925,0.275,-1,0.2023,1,3.5622,1
567,2019-10-02,-0.2263,-1,0.5597,1,0.0,0.0,2.0,0.0,-1,0.6197999999999999,1,1.5075,1
568,2019-10-03,0.9694,1,0.14340000000000008,1,-0.1875,0.632,8.763,0.6060000000000001,-1,0.4156000000000001,1,1.3854000000000002,1
569,2019-10-04,1.1684,1,0.5179,1,-0.5913999999999999,0.463,2.537,0.0,-1,0.33030000000000004,1,1.0003,1
570,2019-10-07,-0.3566,-1,0.1815,1,0.0,0.0,2.0,0.0,-1,0.3836,1,0.2869000000000001,1
571,2019-10-08,0.14449999999999993,1,1.6380000000000001,1,1.1794,0.581,8.065999999999999,1.3530000000000002,1,0.0,-1,2.4523,1
572,2019-10-15,1.5787,1,1.4653999999999998,1,0.9694,0.0,5.468999999999999,0.531,1,0.9855,1,1.8368,1
573,2019-10-17,0.0,-1,0.1779,1,1.0373,0.0,3.318,0.6819999999999999,1,0.1027,1,-0.4855,-1
574,2019-10-22,0.6651,1,-0.4588,-1,0.4815999999999999,0.18899999999999997,4.343999999999999,0.467,1,0.0,-1,-0.4588,-1
575,2019-10-23,1.6955,1,1.2202000000000002,1,0.0,0.149,3.662,0.18899999999999997,-1,0.9405000000000002,1,3.0795,1
576,2019-10-24,0.0,-1,3.7760000000000002,1,0.1856,0.231,1.469,0.3,1,2.3835,1,0.8210999999999999,1
577,2019-10-25,-0.2299,-1,-3.072799999999998,-1,0.6367,0.0,2.501,0.499,1,0.7184,1,1.59,1
578,2019-10-28,1.2675999999999998,1,1.6658999999999995,1,-0.3412,0.21100000000000002,1.789,0.0,-1,0.6808,1,-0.27540000000000003,-1
579,2019-10-29,1.2086,1,1.7342999999999995,1,0.15549999999999994,0.174,2.6689999999999996,0.157,1,-0.19559999999999989,-1,0.0,-1
580,2019-10-30,0.2023,1,0.7498,1,0.7764000000000001,0.0,7.268000000000002,0.732,1,0.0,-1,6.8285,1
581,2019-10-31,0.6667,1,0.0,-1,2.6731000000000003,1.847,18.255,2.8999999999999995,1,0.0,-1,-0.4396,-1
582,2019-11-01,1.4025,1,1.4297,1,1.0498,0.149,4.208,0.643,1,0.0,-1,1.3644,1
583,2019-11-04,0.0,-1,2.5795,1,1.6886,0.0,3.355,0.645,1,0.4844000000000001,1,2.0099,1
584,2019-11-06,0.25349999999999995,1,1.1274,1,-0.2054,0.616,5.841,0.5429999999999999,-1,0.5994,1,0.9666,1
585,2019-11-08,-0.0276,-1,-0.2661000000000001,-1,0.4588,0.0,2.667,0.33299999999999996,1,0.3844,1,2.5502,1
586,2019-11-11,1.0796,1,0.013200000000000043,1,-0.5824999999999999,0.483,2.23,0.28700000000000003,-1,0.9176,1,0.0,-1
587,2019-11-12,0.6068,1,0.7096,1,0.1959999999999999,0.759,3.516,0.7250000000000001,1,0.0,-1,0.636,1
588,2019-11-13,1.2627999999999997,1,0.8026,1,0.25,0.109,0.703,0.187,1,0.0,-1,1.9505,1
589,2019-11-14,0.0516,1,0.7008000000000001,1,-0.4767,0.341,2.659,0.0,-1,0.8606,1,0.05170000000000002,1
590,2019-11-15,1.867,1,1.6214000000000002,1,0.344,0.078,1.473,0.449,1,0.2023,1,0.14069999999999994,1
591,2019-11-18,2.2586,1,2.1864,1,0.6249,0.0,0.6829999999999999,0.317,1,0.0,-1,0.32319999999999993,1
592,2019-11-19,1.3221999999999998,1,2.2276,1,0.0,0.0,2.0,0.0,-1,0.6042,1,2.536,1
593,2019-11-20,2.0858,1,1.2637,1,0.0,0.0,2.0,0.0,-1,0.0,-1,-0.3359,-1
594,2019-11-21,-0.3242,-1,1.8163,1,0.1779,0.0,2.898,0.102,1,1.2813,1,1.3676,1
595,2019-11-25,0.13579999999999992,1,1.7687999999999997,1,1.1626,0.221,5.6160000000000005,1.163,1,0.0,-1,0.9918,1
596,2019-11-26,0.5096,1,0.5561999999999998,1,0.2732,0.20600000000000002,1.476,0.317,1,0.4985,1,1.7488,1
597,2019-11-27,1.0534,1,2.6323,1,0.4588,0.0,0.5710000000000001,0.429,1,0.3698,1,1.673,1
598,2019-11-29,-0.5920000000000001,-1,1.9389,1,-0.7007,0.534,2.168,0.298,-1,0.0,-1,0.0,-1
599,2019-12-03,-0.3612,-1,9.2344,1,0.6242999999999999,0.536,5.609,0.855,1,-0.3612,-1,-0.19640000000000007,-1
600,2019-12-04,0.5106,1,6.156800000000001,1,0.7838,0.0,2.69,0.31,1,1.1012,1,0.0,-1
601,2019-12-10,1.5522,1,3.5639000000000003,1,0.0,0.0,1.0,0.0,-1,0.0,-1,1.1199,1
602,2019-12-11,0.3619,1,1.4207,1,2.2414,0.16,3.439,1.4010000000000002,1,0.3182,1,0.0,-1
603,2019-12-12,0.0,-1,0.9743,1,-0.5445,0.484,3.516,0.0,-1,0.5859,1,0.28679999999999994,1
604,2019-12-13,1.069,1,0.3558,1,-0.3182,0.204,2.7960000000000003,0.0,-1,0.0,-1,0.9934,1
605,2019-12-17,0.732,1,2.8521,1,-0.4983,0.25,3.75,0.0,-1,0.0,-1,0.5184,1
606,2019-12-18,0.31860000000000005,1,2.3506,1,2.324,0.0,5.317,1.6829999999999998,1,-0.5464,-1,1.3609,1
607,2019-12-19,0.0,-1,1.5212,1,1.6682,1.02,5.432,2.5490000000000004,1,-0.7845,-1,1.7727,1
608,2019-12-20,0.1783,1,0.9277,1,0.4588,0.0,2.8,0.2,1,0.0,-1,1.9703,1
609,2019-12-23,1.1293,1,0.15749999999999992,1,0.0,0.0,1.0,0.0,-1,1.6733999999999998,1,0.4728,1
610,2019-12-24,0.2023,1,2.0037,1,0.3818,0.0,0.833,0.16699999999999998,1,-0.2732,-1,1.3794,1
611,2019-12-26,0.5267,1,8.1899,1,0.7906,0.0,1.5619999999999998,0.43799999999999994,1,4.382,1,4.2849,1
612,2019-12-27,0.2023,1,0.4404,1,-0.12110000000000005,0.445,2.165,0.39,-1,1.418,1,-0.4054,-1
613,2019-12-30,0.4939,1,0.4423,1,2.2739,0.0,5.745,1.255,1,-1.7052,-1,8.694500000000001,1
614,2019-12-31,-0.8227,-1,0.3612,1,0.0,0.0,2.0,0.0,-1,-0.0276,-1,0.3833,1
615,2020-01-06,1.5114,1,1.7295000000000005,1,1.7569,0.392,10.817,1.791,1,0.0,-1,0.0,-1
616,2020-01-07,1.4787,1,5.5562999999999985,1,-2.669399999999999,3.6000000000000005,18.513,1.886,-1,6.3832,1,2.1536,1
617,2020-01-08,0.2585,1,3.594,1,-1.1541,2.7380000000000004,13.276,1.985,-1,4.572800000000001,1,0.8011,1
618,2020-01-09,2.9779,1,2.2028,1,1.7984,0.0,13.714,1.286,1,4.6815,1,0.4588,1
619,2020-01-10,2.7823,1,3.2329,1,3.1639,0.466,18.823,2.7119999999999997,1,4.6998,1,2.3744000000000005,1
620,2020-01-11,-0.12080000000000002,-1,0.3443,1,1.092,0.156,2.141,0.703,1,0.8803,1,0.1641999999999999,1
621,2020-01-12,0.0,-1,-0.0363,-1,0.6249,0.0,1.579,0.42100000000000004,1,-0.4767,-1,-0.9533,-1
622,2020-01-13,2.2006,1,5.225000000000001,1,2.1301,0.5640000000000001,11.599,1.837,1,3.7852,1,0.8718,1
623,2020-01-14,2.4488,1,4.073099999999998,1,3.8306000000000013,1.13,17.507,3.364,1,2.3926,1,2.2295,1
624,2020-01-15,1.9462,1,6.870700000000001,1,2.6552,0.0,6.986999999999997,2.013,1,2.5481000000000003,1,0.6486,1
625,2020-01-16,1.5267999999999995,1,5.8211,1,2.2547,1.4500000000000002,15.456,3.094,1,4.8645,1,-0.18760000000000004,-1
626,2020-01-17,5.3447,1,4.3123000000000005,1,2.0786,1.1900000000000002,20.458,2.353,1,-1.0176000000000005,-1,3.9189,1
627,2020-01-18,1.1872000000000005,1,1.4745,1,-0.09369999999999998,0.196,1.6369999999999998,0.16699999999999998,-1,-1.4495999999999998,-1,0.4019,1
628,2020-01-19,0.6222,1,0.9059999999999999,1,0.1079,0.703,2.762,0.535,1,0.7769999999999999,1,0.25649999999999995,1
