,date,open,high,low,close,volume,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
655,2017-06-21,374.35,376.99,368.02,376.4,4923200,-0.5476126531703553,-1,0.011175596689651844,1,372.23999,0.5668429122835594,1,1,-1,1,0.4767,1.0,-0.2201,-1.0
656,2017-06-22,377.99,385.0,373.57,382.61,7529800,-1.2222532665481478,-1,0.01649838230337486,1,376.399994,0.4224218983382834,1,1,-1,1,0.0,-1.0,0.4385999999999999,1.0
657,2017-06-23,382.45,386.99,379.35,383.45,6445800,-0.26147207965050345,-1,0.0021955177149912686,1,382.609985,-0.04181098410172947,-1,1,-1,-1,0.0,0.0,0.8975000000000002,1.0
658,2017-06-26,386.69,386.95,373.1,377.49,6604100,2.3791698653744904,1,-0.015543152467028863,-1,383.450012,0.8449575951506236,1,-1,1,1,0.2023,1.0,0.09720000000000006,1.0
659,2017-06-27,376.4,376.4,362.02,362.37,6996400,3.727417434549687,1,-0.04005402898233135,-1,377.48999,-0.2887483188627029,-1,-1,1,-1,0.12120000000000004,1.0,0.0,0.0
660,2017-06-28,366.68,371.74,362.52,371.24,6302500,-1.2435903477286128,-1,0.024477730282276733,1,362.369995,1.189391522330652,1,1,-1,1,-0.3818,-1.0,-0.035,-1.0
661,2017-06-29,370.61,371.0,354.1,360.75,8221000,2.660474730598529,1,-0.02825662720225797,-1,371.23999,-0.16970289219110873,-1,-1,1,-1,0.0,0.0,1.0695,1.0
662,2017-06-30,363.71,366.77,359.62,361.61,5848500,0.5773847438796389,1,0.002383880803880745,1,360.75,0.8205103257103264,1,1,1,1,0.0,-1.0,0.659,1.0
663,2017-07-03,370.24,371.35,351.5,352.62,6305400,4.759073972533319,1,-0.02486101151216824,-1,361.609985,2.386550526252748,1,-1,1,1,1.3763999999999998,1.0,1.2141,1.0
664,2017-07-05,347.2,347.24,326.33,327.09,17046700,5.792055099352942,1,-0.07240088299587223,-1,352.619995,-1.5370605969182212,-1,-1,1,-1,-1.2089999999999996,-1.0,0.8658,1.0
665,2017-07-06,317.26,320.79,306.3,308.83,19324500,2.657133812736123,1,-0.055825641943509585,-1,327.089996,-3.0052848207561698,-1,-1,1,-1,-0.09989999999999988,-1.0,1.2578,1.0
666,2017-07-07,313.5,317.0,307.38,313.22,14176900,0.08931387559809638,1,0.014214986189148737,1,308.829987,1.5121630659525245,1,1,1,1,0.061700000000000026,1.0,0.0,-1.0
667,2017-07-10,312.9,317.94,303.13,316.05,13820900,-1.0067095111545423,-1,0.009035141405289826,1,313.22000099999997,-0.10216684725697818,-1,1,-1,-1,2.1282,1.0,0.0,0.0
668,2017-07-11,316.0,327.28,314.3,327.22,11559400,-3.5506332278480914,-1,0.03534255157130395,1,316.049988,-0.01581648533395446,-1,1,-1,-1,0.5574,1.0,4.08,1.0
669,2017-07-12,330.4,333.1,324.5,329.52,10346100,0.2663453438198255,1,0.00702887351925674,1,327.22000099999997,0.9718210959849072,1,1,1,1,-0.8157,-1.0,0.2716,1.0
670,2017-07-13,330.11,331.6,319.97,323.41,8594500,2.029620824707856,1,-0.01854207697245336,-1,329.519989,0.1790471047873169,1,-1,1,1,0.4224000000000001,1.0,1.6116,1.0
671,2017-07-14,323.19,328.42,321.22,327.78,5625200,-1.4202162726556251,-1,0.01351224435221865,1,323.410004,-0.068025725017468,-1,1,-1,-1,-0.3182,-1.0,3.9387,1.0
672,2017-07-17,325.54,327.1,313.45,319.57,9876900,1.8338765850436598,1,-0.025047263484798687,-1,327.7799990000001,-0.6833821486466092,-1,-1,1,-1,-1.3334,-1.0,-0.2499000000000001,-1.0
673,2017-07-18,317.5,329.13,315.66,328.24,6373700,-3.3826740157480244,-1,0.02713015242384742,1,319.570007,-0.6477475841467111,-1,1,-1,-1,-0.0516,-1.0,0.0,0.0
674,2017-07-19,328.23,331.65,323.22,325.26,6357000,0.9048535784255172,1,-0.00907866223125331,-1,328.23999,-0.0030401536388016226,-1,-1,1,-1,0.4423,1.0,0.1655,1.0
675,2017-07-20,326.9,330.22,324.2,329.92,5166200,-0.9238357465372088,-1,0.014327008721422453,1,325.26001,0.5042070803601002,1,1,-1,1,0.2035,1.0,3.6318,1.0
676,2017-07-21,329.46,331.26,325.8,328.4,4901600,0.32173770076986674,1,-0.0046072349057527644,-1,329.920013,-0.13943440284720796,-1,-1,1,-1,0.4588,1.0,2.5988,1.0
677,2017-07-24,330.24,343.4,330.01,342.52,8637100,-3.718507561728073,-1,0.04299633147983562,1,328.399994,0.5602911186411244,1,1,-1,1,0.0,-1.0,0.0,0.0
678,2017-07-25,345.0,345.6,334.15,339.6,6989200,1.5652156521739111,1,-0.00852500027377967,-1,342.519989,0.7240485459667554,1,-1,1,1,0.0,-1.0,1.4299,1.0
679,2017-07-26,340.36,345.5,338.12,343.85,4820800,-1.02539110171838,-1,0.012514722982660986,1,339.600006,0.2237865095915184,1,1,-1,1,0.0,0.0,0.19240000000000007,1.0
680,2017-07-27,346.0,347.5,326.29,334.46,8302400,3.3352627167630047,1,-0.027308462516065786,-1,343.850006,0.625270892099386,1,-1,1,1,0.0,-1.0,0.0,-1.0
681,2017-07-28,336.89,339.6,332.51,335.07,4880400,0.5402380358468118,1,0.0018238833236110528,1,334.459991,0.7265514756292638,1,1,1,1,0.0,-1.0,0.1255,1.0
682,2017-07-31,335.5,341.49,321.04,323.47,8535100,3.585692697466478,1,-0.034619648902206916,-1,335.070007,0.12832930164352924,1,-1,1,1,2.1359,1.0,1.2703,1.0
683,2017-08-01,323.0,324.45,316.13,319.57,8303100,1.061917337461308,1,-0.012056740927885893,-1,323.47000099999997,-0.14529971822641075,-1,-1,1,-1,0.4588,1.0,0.6369,1.0
684,2017-08-02,318.94,327.12,311.22,325.89,13091500,-2.179097308715767,-1,0.019776599372794083,1,319.570007,-0.1971414670338518,-1,1,-1,-1,0.5089,1.0,1.8349,1.0
685,2017-08-03,345.33,350.0,343.15,347.09,13535000,-0.5096600545147468,-1,0.06505256382279767,1,325.890015,5.965194116180579,1,1,-1,1,0.031300000000000106,1.0,0.0,-1.0
686,2017-08-04,347.0,357.27,343.3,356.91,9268900,-2.855908933717584,-1,0.02829239711074827,1,347.089996,-0.025928721956015432,-1,1,-1,-1,-0.4755,-1.0,0.0,-1.0
687,2017-08-07,357.35,359.48,352.75,355.17,6324500,0.6100442041128787,1,-0.004875153345379579,-1,356.910004,0.12328093779069095,1,-1,1,1,0.0,-1.0,0.0,0.0
688,2017-08-08,357.53,368.58,357.4,365.22,7449800,-2.1508690240003987,-1,0.02829627398752277,1,355.170013,0.6644665691413676,1,1,-1,1,0.4588,1.0,0.0,0.0
689,2017-08-09,361.0,370.0,358.95,363.53,6892100,-0.7008307479224466,-1,-0.00462735336337705,-1,365.22000099999997,-1.1554682077775824,-1,-1,-1,-1,1.1219,1.0,0.0,0.0
690,2017-08-10,361.6,366.65,354.66,355.4,7092900,1.7146050600452742,1,-0.022364055297675826,-1,363.52999900000003,-0.5309033656944566,-1,-1,1,-1,0.0,-1.0,0.3804,1.0
691,2017-08-11,356.97,361.26,353.62,357.87,4365800,-0.25212034554131885,-1,0.006949918519131959,1,355.399994,0.441757745218188,1,1,-1,1,-0.7547999999999999,-1.0,2.1648,1.0
692,2017-08-14,364.63,367.66,362.6,363.8,4519200,0.22763266561126755,1,0.01657024361598114,1,357.869995,1.888956910176268,1,1,1,1,0.3182,1.0,3.2545,1.0
693,2017-08-15,365.2,365.49,359.37,362.33,3085100,0.7858775754914263,1,-0.004040684575283615,-1,363.799988,0.38483343765256817,1,-1,1,1,0.0,-1.0,0.0,0.0
694,2017-08-16,363.0,366.5,362.52,362.91,3413800,0.024792286501373304,1,0.0016007976728682485,1,362.329987,0.1849178991635553,1,1,1,1,0.0,0.0,0.0,0.0
695,2017-08-17,361.21,363.3,351.59,351.92,5027700,2.5719050501014573,1,-0.03028296513975415,-1,362.910004,-0.4684392773035853,-1,-1,1,-1,0.0258,1.0,0.0,0.0
696,2017-08-18,352.91,354.0,345.8,347.46,5408200,1.5443067462604467,1,-0.012673396894879008,-1,351.920013,0.281311367194122,1,-1,1,1,0.0,-1.0,-0.09950000000000003,-1.0
697,2017-08-21,345.82,345.82,331.85,337.86,6495400,2.301781805238348,1,-0.027629097590116558,-1,347.459991,-0.4719921839864512,-1,-1,1,-1,0.0,0.0,1.3147,1.0
698,2017-08-22,341.13,342.24,337.37,341.35,4322000,-0.06449183501170609,-1,0.010329784984747459,1,337.859985,0.9678624711949798,1,1,-1,1,-0.4019,-1.0,0.2622,1.0
699,2017-08-23,338.99,353.49,338.3,352.77,4954500,-4.065016492079908,-1,0.03345534729535049,1,341.350006,-0.691377166696177,-1,1,-1,-1,0.4939,1.0,2.211,1.0
700,2017-08-24,352.52,356.66,349.74,352.93,4584700,-0.11630659616298095,-1,0.0004535646596628418,1,352.769989,-0.07086770637963764,-1,1,-1,-1,0.0,-1.0,0.0,0.0
701,2017-08-25,354.24,355.69,347.3,348.05,3484000,1.7474035046127891,1,-0.013827118966338592,-1,352.929993,0.3711775779849781,1,-1,1,1,0.8379000000000001,1.0,0.5532999999999999,1.0
702,2017-08-28,347.28,347.35,339.72,345.66,3764000,0.4664809389152345,1,-0.006866783744868155,-1,348.049988,-0.221229428687684,-1,-1,1,-1,0.0,0.0,1.8162,1.0
703,2017-08-29,339.48,349.05,338.75,347.36,4073700,-2.321189391030156,-1,0.004918072615656133,1,345.660004,-1.7878820021074882,-1,1,-1,-1,-0.29600000000000004,-1.0,0.25,1.0
704,2017-08-30,349.67,353.47,347.0,353.18,3412900,-1.0037978292408052,-1,0.016754975389580373,1,347.359985,0.6650242111220694,1,1,-1,1,0.6204,1.0,0.6729999999999999,1.0
705,2017-08-31,353.55,358.44,352.82,355.9,4072800,-0.6646884683248829,-1,0.007701458332607157,1,353.179993,0.10476103044714664,1,1,-1,1,0.0,-1.0,0.3136999999999999,1.0
706,2017-09-01,356.12,357.59,353.69,355.4,3049500,0.20217932441564385,1,-0.0014048890374525054,-1,355.899994,0.06181539862572315,1,-1,1,1,0.3456,1.0,0.0,0.0
707,2017-09-05,353.8,355.49,345.89,349.59,3835100,1.18993559717136,1,-0.01634777180103164,-1,355.399994,-0.4501986570095461,-1,-1,1,-1,0.0,-1.0,0.0,0.0
708,2017-09-06,349.5,350.98,341.56,344.53,4091400,1.4220317596566432,1,-0.014474089813485302,-1,349.589996,-0.025743299588007973,-1,-1,1,-1,0.6908,1.0,0.0,0.0
709,2017-09-07,345.98,352.48,343.45,350.61,4239200,-1.3382200857840902,-1,0.017647188975262296,1,344.52999900000015,0.4208666891732578,1,1,-1,1,0.0,-1.0,0.0,0.0
710,2017-09-08,348.99,349.78,342.3,343.4,3263500,1.6017639932881698,1,-0.020564134817780518,-1,350.609985,-0.46205044616741797,-1,-1,1,-1,0.0,0.0,0.0,-1.0
711,2017-09-11,351.35,363.71,350.0,363.69,7667100,-3.512166156046681,-1,0.05908563877260864,1,343.399994,2.3150879845385246,1,1,-1,1,-0.2109,-1.0,0.0,0.0
712,2017-09-12,364.49,368.76,360.4,362.75,5972900,0.4773766215088589,1,-0.002584624253707091,-1,363.690002,0.2199642540627182,1,-1,1,1,0.4404,1.0,0.4019,1.0
713,2017-09-13,363.82,368.07,359.59,366.23,4185200,-0.6624165668822097,-1,0.009593414197105464,1,362.75,0.29497091660922825,1,1,-1,1,-0.34589999999999993,-1.0,0.2263,1.0
714,2017-09-14,364.33,377.96,362.63,377.64,7202500,-3.65328918149139,-1,0.031155294916560106,1,366.230011,-0.5188061990910879,-1,1,-1,-1,0.0,-1.0,0.5549999999999999,1.0
715,2017-09-15,374.51,380.0,372.7,379.81,5420500,-1.415179263165752,-1,0.005746168080202008,1,377.640015,-0.8288329826488283,-1,1,-1,-1,0.0,-1.0,0.4588,1.0
716,2017-09-18,380.25,389.61,377.68,385.0,7188000,-1.2491781722550954,-1,0.013664732438138705,1,379.809998,0.11584792457201,1,1,-1,1,0.7003,1.0,0.0,0.0
717,2017-09-19,380.0,382.39,373.57,375.1,6451900,1.289472105263156,1,-0.02571427012987016,-1,385.0,-1.2987012987012987,-1,-1,1,-1,-0.3182,-1.0,0.3182,1.0
718,2017-09-20,373.0,378.25,371.07,373.91,4919100,-0.24396890080429354,-1,-0.0031724926178753328,-1,375.100006,-0.5598522970964729,-1,-1,-1,-1,1.5773,1.0,0.6801,1.0
719,2017-09-21,374.9,376.83,364.51,366.48,4618200,2.2459277500015116,1,-0.019871073040345855,-1,373.910004,0.26476691968904303,1,-1,1,1,0.5739000000000001,1.0,0.0,0.0
720,2017-09-22,366.49,369.9,350.88,351.09,8159400,4.202023089361866,1,-0.041994145759835184,-1,366.480011,0.0027229315925738394,1,-1,1,1,0.4077,1.0,0.0,0.0
721,2017-09-25,353.15,357.47,342.88,344.99,7605900,2.3106340474693643,1,-0.017374479676145468,-1,351.089996,0.5867435767096045,1,-1,1,1,0.0,-1.0,0.9499,1.0
722,2017-09-26,350.93,351.24,340.9,345.25,7156300,1.6185544448462188,1,0.0007536740413831566,1,344.98999,1.7217899568622403,1,1,1,1,0.4588,1.0,1.7412999999999998,1.0
723,2017-09-27,349.9,351.49,340.5,340.97,6060300,2.5521558025519786,1,-0.012396811006517128,-1,345.25,1.346848370745834,1,-1,1,1,-0.5574,-1.0,0.2263,1.0
724,2017-09-28,339.88,342.75,335.4,339.6,5319600,0.08238172174911414,1,-0.0040179341173183225,-1,340.97000099999997,-0.3196750437877921,-1,-1,1,-1,0.0,-1.0,1.2932,1.0
725,2017-09-29,341.86,344.68,338.6,341.1,5107100,0.2223070945258443,1,0.004416961052703838,1,339.600006,0.6654826148619052,1,1,1,1,1.6685,1.0,1.4043,1.0
726,2017-10-02,342.52,343.7,335.51,341.53,5286800,0.2890313067246938,1,0.001260606837984124,1,341.100006,0.4162952140200202,1,1,1,1,1.3095,1.0,0.2669,1.0
727,2017-10-03,335.9,348.55,331.28,348.14,10153600,-3.643947966250935,-1,0.019354130001329573,1,341.5299990000001,-1.6484657325812364,-1,1,-1,-1,1.525,1.0,0.0,0.0
728,2017-10-04,351.25,358.62,349.6,355.01,8163500,-1.0704654804270526,-1,0.019733425357610912,1,348.140015,0.8933144327003015,1,1,-1,1,0.8232999999999999,1.0,0.0,-1.0
729,2017-10-05,356.0,357.44,351.35,355.33,4171700,0.1882058988763997,1,0.0009013182473360805,1,355.01001,0.2788625593965583,1,1,1,1,0.3818,1.0,3.8363,1.0
730,2017-10-06,353.1,360.1,352.25,356.88,4297500,-1.0705179653834318,-1,0.0043621930507091716,1,355.329987,-0.6275803004490046,-1,1,-1,-1,0.4019,1.0,0.7047,1.0
731,2017-10-09,349.65,351.75,342.67,342.94,7493700,1.919059663990728,1,-0.03906075656998487,-1,356.880005,-2.0258941097022207,-1,-1,1,-1,0.3657,1.0,0.0,-1.0
732,2017-10-10,346.8,355.63,345.53,355.59,6978500,-2.53460447063222,-1,0.03688690128368277,1,342.940002,1.1255572337694195,1,1,-1,1,2.48,1.0,0.0,0.0
733,2017-10-11,353.89,357.6,351.15,354.6,4500800,-0.2006247619051932,-1,-0.0027840771988422164,-1,355.589996,-0.4780733482727056,-1,-1,-1,-1,0.02280000000000004,1.0,-0.3566,-1.0
734,2017-10-12,352.95,359.78,352.64,355.68,4087000,-0.7734752534871735,-1,0.003045648566627479,1,354.600006,-0.4653113288441378,-1,1,-1,-1,0.0,-1.0,2.0717,1.0
735,2017-10-13,356.98,358.49,353.68,355.57,3540500,0.39498121927057,1,-0.0003092274014975249,-1,355.679993,0.36550214394543296,1,-1,1,1,0.0,0.0,0.0,0.0
