,date,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change
1364,2015-08-28,16649.419922,16669.970703,16535.179688,16643.009766,131790000,-0.038500776784010135,-1,1.0,2.267412996619381
1365,2015-08-31,16632.019531,16632.019531,16444.050781,16528.029297,141440000,-0.6252411729446085,-1,-1.0,-0.038500776784010135
1366,2015-09-01,16528.029297,16528.029297,15979.950195,16058.349609,171390000,-2.8417162116553825,-1,-1.0,-0.6252411729446085
1367,2015-09-02,16058.349609,16352.580078,16058.349609,16351.379883000001,133480000,1.8247844961338369,1,-1.0,-2.8417162116553825
1368,2015-09-03,16364.339844,16550.070313,16317.30957,16374.759766,109730000,0.06367456371189704,1,1.0,1.8247844961338369
1369,2015-09-04,16371.759766,16371.759766,16026.610352000002,16102.379883000001,127270000,-1.6453935731419151,-1,1.0,0.06367456371189704
1370,2015-09-08,16109.929688,16503.410156,16109.929688,16492.679688,123870000,2.375863876582302,1,-1.0,-1.6453935731419151
1371,2015-09-09,16505.039063,16664.650391,16220.099609,16253.570313,118790000,-1.5235877300268101,-1,1.0,2.375863876582302
1372,2015-09-10,16252.570313,16441.939453,16212.080078,16330.400391,122690000,0.47887858044056475,1,-1.0,-1.5235877300268101
1373,2015-09-11,16330.400391,16434.759766,16244.650391,16433.089844,104630000,0.6288238533122139,1,1.0,0.47887858044056475
1374,2015-09-14,16450.859375,16450.859375,16330.870116999999,16370.959961000002,92660000,-0.4856853504043628,-1,1.0,0.6288238533122139
1375,2015-09-15,16382.580078,16644.109375,16382.580078,16599.849609,93050000,1.3262229146175146,1,-1.0,-0.4856853504043628
1376,2015-09-16,16599.509766,16755.980469,16593.900391,16739.949219,99620000,0.846045786771695,1,1.0,1.3262229146175146
1377,2015-09-17,16738.080078,16933.429688,16639.929688,16674.740234,129600000,-0.3784176184175994,-1,1.0,0.846045786771695
1378,2015-09-18,16674.740234,16674.740234,16343.759766,16384.580078,341690000,-1.7401179984103237,-1,-1.0,-0.3784176184175994
1379,2015-09-21,16406.099609,16578.599609,16391.880859,16510.189453,90730000,0.6344581983575001,1,-1.0,-1.7401179984103237
1380,2015-09-22,16477.449219,16477.449219,16221.730469,16330.469727000002,119010000,-0.8920039142376237,-1,1.0,0.6344581983575001
1381,2015-09-23,16332.80957,16355.290038999998,16211.980469,16279.889647999998,86030000,-0.32400991252113737,-1,-1.0,-0.8920039142376237
1382,2015-09-24,16257.110352000002,16257.110352000002,16016.360352000002,16201.320313,122220000,-0.3431731580338192,-1,-1.0,-0.32400991252113737
1383,2015-09-25,16205.070313,16465.230469,16205.070313,16314.669922,130790000,0.6763291172644662,1,-1.0,-0.3431731580338192
1384,2015-09-28,16313.259766,16313.259766,15981.849609,16001.889647999998,139930000,-1.9086934338467194,-1,1.0,0.6763291172644662
1385,2015-09-29,16001.759766,16118.889647999998,15942.370116999999,16049.129883000001,121160000,0.2960306722055198,1,-1.0,-1.9086934338467194
1386,2015-09-30,16057.080078,16297.599609,16057.080078,16284.700195,145740000,1.4175685485424192,1,1.0,0.2960306722055198
1387,2015-10-01,16278.620116999999,16348.870116999999,16073.820313,16272.009766,111420000,-0.04060756349425508,-1,1.0,1.4175685485424192
1388,2015-10-02,16258.25,16472.769531,16013.660156,16472.369141,136870000,1.3169876278197175,1,-1.0,-0.04060756349425508
1389,2015-10-05,16502.099609,16798.369141,16502.099609,16776.429688,127660000,1.662395001242047,1,1.0,1.3169876278197175
1390,2015-10-06,16774.019531,16865.089844,16746.029297,16790.189453,120010000,0.09639861197319904,1,1.0,1.662395001242047
1391,2015-10-07,16805.419922,16963.300781,16765.0,16912.289063,115690000,0.6359206821133738,1,1.0,0.09639861197319904
1392,2015-10-08,16904.169922,17081.279297,16859.339844,17050.75,100730000,0.8671237847013819,1,1.0,0.6359206821133738
1393,2015-10-09,17054.689453,17110.880859,17027.230469,17084.490234,103730000,0.17473657953214528,1,1.0,0.8671237847013819
1394,2015-10-12,17082.289063,17139.210938,17064.580078,17131.859375,72500000,0.29018541845992074,1,1.0,0.17473657953214528
1395,2015-10-13,17113.550781,17172.810547,17034.449219,17081.890625,99400000,-0.1850005086913455,-1,1.0,0.29018541845992074
1396,2015-10-14,17079.080078,17111.380859,16887.669922,16924.75,120110000,-0.9036205538891734,-1,-1.0,-0.1850005086913455
1397,2015-10-15,16944.859375,17144.419922,16933.570313,17141.75,122960000,1.1619490055520159,1,-1.0,-0.9036205538891734
1398,2015-10-16,17141.75,17220.019531,17107.349609,17215.970703,145880000,0.43298206425831115,1,1.0,1.1619490055520159
1399,2015-10-19,17209.429688,17235.949219,17129.189453,17230.539063,118430000,0.12266167666624886,1,1.0,0.43298206425831115
1400,2015-10-20,17228.470703,17264.880859,17147.990234,17217.109375,106670000,-0.06594507542692514,-1,1.0,0.12266167666624886
1401,2015-10-21,17225.929688,17314.990234,17153.130859,17168.609375,107100000,-0.33275599075462897,-1,-1.0,-0.06594507542692514
1402,2015-10-22,17180.880859,17505.179688,17180.880859,17489.160156,152420000,1.7943160163322622,1,-1.0,-0.33275599075462897
1403,2015-10-23,17525.109375,17679.369141,17525.109375,17646.699219,158090000,0.693803624264104,1,1.0,1.7943160163322622
1404,2015-10-26,17649.570313,17660.699219,17602.509766,17623.050781,116660000,-0.1502559639112866,-1,1.0,0.693803624264104
1405,2015-10-27,17608.890625,17635.179688,17540.570313,17581.429688,113960000,-0.1559492734937686,-1,-1.0,-0.1502559639112866
1406,2015-10-28,17586.689453,17779.949219,17556.710938,17779.519531,115630000,1.0964546711041687,1,-1.0,-0.1559492734937686
1407,2015-10-29,17771.5,17786.0,17684.720703,17755.800781,90300000,-0.08833930169089985,-1,1.0,1.0964546711041687
1408,2015-10-30,17756.599609,17799.960938,17662.869141,17663.539063,149250000,-0.5240899048758892,-1,-1.0,-0.08833930169089985
1409,2015-11-02,17672.619141,17845.900391,17655.019531,17828.759766,100840000,0.8835171728323956,1,-1.0,-0.5240899048758892
1410,2015-11-03,17819.740234,17977.849609,17796.019531,17918.150391,92290000,0.5522536002642295,1,1.0,0.8835171728323956
1411,2015-11-04,17929.580078,17964.119141,17828.830078,17867.580078,99890000,-0.3457972787442769,-1,1.0,0.5522536002642295
1412,2015-11-05,17871.25,17929.509766,17779.189453,17863.429688,98910000,-0.043759177449813697,-1,-1.0,-0.3457972787442769
1413,2015-11-06,17855.220703,17912.039063,17768.599609,17910.330078,107450000,0.30864572282066854,1,-1.0,-0.043759177449813697
1414,2015-11-09,17900.779297,17900.779297,17667.779297,17730.480469,121210000,-0.9513486825042479,-1,1.0,0.30864572282066854
1415,2015-11-10,17724.130859,17768.660156,17657.720703,17758.210938,108640000,0.19228067808297705,1,-1.0,-0.9513486825042479
1416,2015-11-11,17769.5,17807.179688,17696.910156,17702.220703,95230000,-0.3786223416528375,-1,1.0,0.19228067808297705
1417,2015-11-12,17691.929688,17691.929688,17443.5,17448.070313,113660000,-1.3783650472305675,-1,-1.0,-0.3786223416528375
1418,2015-11-13,17439.25,17439.25,17238.890625,17245.240234,134640000,-1.1124891609444167,-1,-1.0,-1.3783650472305675
1419,2015-11-16,17229.939453,17483.009766,17210.429688,17483.009766,137590000,1.4687823697252558,1,-1.0,-1.1124891609444167
1420,2015-11-17,17486.990234,17599.330078,17451.410156,17489.5,167190000,0.014352189635924155,1,1.0,1.4687823697252558
1421,2015-11-18,17485.490234,17752.160156,17485.490234,17737.160156,106810000,1.439307212048516,1,1.0,0.014352189635924155
1422,2015-11-19,17739.830078,17772.970703,17681.980469,17732.75,114630000,-0.0399106303096972,-1,1.0,1.439307212048516
1423,2015-11-20,17732.75,17914.339844,17732.75,17823.810547,153140000,0.5135162171688032,1,-1.0,-0.0399106303096972
1424,2015-11-23,17823.609375,17868.179688,17751.529297,17792.679688,134680000,-0.1735321188276425,-1,1.0,0.5135162171688032
1425,2015-11-24,17770.900391,17862.599609,17683.509766,17812.189453,127170000,0.23234085550842717,1,-1.0,-0.1735321188276425
1426,2015-11-25,17820.810547,17854.919922,17801.830078,17813.390625,82540000,-0.041636276758747315,-1,1.0,0.23234085550842717
1427,2015-11-27,17806.039063,17830.359375,17749.320313,17813.390625,82540000,0.04128690257271189,1,-1.0,-0.041636276758747315
1428,2015-11-30,17802.839844,17837.240234,17719.789063,17719.919922,155560000,-0.46576794897103674,-1,1.0,0.04128690257271189
1429,2015-12-01,17719.720703,17895.5,17719.720703,17888.349609,103880000,0.9516453945656851,1,-1.0,-0.46576794897103674
1430,2015-12-02,17883.140625,17901.580078,17708.199219,17729.679688,102860000,-0.8581319143991233,-1,1.0,0.9516453945656851
1431,2015-12-03,17741.570313,17780.589844,17425.560547,17477.669922,126990000,-1.4874691830780515,-1,-1.0,-0.8581319143991233
1432,2015-12-04,17482.679688,17866.470703,17482.679688,17847.630859,137650000,2.087501329962024,1,-1.0,-1.4874691830780515
1433,2015-12-07,17845.490234,17845.490234,17639.25,17730.509766,99670000,-0.6443110639848706,-1,1.0,2.087501329962024
1434,2015-12-08,17703.990234,17703.990234,17485.390625,17568.0,113720000,-0.7681332411652345,-1,-1.0,-0.6443110639848706
1435,2015-12-09,17558.179688,17767.689453,17403.509766,17492.300781,122020000,-0.37520351295312726,-1,-1.0,-0.7681332411652345
1436,2015-12-10,17493.169922,17697.740234,17474.660156,17574.75,107310000,0.4663538876244561,1,-1.0,-0.37520351295312726
1437,2015-12-11,17574.75,17574.75,17230.5,17265.210938,134510000,-1.7612714946158543,-1,1.0,0.4663538876244561
1438,2015-12-14,17277.109375,17378.019531,17138.470703,17368.5,142540000,0.528969418531565,1,-1.0,-1.7612714946158543
1439,2015-12-15,17374.779297,17627.630859,17341.179688,17524.910156,123430000,0.8640734735889449,1,1.0,0.528969418531565
1440,2015-12-16,17530.849609,17784.359375,17483.679688,17749.089844,123790000,1.2448925172911023,1,1.0,0.8640734735889449
1441,2015-12-17,17756.539063,17796.759766,17493.5,17495.839844,115780000,-1.4681871172926435,-1,1.0,1.2448925172911023
1442,2015-12-18,17495.039063,17496.580078,17124.310547,17128.550781,344560000,-2.0948125961895054,-1,-1.0,-1.4681871172926435
1443,2015-12-21,17154.939453,17272.359375,17116.730469,17251.619141,114910000,0.5635676433885236,1,-1.0,-2.0948125961895054
1444,2015-12-22,17253.550781,17451.109375,17242.859375,17417.269531,91570000,0.9488988792978822,1,1.0,0.5635676433885236
1445,2015-12-23,17427.630859,17607.919922,17427.630859,17602.609375,92820000,1.0040292763582181,1,1.0,0.9488988792978822
1446,2015-12-24,17593.259766,17606.339844,17543.949219,17552.169922,40350000,-0.23355446657706258,-1,1.0,1.0040292763582181
1447,2015-12-28,17535.660156,17536.900391,17437.339844,17528.269531,59770000,-0.04214626044444197,-1,-1.0,-0.23355446657706258
1448,2015-12-29,17547.369141,17750.019531,17547.369141,17720.980469,69860000,0.989386651668201,1,-1.0,-0.04214626044444197
1449,2015-12-30,17711.939453,17714.130859,17588.869141,17603.869141,59760000,-0.6101551571287422,-1,1.0,0.989386651668201
1450,2015-12-31,17590.660156,17590.660156,17421.160156,17425.029297,93690000,-0.9415840993523242,-1,-1.0,-0.6101551571287422
1451,2016-01-04,17405.480469,17405.480469,16957.630859,17148.939453,148060000,-1.4739094186851731,-1,-1.0,-0.9415840993523242
1452,2016-01-05,17147.5,17195.839844,17038.609375,17158.660156,105750000,0.0650832832774558,1,-1.0,-1.4739094186851731
1453,2016-01-06,17154.830078,17154.830078,16817.619141,16906.509766,120250000,-1.4475241717401512,-1,1.0,0.0650832832774558
1454,2016-01-07,16888.359375,16888.359375,16463.630859,16514.099609,176240000,-2.2160812527119687,-1,-1.0,-1.4475241717401512
1455,2016-01-08,16519.169922,16651.890625,16314.570313,16346.450195,141850000,-1.0455714652464212,-1,-1.0,-2.2160812527119687
1456,2016-01-11,16358.709961000002,16461.849609,16232.030272999998,16398.570313,127790000,0.24366439710115884,1,-1.0,-1.0455714652464212
1457,2016-01-12,16419.109375,16591.349609,16322.070313,16516.220703,117480000,0.5914530793482764,1,1.0,0.24366439710115884
1458,2016-01-13,16526.630859,16593.509766,16123.200195,16151.410156,153530000,-2.2704004597262775,-1,1.0,0.5914530793482764
1459,2016-01-14,16159.009766,16482.050781,16075.120116999999,16379.049805,158830000,1.3617173464613237,1,-1.0,-2.2704004597262775
1460,2016-01-15,16354.330078,16354.330078,15842.110352000002,15988.080078,239210000,-2.239468069026459,-1,1.0,1.3617173464613237
1461,2016-01-19,16009.450195,16171.959961000002,15900.25,16016.019531,144360000,0.04103411372648001,1,-1.0,-2.239468069026459
1462,2016-01-20,15989.450195,15989.450195,15450.55957,15766.740234,191870000,-1.3928556534710708,-1,1.0,0.04103411372648001
1463,2016-01-21,15768.870116999999,16038.589844,15704.660156,15882.679688,145140000,0.7217357372821945,1,-1.0,-1.3928556534710708
1464,2016-01-22,15921.099609,16136.790038999998,15921.099609,16093.509766,145850000,1.0829035759724606,1,1.0,0.7217357372821945
1465,2016-01-25,16086.459961000002,16086.459961000002,15880.150391,15885.219727000002,123250000,-1.2509914206599053,-1,1.0,1.0829035759724606
1466,2016-01-26,15893.160156,16185.790038999998,15893.160156,16167.230469,118210000,1.7244544842551839,1,-1.0,-1.2509914206599053
1467,2016-01-27,16168.740234,16235.030272999998,15878.299805,15944.459961000002,138350000,-1.3871227427377226,-1,1.0,1.7244544842551839
1468,2016-01-28,15960.280272999998,16102.139647999998,15863.719727000002,16069.639647999998,130120000,0.6851970838194065,1,-1.0,-1.3871227427377226
1469,2016-01-29,16090.259766,16466.300781,16090.259766,16466.300781,217940000,2.3370723684312864,1,1.0,0.6851970838194065
1470,2016-02-01,16453.630859,16510.980469,16299.469727000002,16449.179688,114450000,-0.027052819150648805,-1,1.0,2.3370723684312864
1471,2016-02-02,16420.210938,16420.210938,16108.44043,16153.540038999998,126210000,-1.6240406411763386,-1,-1.0,-0.027052819150648805
1472,2016-02-03,16186.200195,16381.69043,15960.450195,16336.660156,141870000,0.9295570250420992,1,-1.0,-1.6240406411763386
1473,2016-02-04,16329.669922,16485.839844,16266.160156,16416.580078,131490000,0.5322223683340409,1,1.0,0.9295570250420992
1474,2016-02-05,16417.949219,16423.630859,16129.80957,16204.969727000002,139010000,-1.297235660550844,-1,1.0,0.5322223683340409
1475,2016-02-08,16147.509766,16147.509766,15803.549805,16027.049805,165880000,-0.7459971397796439,-1,-1.0,-1.297235660550844
1476,2016-02-09,16005.410156,16136.620116999999,15881.110352000002,16014.379883000001,127740000,0.05604184405508034,1,-1.0,-0.7459971397796439
1477,2016-02-10,16035.610352000002,16201.889647999998,15899.910156,15914.740234,122290000,-0.7537606324097637,-1,1.0,0.05604184405508034
1478,2016-02-11,15897.820313,15897.820313,15503.009766,15660.179688,172070000,-1.4948000437876128,-1,-1.0,-0.7537606324097637
1479,2016-02-12,15691.620116999999,15974.040038999998,15691.620116999999,15973.839844,132550000,1.798537849474511,1,-1.0,-1.4948000437876128
1480,2016-02-16,16012.389647999998,16196.410156,16012.389647999998,16196.410156,142030000,1.14923825890651,1,1.0,1.798537849474511
1481,2016-02-17,16217.980469,16486.119141,16217.980469,16453.830078,124080000,1.4542477064318566,1,1.0,1.14923825890651
1482,2016-02-18,16483.759766,16511.839844,16390.429688,16413.429688,104950000,-0.4266628426911706,-1,1.0,1.4542477064318566
1483,2016-02-19,16410.960938,16410.960938,16278.0,16391.990234,134340000,-0.11559776463834141,-1,-1.0,-0.4266628426911706
1484,2016-02-22,16417.130859,16664.240234,16417.130859,16620.660156,102240000,1.2397373131031881,1,-1.0,-0.11559776463834141
1485,2016-02-23,16610.390625,16610.390625,16403.529297,16431.779297,98170000,-1.075298781542045,-1,1.0,1.2397373131031881
1486,2016-02-24,16418.839844,16507.390625,16165.860352000002,16484.990234,93620000,0.40289320456570576,1,-1.0,-1.075298781542045
1487,2016-02-25,16504.380859,16697.980469,16458.419922,16697.289063,94120000,1.1688302981375072,1,1.0,0.40289320456570576
1488,2016-02-26,16712.699219,16795.980469,16623.910156,16639.970703,98480000,-0.43516917911929565,-1,1.0,1.1688302981375072
1489,2016-02-29,16634.150391,16726.119141,16510.400391,16516.5,126220000,-0.7072822370516418,-1,-1.0,-0.43516917911929565
1490,2016-03-01,16545.669922,16865.560547,16545.669922,16865.080078,105050000,1.9304758133443325,1,-1.0,-0.7072822370516418
1491,2016-03-02,16851.169922,16900.169922,16766.320313,16899.320313,104470000,0.28573915771353414,1,1.0,1.9304758133443325
1492,2016-03-03,16896.169922,16944.310547,16820.730469,16943.900391,91110000,0.28249283251969337,1,1.0,0.28573915771353414
1493,2016-03-04,16945.0,17062.380859,16898.839844,17006.769531,106910000,0.3645295426379565,1,1.0,0.28249283251969337
1494,2016-03-07,16991.289063,17099.25,16940.480469,17073.949219,100290000,0.48648549085070736,1,1.0,0.3645295426379565
1495,2016-03-08,17050.669922,17072.789063,16921.509766,16964.099609,108380000,-0.5077238219731233,-1,1.0,0.48648549085070736
1496,2016-03-09,16969.169922,17048.5,16947.939453,17000.359375,116690000,0.1838006994058259,1,-1.0,-0.5077238219731233
1497,2016-03-10,17006.050781,17130.109375,16821.859375,16995.130859,117570000,-0.06421198043346564,-1,1.0,0.1838006994058259
1498,2016-03-11,17014.990234,17220.089844,17014.990234,17213.310547,123420000,1.1655623087206302,1,-1.0,-0.06421198043346564
1499,2016-03-14,17207.490234,17275.070313,17161.160156,17229.130859,96350000,0.12576282017723095,1,1.0,1.1655623087206302
1500,2016-03-15,17217.150391,17251.699219,17120.349609,17251.529297,92830000,0.19967825812785361,1,1.0,0.12576282017723095
1501,2016-03-16,17249.339844,17379.179688,17204.070313,17325.759766,118710000,0.4430309953373828,1,1.0,0.19967825812785361
1502,2016-03-17,17321.380859,17529.009766,17297.650391,17481.490234,117990000,0.9243453296439059,1,1.0,0.4430309953373828
1503,2016-03-18,17481.490234,17620.580078,17481.490234,17602.300781,321230000,0.6910769355637358,1,1.0,0.9243453296439059
1504,2016-03-21,17589.699219,17644.970703,17551.279297,17623.869141,84410000,0.19426097953449578,1,1.0,0.6910769355637358
1505,2016-03-22,17602.710938,17648.939453,17540.419922,17582.570313,95450000,-0.11441774548783423,-1,1.0,0.19426097953449578
1506,2016-03-23,17588.810547,17588.810547,17486.269531,17502.589844,84240000,-0.49020201092966315,-1,-1.0,-0.11441774548783423
1507,2016-03-24,17485.330078,17517.140625,17399.009766,17515.730469,84100000,0.17386226547847053,1,-1.0,-0.49020201092966315
1508,2016-03-28,17526.080078,17583.810547,17493.029297,17535.390625,70460000,0.05312395560538504,1,1.0,0.17386226547847053
1509,2016-03-29,17512.580078,17642.810547,17434.269531,17633.109375,86160000,0.6882440877538922,1,1.0,0.05312395560538504
1510,2016-03-30,17652.359375,17790.109375,17652.359375,17716.660156,79330000,0.3642616810252977,1,1.0,0.6882440877538922
1511,2016-03-31,17716.050781,17755.699219,17669.720703,17685.089844,102600000,-0.1747620696211159,-1,1.0,0.3642616810252977
1512,2016-04-01,17661.740234,17811.480469,17568.019531,17792.75,104890000,0.74177155967789,1,-1.0,-0.1747620696211159
1513,2016-04-04,17799.390625,17806.380859,17710.669922,17737.0,85230000,-0.3505211291468019,-1,1.0,0.74177155967789
1514,2016-04-05,17718.029297,17718.029297,17579.560547,17603.320313,115230000,-0.6474138973199643,-1,-1.0,-0.3505211291468019
1515,2016-04-06,17605.449219,17723.550781,17542.539063,17716.050781,99410000,0.6282234586814236,1,-1.0,-0.6474138973199643
1516,2016-04-07,17687.279297,17687.279297,17484.230469,17541.960938,90120000,-0.8215981472325634,-1,1.0,0.6282234586814236
1517,2016-04-08,17555.390625,17694.509766,17528.160156,17576.960938,79990000,0.12287002585566317,1,-1.0,-0.8215981472325634
1518,2016-04-11,17586.480469,17731.630859,17555.900391,17556.410156,107100000,-0.1709853944511638,-1,1.0,0.12287002585566317
1519,2016-04-12,17571.339844,17744.429688,17553.570313,17721.25,81020000,0.8531515372812668,1,-1.0,-0.1709853944511638
1520,2016-04-13,17741.660156,17918.349609,17741.660156,17908.279297,91710000,0.939140641489803,1,1.0,0.8531515372812668
1521,2016-04-14,17912.25,17962.140625,17885.439453,17926.429688,84510000,0.07916195899454379,1,1.0,0.939140641489803
1522,2016-04-15,17925.949219,17937.650391,17867.410156,17897.460938,118160000,-0.1589220222146056,-1,1.0,0.07916195899454379
1523,2016-04-18,17890.199219,18009.529297,17848.220703,18004.160156,89390000,0.6370020568522965,1,-1.0,-0.1589220222146056
1524,2016-04-19,18012.099609,18103.460938,17984.429688,18053.599609,89820000,0.23040068010318984,1,1.0,0.6370020568522965
1525,2016-04-20,18059.490234,18167.630859,18031.210938,18096.269531,100210000,0.2036563409234985,1,1.0,0.23040068010318984
1526,2016-04-21,18092.839844,18107.289063,17963.890625,17982.519531,102720000,-0.6097457002394309,-1,1.0,0.2036563409234985
1527,2016-04-22,17985.050781,18026.849609,17909.890625,18003.75,134120000,0.10397089909666941,1,-1.0,-0.6097457002394309
1528,2016-04-25,17990.939453,17990.939453,17855.550781,17977.240234,83770000,-0.07614510090363243,-1,1.0,0.10397089909666941
1529,2016-04-26,17987.380859,18043.769531,17934.169922,17990.320313,92570000,0.016341756607264078,1,-1.0,-0.07614510090363243
1530,2016-04-27,17996.140625,18084.660156,17920.259766,18041.550781,109090000,0.2523327470386542,1,1.0,0.016341756607264078
1531,2016-04-28,18023.880859,18035.730469,17796.550781,17830.759766,100920000,-1.0714734219049664,-1,1.0,0.2523327470386542
1532,2016-04-29,17813.089844,17814.830078,17651.980469,17773.640625,136670000,-0.22146196614668728,-1,-1.0,-1.0714734219049664
1533,2016-05-02,17783.779297,17912.349609,17773.710938,17891.160156,80100000,0.6038134932214053,1,-1.0,-0.22146196614668728
1534,2016-05-03,17870.75,17870.75,17670.880859,17750.910156,97060000,-0.6705921351929732,-1,1.0,0.6038134932214053
1535,2016-05-04,17735.019531,17738.060547,17609.009766,17651.259766,95020000,-0.47228459406878176,-1,-1.0,-0.6705921351929732
1536,2016-05-05,17664.480469,17736.109375,17615.820313,17660.710938,81530000,-0.021339608637872907,-1,-1.0,-0.47228459406878176
1537,2016-05-06,17650.300781,17744.539063,17580.380859,17740.630859,80020000,0.5117764230807701,1,-1.0,-0.021339608637872907
1538,2016-05-09,17743.849609,17783.160156,17668.380859,17705.910156,85590000,-0.2138174851344292,-1,1.0,0.5117764230807701
1539,2016-05-10,17726.660156,17934.609375,17726.660156,17928.349609,75790000,1.1377746920461638,1,-1.0,-0.2138174851344292
1540,2016-05-11,17919.029297,17919.029297,17711.050781,17711.119141,87390000,-1.1602757747307775,-1,1.0,1.1377746920461638
1541,2016-05-12,17711.119141,17798.189453,17625.380859,17720.5,88560000,0.05296593018949747,1,-1.0,-1.1602757747307775
1542,2016-05-13,17711.119141,17734.740234,17512.480469,17535.320313,86640000,-0.9925901723117941,-1,1.0,0.05296593018949747
1543,2016-05-16,17531.759766,17755.800781,17531.759766,17710.710938,88440000,1.0207256680932149,1,-1.0,-0.9925901723117941
1544,2016-05-17,17701.460938,17701.460938,17469.919922,17529.980469,103260000,-0.9687362506440478,-1,1.0,1.0207256680932149
1545,2016-05-18,17501.279297,17636.220703,17418.210938,17526.619141,79120000,0.1447885241414433,1,-1.0,-0.9687362506440478
1546,2016-05-19,17514.160156,17514.160156,17331.070313,17435.400391,95530000,-0.4496919309774668,-1,1.0,0.1447885241414433
1547,2016-05-20,17437.320313,17571.75,17437.320313,17500.939453,111990000,0.3648447058265545,1,-1.0,-0.4496919309774668
1548,2016-05-23,17507.039063,17550.699219,17480.050781,17492.929688,87790000,-0.08059258307031059,-1,1.0,0.3648447058265545
1549,2016-05-24,17525.189453,17742.589844,17525.189453,17706.050781,86480000,1.03200783355322,1,-1.0,-0.08059258307031059
1550,2016-05-25,17735.089844,17891.710938,17735.089844,17851.509766,79180000,0.6564382984470037,1,1.0,1.03200783355322
1551,2016-05-26,17859.519531,17888.660156,17803.820313,17828.289063,68940000,-0.17486734705148527,-1,1.0,0.6564382984470037
1552,2016-05-27,17826.849609,17873.220703,17824.730469,17873.220703,73190000,0.2601193986434233,1,-1.0,-0.17486734705148527
1553,2016-05-31,17891.5,17899.240234,17724.029297,17787.199219,147390000,-0.5829627532627322,-1,1.0,0.2601193986434233
1554,2016-06-01,17754.550781,17809.179688,17664.789063,17789.669922,78530000,0.19780360220424106,1,-1.0,-0.5829627532627322
1555,2016-06-02,17789.050781,17838.560547,17703.550781,17838.560547,75560000,0.2783159518150302,1,1.0,0.19780360220424106
1556,2016-06-03,17799.800781,17833.169922,17689.679688,17807.060547,82270000,0.040785658723486905,1,1.0,0.2783159518150302
1557,2016-06-06,17825.689453,17949.679688,17822.810547,17920.330078,71870000,0.5309226622035218,1,1.0,0.040785658723486905
1558,2016-06-07,17936.220703,18003.230469,17936.220703,17938.279297,78750000,0.011477300787548765,1,1.0,0.5309226622035218
1559,2016-06-08,17931.910156,18016.0,17931.910156,18005.050781,71260000,0.4078797203627926,1,1.0,0.011477300787548765
1560,2016-06-09,17969.980469,18005.220703,17915.880859,17985.189453,69690000,0.08463550656739884,1,1.0,0.4078797203627926
1561,2016-06-10,17938.820313,17938.820313,17812.339844,17865.339844,90540000,-0.4096170635409714,-1,1.0,0.08463550656739884
1562,2016-06-13,17830.5,17893.279297,17731.349609,17732.480469,101690000,-0.5497295701186267,-1,-1.0,-0.4096170635409714
1563,2016-06-14,17710.769531,17733.919922,17595.789063,17674.820313,93740000,-0.2029794241129836,-1,-1.0,-0.5497295701186267
1564,2016-06-15,17703.650391,17762.960938,17629.009766,17640.169922,94130000,-0.3585727666214524,-1,-1.0,-0.2029794241129836
1565,2016-06-16,17602.230469,17754.910156,17471.289063,17733.099609,91950000,0.7434804369280443,1,-1.0,-0.3585727666214524
1566,2016-06-17,17733.439453,17733.439453,17602.779297,17675.160156,248680000,-0.32864068560675125,-1,1.0,0.7434804369280443
1567,2016-06-20,17736.869141,17946.359375,17736.869141,17804.869141,99380000,0.38338220493950254,1,-1.0,-0.32864068560675125
1568,2016-06-21,17827.330078,17877.839844,17799.800781,17829.730469,85130000,0.013464669075496868,1,1.0,0.38338220493950254
1569,2016-06-22,17832.669922,17920.160156,17770.359375,17780.830078,89440000,-0.29070152830029994,-1,1.0,0.013464669075496868
1570,2016-06-23,17844.109375,18011.070313,17844.109375,18011.070313,98070000,0.9356641706865808,1,-1.0,-0.29070152830029994
1571,2016-06-24,17946.630859,17946.630859,17356.339844,17400.75,239000000,-3.041689904298938,-1,1.0,0.9356641706865808
1572,2016-06-27,17355.210938,17355.210938,17063.080078,17140.240234,138740000,-1.2386522109582174,-1,-1.0,-3.041689904298938
1573,2016-06-28,17190.509766,17409.720703,17190.509766,17409.720703,112190000,1.2751857855522295,1,-1.0,-1.2386522109582174
1574,2016-06-29,17456.019531,17704.509766,17456.019531,17694.679688,106380000,1.367208352260169,1,1.0,1.2751857855522295
1575,2016-06-30,17712.759766,17930.609375,17711.800781,17929.990234,133030000,1.2264066744527289,1,1.0,1.367208352260169
1576,2016-07-01,17924.240234,18002.380859,17916.910156,17949.369141,82160000,0.14019510267627466,1,1.0,1.2264066744527289
1577,2016-07-05,17904.449219,17904.449219,17785.279297,17840.619141,103650000,-0.35650400198998183,-1,1.0,0.14019510267627466
1578,2016-07-06,17807.470703,17926.910156,17713.449219,17918.619141,93000000,0.6241674623745143,1,-1.0,-0.35650400198998183
1579,2016-07-07,17924.240234,17984.949219,17816.650391,17895.880859,81570000,-0.15821800327249508,-1,1.0,0.6241674623745143
1580,2016-07-08,17971.220703,18166.769531,17971.220703,18146.740234,93460000,0.976670054309119,1,-1.0,-0.15821800327249508
1581,2016-07-11,18161.529297,18283.900391,18161.529297,18226.929688,80880000,0.36010398645670405,1,1.0,0.976670054309119
