,date,tsla_intra_target,tsla_sentiment,em_tweets3_sentiment,dax_return,cac_return,dji_previous_day_return,MA5,MA10,MA20,MA50,change,volatility,tsla_intra_target_lag1,tsla_sentiment_lag1,em_tweets3_sentiment_lag1,dax_return_lag1,cac_return_lag1,dji_previous_day_return_lag1,MA5_lag1,MA10_lag1,MA20_lag1,MA50_lag1,change_lag1,volatity_lag1,tsla_intra_target_lag2,tsla_sentiment_lag2,em_tweets3_sentiment_lag2,dax_return_lag2,cac_return_lag2,dji_previous_day_return_lag2,MA5_lag2,MA10_lag2,MA20_lag2,MA50_lag2,change_lag2,volatity_lag2,tsla_intra_target_lag3,tsla_sentiment_lag3,em_tweets3_sentiment_lag3,dax_return_lag3,cac_return_lag3,dji_previous_day_return_lag3,MA5_lag3,MA10_lag3,MA20_lag3,MA50_lag3,change_lag3,volatity_lag3
1072,2014-10-02,0.0,0.0,1.0,-1.0,-1.0,-1.0,246.96199960000013,250.06900019999983,249.52500155000007,252.17960079999986,0.045486395044273036,0.025279823685108976,1.0,0.0,0.0,-1.0,-1.0,1.0,249.2260010000001,251.8590011999998,257.04300155000004,253.90280087999992,-0.0207986099986471,0.02881456516634978,1.0,0.0,0.0,1.0,1.0,-1.0,244.34599920000008,248.09400029999983,252.67250140000007,252.93580075999984,-0.010575177717823523,0.029021850076245293,0.0,0.0,1.0,-1.0,-1.0,1.0,246.7259980000001,248.5050002999998,254.78700180000007,253.18860073999988,-0.005448763113792527,0.029044965140001988
1073,2014-10-03,0.0,0.0,0.0,0.0,1.0,-1.0,250.03399960000007,250.78300019999986,247.94100115000006,251.56420101999984,0.01496192355242633,0.027826922536728527,1.0,0.0,0.0,-1.0,1.0,-1.0,248.27200020000012,249.74500119999982,255.95200120000007,253.5296007999999,-0.0014182597772818078,0.02910794757578548,1.0,0.0,0.0,-1.0,-1.0,-1.0,245.2399994000001,249.15299989999986,251.20900115000006,252.65200069999992,-0.01010522974193255,0.028462009159575544,1.0,0.0,0.0,1.0,1.0,-1.0,244.34599920000008,248.09400029999983,252.67250140000007,252.93580075999984,-0.010575177717823523,0.029021850076245293
1074,2014-10-06,0.0,0.0,0.0,-1.0,-1.0,1.0,253.41200240000006,251.7890014999998,246.0675011,251.12360103999984,0.0209766254474449,0.027744502010865868,0.0,0.0,1.0,-1.0,-1.0,1.0,246.7259980000001,248.5050002999998,254.78700180000007,253.18860073999988,-0.005448763113792527,0.029044965140001988,0.0,0.0,1.0,-1.0,-1.0,-1.0,246.96199960000013,250.06900019999983,249.52500155000007,252.17960079999986,0.045486395044273036,0.025279823685108976,1.0,0.0,0.0,-1.0,-1.0,-1.0,245.2399994000001,249.15299989999986,251.20900115000006,252.65200069999992,-0.01010522974193255,0.028462009159575544
1075,2014-10-07,0.0,0.0,0.0,-1.0,-1.0,-1.0,257.2200012000002,250.82000129999975,244.47550055,250.6504012799999,-0.004036945815674761,0.02768248055418813,1.0,0.0,0.0,1.0,1.0,-1.0,244.34599920000008,248.09400029999983,252.67250140000007,252.93580075999984,-0.010575177717823523,0.029021850076245293,0.0,0.0,0.0,0.0,1.0,-1.0,250.03399960000007,250.78300019999986,247.94100115000006,251.56420101999984,0.01496192355242633,0.027826922536728527,0.0,0.0,1.0,-1.0,-1.0,-1.0,246.96199960000013,250.06900019999983,249.52500155000007,252.17960079999986,0.045486395044273036,0.025279823685108976
1076,2014-10-08,1.0,0.0,0.0,-1.0,-1.0,-1.0,258.3380036000001,248.75300139999985,243.49750065,250.09500089999986,-0.0011178877396070077,0.027306598597197283,1.0,0.0,0.0,-1.0,-1.0,-1.0,245.2399994000001,249.15299989999986,251.20900115000006,252.65200069999992,-0.01010522974193255,0.028462009159575544,0.0,0.0,0.0,-1.0,-1.0,1.0,253.41200240000006,251.7890014999998,246.0675011,251.12360103999984,0.0209766254474449,0.027744502010865868,0.0,0.0,0.0,0.0,1.0,-1.0,250.03399960000007,250.78300019999986,247.94100115000006,251.56420101999984,0.01496192355242633,0.027826922536728527
1077,2014-10-09,1.0,0.0,-1.0,-1.0,-1.0,1.0,254.67800300000016,247.1910018999998,242.74400024999997,249.43420103999992,-0.008793521423404253,0.027233901750950914,0.0,0.0,1.0,-1.0,-1.0,-1.0,246.96199960000013,250.06900019999983,249.52500155000007,252.17960079999986,0.045486395044273036,0.025279823685108976,0.0,0.0,0.0,-1.0,-1.0,-1.0,257.2200012000002,250.82000129999975,244.47550055,250.6504012799999,-0.004036945815674761,0.02768248055418813,0.0,0.0,0.0,-1.0,-1.0,1.0,253.41200240000006,251.7890014999998,246.0675011,251.12360103999984,0.0209766254474449,0.027744502010865868
1078,2014-10-10,1.0,0.0,0.0,-1.0,-1.0,-1.0,247.47200320000016,246.13700109999985,241.69200059999997,248.79240111999994,-0.08143469449140542,0.02709622440607994,0.0,0.0,0.0,0.0,1.0,-1.0,250.03399960000007,250.78300019999986,247.94100115000006,251.56420101999984,0.01496192355242633,0.027826922536728527,1.0,0.0,0.0,-1.0,-1.0,-1.0,258.3380036000001,248.75300139999985,243.49750065,250.09500089999986,-0.0011178877396070077,0.027306598597197283,0.0,0.0,0.0,-1.0,-1.0,-1.0,257.2200012000002,250.82000129999975,244.47550055,250.6504012799999,-0.004036945815674761,0.02768248055418813
1079,2014-10-13,1.0,0.0,0.0,1.0,1.0,-1.0,240.97000140000011,243.63000189999985,241.1090004,248.1056008799999,-0.0534038391562489,0.0318924725757424,0.0,0.0,0.0,-1.0,-1.0,1.0,253.41200240000006,251.7890014999998,246.0675011,251.12360103999984,0.0209766254474449,0.027744502010865868,1.0,0.0,-1.0,-1.0,-1.0,1.0,254.67800300000016,247.1910018999998,242.74400024999997,249.43420103999992,-0.008793521423404253,0.027233901750950914,1.0,0.0,0.0,-1.0,-1.0,-1.0,258.3380036000001,248.75300139999985,243.49750065,250.09500089999986,-0.0011178877396070077,0.027306598597197283
1080,2014-10-14,1.0,0.0,0.0,1.0,1.0,-1.0,235.05400100000008,240.85700079999984,240.54100035,247.73140043999993,0.010937791022743924,0.033369485903610316,0.0,0.0,0.0,-1.0,-1.0,-1.0,257.2200012000002,250.82000129999975,244.47550055,250.6504012799999,-0.004036945815674761,0.02768248055418813,1.0,0.0,0.0,-1.0,-1.0,-1.0,247.47200320000016,246.13700109999985,241.69200059999997,248.79240111999994,-0.08143469449140542,0.02709622440607994,1.0,0.0,-1.0,-1.0,-1.0,1.0,254.67800300000016,247.1910018999998,242.74400024999997,249.43420103999992,-0.008793521423404253,0.027233901750950914
1081,2014-10-15,0.0,0.0,0.0,-1.0,-1.0,-1.0,228.92200020000007,237.84200139999984,239.3615005,247.16880065999993,0.011559805706395887,0.02738659419269757,1.0,0.0,0.0,-1.0,-1.0,-1.0,258.3380036000001,248.75300139999985,243.49750065,250.09500089999986,-0.0011178877396070077,0.027306598597197283,1.0,0.0,0.0,1.0,1.0,-1.0,240.97000140000011,243.63000189999985,241.1090004,248.1056008799999,-0.0534038391562489,0.0318924725757424,1.0,0.0,0.0,-1.0,-1.0,-1.0,247.47200320000016,246.13700109999985,241.69200059999997,248.79240111999994,-0.08143469449140542,0.02709622440607994
1082,2014-10-16,0.0,0.0,-1.0,-1.0,-1.0,-1.0,227.03599860000008,235.41900029999988,239.36600105,246.75320067999994,-0.014691596244950703,0.026689689415667885,1.0,0.0,-1.0,-1.0,-1.0,1.0,254.67800300000016,247.1910018999998,242.74400024999997,249.43420103999992,-0.008793521423404253,0.027233901750950914,1.0,0.0,0.0,1.0,1.0,-1.0,235.05400100000008,240.85700079999984,240.54100035,247.73140043999993,0.010937791022743924,0.033369485903610316,1.0,0.0,0.0,1.0,1.0,-1.0,240.97000140000011,243.63000189999985,241.1090004,248.1056008799999,-0.0534038391562489,0.0318924725757424
1083,2014-10-17,1.0,0.0,-1.0,1.0,1.0,-1.0,228.21199960000007,232.6010009999999,239.2590011,246.08600065999988,0.00497980446504722,0.02667928605149911,1.0,0.0,0.0,-1.0,-1.0,-1.0,247.47200320000016,246.13700109999985,241.69200059999997,248.79240111999994,-0.08143469449140542,0.02709622440607994,0.0,0.0,0.0,-1.0,-1.0,-1.0,228.92200020000007,237.84200139999984,239.3615005,247.16880065999993,0.011559805706395887,0.02738659419269757,1.0,0.0,0.0,1.0,1.0,-1.0,235.05400100000008,240.85700079999984,240.54100035,247.73140043999993,0.010937791022743924,0.033369485903610316
1084,2014-10-20,0.0,0.0,0.0,-1.0,-1.0,1.0,229.86799920000007,230.42899929999993,238.6210014,245.45400083999985,0.013058401606723141,0.026565175108081474,1.0,0.0,0.0,1.0,1.0,-1.0,240.97000140000011,243.63000189999985,241.1090004,248.1056008799999,-0.0534038391562489,0.0318924725757424,0.0,0.0,-1.0,-1.0,-1.0,-1.0,227.03599860000008,235.41900029999988,239.36600105,246.75320067999994,-0.014691596244950703,0.026689689415667885,0.0,0.0,0.0,-1.0,-1.0,-1.0,228.92200020000007,237.84200139999984,239.3615005,247.16880065999993,0.011559805706395887,0.02738659419269757
1085,2014-10-21,0.0,0.0,0.0,1.0,1.0,1.0,230.14800100000008,230.26199939999992,237.9455009,244.72560057999988,0.020910553577738442,0.026806944286891614,1.0,0.0,0.0,1.0,1.0,-1.0,235.05400100000008,240.85700079999984,240.54100035,247.73140043999993,0.010937791022743924,0.033369485903610316,1.0,0.0,-1.0,1.0,1.0,-1.0,228.21199960000007,232.6010009999999,239.2590011,246.08600065999988,0.00497980446504722,0.02667928605149911,0.0,0.0,-1.0,-1.0,-1.0,-1.0,227.03599860000008,235.41900029999988,239.36600105,246.75320067999994,-0.014691596244950703,0.026689689415667885
1086,2014-10-22,1.0,0.0,0.0,1.0,1.0,1.0,231.93599840000007,229.96999959999988,237.04400095,244.58280057999988,-0.01818071679597556,0.02642572445028291,0.0,0.0,0.0,-1.0,-1.0,-1.0,228.92200020000007,237.84200139999984,239.3615005,247.16880065999993,0.011559805706395887,0.02738659419269757,0.0,0.0,0.0,-1.0,-1.0,1.0,229.86799920000007,230.42899929999993,238.6210014,245.45400083999985,0.013058401606723141,0.026565175108081474,1.0,0.0,-1.0,1.0,1.0,-1.0,228.21199960000007,232.6010009999999,239.2590011,246.08600065999988,0.00497980446504722,0.02667928605149911
1087,2014-10-23,0.0,0.0,0.0,1.0,1.0,-1.0,233.48800020000004,231.5410001999999,236.01200024999997,244.32980069999994,0.017968222899042312,0.02661064801102616,0.0,0.0,-1.0,-1.0,-1.0,-1.0,227.03599860000008,235.41900029999988,239.36600105,246.75320067999994,-0.014691596244950703,0.026689689415667885,0.0,0.0,0.0,1.0,1.0,1.0,230.14800100000008,230.26199939999992,237.9455009,244.72560057999988,0.020910553577738442,0.026806944286891614,0.0,0.0,0.0,-1.0,-1.0,1.0,229.86799920000007,230.42899929999993,238.6210014,245.45400083999985,0.013058401606723141,0.026565175108081474
1088,2014-10-24,1.0,0.0,0.0,-1.0,-1.0,1.0,231.7279996000001,232.38100109999988,234.59650034999993,244.07100063999994,-0.0002124752955202681,0.02694145947674535,1.0,0.0,-1.0,1.0,1.0,-1.0,228.21199960000007,232.6010009999999,239.2590011,246.08600065999988,0.00497980446504722,0.02667928605149911,1.0,0.0,0.0,1.0,1.0,1.0,231.93599840000007,229.96999959999988,237.04400095,244.58280057999988,-0.01818071679597556,0.02642572445028291,0.0,0.0,0.0,1.0,1.0,1.0,230.14800100000008,230.26199939999992,237.9455009,244.72560057999988,0.020910553577738442,0.026806944286891614
1089,2014-10-27,1.0,0.0,0.0,-1.0,-1.0,1.0,233.21400120000007,233.61200089999986,233.80699989999988,243.68500057999992,-0.0594165104003984,0.026645574244173437,0.0,0.0,0.0,-1.0,-1.0,1.0,229.86799920000007,230.42899929999993,238.6210014,245.45400083999985,0.013058401606723141,0.026565175108081474,0.0,0.0,0.0,1.0,1.0,-1.0,233.48800020000004,231.5410001999999,236.01200024999997,244.32980069999994,0.017968222899042312,0.02661064801102616,1.0,0.0,0.0,1.0,1.0,1.0,231.93599840000007,229.96999959999988,237.04400095,244.58280057999988,-0.01818071679597556,0.02642572445028291
1090,2014-10-28,0.0,0.0,1.0,1.0,1.0,1.0,234.61400120000008,235.03400099999985,233.97149954999983,243.13140041999992,0.09092472909727063,0.02941047916584015,0.0,0.0,0.0,1.0,1.0,1.0,230.14800100000008,230.26199939999992,237.9455009,244.72560057999988,0.020910553577738442,0.026806944286891614,1.0,0.0,0.0,-1.0,-1.0,1.0,231.7279996000001,232.38100109999988,234.59650034999993,244.07100063999994,-0.0002124752955202681,0.02694145947674535,0.0,0.0,0.0,1.0,1.0,-1.0,233.48800020000004,231.5410001999999,236.01200024999997,244.32980069999994,0.017968222899042312,0.02661064801102616
1091,2014-10-29,1.0,0.0,0.0,-1.0,-1.0,1.0,235.28800340000006,236.2460004999999,234.83849939999988,242.75940029999992,-0.019423730851203004,0.03610615005023704,1.0,0.0,0.0,1.0,1.0,1.0,231.93599840000007,229.96999959999988,237.04400095,244.58280057999988,-0.01818071679597556,0.02642572445028291,1.0,0.0,0.0,-1.0,-1.0,1.0,233.21400120000007,233.61200089999986,233.80699989999988,243.68500057999992,-0.0594165104003984,0.026645574244173437,1.0,0.0,0.0,-1.0,-1.0,1.0,231.7279996000001,232.38100109999988,234.59650034999993,244.07100063999994,-0.0002124752955202681,0.02694145947674535
1092,2014-10-30,0.0,0.0,0.0,1.0,1.0,-1.0,236.58000180000008,236.60500019999984,236.03949959999986,242.33720027999996,0.002349183009441412,0.03628098713183588,0.0,0.0,0.0,1.0,1.0,-1.0,233.48800020000004,231.5410001999999,236.01200024999997,244.32980069999994,0.017968222899042312,0.02661064801102616,0.0,0.0,1.0,1.0,1.0,1.0,234.61400120000008,235.03400099999985,233.97149954999983,243.13140041999992,0.09092472909727063,0.02941047916584015,1.0,0.0,0.0,-1.0,-1.0,1.0,233.21400120000007,233.61200089999986,233.80699989999988,243.68500057999992,-0.0594165104003984,0.026645574244173437
1093,2014-10-31,1.0,0.0,1.0,1.0,1.0,1.0,240.76400140000004,236.59199969999986,237.00950004999987,241.86000027999992,0.012657313595601995,0.03622486475536976,1.0,0.0,0.0,-1.0,-1.0,1.0,231.7279996000001,232.38100109999988,234.59650034999993,244.07100063999994,-0.0002124752955202681,0.02694145947674535,1.0,0.0,0.0,-1.0,-1.0,1.0,235.28800340000006,236.2460004999999,234.83849939999988,242.75940029999992,-0.019423730851203004,0.03610615005023704,0.0,0.0,1.0,1.0,1.0,1.0,234.61400120000008,235.03400099999985,233.97149954999983,243.13140041999992,0.09092472909727063,0.02941047916584015
1094,2014-11-03,1.0,0.0,0.0,-1.0,-1.0,1.0,239.99599920000009,237.18500049999992,238.2769995999999,241.39520047999991,0.0036754837588787717,0.0348310636816664,1.0,0.0,0.0,-1.0,-1.0,1.0,233.21400120000007,233.61200089999986,233.80699989999988,243.68500057999992,-0.0594165104003984,0.026645574244173437,0.0,0.0,0.0,1.0,1.0,-1.0,236.58000180000008,236.60500019999984,236.03949959999986,242.33720027999996,0.002349183009441412,0.03628098713183588,1.0,0.0,0.0,-1.0,-1.0,1.0,235.28800340000006,236.2460004999999,234.83849939999988,242.75940029999992,-0.019423730851203004,0.03610615005023704
1095,2014-11-04,1.0,0.0,-1.0,-1.0,-1.0,-1.0,238.5699982,237.68099969999992,239.83699944999984,240.75040037999992,-0.015202166351079882,0.03464481449390886,0.0,0.0,1.0,1.0,1.0,1.0,234.61400120000008,235.03400099999985,233.97149954999983,243.13140041999992,0.09092472909727063,0.02941047916584015,1.0,0.0,1.0,1.0,1.0,1.0,240.76400140000004,236.59199969999986,237.00950004999987,241.86000027999992,0.012657313595601995,0.03622486475536976,0.0,0.0,0.0,1.0,1.0,-1.0,236.58000180000008,236.60500019999984,236.03949959999986,242.33720027999996,0.002349183009441412,0.03628098713183588
1096,2014-11-05,1.0,0.0,0.0,1.0,1.0,1.0,239.0819976,239.70699919999996,241.0124991999999,240.18300045999993,-0.03388275641752085,0.03432148127041061,1.0,0.0,0.0,-1.0,-1.0,1.0,235.28800340000006,236.2460004999999,234.83849939999988,242.75940029999992,-0.019423730851203004,0.03610615005023704,1.0,0.0,0.0,-1.0,-1.0,1.0,239.99599920000009,237.18500049999992,238.2769995999999,241.39520047999991,0.0036754837588787717,0.0348310636816664,1.0,0.0,1.0,1.0,1.0,1.0,240.76400140000004,236.59199969999986,237.00950004999987,241.86000027999992,0.012657313595601995,0.03622486475536976
1097,2014-11-06,0.0,0.0,0.0,1.0,1.0,1.0,238.7819976,240.537999,242.13049999999993,239.52620051999992,0.043421548013055714,0.03492965710761066,0.0,0.0,0.0,1.0,1.0,-1.0,236.58000180000008,236.60500019999984,236.03949959999986,242.33720027999996,0.002349183009441412,0.03628098713183588,1.0,0.0,-1.0,-1.0,-1.0,-1.0,238.5699982,237.68099969999992,239.83699944999984,240.75040037999992,-0.015202166351079882,0.03464481449390886,1.0,0.0,0.0,-1.0,-1.0,1.0,239.99599920000009,237.18500049999992,238.2769995999999,241.39520047999991,0.0036754837588787717,0.0348310636816664
1098,2014-11-07,1.0,0.0,1.0,-1.0,-1.0,1.0,238.649997,241.63799899999995,242.96249994999988,238.89900051999996,-0.00423748714439875,0.03652842935550589,1.0,0.0,1.0,1.0,1.0,1.0,240.76400140000004,236.59199969999986,237.00950004999987,241.86000027999992,0.012657313595601995,0.03622486475536976,1.0,0.0,0.0,1.0,1.0,1.0,239.0819976,239.70699919999996,241.0124991999999,240.18300045999993,-0.03388275641752085,0.03432148127041061,1.0,0.0,-1.0,-1.0,-1.0,-1.0,238.5699982,237.68099969999992,239.83699944999984,240.75040037999992,-0.015202166351079882,0.03464481449390886
1099,2014-11-10,0.0,0.0,0.0,1.0,1.0,1.0,241.0799988,242.9419983,243.63350064999986,238.01060055999997,0.007176502025415442,0.03650855560798408,1.0,0.0,0.0,-1.0,-1.0,1.0,239.99599920000009,237.18500049999992,238.2769995999999,241.39520047999991,0.0036754837588787717,0.0348310636816664,0.0,0.0,0.0,1.0,1.0,1.0,238.7819976,240.537999,242.13049999999993,239.52620051999992,0.043421548013055714,0.03492965710761066,1.0,0.0,0.0,1.0,1.0,1.0,239.0819976,239.70699919999996,241.0124991999999,240.18300045999993,-0.03388275641752085,0.03432148127041061
1100,2014-11-11,0.0,0.0,1.0,-1.0,1.0,1.0,244.70599980000003,244.6399979,244.01050034999992,236.98720028,0.03712322223321297,0.031838918496946374,1.0,0.0,-1.0,-1.0,-1.0,-1.0,238.5699982,237.68099969999992,239.83699944999984,240.75040037999992,-0.015202166351079882,0.03464481449390886,1.0,0.0,1.0,-1.0,-1.0,1.0,238.649997,241.63799899999995,242.96249994999988,238.89900051999996,-0.00423748714439875,0.03652842935550589,0.0,0.0,0.0,1.0,1.0,1.0,238.7819976,240.537999,242.13049999999993,239.52620051999992,0.043421548013055714,0.03492965710761066
1101,2014-11-12,1.0,0.0,0.0,-1.0,-1.0,-1.0,246.801999,245.7789979,245.26300049999983,235.73100033999995,-0.007917175060073004,0.030190622949270482,1.0,0.0,0.0,1.0,1.0,1.0,239.0819976,239.70699919999996,241.0124991999999,240.18300045999993,-0.03388275641752085,0.03432148127041061,0.0,0.0,0.0,1.0,1.0,1.0,241.0799988,242.9419983,243.63350064999986,238.01060055999997,0.007176502025415442,0.03650855560798408,1.0,0.0,1.0,-1.0,-1.0,1.0,238.649997,241.63799899999995,242.96249994999988,238.89900051999996,-0.00423748714439875,0.03652842935550589
1102,2014-11-13,0.0,-1.0,0.0,-1.0,-1.0,1.0,250.49799820000004,247.65599979999996,245.52900009999985,234.65600034,0.010383443867472373,0.030295052943163505,0.0,0.0,0.0,1.0,1.0,1.0,238.7819976,240.537999,242.13049999999993,239.52620051999992,0.043421548013055714,0.03492965710761066,0.0,0.0,1.0,-1.0,1.0,1.0,244.70599980000003,244.6399979,244.01050034999992,236.98720028,0.03712322223321297,0.031838918496946374,0.0,0.0,0.0,1.0,1.0,1.0,241.0799988,242.9419983,243.63350064999986,238.01060055999997,0.007176502025415442,0.03650855560798408
1103,2014-11-14,0.0,-1.0,0.0,-1.0,-1.0,1.0,252.90799880000003,249.33300019999996,246.04599989999988,233.83560025999995,0.027353859295611845,0.030282259202786543,1.0,0.0,1.0,-1.0,-1.0,1.0,238.649997,241.63799899999995,242.96249994999988,238.89900051999996,-0.00423748714439875,0.03652842935550589,1.0,0.0,0.0,-1.0,-1.0,-1.0,246.801999,245.7789979,245.26300049999983,235.73100033999995,-0.007917175060073004,0.030190622949270482,0.0,0.0,1.0,-1.0,1.0,1.0,244.70599980000003,244.6399979,244.01050034999992,236.98720028,0.03712322223321297,0.031838918496946374
1104,2014-11-17,1.0,0.0,0.0,1.0,1.0,-1.0,254.23200080000007,250.08200079999992,246.33899989999983,233.08119992,-0.01833624150631538,0.030349845152738208,0.0,0.0,0.0,1.0,1.0,1.0,241.0799988,242.9419983,243.63350064999986,238.01060055999997,0.007176502025415442,0.03650855560798408,0.0,-1.0,0.0,-1.0,-1.0,1.0,250.49799820000004,247.65599979999996,245.52900009999985,234.65600034,0.010383443867472373,0.030295052943163505,1.0,0.0,0.0,-1.0,-1.0,-1.0,246.801999,245.7789979,245.26300049999983,235.73100033999995,-0.007917175060073004,0.030190622949270482
1105,2014-11-18,0.0,0.0,-1.0,1.0,1.0,1.0,253.9600006000001,250.34000099999992,245.8359999999999,232.79499996,0.014540656212476941,0.030825526111302976,0.0,0.0,1.0,-1.0,1.0,1.0,244.70599980000003,244.6399979,244.01050034999992,236.98720028,0.03712322223321297,0.031838918496946374,0.0,-1.0,0.0,-1.0,-1.0,1.0,252.90799880000003,249.33300019999996,246.04599989999988,233.83560025999995,0.027353859295611845,0.030282259202786543,0.0,-1.0,0.0,-1.0,-1.0,1.0,250.49799820000004,247.65599979999996,245.52900009999985,234.65600034,0.010383443867472373,0.030295052943163505
1106,2014-11-19,1.0,-1.0,-1.0,1.0,1.0,1.0,253.36200260000004,250.81900179999988,245.27799984999987,232.72260006,-0.039416334915589615,0.030845996298570818,1.0,0.0,0.0,-1.0,-1.0,-1.0,246.801999,245.7789979,245.26300049999983,235.73100033999995,-0.007917175060073004,0.030190622949270482,1.0,0.0,0.0,1.0,1.0,-1.0,254.23200080000007,250.08200079999992,246.33899989999983,233.08119992,-0.01833624150631538,0.030349845152738208,0.0,-1.0,0.0,-1.0,-1.0,1.0,252.90799880000003,249.33300019999996,246.04599989999988,233.83560025999995,0.027353859295611845,0.030282259202786543
1107,2014-11-20,0.0,0.0,0.0,1.0,-1.0,1.0,250.18200380000007,250.52000119999988,244.79650034999992,232.6266,0.003907757924975132,0.03210469322857447,0.0,-1.0,0.0,-1.0,-1.0,1.0,250.49799820000004,247.65599979999996,245.52900009999985,234.65600034,0.010383443867472373,0.030295052943163505,0.0,0.0,-1.0,1.0,1.0,1.0,253.9600006000001,250.34000099999992,245.8359999999999,232.79499996,0.014540656212476941,0.030825526111302976,1.0,0.0,0.0,1.0,1.0,-1.0,254.23200080000007,250.08200079999992,246.33899989999983,233.08119992,-0.01833624150631538,0.030349845152738208
1108,2014-11-21,1.0,0.0,1.0,1.0,1.0,1.0,248.73000480000005,250.45400079999985,244.66200024999995,232.5890002,-0.024131907882775715,0.03175508237862692,0.0,-1.0,0.0,-1.0,-1.0,1.0,252.90799880000003,249.33300019999996,246.04599989999988,233.83560025999995,0.027353859295611845,0.030282259202786543,1.0,-1.0,-1.0,1.0,1.0,1.0,253.36200260000004,250.81900179999988,245.27799984999987,232.72260006,-0.039416334915589615,0.030845996298570818,0.0,0.0,-1.0,1.0,1.0,1.0,253.9600006000001,250.34000099999992,245.8359999999999,232.79499996,0.014540656212476941,0.030825526111302976
1109,2014-11-24,0.0,-1.0,1.0,1.0,1.0,1.0,246.80800160000004,249.73600149999984,243.78650054999997,232.57620021999998,0.01609841507743987,0.03212261241857954,1.0,0.0,0.0,1.0,1.0,-1.0,254.23200080000007,250.08200079999992,246.33899989999983,233.08119992,-0.01833624150631538,0.030349845152738208,0.0,0.0,0.0,1.0,-1.0,1.0,250.18200380000007,250.52000119999988,244.79650034999992,232.6266,0.003907757924975132,0.03210469322857447,1.0,-1.0,-1.0,1.0,1.0,1.0,253.36200260000004,250.81900179999988,245.27799984999987,232.72260006,-0.039416334915589615,0.030845996298570818
1110,2014-11-25,0.0,0.0,0.0,1.0,1.0,1.0,246.9480010000001,247.03200209999986,242.49450075,232.47120022,0.005537473006016337,0.032276160125224565,0.0,0.0,-1.0,1.0,1.0,1.0,253.9600006000001,250.34000099999992,245.8359999999999,232.79499996,0.014540656212476941,0.030825526111302976,1.0,0.0,1.0,1.0,1.0,1.0,248.73000480000005,250.45400079999985,244.66200024999995,232.5890002,-0.024131907882775715,0.03175508237862692,0.0,0.0,0.0,1.0,-1.0,1.0,250.18200380000007,250.52000119999988,244.79650034999992,232.6266,0.003907757924975132,0.03210469322857447
1111,2014-11-26,0.0,0.0,0.0,1.0,-1.0,-1.0,246.11000040000008,244.77700179999985,241.24250105,232.31000027999997,0.0014098083071768758,0.0290169714647953,1.0,-1.0,-1.0,1.0,1.0,1.0,253.36200260000004,250.81900179999988,245.27799984999987,232.72260006,-0.039416334915589615,0.030845996298570818,0.0,-1.0,1.0,1.0,1.0,1.0,246.80800160000004,249.73600149999984,243.78650054999997,232.57620021999998,0.01609841507743987,0.03212261241857954,1.0,0.0,1.0,1.0,1.0,1.0,248.73000480000005,250.45400079999985,244.66200024999995,232.5890002,-0.024131907882775715,0.03175508237862692
1112,2014-11-28,1.0,-1.0,0.0,-1.0,1.0,1.0,243.88200040000007,241.93700089999984,239.18050075,231.98940032,-0.015904254222231018,0.021392478098197314,0.0,0.0,0.0,1.0,-1.0,1.0,250.18200380000007,250.52000119999988,244.79650034999992,232.6266,0.003907757924975132,0.03210469322857447,0.0,0.0,0.0,1.0,1.0,1.0,246.9480010000001,247.03200209999986,242.49450075,232.47120022,0.005537473006016337,0.032276160125224565,0.0,-1.0,1.0,1.0,1.0,1.0,246.80800160000004,249.73600149999984,243.78650054999997,232.57620021999998,0.01609841507743987,0.03212261241857954
1113,2014-12-01,1.0,-1.0,0.0,1.0,1.0,-1.0,240.82399880000008,239.99100029999985,237.1695007,231.56920011999995,-0.05411268347855916,0.02123687603665861,1.0,0.0,1.0,1.0,1.0,1.0,248.73000480000005,250.45400079999985,244.66200024999995,232.5890002,-0.024131907882775715,0.03175508237862692,0.0,0.0,0.0,1.0,-1.0,-1.0,246.11000040000008,244.77700179999985,241.24250105,232.31000027999997,0.0014098083071768758,0.0290169714647953,0.0,0.0,0.0,1.0,1.0,1.0,246.9480010000001,247.03200209999986,242.49450075,232.47120022,0.005537473006016337,0.032276160125224565
1114,2014-12-02,1.0,1.0,0.0,-1.0,-1.0,-1.0,237.06600020000008,237.49100029999985,234.93450085,231.08900024,-0.0009070162957019582,0.02442747017685301,0.0,-1.0,1.0,1.0,1.0,1.0,246.80800160000004,249.73600149999984,243.78650054999997,232.57620021999998,0.01609841507743987,0.03212261241857954,1.0,-1.0,0.0,-1.0,1.0,1.0,243.88200040000007,241.93700089999984,239.18050075,231.98940032,-0.015904254222231018,0.021392478098197314,0.0,0.0,0.0,1.0,-1.0,-1.0,246.11000040000008,244.77700179999985,241.24250105,232.31000027999997,0.0014098083071768758,0.0290169714647953
